Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_NOP,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Brandon Ingram,2021-01-27,36,32,6,8,0,0.0,0.632,0.583,0.823,27.5,12.0,4,1.0,143.0,112.0,26.1,16,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.8,4.9,4.5,0.6,3.3,0.4899,0.2932,0.7889,27.360000000000003,113.6,119.2,16.63,1.00611
Brandon Ingram,2021-01-29,35,28,0,4,1,1.0,0.467,0.375,0.676,25.1,5.4,1,0.846,141.0,126.0,22.6,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,4.5,4.1,0.6,3.3,0.4979,0.3139999999999999,0.7735000000000001,26.33,116.7,121.1,16.62,1.03821
Brandon Ingram,2021-01-30,32,15,5,4,1,2.0,0.333,0.286,0.447,21.6,-1.0,0,0.75,106.0,119.0,13.2,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,3.9,4.1,0.7,3.1,0.4712,0.3425999999999999,0.7485,26.19,114.3,121.8,15.78,0.9885
Brandon Ingram,2021-02-01,36,20,5,2,1,1.0,0.3,0.143,0.425,27.2,-4.4,1,0.875,96.0,117.0,10.4,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.9,3.6,3.5,0.7,2.8,0.4739,0.3269,0.7471,26.590000000000003,112.0,121.1,15.12,1.09618
Brandon Ingram,2021-02-03,33,23,4,6,0,2.0,0.412,0.4,0.573,27.5,6.6,0,1.0,139.0,111.0,19.9,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.4,3.8,0.7,2.4,0.473,0.3669,0.7471,26.26,115.9,120.1,15.87,1.04059
Brandon Ingram,2021-02-05,39,30,6,7,0,0.0,0.571,0.5,0.672,28.5,6.5,2,1.0,140.0,122.0,24.8,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.7,4.0,0.5,2.2,0.4700999999999999,0.3669,0.8471,26.660000000000004,119.0,120.7,16.81,1.18844
Brandon Ingram,2021-02-06,35,27,12,3,0,4.0,0.55,0.625,0.675,26.6,14.1,0,0.0,137.0,108.0,25.9,22,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,4.6,4.2,0.4,1.7,0.483,0.3864999999999999,0.7721,26.23,123.5,119.1,18.54,1.13594
Brandon Ingram,2021-02-09,28,22,5,3,0,1.0,0.692,0.6,0.818,23.2,5.2,2,1.0,142.0,106.0,16.8,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.8,4.1,0.4,1.8,0.5077999999999999,0.4465,0.8221,26.08,128.2,117.0,19.17,1.20339
Brandon Ingram,2021-02-10,38,21,5,4,1,0.0,0.316,0.222,0.466,30.8,-11.1,3,0.875,96.0,140.0,11.6,24,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,5.2,4.3,0.4,2.0,0.4822999999999999,0.4019999999999999,0.8346,27.05,124.1,118.1,18.6,1.00719
Brandon Ingram,2021-02-12,35,30,5,5,1,0.0,0.478,0.444,0.606,33.8,0.3,2,1.0,122.0,147.0,21.9,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,5.3,4.6,0.5,1.5,0.4751,0.4178,0.8346,27.18,126.2,120.8,19.32,1.15956
Brandon Ingram,2021-02-14,38,26,4,7,1,0.0,0.368,0.3,0.556,26.1,6.8,0,0.9,144.0,136.0,21.8,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,5.1,4.5,0.6,1.1,0.4487,0.3894999999999999,0.8246,27.040000000000003,126.3,123.2,18.89,1.02256
Brandon Ingram,2021-02-16,31,22,4,7,2,1.0,0.615,1.0,0.793,25.8,5.2,6,1.0,121.0,107.0,18.1,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,5.5,4.8,0.7,1.6,0.4634999999999999,0.4519999999999999,0.8400000000000001,27.11,124.3,121.3,18.44,1.04575
Brandon Ingram,2021-02-17,32,14,5,6,0,0.0,0.333,0.0,0.478,21.8,-7.5,2,1.0,121.0,136.0,9.7,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.5,5.5,5.0,0.6,1.8,0.4634999999999999,0.4234,0.865,27.130000000000003,125.8,123.0,18.09,1.03534
Brandon Ingram,2021-02-19,33,25,2,3,2,0.0,0.5,0.167,0.574,31.2,-0.9,1,1.0,113.0,132.0,18.3,29,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.2,5.1,0.7,1.8,0.4835,0.4258,0.8775000000000001,27.53,127.5,124.5,18.88,1.34154
Brandon Ingram,2021-02-21,43,33,6,3,0,0.0,0.5,0.417,0.67,26.9,7.6,2,1.0,131.0,112.0,23.1,30,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.4,4.8,0.7,2.0,0.4923,0.4275,0.8775000000000001,27.47,126.7,124.6,19.2,1.05505
Brandon Ingram,2021-02-24,37,27,7,8,1,0.0,0.5,0.5,0.64,25.1,5.9,1,0.857,141.0,121.0,24.9,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,5.5,4.9,0.8,1.9,0.4852,0.4275,0.8632,27.130000000000003,126.8,124.5,19.21,0.916031
Brandon Ingram,2021-02-25,37,23,4,2,1,0.0,0.44,0.1,0.452,29.6,-8.7,1,0.0,93.0,127.0,10.9,32,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,4.7,4.8,0.9,2.0,0.4742,0.375,0.8632,27.43,122.4,126.4,17.71,1.03788
Brandon Ingram,2021-02-27,36,29,4,5,0,0.0,0.478,0.286,0.575,30.2,3.0,1,1.0,129.0,126.0,19.8,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,4.6,5.0,0.9,1.9,0.4528,0.3436,0.8632,28.130000000000003,121.1,128.4,18.01,1.01316
Brandon Ingram,2021-03-01,38,26,4,5,0,1.0,0.55,0.0,0.597,28.1,-2.0,4,1.0,112.0,124.0,17.4,34,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.5,4.5,5.1,0.8,2.0,0.4762,0.3214,0.8756999999999999,27.86,122.7,126.8,18.59,1.1168
Brandon Ingram,2021-03-03,25,21,3,2,1,0.0,0.471,0.333,0.56,36.2,-6.7,2,1.0,103.0,128.0,12.0,35,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,4.3,4.8,0.8,2.0,0.4755,0.3103,0.8756999999999999,28.1,120.8,124.9,17.6,1.17442
Brandon Ingram,2021-03-04,32,17,5,9,2,1.0,0.5,0.4,0.638,23.1,11.8,3,1.0,123.0,112.0,18.1,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,4.4,5.0,0.9,2.3,0.4887,0.3203,0.8856999999999999,27.8,118.7,122.5,17.23,1.04692
Brandon Ingram,2021-03-11,28,13,3,4,0,1.0,0.357,0.167,0.424,25.6,-10.6,4,0.667,82.0,133.0,4.0,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,4.3,4.7,0.7,2.1,0.4629,0.237,0.8523999999999999,27.78,114.8,125.1,15.820000000000002,1.19721
Brandon Ingram,2021-03-12,25,28,7,4,0,1.0,0.786,0.5,0.888,24.6,30.5,0,0.75,187.0,84.0,27.8,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,4.5,4.5,0.7,1.9,0.5082,0.287,0.8273999999999999,28.06,121.4,119.9,17.63,1.10828
Brandon Ingram,2021-03-14,26,23,4,5,0,0.0,0.583,0.5,0.786,30.1,4.1,3,1.0,134.0,117.0,18.3,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.7,4.7,0.5,2.1,0.5165,0.3203,0.8273999999999999,27.95,123.5,118.4,17.630000000000003,0.938628
Brandon Ingram,2021-03-16,36,30,6,2,1,0.0,0.455,0.333,0.568,36.7,-7.4,5,0.7,99.0,128.0,16.2,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.7,4.7,4.6,0.6,2.4,0.512,0.3119,0.7973999999999999,28.93,120.3,120.0,16.939999999999998,1.13716
Brandon Ingram,2021-03-18,35,19,4,4,0,0.0,0.333,0.333,0.434,32.2,-5.0,3,1.0,85.0,116.0,7.3,41,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.9,4.4,4.2,0.5,2.6,0.4952999999999999,0.2952,0.8117000000000001,29.640000000000004,114.7,119.5,15.18,1.21435
Brandon Ingram,2021-03-21,36,30,6,8,2,1.0,0.478,0.286,0.585,34.7,8.0,4,1.0,118.0,109.0,23.6,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,4.6,4.8,0.6,2.9,0.4991,0.3137999999999999,0.9117,30.15,117.2,117.7,16.45,1.16648
Brandon Ingram,2021-03-23,34,36,3,4,0,0.0,0.667,0.667,0.791,29.2,10.8,1,1.0,156.0,115.0,28.4,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,4.5,4.7,0.6,2.9,0.518,0.3519,0.9117,30.050000000000004,119.9,116.6,17.31,1.09779
Brandon Ingram,2021-03-26,37,13,3,5,0,1.0,0.294,0.5,0.382,25.1,-9.6,2,0.0,88.0,132.0,6.6,44,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.4,4.7,0.6,2.7,0.4923999999999999,0.4019,0.8117000000000001,29.75,117.5,117.4,16.229999999999997,1.3335
Brandon Ingram,2021-03-27,34,19,4,1,0,0.0,0.533,0.0,0.582,24.2,-4.0,1,1.0,115.0,119.0,12.2,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,4.5,4.6,0.5,2.6,0.4986,0.3686,0.8117000000000001,28.55,118.7,116.5,16.250000000000004,1.10548
Brandon Ingram,2021-03-29,37,25,1,9,1,0.0,0.412,0.6,0.572,29.6,2.5,3,0.727,118.0,114.0,18.1,46,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,4.1,4.6,0.4,2.6,0.4897999999999999,0.3886,0.7844,29.2,118.2,116.7,16.25,0.907993
Brandon Ingram,2021-04-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,3.8,4.2,0.4,2.2,0.4541,0.3719,0.7177,26.640000000000004,110.0,103.4,15.85,0.976478
Brandon Ingram,2021-04-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,3.1,3.8,0.4,2.2,0.3755,0.3219,0.6426999999999999,24.18,91.3,95.0,13.070000000000002,1.11809
Brandon Ingram,2021-04-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,2.7,3.3,0.4,1.9,0.3172,0.2719,0.5427,21.17,77.9,83.3,11.24,1.17971
Brandon Ingram,2021-04-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,2.1,3.1,0.3,1.4,0.2717,0.2386,0.4727,17.5,68.0,70.5,9.62,1.02612
