Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Tyrese Maxey,2021-10-20,PHI,@,NOP,33:40,20,7,5,0,0,.571,.667,.672,21.4,2.0,1,1.000,134,103,17.2
Tyrese Maxey,2021-10-22,PHI,,BRK,36:15,15,2,2,1,0,.412,.200,.441,21.7,-7.6,0,,94,124,7.7
Tyrese Maxey,2021-10-24,PHI,@,OKC,34:03,14,5,2,0,1,.308,.000,.435,24.7,-12.6,3,.857,93,112,5.9
Tyrese Maxey,2021-10-26,PHI,@,NYK,30:12,7,2,3,1,0,.333,.000,.371,17.6,-12.4,2,1.000,77,129,2.8
Tyrese Maxey,2021-10-28,PHI,,DET,31:03,16,6,6,0,2,.750,1.000,.901,18.7,6.8,4,1.000,129,105,15.4
Tyrese Maxey,2021-10-30,PHI,,ATL,25:07,16,0,3,1,1,.750,.500,.858,20.3,7.1,2,1.000,143,104,13.4
Tyrese Maxey,2021-11-01,PHI,,POR,30:18,10,1,7,1,0,.500,,.536,19.5,-7.0,3,.667,102,120,8.4
Tyrese Maxey,2021-11-03,PHI,,CHI,37:00,14,1,6,0,0,.500,,.554,16.4,-1.8,0,.667,128,113,11.9
Tyrese Maxey,2021-11-04,PHI,@,DET,44:41,20,4,5,2,0,.667,.500,.776,14.2,5.1,1,1.000,158,111,19.7
Tyrese Maxey,2021-11-06,PHI,@,CHI,44:13,10,3,8,1,1,.556,.000,.556,10.5,1.8,1,,129,116,12.5
Tyrese Maxey,2021-11-08,PHI,,NYK,39:16,16,9,5,2,1,.316,.500,.402,22.9,0.5,0,.500,98,106,12.8
Tyrese Maxey,2021-11-09,PHI,,MIL,39:00,31,5,4,1,1,.500,.444,.612,27.0,9.3,0,1.000,134,123,24.6
Tyrese Maxey,2021-11-11,PHI,,TOR,39:41,33,4,5,1,2,.632,.333,.733,27.4,8.4,2,1.000,140,124,28.8
Tyrese Maxey,2021-11-13,PHI,@,IND,42:56,24,2,3,0,0,.667,.750,.777,15.9,1.6,1,1.000,160,132,17.6
Tyrese Maxey,2021-11-16,PHI,@,UTA,28:53,16,4,2,0,0,.500,.500,.571,23.6,-0.3,1,,102,126,10.2
Tyrese Maxey,2021-11-18,PHI,@,DEN,34:49,22,5,4,1,1,.600,.667,.656,23.3,10.4,0,.500,136,97,20.3
Tyrese Maxey,2021-11-20,PHI,@,POR,35:11,28,3,9,2,0,.529,.250,.668,28.2,10.6,0,1.000,146,122,27.7
Tyrese Maxey,2021-11-22,PHI,@,SAC,35:01,24,1,4,2,0,.364,.000,.470,33.7,-0.4,0,1.000,108,106,15.7
Tyrese Maxey,2021-11-24,PHI,@,GSW,33:07,19,3,5,0,1,.333,.000,.490,28.5,-2.7,2,.900,103,121,12.4
Tyrese Maxey,2021-11-27,PHI,,MIN,43:30,15,4,9,0,1,.333,.333,.436,22.4,-6.3,4,.800,90,115,8.3
Tyrese Maxey,2021-11-29,PHI,,ORL,31:38,9,8,9,0,1,.167,.250,.327,18.2,0.3,0,1.000,99,97,10.0
Tyrese Maxey,2021-12-01,PHI,@,BOS,32:54,6,6,1,0,0,.231,.000,.231,18.3,-11.5,0,,56,102,0.6
Tyrese Maxey,2021-12-03,PHI,@,ATL,32:38,11,3,5,1,1,.400,.000,.486,16.7,2.2,0,1.000,119,108,11.3
Tyrese Maxey,2021-12-06,PHI,@,CHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Maxey,2021-12-08,PHI,@,CHO,26:05,6,2,3,0,0,.400,.333,.551,15.1,-10.0,3,1.000,85,117,1.8
Tyrese Maxey,2021-12-09,PHI,,UTA,25:42,11,3,2,2,0,.500,,.506,21.4,0.9,1,.500,104,126,9.3
Tyrese Maxey,2021-12-11,PHI,,GSW,29:40,14,2,2,0,2,.500,.500,.595,22.6,1.7,2,.500,102,104,9.2
Tyrese Maxey,2021-12-13,PHI,@,MEM,30:12,23,0,7,1,0,.529,.400,.628,31.9,4.8,3,1.000,112,134,16.4
Tyrese Maxey,2021-12-15,PHI,,MIA,41:52,27,3,5,0,1,.733,.400,.827,21.5,6.2,2,1.000,143,118,22.8
Tyrese Maxey,2021-12-16,PHI,@,BRK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Maxey,2021-12-20,PHI,@,BOS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Maxey,2021-12-23,PHI,,ATL,33:30,17,1,3,2,1,.438,.200,.491,26.4,0.8,1,.667,98,113,11.9
Tyrese Maxey,2021-12-26,PHI,@,WAS,33:21,13,3,4,0,0,.455,.500,.547,15.9,-2.3,0,1.000,129,110,10.6
Tyrese Maxey,2021-12-28,PHI,@,TOR,36:20,5,2,1,0,0,.182,.250,.227,15.6,-16.6,1,,49,124,-1.6
Tyrese Maxey,2021-12-30,PHI,@,BRK,33:17,25,7,4,0,0,.556,.625,.694,22.4,12.1,0,,149,110,20.9
Tyrese Maxey,2022-01-03,PHI,,HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Maxey,2022-01-05,PHI,@,ORL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Maxey,2022-01-07,PHI,,SAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Maxey,2022-01-10,PHI,@,HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Maxey,2022-01-12,PHI,,CHO,38:21,10,3,3,0,0,.308,.500,.385,16.1,-5.3,0,,85,119,5.5
Tyrese Maxey,2022-01-14,PHI,,BOS,37:59,23,0,5,1,0,.500,.714,.681,20.3,6.6,0,1.000,139,109,18.7
Tyrese Maxey,2022-01-15,PHI,@,MIA,40:11,13,7,4,0,2,.364,.250,.492,17.6,-2.9,2,.800,99,104,9.2
