Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Damian Lillard,42,40,1,13,3,0.0,0.478,0.4,0.707,29.4,15.7,0,1.0,168.0,131.0,39.9,11,0,0,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.6,7.0,1.0,2.9,0.4436,0.3784,0.9465,30.840000000000003,125.5,115.2,22.92,1.13238,10,2021,1,13,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Damian Lillard,36,22,6,4,1,0.0,0.438,0.4,0.59,29.0,1.0,5,1.0,105.0,120.0,14.2,12,1,0,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,6.5,1.0,2.9,0.4481,0.3799,0.9465,30.130000000000003,125.1,115.1,22.28,0.903364,11,2021,1,14,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Damian Lillard,43,36,7,7,1,0.0,0.435,0.333,0.636,29.6,8.9,3,1.0,132.0,107.0,27.7,13,1,0,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.7,1.1,2.7,0.4291,0.3632,0.9465,30.19,125.4,114.7,22.67,1.0955,12,2021,1,16,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Damian Lillard,36,35,3,6,1,1.0,0.435,0.3,0.619,40.3,5.0,5,1.0,113.0,131.0,23.9,14,1,0,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8,6.9,1.1,2.8,0.4511999999999999,0.3932,0.9532,30.48,127.2,115.2,23.83,0.851462,13,2021,1,18,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Damian Lillard,35,39,5,8,1,0.0,0.647,0.6,0.893,32.7,20.6,3,1.0,167.0,123.0,36.2,15,1,0,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,6.9,1.1,3.0,0.4634999999999999,0.3932,0.9532,30.85,129.1,117.7,24.52,1.04648,14,2021,1,24,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Damian Lillard,39,26,6,10,0,0.0,0.364,0.25,0.509,30.8,-1.1,3,0.875,119.0,133.0,18.8,16,1,0,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,7.5,1.1,2.8,0.4582,0.3782,0.955,30.77,130.3,117.8,24.74,1.05753,15,2021,1,25,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Damian Lillard,38,30,4,9,0,0.0,0.478,0.455,0.606,32.8,6.6,4,0.75,119.0,112.0,21.4,17,0,0,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.5,1.1,3.2,0.4707,0.3964,0.9482,31.51,128.9,117.4,24.77,0.827457,16,2021,1,28,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Damian Lillard,36,44,5,9,1,0.0,0.577,0.471,0.768,41.2,15.7,4,1.0,145.0,133.0,35.8,18,0,0,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,7.7,0.9,3.5,0.4665,0.3852,0.9625,32.02,127.3,120.5,24.54,1.15394,17,2021,1,30,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Damian Lillard,27,19,3,7,1,1.0,0.462,0.286,0.625,22.0,11.7,0,1.0,148.0,131.0,20.2,19,0,0,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,7.8,0.9,3.5,0.4814,0.3995,0.9625,31.67,131.0,123.8,25.14,1.22987,18,2021,2,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Damian Lillard,39,32,2,8,0,1.0,0.391,0.286,0.584,32.5,1.5,3,1.0,128.0,128.0,22.6,20,0,0,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,8.1,0.9,3.0,0.4705,0.3781,0.9625,32.03,134.4,124.9,26.07,1.25389,19,2021,2,2,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Damian Lillard,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,0,1,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.8,0.6,3.0,0.4227,0.3380999999999999,0.8625,29.09,117.6,111.8,22.08,1.05651,20,2021,2,4,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Damian Lillard,38,29,4,9,4,0.0,0.5,0.5,0.653,30.9,15.3,4,0.6,125.0,109.0,26.1,22,0,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,7.3,0.9,2.9,0.4288999999999999,0.3480999999999999,0.8225,29.28,119.6,110.7,23.270000000000003,1.02628,21,2021,2,6,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Damian Lillard,34,36,5,2,1,0.0,0.409,0.5,0.649,39.9,11.5,2,1.0,127.0,104.0,26.5,23,1,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,6.8,0.9,2.8,0.4263,0.3647999999999999,0.8225,30.31,119.1,110.4,23.15,1.19873,22,2021,2,9,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Damian Lillard,36,30,2,7,2,0.0,0.286,0.364,0.543,36.8,7.0,3,0.933,121.0,120.0,21.4,24,1,0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,6.9,1.0,2.6,0.4114,0.3712,0.8158,29.96,119.9,109.3,22.9,1.01999,23,2021,2,11,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Damian Lillard,30,20,3,9,1,0.0,0.438,0.0,0.536,33.0,-1.8,4,1.0,111.0,109.0,14.6,25,1,0,26.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,7.0,1.0,2.7,0.3904999999999999,0.3112,0.8158,29.99,114.3,107.9,20.74,1.29456,24,2021,2,12,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Damian Lillard,36,34,3,11,1,0.0,0.462,0.455,0.585,41.4,4.0,5,0.714,124.0,129.0,22.4,26,0,0,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,7.1,1.1,2.9,0.4003,0.3317,0.7997,31.05,114.8,107.5,21.1,1.29418,25,2021,2,14,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Damian Lillard,37,31,7,10,2,0.0,0.48,0.357,0.589,33.6,8.2,3,0.667,125.0,106.0,24.8,27,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,7.2,1.3,2.8,0.4004999999999999,0.3218999999999999,0.7914,31.129999999999995,115.4,106.9,21.44,1.03871,26,2021,2,16,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Damian Lillard,38,43,4,16,1,1.0,0.5,0.438,0.682,42.1,17.9,4,1.0,140.0,134.0,39.1,28,0,0,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,7.9,1.3,2.8,0.3928,0.3186,0.7914,31.22,114.9,107.0,21.77,1.05793,27,2021,2,17,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Damian Lillard,39,35,6,12,1,0.0,0.333,0.412,0.522,35.7,10.6,3,1.0,120.0,116.0,26.2,29,1,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,8.4,1.3,3.1,0.3799,0.3312,0.7914,32.59,112.1,105.5,22.37,1.215,28,2021,2,20,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Damian Lillard,29,24,0,7,0,0.0,0.529,0.143,0.611,39.8,-2.1,6,0.833,109.0,146.0,14.2,30,0,0,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4,8.3,1.3,3.4,0.3937,0.3169,0.7746999999999999,33.32,110.2,107.3,21.53,0.984272,29,2021,2,22,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Damian Lillard,35,25,7,13,0,0.0,0.429,0.364,0.56,37.4,5.3,5,1.0,114.0,125.0,19.7,31,0,0,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,9.6,1.3,3.9,0.4366,0.3533,0.8747,37.06,121.6,119.8,23.5,1.23448,30,2021,2,23,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Damian Lillard,42,35,3,7,0,1.0,0.458,0.385,0.636,33.5,9.9,4,1.0,119.0,115.0,24.3,32,0,0,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.4,0.9,3.9,0.4324,0.3418,0.9147,37.32000000000001,121.0,120.4,23.32,1.20875,31,2021,2,26,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Damian Lillard,35,23,4,10,3,0.0,0.381,0.4,0.526,32.5,-0.3,3,0.5,118.0,113.0,18.1,33,1,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,10.2,1.1,4.0,0.4296,0.3318,0.8647,36.58,120.1,121.3,22.48,1.2239,32,2021,3,1,0,1.0,6.123233995736766e-17,0.0,1.0
Damian Lillard,36,22,5,6,2,0.0,0.353,0.3,0.536,31.4,0.7,5,0.875,98.0,108.0,14.4,34,1,0,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,10.1,1.1,4.2,0.4362999999999999,0.3254,0.8589,36.040000000000006,117.8,120.1,21.78,1.05846,33,2021,3,3,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Damian Lillard,38,44,1,7,0,1.0,0.5,0.533,0.724,35.6,16.4,0,1.0,157.0,133.0,36.9,35,1,0,31.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.9,1.0,3.8,0.4425,0.3787,0.8589,36.3,122.4,122.5,24.01,1.23919,34,2021,3,4,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
