Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_UTA,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Donovan Mitchell,2021-12-03,33,34,1,6,0,0.0,0.545,0.429,0.715,34.3,6.1,2,1.0,147.0,135.0,25.1,22,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,4.0,5.0,1.9,2.8,0.4385,0.3380999999999999,0.71,31.15,109.6,108.9,14.82,0.910042
Donovan Mitchell,2021-12-05,39,35,3,6,1,0.0,0.571,0.5,0.714,34.6,6.0,7,0.875,119.0,121.0,23.4,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,3.7,5.2,1.5,3.2,0.4535,0.3581,0.7375,31.820000000000004,111.4,110.4,15.55,1.01051
Donovan Mitchell,2021-12-08,34,36,5,2,0,1.0,0.609,0.417,0.74,37.7,4.7,4,1.0,126.0,104.0,24.7,24,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,3.9,5.1,1.4,3.6,0.4727,0.3665,0.7708,32.87,113.2,112.4,17.01,1.21577
Donovan Mitchell,2021-12-09,29,22,1,6,2,0.0,0.421,0.5,0.553,31.8,9.8,2,0.5,124.0,103.0,15.6,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,3.7,5.6,1.2,3.2,0.4686,0.3879,0.7208,32.81,116.2,112.7,17.4,1.06412
Donovan Mitchell,2021-12-11,32,28,0,4,2,0.0,0.5,0.444,0.643,34.3,6.4,3,1.0,121.0,103.0,19.0,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.3,3.2,5.5,1.3,3.2,0.4686,0.3894,0.7208,32.75,116.4,112.1,17.62,1.10516
Donovan Mitchell,2021-12-15,32,27,0,6,2,0.0,0.667,0.286,0.765,29.4,9.0,3,0.833,137.0,106.0,22.5,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,2.6,5.3,1.4,3.1,0.5103,0.388,0.7208,32.480000000000004,120.5,110.0,18.83,0.945509
Donovan Mitchell,2021-12-17,31,27,5,4,2,1.0,0.435,0.273,0.545,36.1,4.0,2,1.0,115.0,121.0,19.1,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.6,2.8,5.2,1.5,3.2,0.5163,0.4009999999999999,0.8208,33.89,122.5,110.7,19.92,1.3335
Donovan Mitchell,2021-12-18,37,32,3,5,1,0.0,0.48,0.333,0.588,38.5,4.6,5,0.8,105.0,114.0,18.9,29,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.2,2.7,5.1,1.6,3.3,0.5357000000000001,0.4057,0.8008000000000001,34.25,125.2,111.3,21.34,1.16042
Donovan Mitchell,2021-12-20,34,21,6,6,0,0.0,0.35,0.2,0.446,27.7,2.0,2,0.625,106.0,104.0,13.0,30,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,2.6,5.0,1.4,3.1,0.5178,0.3757,0.8633000000000001,33.61,124.1,111.8,20.84,1.25415
Donovan Mitchell,2021-12-23,38,28,5,7,0,1.0,0.5,0.364,0.643,27.6,2.6,3,1.0,126.0,118.0,21.3,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.9,5.2,1.0,3.3,0.5077999999999999,0.3746,0.8633000000000001,33.2,122.6,112.9,20.26,1.17269
Donovan Mitchell,2021-12-25,35,33,3,3,3,0.0,0.423,0.143,0.535,39.0,3.8,3,0.909,111.0,111.0,21.8,32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,3.1,4.9,1.3,3.4,0.4955999999999999,0.346,0.8542,33.67,119.0,110.5,19.93,1.04334
Donovan Mitchell,2021-12-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.4,2.8,4.3,1.2,2.7,0.4385,0.296,0.7667,30.21,107.1,98.4,17.59,0.936728
Donovan Mitchell,2021-12-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.8,2.3,4.1,1.2,2.3,0.3776,0.2543,0.6667,26.44,94.5,88.0,15.12,1.27152
Donovan Mitchell,2021-12-31,38,39,6,5,1,0.0,0.571,0.545,0.768,31.4,15.0,3,0.9,146.0,110.0,31.6,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,2.8,4.0,1.1,2.4,0.3926,0.2588,0.7066999999999999,26.4,96.7,88.7,16.72,0.989181
Donovan Mitchell,2022-01-01,36,20,6,9,2,0.0,0.211,0.222,0.419,29.2,1.8,2,0.909,109.0,120.0,14.8,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,3.4,4.5,1.1,2.3,0.3637,0.2366,0.6976000000000001,25.89,95.5,90.4,16.3,0.930841
Donovan Mitchell,2022-01-03,34,29,3,5,3,1.0,0.579,0.556,0.729,32.8,12.4,5,1.0,121.0,106.0,22.0,37,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,3.7,4.4,1.2,2.5,0.3549,0.2636,0.7143,26.23,93.9,90.4,16.25,1.23188
Donovan Mitchell,2022-01-05,36,17,2,3,1,0.0,0.364,0.111,0.386,29.8,-9.4,2,0.0,81.0,115.0,6.5,38,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,3.4,4.3,1.1,2.5,0.3478,0.2473999999999999,0.6143000000000001,25.6,90.5,89.8,14.99,1.08564
Donovan Mitchell,2022-01-07,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.7,3.1,3.8,1.0,2.0,0.2997999999999999,0.2141,0.5343,21.75,80.0,78.4,13.1,1.04606
Donovan Mitchell,2022-01-08,37,36,2,9,1,0.0,0.481,0.5,0.626,37.4,9.4,2,1.0,133.0,131.0,26.6,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,2.7,4.1,1.1,2.0,0.3128999999999999,0.2440999999999999,0.5718,22.72,82.7,81.1,14.46,1.23994
Donovan Mitchell,2022-01-10,37,31,3,4,2,0.0,0.44,0.375,0.552,37.6,-3.9,4,0.857,106.0,129.0,17.2,41,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,2.5,3.8,1.3,2.1,0.3068999999999999,0.2452,0.5574999999999999,23.72,80.7,82.2,14.05,0.90853
Donovan Mitchell,2022-01-12,33,17,5,4,1,0.0,0.375,0.333,0.504,26.9,0.4,1,1.0,104.0,120.0,10.9,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,2.7,3.9,1.1,1.9,0.3021,0.2642,0.5666,22.51,80.0,83.1,12.96,1.10444
Donovan Mitchell,2022-01-16,35,31,5,4,2,0.0,0.458,0.333,0.572,36.0,5.2,1,0.714,120.0,104.0,22.7,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.2,4.3,1.3,2.0,0.3479,0.2975,0.638,26.11,92.0,93.5,15.23,1.00999
Donovan Mitchell,2022-01-17,37,13,8,7,1,1.0,0.333,0.0,0.352,28.0,-6.5,5,1.0,70.0,103.0,6.0,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,4.0,5.0,1.4,2.5,0.3812,0.2975,0.738,28.91,99.0,103.8,15.830000000000002,1.39926
Donovan Mitchell,2022-01-19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,3.4,4.5,1.3,2.2,0.3241,0.2429999999999999,0.648,25.77,84.4,92.8,12.670000000000002,1.04771
Donovan Mitchell,2022-01-21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,2.8,3.6,1.1,2.0,0.303,0.2208,0.5570999999999999,22.85,73.5,80.8,11.19,1.27711
Donovan Mitchell,2022-01-23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,2.5,3.1,0.8,1.5,0.2451,0.1651999999999999,0.4570999999999999,19.57,61.4,70.2,8.99,1.00024
Donovan Mitchell,2022-01-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.8,2.3,2.8,0.7,1.3,0.2087,0.1541,0.4570999999999999,16.589999999999996,53.3,58.7,8.34,1.01741
Donovan Mitchell,2022-01-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.8,2.3,2.8,0.7,1.3,0.2087,0.1541,0.4570999999999999,16.589999999999996,53.3,58.7,8.34,1.08688
Donovan Mitchell,2022-01-28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,2.1,1.9,0.6,1.1,0.1606,0.1041,0.3571,12.85,40.0,45.6,5.680000000000001,1.06602
