Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Evan Mobley,2022-10-19,CLE,@,TOR,35:35,14,6,1,1,1,.556,.333,.651,17.8,-0.7,3,.750,99,110,10.1
Evan Mobley,2022-10-22,CLE,@,CHI,24:46,16,3,1,1,1,.778,,.810,22.7,3.4,3,1.000,120,99,12.8
Evan Mobley,2022-10-23,CLE,,WAS,36:35,10,7,2,2,1,.286,,.519,14.1,-1.2,2,1.000,111,101,9.7
Evan Mobley,2022-10-26,CLE,,ORL,34:26,20,3,3,1,1,.600,,.597,24.6,2.2,3,.500,102,98,12.4
Evan Mobley,2022-10-28,CLE,@,BOS,41:59,19,10,3,1,2,.583,.333,.649,18.0,5.2,2,.667,132,111,17.7
Evan Mobley,2022-10-30,CLE,,NYK,34:15,16,7,3,1,1,.462,.000,.542,21.1,-3.2,2,1.000,113,106,12.0
Evan Mobley,2022-11-02,CLE,,BOS,32:00,15,7,2,0,0,.875,.000,.845,16.2,3.3,3,.500,124,108,11.9
Evan Mobley,2022-11-04,CLE,@,DET,30:12,11,8,2,0,8,.357,.000,.370,23.8,-0.4,1,.500,89,80,12.0
Evan Mobley,2022-11-06,CLE,@,LAL,30:27,5,7,3,2,1,.286,.000,.317,12.5,-0.3,1,.500,86,95,6.0
Evan Mobley,2022-11-07,CLE,@,LAC,33:41,26,8,1,0,0,.667,,.689,28.5,-3.4,3,1.000,121,128,17.1
Evan Mobley,2022-11-09,CLE,@,SAC,35:45,16,6,0,1,0,.700,,.707,15.9,-1.7,2,.667,123,130,11.4
Evan Mobley,2022-11-11,CLE,@,GSW,38:45,20,13,4,0,2,.533,,.581,22.1,4.7,3,.800,119,113,19.4
Evan Mobley,2022-11-13,CLE,,MIN,32:12,4,13,3,2,0,.250,,.301,12.4,-7.8,3,.333,86,124,5.4
Evan Mobley,2022-11-16,CLE,@,MIL,31:09,20,7,2,1,2,.643,,.635,24.4,5.8,0,.500,134,118,18.9
Evan Mobley,2022-11-18,CLE,,CHO,45:26,21,18,5,1,2,.643,.000,.666,17.1,7.9,1,.750,143,101,25.1
Evan Mobley,2022-11-20,CLE,,MIA,30:00,15,10,5,1,0,.583,,.582,23.3,4.5,3,.500,120,93,14.3
Evan Mobley,2022-11-21,CLE,,ATL,35:33,10,9,3,1,1,.667,,.727,14.8,0.7,4,1.000,108,104,9.9
Evan Mobley,2022-11-23,CLE,,POR,35:06,10,12,3,0,3,.400,,.425,18.8,-2.2,2,.500,106,104,10.4
Evan Mobley,2022-11-25,CLE,@,MIL,29:05,8,8,0,3,0,.167,.000,.291,24.2,-9.4,2,1.000,61,113,4.2
Evan Mobley,2022-11-27,CLE,@,DET,39:38,20,13,1,0,1,.667,1.000,.704,19.7,5.0,3,.400,127,101,17.1
Evan Mobley,2022-11-28,CLE,@,TOR,32:30,18,15,1,1,2,.500,.000,.541,24.6,7.2,1,.667,112,100,17.6
Evan Mobley,2022-11-30,CLE,,PHI,23:47,16,8,3,0,1,.800,.000,.800,23.0,7.9,1,,148,91,14.8
Evan Mobley,2022-12-02,CLE,,ORL,38:21,19,13,4,1,2,.900,1.000,.950,15.0,11.7,2,,167,100,23.1
Evan Mobley,2022-12-04,CLE,@,NYK,39:00,11,10,3,0,4,.444,.000,.491,13.8,5.4,1,.600,111,94,14.0
Evan Mobley,2022-12-06,CLE,,LAL,29:46,7,12,2,1,1,.500,.000,.509,10.3,0.3,0,.500,132,99,9.5
Evan Mobley,2022-12-09,CLE,,SAC,40:36,17,7,4,1,0,.385,.000,.501,23.0,-2.4,4,.778,96,115,10.6
Evan Mobley,2022-12-10,CLE,,OKC,36:50,21,12,3,0,0,.571,.667,.648,22.1,3.0,2,.600,126,111,16.9
Evan Mobley,2022-12-12,CLE,@,SAS,37:47,17,13,4,0,1,.583,,.618,18.6,0.9,3,.750,121,116,16.2
Evan Mobley,2022-12-14,CLE,@,DAL,35:00,14,7,6,0,1,.556,.000,.651,17.5,5.9,1,1.000,141,103,14.5
Evan Mobley,2022-12-16,CLE,,IND,31:06,16,9,2,0,2,.600,.500,.680,20.1,3.3,1,.750,129,119,14.7
Evan Mobley,2022-12-17,CLE,,DAL,36:22,17,8,4,0,0,.600,1.000,.697,15.6,8.8,0,.800,153,103,17.2
Evan Mobley,2022-12-19,CLE,,UTA,30:39,12,8,3,0,0,.667,.000,.694,14.7,3.2,1,.667,138,100,11.3
Evan Mobley,2022-12-21,CLE,,MIL,23:01,7,3,1,1,1,.429,.000,.444,19.2,-8.3,2,.500,75,107,2.2
Evan Mobley,2022-12-23,CLE,,TOR,32:17,10,8,3,0,1,.714,,.714,13.0,0.2,2,,117,123,10.7
Evan Mobley,2022-12-26,CLE,,BRK,38:59,12,6,2,1,1,.455,.000,.505,17.1,-6.8,3,1.000,88,131,7.0
Evan Mobley,2022-12-29,CLE,@,IND,31:56,13,7,7,2,1,.500,.000,.574,18.7,3.5,3,1.000,127,136,15.9
Evan Mobley,2022-12-31,CLE,@,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Evan Mobley,2023-01-02,CLE,,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Evan Mobley,2023-01-04,CLE,,PHO,31:46,6,8,1,2,0,.222,,.304,20.7,-9.0,4,1.000,52,92,1.6
Evan Mobley,2023-01-06,CLE,@,DEN,34:02,12,9,4,1,3,.462,.000,.384,21.7,-3.8,1,.000,89,129,9.7
Evan Mobley,2023-01-08,CLE,@,PHO,34:26,14,8,6,0,1,.700,,.700,18.2,3.7,3,,116,103,14.1
Evan Mobley,2023-01-10,CLE,@,UTA,37:03,12,7,1,1,4,.625,,.615,12.0,0.8,0,.500,131,114,12.2
Evan Mobley,2023-01-12,CLE,@,POR,24:57,17,8,3,1,1,.500,.000,.581,24.8,7.9,0,.833,142,109,17.2
Evan Mobley,2023-01-14,CLE,@,MIN,31:30,19,8,1,0,0,.545,.000,.654,25.6,-1.7,3,.875,116,119,13.0
Evan Mobley,2023-01-16,CLE,,NOP,39:43,19,8,0,0,1,.800,,.808,15.2,2.1,2,.750,136,109,15.5
Evan Mobley,2023-01-18,CLE,@,MEM,38:51,18,15,3,1,2,.600,.000,.567,25.2,-3.5,6,.000,92,113,14.1
Evan Mobley,2023-01-20,CLE,,GSW,36:49,17,7,2,0,1,.583,.000,.618,16.7,-1.5,0,.750,139,130,15.6
Evan Mobley,2023-01-21,CLE,,MIL,37:58,38,9,3,0,0,.704,.000,.692,38.8,3.3,4,.000,119,114,27.9
Evan Mobley,2023-01-24,CLE,@,NYK,37:42,12,7,3,1,2,.545,.000,.545,17.1,-3.9,3,,92,113,9.1
Evan Mobley,2023-01-26,CLE,@,HOU,33:19,21,10,3,1,2,.375,.000,.515,31.9,-3.0,3,.900,111,99,17.1
Evan Mobley,2023-01-27,CLE,@,OKC,37:38,23,11,1,0,2,.500,1.000,.582,28.6,-3.4,4,.750,97,122,13.8
Evan Mobley,2023-01-29,CLE,,LAC,26:47,9,9,3,1,3,.444,1.000,.500,16.7,0.6,0,,112,94,10.6
Evan Mobley,2023-01-31,CLE,,MIA,38:21,19,7,4,0,2,.600,.000,.598,19.6,4.0,0,.500,124,110,17.2
Evan Mobley,2023-02-02,CLE,,MEM,33:24,17,14,5,1,2,.412,.000,.443,27.6,-3.5,3,.600,100,106,14.6
Evan Mobley,2023-02-05,CLE,@,IND,30:56,17,10,4,1,3,.583,.000,.618,19.9,7.9,0,.750,139,95,18.7
Evan Mobley,2023-02-06,CLE,@,WAS,28:26,16,5,2,2,2,.538,,.559,25.2,2.5,1,.667,122,91,15.0
Evan Mobley,2023-02-08,CLE,,DET,32:03,19,8,3,0,0,.500,,.571,27.2,-1.4,3,.833,114,100,13.9
Evan Mobley,2023-02-10,CLE,@,NOP,36:32,28,13,2,3,2,.722,,.725,24.7,12.7,0,.667,158,105,29.9
Evan Mobley,2023-02-11,CLE,,CHI,35:39,14,6,3,2,0,.462,.500,.538,19.0,2.0,2,,97,93,10.0
Evan Mobley,2023-02-13,CLE,,SAS,37:42,15,9,1,1,2,.500,.000,.555,20.4,-5.1,3,.625,104,114,11.6
Evan Mobley,2023-02-15,CLE,@,PHI,35:30,23,9,1,0,0,.474,.000,.521,32.2,-8.6,2,.714,103,133,12.7
Evan Mobley,2023-02-23,CLE,,DEN,37:50,31,9,1,1,1,.632,.500,.731,25.9,9.1,1,1.000,147,123,25.8
Evan Mobley,2023-02-24,CLE,@,ATL,29:49,13,4,2,1,1,.545,,.547,22.9,-8.6,4,.500,84,134,6.4
Evan Mobley,2023-02-26,CLE,,TOR,33:22,18,9,4,1,1,.500,.333,.571,24.8,2.8,2,.500,118,96,15.8
Evan Mobley,2023-03-01,CLE,@,BOS,39:11,12,13,1,1,0,.400,.000,.378,18.1,-6.4,0,.000,89,123,8.3
Evan Mobley,2023-03-04,CLE,,DET,29:36,16,11,6,1,4,.500,.000,.508,27.7,5.8,3,.500,105,83,17.3
Evan Mobley,2023-03-06,CLE,,BOS,41:19,25,17,1,0,3,.714,.250,.732,21.1,5.6,3,.571,128,103,22.9
Evan Mobley,2023-03-08,CLE,@,MIA,31:52,15,6,6,1,2,.556,.000,.644,21.3,7.1,3,.833,121,106,15.3
Evan Mobley,2023-03-10,CLE,@,MIA,28:24,12,4,2,0,1,.400,.333,.510,18.7,-4.2,0,.750,113,126,7.9
Evan Mobley,2023-03-12,CLE,@,CHO,39:07,18,9,3,1,0,.462,,.504,19.6,0.1,0,.545,118,109,14.7
Evan Mobley,2023-03-14,CLE,@,CHO,30:45,26,6,2,1,1,.667,,.737,26.4,7.9,0,1.000,154,109,24.0
Evan Mobley,2023-03-15,CLE,,PHI,39:13,13,12,5,1,2,.500,.000,.497,16.5,4.0,1,.429,125,125,16.1
Evan Mobley,2023-03-17,CLE,,WAS,35:31,20,8,3,0,4,.533,,.567,24.9,1.5,2,.667,109,96,16.4
Evan Mobley,2023-03-21,CLE,@,BRK,36:05,17,4,3,1,0,.667,.500,.708,18.8,1.6,3,,114,115,11.9
Evan Mobley,2023-03-23,CLE,@,BRK,39:58,26,16,3,1,4,.611,.000,.630,22.7,10.7,0,.667,144,112,29.3
Evan Mobley,2023-03-26,CLE,,HOU,39:46,19,7,5,1,3,.667,.000,.649,20.8,8.3,3,.500,124,103,19.1
Evan Mobley,2023-03-28,CLE,@,ATL,40:11,20,15,6,1,4,.769,,.720,15.0,13.5,0,.000,162,113,27.4
Evan Mobley,2023-03-31,CLE,,NYK,41:04,14,7,5,0,3,.750,,.751,10.7,4.0,0,.667,161,135,17.7
Evan Mobley,2023-04-02,CLE,,IND,39:09,14,16,4,0,4,.412,.000,.412,18.7,1.2,0,,113,103,16.1
Evan Mobley,2023-04-04,CLE,@,ORL,35:23,14,7,4,1,1,.500,.500,.595,15.8,3.7,0,.750,136,117,14.4
Evan Mobley,2023-04-06,CLE,@,ORL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Evan Mobley,2023-04-09,CLE,,CHO,12:00,6,5,0,0,0,.429,,.429,28.6,-9.9,1,,82,109,3.6
