Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_BRK,OPP_ATL,OPP_BOS,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Kevin Durant,2021-11-16,32,19,5,3,0,0.0,0.316,0.333,0.439,31.7,-3.6,2,0.833,89.0,122.0,9.3,15,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,7.2,5.0,0.3,3.5,0.6093,0.554,0.8328,31.98,122.0,105.7,22.07,1.01642
Kevin Durant,2021-11-17,37,23,4,3,0,0.0,0.563,0.667,0.664,22.6,3.0,1,1.0,124.0,109.0,17.7,16,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,6.5,4.6,0.2,2.9,0.5955999999999999,0.5874,0.8452999999999999,31.890000000000004,123.2,107.1,21.96,1.01502
Kevin Durant,2021-11-19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,6.4,4.1,0.2,2.6,0.5186999999999999,0.4874,0.7786000000000001,28.790000000000003,109.8,97.1,20.18,0.950303
Kevin Durant,2021-11-22,39,27,6,9,0,3.0,0.421,0.25,0.577,27.9,7.8,2,1.0,121.0,113.0,23.9,18,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,6.3,4.5,0.1,2.5,0.4958,0.4791,0.8119,28.39,109.5,97.6,19.98,1.10993
Kevin Durant,2021-11-24,37,21,4,8,2,0.0,0.5,0.0,0.563,25.8,2.0,3,0.833,120.0,112.0,18.0,19,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.7,4.8,0.3,2.5,0.5014000000000001,0.4458,0.8202,26.880000000000003,112.2,99.7,19.91,0.847358
Kevin Durant,2021-11-27,45,39,9,7,4,1.0,0.464,0.571,0.594,36.7,11.1,6,0.818,109.0,105.0,30.1,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,5.9,4.8,0.7,2.5,0.4899,0.4528999999999999,0.8019999999999999,27.08,110.8,98.9,20.65,0.967943
Kevin Durant,2021-11-30,40,27,5,9,0,1.0,0.391,0.0,0.501,31.6,1.0,1,1.0,116.0,122.0,20.8,21,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,5.3,5.3,0.7,2.4,0.4748,0.4154,0.8019999999999999,26.46,109.5,99.3,19.68,0.942655
Kevin Durant,2021-12-03,38,30,10,6,0,0.0,0.5,0.0,0.632,32.9,3.7,5,0.923,114.0,105.0,21.6,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,5.8,5.7,0.7,2.3,0.4331,0.3154,0.8086,26.69,108.2,100.7,19.630000000000003,1.13678
Kevin Durant,2021-12-04,38,28,10,4,0,2.0,0.462,0.333,0.521,29.3,4.4,1,1.0,109.0,111.0,18.8,23,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,6.1,5.3,0.7,2.2,0.4145999999999999,0.2487,0.8336,27.110000000000003,104.7,99.8,18.93,1.12856
Kevin Durant,2021-12-07,40,24,7,3,1,1.0,0.455,0.25,0.515,31.0,0.4,3,1.0,100.0,108.0,15.9,24,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,6.0,5.2,0.7,2.4,0.4072,0.2404,0.8407,26.95,100.2,100.7,17.61,0.95838
Kevin Durant,2021-12-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,5.5,4.9,0.7,2.2,0.3756,0.2071,0.7574,23.78,91.3,88.5,16.68,1.15108
Kevin Durant,2021-12-10,38,31,5,6,1,3.0,0.545,0.25,0.618,33.3,6.9,5,0.857,109.0,106.0,22.2,26,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,5.6,5.2,0.8,2.6,0.3738,0.1654,0.7431,24.85,89.8,88.2,17.13,1.10525
Kevin Durant,2021-12-12,41,51,7,9,1,2.0,0.516,0.5,0.678,42.9,14.7,5,0.933,127.0,97.0,39.1,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,6.3,6.1,0.9,3.1,0.4254,0.2153999999999999,0.8363999999999999,29.14,102.5,97.9,21.04,1.06706
Kevin Durant,2021-12-14,48,34,13,11,0,1.0,0.414,0.25,0.523,31.1,3.0,4,1.0,123.0,120.0,26.8,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.5,7.0,6.3,0.9,3.3,0.4247000000000001,0.2153999999999999,0.8364,29.46,102.7,98.6,21.33,0.977144
Kevin Durant,2021-12-16,39,34,11,8,0,1.0,0.542,0.667,0.638,34.2,10.0,4,1.0,124.0,106.0,28.0,29,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,7.7,6.3,0.7,3.4,0.4289,0.2820999999999999,0.8530999999999999,30.3,103.1,98.0,22.33,1.07935
Kevin Durant,2021-12-18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,6.8,5.6,0.3,2.8,0.3825,0.225,0.7713,26.630000000000003,92.2,87.5,19.32,1.21196
Kevin Durant,2021-12-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,6.3,4.7,0.3,2.7,0.3434,0.225,0.6713,23.47,80.6,75.3,17.240000000000002,1.29623
Kevin Durant,2021-12-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,5.3,4.1,0.3,2.2,0.2934,0.225,0.579,20.18,69.2,64.8,15.080000000000002,1.00598
Kevin Durant,2021-12-30,38,33,6,4,0,1.0,0.542,0.375,0.619,35.3,6.4,4,0.667,113.0,116.0,21.1,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,4.9,4.1,0.3,2.5,0.3014,0.2292,0.5457,20.78,69.6,65.3,15.31,1.12661
Kevin Durant,2022-01-01,39,28,9,3,0,1.0,0.458,0.333,0.534,29.5,-0.9,3,0.8,106.0,120.0,17.3,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,5.1,4.1,0.2,2.5,0.3017,0.2375,0.5257,20.630000000000003,70.2,66.5,15.45,1.1735
Kevin Durant,2022-01-03,31,26,3,6,3,3.0,0.333,0.25,0.465,43.5,7.6,2,0.889,97.0,118.0,19.8,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,5.4,4.7,0.5,2.7,0.335,0.2625,0.6146,24.98,79.9,78.3,17.43,1.02439
Kevin Durant,2022-01-05,41,39,8,7,1,0.0,0.625,0.333,0.72,31.8,6.7,3,1.0,139.0,126.0,32.7,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,5.7,4.8,0.5,2.5,0.3429999999999999,0.2708,0.6289,24.83,82.9,80.3,18.48,1.13352
Kevin Durant,2022-01-07,37,29,9,7,1,1.0,0.526,0.333,0.644,28.7,9.0,2,1.0,136.0,124.0,26.2,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,5.9,4.6,0.5,2.2,0.344,0.2541,0.6355999999999999,23.410000000000004,83.8,83.0,17.189999999999998,1.1026
Kevin Durant,2022-01-09,43,28,4,6,1,3.0,0.524,0.2,0.603,25.0,5.6,3,1.0,122.0,107.0,22.4,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.7,5.0,4.1,0.6,2.1,0.355,0.2491,0.6355999999999999,22.8,83.7,81.7,16.75,1.17054
Kevin Durant,2022-01-10,42,28,10,5,2,1.0,0.474,0.286,0.622,24.1,7.6,1,1.0,135.0,113.0,26.1,39,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.1,4.9,3.8,0.8,1.8,0.3481999999999999,0.211,0.6355999999999999,21.79,84.8,82.4,16.56,0.875187
Kevin Durant,2022-01-12,30,27,2,9,2,0.0,0.7,0.75,0.91,23.4,19.4,1,0.909,184.0,113.0,29.5,40,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,5.1,4.7,1.0,1.9,0.4182,0.286,0.7265,24.130000000000003,103.2,93.7,19.51,0.829164
Kevin Durant,2022-01-13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,5.1,4.7,1.0,1.9,0.4182,0.286,0.7265,24.130000000000003,103.2,93.7,19.51,1.2197
Kevin Durant,2022-01-15,12,12,3,2,1,1.0,0.5,0.5,0.644,38.0,13.9,1,1.0,128.0,98.0,10.6,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.4,4.9,1.1,2.0,0.4682,0.336,0.8265,27.93,116.0,103.5,20.57,0.898536
Kevin Durant,2022-01-17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,4.8,4.5,1.1,1.6,0.414,0.2985,0.7598,24.4,104.7,91.9,18.46,1.0607
Kevin Durant,2022-01-19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.9,3.9,4.2,1.1,1.3,0.3681999999999999,0.2652,0.6798,21.45,94.1,79.9,16.73,0.955748
Kevin Durant,2022-01-21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.3,3.6,3.6,0.8,1.1,0.3349,0.2402,0.5909000000000001,17.1,84.4,68.1,14.75,0.928546
Kevin Durant,2022-01-23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,2.8,2.9,0.7,0.8,0.2724,0.2069,0.4909,13.919999999999998,70.5,55.5,11.48,1.25556
Kevin Durant,2022-01-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.9,2.2,0.6,0.6,0.2198,0.1736,0.3909,11.05,56.9,43.1,8.86,1.10379
Kevin Durant,2022-01-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1.5,1.6,0.5,0.3,0.1674,0.1536,0.2909,8.55,44.7,32.4,6.62,0.993495
Kevin Durant,2022-01-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.5,1.1,0.3,0.2,0.12,0.125,0.1909,6.14,31.2,21.1,4.01,1.10683
Kevin Durant,2022-02-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.3,0.2,0.1,0.1,0.05,0.05,0.1,3.8,12.8,9.8,1.06,1.08108
Kevin Durant,2022-02-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,51,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2,0.3,0.2,0.1,0.1,0.05,0.05,0.1,3.8,12.8,9.8,1.06,1.12498
