Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Kristaps Porzingis,2020-12-23,DAL,@,PHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kristaps Porzingis,2020-12-25,DAL,@,LAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kristaps Porzingis,2020-12-27,DAL,@,LAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kristaps Porzingis,2020-12-30,DAL,,CHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kristaps Porzingis,2021-01-01,DAL,,MIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kristaps Porzingis,2021-01-03,DAL,@,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kristaps Porzingis,2021-01-04,DAL,@,HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kristaps Porzingis,2021-01-07,DAL,@,DEN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kristaps Porzingis,2021-01-09,DAL,,ORL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kristaps Porzingis,2021-01-13,DAL,@,CHO,21:03,16,4,0,0,2,.375,.444,.500,32.3,1.9,0,,102,95,8.6
Kristaps Porzingis,2021-01-15,DAL,@,MIL,29:00,15,10,1,0,2,.316,.286,.377,35.4,-10.0,4,.500,71,109,5.2
Kristaps Porzingis,2021-01-17,DAL,,CHI,33:22,20,8,0,0,2,.474,.000,.503,24.4,-1.7,0,1.000,109,109,12.9
Kristaps Porzingis,2021-01-18,DAL,@,TOR,31:53,23,9,1,0,2,.571,.400,.673,24.8,8.6,1,.714,131,117,20.2
Kristaps Porzingis,2021-01-20,DAL,@,IND,32:24,27,13,4,0,1,.800,.333,.850,20.9,16.2,0,1.000,179,111,29.9
Kristaps Porzingis,2021-01-22,DAL,@,SAS,33:25,21,8,1,1,2,.500,.600,.666,21.2,5.5,0,1.000,137,113,18.3
Kristaps Porzingis,2021-01-23,DAL,,HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kristaps Porzingis,2021-01-25,DAL,,DEN,32:58,16,6,1,1,1,.333,.125,.405,31.4,-14.7,3,.750,73,123,4.6
Kristaps Porzingis,2021-01-27,DAL,@,UTA,31:47,18,5,0,0,2,.444,.286,.500,26.4,-3.1,0,,94,120,10.3
Kristaps Porzingis,2021-01-29,DAL,@,UTA,24:36,11,9,0,0,0,.286,.200,.359,29.2,-12.6,1,.667,79,123,3.3
Kristaps Porzingis,2021-01-30,DAL,,PHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kristaps Porzingis,2021-02-01,DAL,,PHO,34:13,19,10,1,1,3,.400,.429,.567,26.2,1.9,4,1.000,93,102,13.3
Kristaps Porzingis,2021-02-03,DAL,@,ATL,34:29,24,11,2,1,0,.500,.167,.563,27.3,0.2,1,1.000,121,117,19.1
