Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
LeBron James,2024-10-22,LAL,,MIN,34:39,16,5,4,0,2,.438,.250,.487,22.6,-0.9,2,1.000,99,109,10.1
LeBron James,2024-10-25,LAL,,PHO,34:42,21,4,8,0,0,.538,.400,.636,24.4,0.1,2,.625,127,124,17.9
LeBron James,2024-10-26,LAL,,SAC,33:46,32,14,10,0,1,.545,.444,.673,33.6,9.6,5,1.000,126,119,27.1
LeBron James,2024-10-28,LAL,@,PHO,35:48,11,5,8,1,0,.214,.400,.331,21.9,-3.8,2,.500,84,113,6.9
LeBron James,2024-10-30,LAL,@,CLE,28:58,26,6,3,0,0,.692,.333,.808,32.5,2.7,6,1.000,117,129,18.0
LeBron James,2024-11-01,LAL,@,TOR,36:15,27,6,10,1,0,.529,.625,.687,22.4,12.8,0,.667,152,120,27.3
LeBron James,2024-11-04,LAL,@,DET,40:00,20,8,11,2,0,.438,.500,.549,21.0,8.6,1,1.000,124,113,22.7
LeBron James,2024-11-06,LAL,@,MEM,35:25,39,7,6,1,0,.625,.545,.757,36.8,12.9,5,.750,125,125,29.3
LeBron James,2024-11-08,LAL,,PHI,33:48,21,12,13,0,3,.643,.500,.727,22.4,17.3,2,1.000,149,101,27.6
LeBron James,2024-11-10,LAL,,TOR,34:47,19,10,16,1,0,.429,.000,.556,26.8,10.6,3,1.000,133,109,24.6
LeBron James,2024-11-13,LAL,,MEM,36:56,35,12,14,1,0,.591,.571,.686,35.0,12.5,6,.625,129,114,31.6
LeBron James,2024-11-15,LAL,@,SAS,37:49,15,16,12,1,0,.500,.250,.545,23.9,-1.2,7,.500,99,115,15.8
LeBron James,2024-11-16,LAL,@,NOP,37:02,21,7,5,1,0,.421,.286,.495,32.7,-4.9,6,.600,94,116,11.9
LeBron James,2024-11-19,LAL,,UTA,33:53,26,2,12,0,0,.529,.200,.595,34.6,0.4,4,.636,121,126,20.7
LeBron James,2024-11-21,LAL,,ORL,37:02,31,10,7,0,1,.545,.556,.652,33.2,9.5,4,.500,122,119,25.0
LeBron James,2024-11-23,LAL,,DEN,34:41,18,6,7,3,0,.412,.250,.491,30.8,-3.9,6,1.000,84,121,11.4
LeBron James,2024-11-26,LAL,@,PHO,34:44,18,8,10,0,0,.438,.286,.533,28.0,-1.0,5,1.000,97,130,14.4
LeBron James,2024-11-27,LAL,@,SAS,33:05,16,10,11,1,1,.444,.000,.444,31.1,0.6,5,,102,105,15.2
LeBron James,2024-11-29,LAL,,OKC,33:31,12,8,6,0,0,.385,.000,.432,27.2,-7.0,5,1.000,78,110,6.5
LeBron James,2024-12-01,LAL,@,UTA,36:04,27,5,14,0,2,.429,.000,.460,41.4,8.7,3,1.000,105,114,21.9
LeBron James,2024-12-02,LAL,@,MIN,30:44,10,8,4,0,0,.250,.000,.282,35.0,-15.0,6,.500,57,119,-0.4
LeBron James,2024-12-04,LAL,@,MIA,29:03,29,5,8,1,0,.667,.250,.734,37.4,11.4,5,1.000,117,140,23.9
LeBron James,2024-12-06,LAL,@,ATL,43:22,39,10,11,2,3,.560,.545,.705,31.9,12.4,4,.833,130,114,36.3
LeBron James,2024-12-08,LAL,,POR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LeBron James,2024-12-13,LAL,@,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LeBron James,2024-12-15,LAL,,MEM,34:00,18,8,8,1,2,.412,.500,.480,27.5,4.1,5,.250,97,103,13.9
LeBron James,2024-12-19,LAL,@,SAC,34:05,19,6,7,0,1,.381,.250,.434,28.0,-0.2,2,1.000,97,102,12.5
LeBron James,2024-12-21,LAL,@,SAC,34:25,32,7,6,4,0,.542,.125,.601,40.2,11.3,4,.833,111,94,25.5
LeBron James,2024-12-23,LAL,,DET,35:26,28,11,11,0,0,.625,.500,.734,27.2,12.5,2,.857,153,122,29.8
LeBron James,2024-12-25,LAL,@,GSW,36:58,31,4,10,2,1,.545,.500,.640,30.3,14.0,1,1.000,140,117,29.1
LeBron James,2024-12-28,LAL,,SAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LeBron James,2024-12-31,LAL,,CLE,34:12,23,4,7,0,1,.529,.500,.643,24.8,7.6,2,1.000,122,125,19.1
LeBron James,2025-01-02,LAL,,POR,36:12,38,3,8,0,0,.600,.700,.734,35.0,14.8,4,.500,131,116,28.6
LeBron James,2025-01-03,LAL,,ATL,30:00,30,3,8,0,0,.650,.400,.718,32.4,12.5,3,1.000,140,109,23.5
LeBron James,2025-01-05,LAL,@,HOU,36:03,21,13,9,1,0,.500,.571,.622,25.1,7.6,2,.500,131,121,20.6
LeBron James,2025-01-07,LAL,@,DAL,34:52,18,10,8,1,0,.500,.250,.615,24.0,4.2,2,.833,124,126,19.2
LeBron James,2025-01-13,LAL,,SAS,32:06,18,5,8,1,1,.636,.667,.705,26.1,1.4,7,.500,103,133,13.3
