Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_NYK,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Julius Randle,46,35,8,9,0,3.0,0.444,0.375,0.573,35.3,2.6,7,1.0,104.0,108.0,23.1,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,8.0,9.0,0.0,7.0,0.444,0.375,1.0,35.3,104.0,108.0,23.1,0.0,0,2021,10,20,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Julius Randle,30,21,10,7,2,0.0,0.563,0.333,0.622,31.3,4.7,4,0.5,109.0,91.0,17.7,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,9.0,8.0,1.0,5.5,0.5035,0.354,0.75,33.3,106.5,99.5,20.4,1.221,1,2021,10,22,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Julius Randle,38,30,16,3,2,4.0,0.333,0.2,0.497,32.6,9.8,2,0.857,110.0,97.0,25.7,3,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.666666666666668,11.333333333333334,6.333333333333333,1.3333333333333333,4.333333333333333,0.4466666666666666,0.3026666666666667,0.7856666666666667,33.06666666666667,107.66666666666669,98.66666666666669,22.166666666666668,1.20278,2,2021,10,24,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Julius Randle,36,16,11,7,0,0.0,0.389,0.4,0.444,23.8,2.0,1,0.0,120.0,113.0,15.0,4,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,11.25,6.5,1.0,3.5,0.4322499999999999,0.327,0.58925,30.75,110.75,102.25,20.375,1.05357,3,2021,10,26,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Julius Randle,35,13,16,9,1,0.0,0.273,0.0,0.422,24.9,3.2,4,0.7,101.0,109.0,14.2,5,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.2,7.0,1.0,3.6,0.4004,0.2616,0.6113999999999999,29.58,108.8,103.6,19.14,1.09118,4,2021,10,28,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Julius Randle,38,10,6,4,0,0.0,0.444,1.0,0.556,13.4,-5.3,2,0.0,105.0,124.0,7.1,6,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333333333333,11.166666666666666,6.5,0.8333333333333334,3.333333333333333,0.4076666666666666,0.3846666666666666,0.5095,26.883333333333336,108.16666666666669,107.0,17.133333333333333,1.07747,5,2021,10,30,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Julius Randle,37,22,9,5,0,1.0,0.5,0.571,0.698,23.9,5.4,3,1.0,124.0,116.0,17.7,7,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,10.857142857142858,6.285714285714286,0.7142857142857143,3.2857142857142856,0.4208571428571428,0.4112857142857143,0.5795714285714286,26.457142857142856,110.42857142857144,108.28571428571428,17.214285714285715,0.920215,6,2021,11,1,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Julius Randle,37,18,14,3,1,0.0,0.375,0.0,0.461,26.8,-4.2,3,0.75,98.0,117.0,13.1,8,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.625,11.25,5.875,0.75,3.25,0.4151249999999999,0.359875,0.600875,26.5,108.875,109.375,16.7,1.13817,7,2021,11,3,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Julius Randle,33,32,12,4,0,2.0,0.5,0.333,0.606,34.9,13.0,3,0.7,130.0,102.0,25.0,9,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.88888888888889,11.333333333333334,5.666666666666667,0.6666666666666666,3.2222222222222223,0.4245555555555555,0.3568888888888889,0.6118888888888888,27.433333333333334,111.22222222222224,108.55555555555556,17.62222222222222,0.850759,8,2021,11,5,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Julius Randle,37,19,7,7,1,1.0,0.412,0.2,0.495,26.1,-1.0,2,0.8,103.0,130.0,15.0,10,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,10.9,5.8,0.7,3.1,0.4232999999999999,0.3412,0.6307,27.3,110.4,110.7,17.36,1.03963,9,2021,11,7,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
