Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_CHI,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Lauri Markkanen,2021-02-19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,1.4,0.2,0.1,0.5,0.1542,0.09,0.275,6.85,32.7,34.2,3.390000000000001,1.01917
Lauri Markkanen,2021-02-20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2,0.9,0.0,0.0,0.1,0.0931,0.04,0.175,3.849999999999999,21.1,23.8,1.2600000000000002,1.11663
Lauri Markkanen,2021-02-22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.5,0.0,0.0,0.1,0.0556,0.04,0.1,2.59,11.6,12.3,0.8400000000000002,1.06426
Lauri Markkanen,2021-02-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28808
Lauri Markkanen,2021-02-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16624
Lauri Markkanen,2021-03-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933285
Lauri Markkanen,2021-03-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16173
Lauri Markkanen,2021-03-11,28,23,4,0,0,1.0,0.727,1.0,1.045,19.2,14.6,1,0.0,159.0,126.0,19.0,35,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.4,0.0,0.0,0.1,0.0727,0.1,0.0,1.92,15.9,12.6,1.9,1.09018
Lauri Markkanen,2021-03-12,33,20,6,2,0,0.0,0.444,0.4,0.556,26.1,1.4,2,0.0,99.0,109.0,11.4,36,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.0,0.2,0.0,0.3,0.1171,0.1399999999999999,0.0,4.529999999999999,25.8,23.5,3.04,1.00697
Lauri Markkanen,2021-03-14,32,13,7,1,1,1.0,0.333,0.222,0.488,16.9,-0.5,0,1.0,112.0,93.0,10.7,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6,1.7,0.3,0.1,0.3,0.1504,0.1622,0.1,6.220000000000001,37.0,32.8,4.11,1.05275
Lauri Markkanen,2021-03-16,32,22,5,1,0,2.0,0.5,0.333,0.644,23.8,2.7,1,0.714,132.0,107.0,16.0,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2.2,0.4,0.1,0.4,0.2004,0.1955,0.1714,8.6,50.2,43.5,5.71,1.1735
Lauri Markkanen,2021-03-17,33,10,7,1,0,1.0,0.4,0.333,0.5,14.1,-2.6,1,0.0,108.0,114.0,7.5,39,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.8,2.9,0.5,0.1,0.5,0.2404,0.2288,0.1714,10.01,61.0,54.9,6.459999999999999,1.0193
Lauri Markkanen,2021-03-19,29,10,2,2,1,0.0,0.364,0.333,0.437,19.5,-6.1,1,0.0,92.0,126.0,5.5,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,3.1,0.7,0.2,0.6,0.2768,0.2621,0.1714,11.96,70.2,67.5,7.01,1.00253
Lauri Markkanen,2021-03-21,29,16,8,0,0,1.0,0.4,0.333,0.518,24.6,-0.2,0,1.0,107.0,92.0,10.6,41,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,3.9,0.7,0.2,0.6,0.3168,0.2954,0.2714,14.419999999999998,80.9,76.7,8.07,0.985707
Lauri Markkanen,2021-03-22,19,8,7,1,1,0.0,0.25,0.0,0.311,28.7,-4.1,0,1.0,82.0,119.0,5.4,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.2,4.6,0.8,0.3,0.6,0.3418,0.2954,0.3714,17.29,89.1,88.6,8.61,1.14798
Lauri Markkanen,2021-03-24,29,17,5,2,1,0.0,0.467,0.2,0.535,25.1,2.6,0,1.0,120.0,113.0,13.6,43,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,5.1,1.0,0.4,0.6,0.3885,0.3154,0.4714,19.8,101.1,99.9,9.97,1.13536
Lauri Markkanen,2021-03-27,26,10,3,0,0,0.0,0.4,0.167,0.479,18.0,-9.2,1,1.0,87.0,121.0,3.7,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.9,5.4,1.0,0.4,0.7,0.4285,0.3321,0.5714,21.6,109.8,112.0,10.34,1.04967
Lauri Markkanen,2021-03-29,22,13,6,1,0,0.0,0.556,0.75,0.722,20.1,3.3,1,0.0,118.0,120.0,10.2,45,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,5.6,1.1,0.4,0.7,0.4114000000000001,0.3071,0.5714,21.69,105.7,111.4,9.46,1.26048
Lauri Markkanen,2021-03-31,34,16,10,2,0,0.0,0.385,0.25,0.526,19.4,-2.4,1,0.8,122.0,132.0,12.3,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,6.0,1.1,0.4,0.6,0.4055000000000001,0.2921,0.6514,21.02,108.0,113.7,9.55,1.12518
Lauri Markkanen,2021-04-02,23,5,2,1,0,0.0,0.4,0.0,0.46,11.2,-5.9,0,1.0,100.0,126.0,3.6,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.7,5.5,1.1,0.3,0.6,0.4122,0.2699,0.6514,20.45,106.8,117.0,8.84,1.03984
Lauri Markkanen,2021-04-04,23,8,5,0,0,0.0,0.5,0.0,0.581,16.4,-6.8,1,1.0,99.0,116.0,5.5,48,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,5.5,1.0,0.3,0.6,0.4122,0.2366,0.68,19.71,103.5,117.9,7.790000000000001,0.932303
Lauri Markkanen,2021-04-06,22,15,6,0,1,1.0,0.714,0.75,0.952,16.5,14.3,1,1.0,162.0,92.0,15.0,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,5.4,0.9,0.4,0.6,0.4436,0.2783,0.78,19.95,108.9,115.7,8.540000000000001,1.18989
Lauri Markkanen,2021-04-08,18,18,3,0,0,0.0,0.8,0.5,0.9,23.6,10.8,0,0.0,172.0,118.0,14.7,50,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.6,5.5,0.7,0.3,0.5,0.4872000000000001,0.295,0.78,20.360000000000003,116.9,114.9,9.46,1.08535
Lauri Markkanen,2021-04-09,27,5,5,1,0,0.0,0.25,0.333,0.512,11.7,-8.1,2,1.0,80.0,128.0,2.4,51,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,5.2,0.8,0.3,0.7,0.4722,0.295,0.78,19.07,114.2,118.5,8.639999999999999,1.27123
