Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_CLE,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Lauri Markkanen,2021-11-07,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,3.8,1.0,0.9,0.6,0.2742,0.1941999999999999,0.5166000000000001,13.49,79.2,71.4,7.159999999999999,0.97355
Lauri Markkanen,2021-11-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.3,0.8,0.9,0.6,0.2287,0.1542,0.4666,11.99,67.5,59.0,6.18,0.931962
Lauri Markkanen,2021-11-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,2.5,0.6,0.8,0.6,0.2087,0.1375,0.3833,9.58,58.5,49.2,5.209999999999999,0.991893
Lauri Markkanen,2021-11-13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,2.1,0.4,0.4,0.5,0.1754,0.1125,0.2833,7.269999999999999,49.1,41.4,4.1,1.07734
Lauri Markkanen,2021-11-15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,1.2,0.3,0.3,0.2,0.1467999999999999,0.1125,0.1833,5.589999999999999,41.5,33.3,3.67,0.957895
Lauri Markkanen,2021-11-17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.9,0.2,0.3,0.2,0.0967999999999999,0.075,0.1833,3.71,28.8,20.7,2.63,1.11895
Lauri Markkanen,2021-11-18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.8,0.0,0.2,0.2,0.0368,0.025,0.0833,2.64,10.8,10.9,1.4300000000000002,0.946802
Lauri Markkanen,2021-11-22,31,22,8,1,0,1.0,0.412,0.333,0.573,26.7,3.3,1,1.0,121.0,117.0,16.1,18,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.8,0.1,0.0,0.1,0.0412,0.0333,0.1,2.67,12.1,11.7,1.61,1.11467
Lauri Markkanen,2021-11-24,36,14,11,0,1,0.0,0.385,0.286,0.504,16.9,-1.1,1,1.0,105.0,115.0,10.2,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.9,0.1,0.1,0.2,0.0797,0.0619,0.2,4.359999999999999,22.6,23.2,2.63,1.08717
Lauri Markkanen,2021-11-27,32,20,5,0,0,0.0,0.615,0.5,0.769,19.2,6.1,1,0.0,134.0,103.0,15.4,20,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,2.4,0.1,0.1,0.3,0.1412,0.1119,0.2,6.279999999999999,36.0,33.5,4.17,1.19504
Lauri Markkanen,2021-11-29,33,24,8,2,1,0.0,0.6,0.556,0.777,20.8,13.0,0,1.0,151.0,96.0,20.7,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.2,0.3,0.2,0.3,0.2012,0.1675,0.3,8.36,51.1,43.1,6.24,1.22574
Lauri Markkanen,2021-12-01,26,6,1,0,1,0.0,0.25,0.2,0.338,18.4,-14.1,1,0.5,65.0,102.0,0.3,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,3.3,0.3,0.3,0.4,0.2262,0.1875,0.35,10.2,57.6,53.3,6.27,1.28274
Lauri Markkanen,2021-12-03,36,15,6,2,0,0.0,0.357,0.333,0.519,16.9,1.0,0,1.0,123.0,110.0,10.8,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.1,3.9,0.5,0.3,0.4,0.2618999999999999,0.2208,0.45,11.89,69.9,64.3,7.35,1.0577
Lauri Markkanen,2021-12-05,35,9,5,0,0,0.0,0.4,0.2,0.431,13.2,-8.3,0,0.0,104.0,127.0,5.1,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,4.4,0.5,0.3,0.4,0.3019,0.2408,0.45,13.21,80.3,77.0,7.859999999999999,1.26598
Lauri Markkanen,2021-12-06,34,20,7,2,0,1.0,0.467,0.444,0.63,20.5,5.2,0,1.0,123.0,113.0,15.7,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.1,0.7,0.3,0.4,0.3485999999999999,0.2852,0.55,15.26,92.6,88.3,9.43,1.00049
Lauri Markkanen,2021-12-08,27,14,1,1,0,0.0,0.625,0.5,0.788,17.2,1.1,1,1.0,137.0,106.0,10.0,26,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,5.2,0.8,0.3,0.5,0.4110999999999999,0.3352,0.65,16.979999999999997,106.3,98.9,10.43,0.962182
Lauri Markkanen,2021-12-10,22,19,2,2,2,0.0,0.875,0.8,1.07,20.0,19.8,1,0.5,166.0,100.0,18.0,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,5.4,1.0,0.5,0.6,0.4986,0.4152,0.7,18.98,122.9,108.9,12.23,1.26984
Lauri Markkanen,2021-12-11,26,3,2,2,2,0.0,0.125,0.0,0.169,17.5,-15.2,2,0.5,40.0,98.0,-3.0,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.4,4.8,1.1,0.7,0.7,0.4699,0.3819,0.65,18.06,114.8,107.0,10.32,1.21227
Lauri Markkanen,2021-12-13,32,12,4,2,0,0.0,0.385,0.286,0.462,19.6,-2.3,0,0.0,106.0,110.0,7.5,29,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,4.1,1.3,0.6,0.6,0.4699,0.3819,0.55,18.33,114.9,106.5,10.05,0.935078
Lauri Markkanen,2021-12-15,19,12,2,1,0,0.0,0.5,0.4,0.6,26.4,-2.2,1,0.0,109.0,98.0,6.9,30,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,3.8,1.4,0.6,0.6,0.4584,0.3719,0.55,19.05,112.4,106.0,9.2,1.19121
Lauri Markkanen,2021-12-18,29,8,2,2,0,0.0,0.214,0.0,0.261,26.1,-20.6,2,0.667,62.0,105.0,-1.0,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,3.2,1.4,0.5,0.8,0.4198,0.3163,0.5166999999999999,19.58,103.5,106.9,7.030000000000001,1.05455
Lauri Markkanen,2021-12-22,33,7,9,0,0,1.0,0.167,0.0,0.263,17.7,-9.9,1,1.0,69.0,113.0,2.6,32,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,4.0,1.4,0.4,0.8,0.4115,0.2963,0.5667,19.51,103.9,108.0,7.26,1.06614
Lauri Markkanen,2021-12-26,22,20,7,1,0,1.0,0.692,0.333,0.744,27.1,2.3,2,1.0,129.0,94.0,16.0,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.4,4.1,1.3,0.4,1.0,0.445,0.2963,0.5667,20.53,104.5,106.4,7.779999999999999,1.01061
Lauri Markkanen,2021-12-28,30,14,5,2,2,0.0,0.4,0.0,0.441,25.7,-7.3,1,1.0,94.0,114.0,8.6,34,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,4.1,1.5,0.6,1.1,0.445,0.2763,0.6667,21.78,103.5,105.1,8.129999999999999,1.09846
Lauri Markkanen,2021-12-30,26,11,8,4,1,1.0,0.4,0.25,0.506,22.4,2.6,2,1.0,102.0,111.0,10.1,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,4.2,1.7,0.7,1.3,0.4383,0.2569,0.6667,21.97,101.4,104.9,7.57,1.2295
Lauri Markkanen,2021-12-31,31,8,5,2,0,1.0,0.4,0.0,0.4,18.2,-11.5,2,0.0,75.0,131.0,3.4,36,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,4.6,1.8,0.7,1.4,0.4158,0.2069,0.5667,22.07,95.2,107.4,6.909999999999999,1.25479
Lauri Markkanen,2022-01-02,34,12,6,2,0,1.0,0.417,0.333,0.5,15.8,-2.5,0,0.0,118.0,115.0,9.5,37,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,5.0,1.8,0.5,1.3,0.37,0.1602,0.5166999999999999,21.65,90.4,108.9,6.0600000000000005,1.03834
Lauri Markkanen,2022-01-04,36,13,7,5,0,1.0,0.455,0.2,0.547,15.2,1.2,1,1.0,121.0,116.0,11.8,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,5.5,2.1,0.3,1.2,0.403,0.1802,0.5667,21.42,98.5,110.7,7.540000000000001,1.03316
Lauri Markkanen,2022-01-07,33,15,1,5,1,1.0,0.444,0.333,0.644,16.6,6.6,0,0.833,148.0,115.0,14.6,39,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,5.2,2.4,0.4,1.2,0.4089,0.1849,0.65,21.12,102.7,111.2,8.25,1.23739
Lauri Markkanen,2022-01-09,29,9,6,2,1,0.0,0.333,0.333,0.58,12.7,4.7,0,1.0,135.0,105.0,9.8,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,5.6,2.5,0.5,1.1,0.3922,0.1782,0.75,19.75,105.3,111.9,8.54,0.974316
Lauri Markkanen,2022-01-10,33,15,5,1,0,1.0,0.429,0.375,0.536,18.7,-1.8,0,0.0,121.0,120.0,10.1,41,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.4,5.9,2.4,0.5,0.9,0.4137,0.2157,0.6833,19.01,111.2,113.4,9.65,1.02437
Lauri Markkanen,2022-01-12,35,20,6,1,0,1.0,0.727,0.8,0.909,14.8,11.6,0,0.0,179.0,102.0,19.1,42,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.7,5.6,2.5,0.5,0.8,0.4697,0.2957,0.5833,18.72,122.2,112.3,11.3,1.23439
Lauri Markkanen,2022-01-14,34,8,6,0,1,1.0,0.8,0.0,0.8,7.5,-1.5,1,0.0,130.0,108.0,8.2,43,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,5.5,2.4,0.6,0.7,0.4805,0.2624,0.4833,16.759999999999998,122.3,113.7,10.52,1.16882
Lauri Markkanen,2022-01-15,32,12,5,1,4,0.0,0.4,0.333,0.551,15.6,3.9,0,1.0,116.0,99.0,12.0,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,5.5,2.3,0.8,0.6,0.4805,0.2956999999999999,0.4833,15.75,124.5,112.2,10.86,1.08458
Lauri Markkanen,2022-01-17,30,14,6,1,1,0.0,0.417,0.444,0.583,23.0,-3.2,3,0.0,90.0,111.0,7.3,45,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,5.3,2.0,0.8,0.7,0.4822,0.3151,0.3833,15.810000000000002,123.3,112.2,10.58,1.06343
Lauri Markkanen,2022-01-19,33,28,7,0,1,1.0,0.643,0.556,0.841,24.4,13.3,0,0.833,164.0,124.0,24.8,46,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,5.5,1.8,0.9,0.5,0.5065,0.3707,0.4666,16.43,132.2,111.5,12.72,1.09362
Lauri Markkanen,2022-01-22,13,9,2,0,0,1.0,0.75,0.75,1.125,13.0,21.6,0,0.0,207.0,91.0,8.3,47,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,5.1,1.6,0.9,0.5,0.5398,0.4124,0.4666,16.15,141.1,109.1,12.6,1.1712
Lauri Markkanen,2022-01-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.4,1.1,0.9,0.4,0.4942999999999999,0.3924,0.3666,14.63,129.0,97.5,11.419999999999998,1.03409
Lauri Markkanen,2022-01-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,4.3,0.6,0.8,0.4,0.4499000000000001,0.3591,0.2833,12.97,114.2,86.0,9.96,1.23017
Lauri Markkanen,2022-01-30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,3.7,0.4,0.7,0.4,0.4166,0.3258,0.1833,11.7,100.7,75.5,8.98,1.1614
