Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_UTA,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Lauri Markkanen,2023-11-14,31,21,9,0,1,1.0,0.444,0.222,0.531,26.8,0.1,0,0.75,120.0,100.0,15.6,11,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.4,8.5,1.5,0.8,1.6,0.4992999999999999,0.4598,0.7383,24.91,131.1,118.2,18.97,1.11085
Lauri Markkanen,2023-11-17,40,21,2,0,1,2.0,0.417,0.25,0.608,19.4,-4.3,0,0.833,132.0,135.0,16.4,12,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,7.5,1.2,0.9,1.3,0.4888,0.4463,0.7215999999999999,23.56,130.6,119.1,17.85,1.20151
Lauri Markkanen,2023-11-19,50,38,17,0,2,2.0,0.556,0.2,0.614,25.4,7.2,1,0.667,140.0,118.0,33.0,13,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.9,8.9,1.2,1.0,1.3,0.4906,0.3949,0.7883,24.02,131.6,118.5,19.69,1.27952
Lauri Markkanen,2023-11-21,23,10,8,0,1,0.0,0.4,0.286,0.5,17.9,-1.6,0,0.0,103.0,124.0,7.6,14,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,8.3,0.7,1.1,1.1,0.4889,0.385,0.6883,22.87,130.2,119.5,18.270000000000003,1.01204
Lauri Markkanen,2023-11-22,34,24,8,0,3,0.0,0.5,0.167,0.581,29.0,0.0,2,0.833,119.0,120.0,18.4,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.7,8.0,0.6,1.3,1.3,0.4843999999999999,0.335,0.6716,23.96,126.2,122.0,18.4,1.25786
Lauri Markkanen,2023-11-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,7.3,0.5,1.1,1.0,0.4314999999999999,0.295,0.6716,21.45,116.0,111.2,17.05,1.02465
Lauri Markkanen,2023-11-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,6.5,0.4,1.1,0.8,0.3964999999999999,0.2586,0.5916,18.58,105.3,98.0,15.830000000000002,1.01633
Lauri Markkanen,2023-11-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,6.0,0.1,1.1,0.7,0.3432,0.2169,0.4916,16.22,88.8,84.5,13.37,1.15674
Lauri Markkanen,2023-11-30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.1,0.1,1.0,0.6,0.2932,0.1568999999999999,0.4083,14.079999999999998,75.0,71.8,11.31,1.00427
Lauri Markkanen,2023-12-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.4,4.4,0.0,0.8,0.3,0.2317,0.1125,0.3082999999999999,11.85,61.4,59.7,9.1,0.969759
Lauri Markkanen,2023-12-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,3.5,0.0,0.7,0.3,0.1873,0.0903,0.2333,9.169999999999998,49.4,49.7,7.539999999999999,1.18826
Lauri Markkanen,2023-12-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,3.3,0.0,0.6,0.3,0.1456,0.0653,0.15,7.229999999999999,36.2,36.2,5.9,1.04002
Lauri Markkanen,2023-12-11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.6,0.0,0.4,0.2,0.09,0.0453,0.0833,4.69,22.2,24.4,2.6,1.15732
Lauri Markkanen,2023-12-13,25,23,7,0,0,0.0,0.538,0.5,0.715,25.6,11.4,0,0.714,146.0,111.0,17.2,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,1.5,0.0,0.3,0.2,0.1038,0.0667,0.1547,5.46,26.5,23.1,3.56,1.29241
Lauri Markkanen,2023-12-14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3,0.7,0.0,0.0,0.0,0.0538,0.05,0.0713999999999999,2.56,14.6,11.1,1.72,1.30178
Lauri Markkanen,2023-12-16,28,18,6,3,0,0.0,0.538,0.4,0.648,25.4,-0.2,2,1.0,115.0,134.0,13.2,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.1,1.3,0.3,0.0,0.2,0.1076,0.09,0.1714,5.1,26.1,24.5,3.04,1.0992
Lauri Markkanen,2023-12-18,29,20,10,4,0,1.0,0.429,0.2,0.585,27.4,3.1,2,1.0,126.0,108.0,17.1,27,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,2.3,0.7,0.0,0.4,0.1505,0.11,0.2714,7.840000000000001,38.7,35.3,4.75,1.21793
Lauri Markkanen,2023-12-20,36,26,10,1,0,0.0,0.444,0.333,0.604,27.2,-0.1,0,0.875,129.0,128.0,19.5,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,3.3,0.8,0.0,0.4,0.1949,0.1433,0.3589,10.56,51.6,48.1,6.7,1.15568
Lauri Markkanen,2023-12-21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,3.3,0.8,0.0,0.4,0.1949,0.1433,0.3589,10.56,51.6,48.1,6.7,1.22267
Lauri Markkanen,2023-12-23,39,30,9,5,3,0.0,0.571,0.4,0.686,26.2,8.4,1,1.0,140.0,116.0,28.3,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.7,4.2,1.3,0.3,0.5,0.252,0.1833,0.4589,13.18,65.6,59.7,9.53,1.17891
Lauri Markkanen,2023-12-26,31,31,12,2,1,0.0,0.706,0.556,0.867,24.7,15.6,1,1.0,163.0,112.0,28.9,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.8,5.4,1.5,0.4,0.6,0.3226,0.2389,0.5589000000000001,15.65,81.9,70.9,12.42,1.28931
Lauri Markkanen,2023-12-28,35,24,10,5,1,0.0,0.368,0.25,0.543,29.1,8.9,2,1.0,128.0,119.0,21.4,32,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,6.4,2.0,0.5,0.8,0.3594,0.2639,0.6589,18.56,94.7,82.8,14.56,0.996243
Lauri Markkanen,2023-12-30,26,12,5,1,2,0.0,0.308,0.125,0.407,23.3,-5.1,0,0.75,96.0,104.0,7.5,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,6.9,2.1,0.7,0.8,0.3902,0.2764,0.7339,20.89,104.3,93.2,15.31,1.00828
Lauri Markkanen,2024-01-01,25,17,4,1,1,1.0,0.5,0.5,0.683,22.5,8.4,1,1.0,124.0,87.0,14.4,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,6.6,2.2,0.8,0.9,0.3863999999999999,0.2764,0.7625,20.58,102.1,90.8,15.03,1.18663
Lauri Markkanen,2024-01-03,38,31,7,0,0,1.0,0.556,0.5,0.72,24.2,0.6,1,0.875,148.0,136.0,24.2,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,7.3,2.2,0.8,1.0,0.442,0.3264,0.85,23.0,116.9,104.4,17.45,1.29385
Lauri Markkanen,2024-01-05,23,17,5,5,0,0.0,0.438,0.286,0.504,27.3,10.7,0,0.5,118.0,126.0,14.4,36,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,7.2,2.4,0.8,0.8,0.432,0.315,0.8,23.19,117.2,103.6,17.57,1.24601
Lauri Markkanen,2024-01-06,35,33,13,1,0,1.0,0.632,0.556,0.778,26.8,12.4,1,0.8,155.0,107.0,29.2,37,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,7.5,2.1,0.8,0.7,0.4523,0.3506,0.78,23.13,120.1,103.5,18.78,1.25675
Lauri Markkanen,2024-01-08,32,21,14,2,1,2.0,0.333,0.4,0.567,25.4,4.0,0,0.875,139.0,112.0,21.3,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,7.9,2.2,0.9,0.7,0.4412,0.3573,0.78,22.95,121.1,101.9,18.96,1.09723
Lauri Markkanen,2024-01-10,32,26,12,2,0,1.0,0.462,0.4,0.711,24.8,5.3,0,1.0,158.0,113.0,25.0,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,9.1,2.4,0.9,0.7,0.4874,0.3973,0.8800000000000001,25.43,136.9,113.2,21.46,1.11233
Lauri Markkanen,2024-01-12,29,22,9,2,1,0.0,0.636,0.667,0.833,22.7,5.1,3,0.8,143.0,113.0,19.2,40,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.4,9.1,2.1,0.7,0.9,0.4939,0.424,0.8600000000000001,25.08,137.2,112.9,20.55,1.28752
Lauri Markkanen,2024-01-13,33,29,9,5,2,1.0,0.5,0.5,0.696,25.0,15.1,0,0.909,158.0,115.0,30.3,41,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,8.8,2.4,0.8,0.8,0.4733,0.4184,0.8509,25.11,136.7,113.2,20.69,1.22824
Lauri Markkanen,2024-01-15,28,32,10,3,0,0.0,0.667,0.5,0.825,31.1,14.4,1,1.0,168.0,105.0,30.0,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.8,2.2,0.7,0.7,0.5032,0.4434,0.8509,25.31,140.7,111.8,21.55,1.16201
Lauri Markkanen,2024-01-18,36,26,10,4,1,0.0,0.538,0.5,0.729,21.2,8.1,1,0.909,151.0,128.0,25.5,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,9.3,2.5,0.6,0.8,0.5262,0.4809,0.8668000000000001,25.1,146.2,114.2,23.35,1.33734
Lauri Markkanen,2024-01-20,39,22,9,1,0,0.0,0.444,0.273,0.557,23.6,-3.3,3,0.75,108.0,120.0,13.0,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,9.8,2.5,0.5,1.0,0.5206000000000001,0.4582,0.8418000000000001,25.21,144.6,117.5,23.21,1.10394
Lauri Markkanen,2024-01-23,27,11,4,1,0,0.0,0.267,0.2,0.346,26.0,-16.0,1,1.0,76.0,149.0,3.8,45,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,9.5,2.6,0.5,1.0,0.4916999999999999,0.4282,0.8543000000000001,25.39,137.4,118.8,21.17,1.16092
Lauri Markkanen,2024-01-25,33,29,7,5,3,0.0,0.55,0.5,0.694,29.8,13.0,3,0.5,125.0,100.0,23.8,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.1,9.7,2.6,0.8,1.3,0.5029,0.4495999999999999,0.8543000000000001,25.64,138.1,116.2,22.11,1.12087
Lauri Markkanen,2024-01-27,36,33,12,3,1,0.0,0.667,0.583,0.874,24.8,9.5,2,1.0,159.0,122.0,29.1,47,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,9.6,2.8,0.9,1.4,0.5064000000000001,0.4523,0.8743000000000001,25.44,138.5,117.7,22.1,1.28417
Lauri Markkanen,2024-01-29,27,13,9,2,0,0.0,0.333,0.25,0.472,25.6,-9.2,3,1.0,98.0,144.0,8.1,48,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,9.1,2.8,0.8,1.7,0.5064000000000001,0.4373,0.8868,25.46,134.4,120.9,20.78,0.965197
Lauri Markkanen,2024-01-30,34,14,5,1,1,0.0,0.357,0.25,0.47,19.6,-2.9,0,1.0,115.0,133.0,9.8,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,8.4,2.7,0.9,1.7,0.4958999999999999,0.4223,0.8868,24.94,130.1,122.9,19.26,0.987919
Lauri Markkanen,2024-02-01,33,28,10,3,1,0.0,0.667,0.444,0.835,22.5,11.0,0,1.0,170.0,132.0,27.6,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,8.5,2.8,0.9,1.4,0.499,0.4,0.9068000000000002,24.92,132.8,124.8,20.1,1.21429
