Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_SAC,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Domantas Sabonis,33,18,10,6,0,0.0,0.538,0.0,0.61,22.1,3.6,3,1.0,118.0,124.0,14.7,18,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,11.5,6.2,0.7,2.5,0.6271,0.3,0.8459,19.91,135.3,113.7,17.95,1.11471,17,2022,11,25,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Domantas Sabonis,37,17,9,10,1,2.0,0.8,0.5,0.85,17.5,8.0,5,0.0,125.0,117.0,20.7,19,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.5,11.0,6.6,0.8,2.7,0.6671,0.35,0.7584,18.93,136.8,114.0,18.43,1.1844,18,2022,11,28,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Domantas Sabonis,23,11,10,7,1,0.0,0.556,0.5,0.611,19.8,5.7,3,0.0,116.0,95.0,11.4,20,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,11.5,6.7,0.6,2.9,0.6602,0.4,0.6667,18.97,131.9,111.4,17.18,1.07314,19,2022,11,30,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Domantas Sabonis,26,24,5,6,0,2.0,0.909,1.0,0.974,23.6,19.7,2,0.667,166.0,99.0,23.8,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,11.0,6.7,0.5,2.9,0.6911,0.5,0.6334000000000001,18.83,135.2,109.9,17.65,1.22911,20,2022,12,3,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Domantas Sabonis,36,11,17,10,0,0.0,0.5,1.0,0.828,10.2,9.4,2,1.0,162.0,99.0,19.1,22,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,10.5,6.9,0.5,2.8,0.6823,0.5,0.6667,17.07,137.9,109.1,16.71,1.07534,21,2022,12,4,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Domantas Sabonis,36,23,12,7,1,0.0,0.818,1.0,0.901,18.4,14.5,2,1.0,170.0,128.0,26.8,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,11.0,6.9,0.5,2.7,0.6641,0.6,0.6667,17.3,138.4,110.9,17.419999999999998,0.957185,22,2022,12,7,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Domantas Sabonis,37,18,18,6,3,2.0,0.417,0.0,0.496,26.6,5.6,2,0.571,120.0,89.0,21.6,24,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,12.0,7.4,0.8,2.7,0.6258,0.5,0.6237999999999999,18.55,134.5,108.3,18.22,1.00753,23,2022,12,9,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Domantas Sabonis,39,20,12,4,0,0.0,0.7,0.0,0.674,18.1,4.9,2,0.545,129.0,113.0,18.6,25,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,11.9,7.1,0.7,2.6,0.6158,0.4,0.6033,18.89,132.3,107.2,18.25,1.00221,24,2022,12,11,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Domantas Sabonis,30,22,10,5,0,0.0,0.8,0.0,0.841,19.3,13.7,1,0.857,170.0,124.0,23.3,26,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,11.6,6.8,0.7,2.5,0.6583,0.4,0.639,19.46,138.7,109.4,19.61,1.0588,25,2022,12,13,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Domantas Sabonis,40,21,20,7,1,1.0,0.769,0.0,0.781,18.8,6.4,5,1.0,130.0,116.0,24.3,27,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.5,12.3,6.8,0.7,2.7,0.6807,0.4,0.664,19.44,140.6,110.4,20.43,1.14566,26,2022,12,14,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Domantas Sabonis,41,23,13,7,2,1.0,0.818,0.0,0.817,18.6,10.3,3,0.714,145.0,106.0,26.6,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.6,6.9,0.9,2.7,0.7087000000000001,0.4,0.6354,19.09,143.3,108.6,21.62,1.16585,27,2022,12,16,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Domantas Sabonis,41,28,23,7,1,0.0,0.632,1.0,0.66,22.4,10.9,1,0.4,141.0,112.0,30.5,29,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,14.0,6.6,0.9,2.3,0.6919,0.45,0.6754,19.58,144.9,108.1,22.6,1.10659,28,2022,12,19,0,-2.4492935982947064e-16,1.0,0.0,1.0
Domantas Sabonis,37,13,21,12,1,0.0,0.5,0.5,0.666,14.8,9.0,4,1.0,141.0,111.0,21.9,30,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,15.1,7.1,0.9,2.4,0.6862999999999999,0.45,0.7754,19.08,147.4,109.7,23.65,1.30999,29,2022,12,21,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Domantas Sabonis,34,20,15,10,0,0.0,0.357,0.0,0.543,24.1,11.1,1,1.0,142.0,127.0,24.7,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.9,16.1,7.5,0.9,2.3,0.6311,0.35,0.8087,19.130000000000003,145.0,112.5,23.74,1.21797,30,2022,12,23,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Domantas Sabonis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,14.4,6.5,0.9,2.1,0.5811,0.25,0.7087,18.110000000000003,128.8,102.6,21.83,1.13895,31,2022,12,27,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Domantas Sabonis,38,31,10,5,1,1.0,0.667,1.0,0.72,26.5,5.5,2,0.625,142.0,128.0,27.4,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,14.2,6.3,0.9,2.1,0.5660000000000001,0.25,0.6712,18.92,126.0,102.6,21.89,1.07071,32,2022,12,28,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Domantas Sabonis,37,28,11,8,0,0.0,1.0,1.0,1.051,23.2,10.3,7,0.667,136.0,125.0,25.9,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.6,13.5,6.5,0.6,2.6,0.6243000000000001,0.35,0.6808,18.58,127.6,106.2,22.32,1.07602,33,2022,12,30,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Domantas Sabonis,33,18,14,4,1,0.0,0.571,0.0,0.605,18.4,6.5,0,1.0,147.0,115.0,20.2,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,13.7,6.5,0.7,2.4,0.6113999999999999,0.35,0.7263,18.610000000000003,129.4,106.4,22.48,0.911758,34,2023,1,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Domantas Sabonis,39,21,14,8,0,0.0,0.615,0.0,0.691,19.2,6.9,2,1.0,143.0,112.0,22.1,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.3,14.1,6.8,0.7,2.5,0.5929,0.35,0.7405999999999999,18.6,126.7,105.2,22.36,1.21651,35,2023,1,3,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Domantas Sabonis,40,20,14,8,2,1.0,0.538,0.0,0.605,22.7,4.1,4,0.75,119.0,116.0,21.4,37,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,13.5,6.9,0.8,2.4,0.5698000000000001,0.35,0.7156,18.99,125.6,105.2,22.07,1.12521,36,2023,1,4,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Domantas Sabonis,36,25,12,7,0,1.0,0.588,0.0,0.623,27.8,0.6,4,0.714,123.0,131.0,19.9,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,13.4,6.9,0.6,2.5,0.5468,0.35,0.7156,19.91,123.4,107.7,21.4,1.02219,37,2023,1,7,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Domantas Sabonis,32,12,10,8,0,0.0,0.417,1.0,0.466,21.2,-1.5,3,0.5,110.0,110.0,11.6,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,12.1,7.0,0.5,2.7,0.5253,0.35,0.7256,19.79,120.3,107.5,19.51,0.983567,38,2023,1,9,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Domantas Sabonis,38,25,14,9,0,0.0,0.75,0.0,0.783,21.6,7.3,4,0.778,142.0,109.0,25.5,40,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.4,6.7,0.4,2.7,0.5503,0.3,0.7034,20.47,120.4,107.3,19.87,1.01674,39,2023,1,11,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Domantas Sabonis,37,19,15,16,2,2.0,0.429,0.0,0.516,23.2,10.5,2,0.7,150.0,109.0,28.3,41,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,11.4,7.3,0.6,2.8,0.5574999999999999,0.3,0.6734,20.380000000000003,121.2,105.5,20.23,1.234,40,2023,1,13,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Domantas Sabonis,35,18,18,8,0,0.0,0.5,0.0,0.571,23.1,2.5,2,1.0,133.0,118.0,20.0,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.7,13.2,8.1,0.6,3.0,0.6074999999999999,0.3,0.7734,22.69,134.5,117.3,22.23,1.28773,41,2023,1,15,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Domantas Sabonis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,12.2,7.6,0.5,2.8,0.5408,0.2,0.7109,20.04,120.3,104.5,19.49,1.27938,42,2023,1,18,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
