Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_CLE,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Evan Mobley,31,22,15,2,0,1.0,0.667,0.0,0.674,24.2,3.7,1,0.667,142.0,110.0,20.7,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,6.5,0.9,0.2,0.6,0.3039,0.125,0.4117,11.53,70.2,66.8,8.01,1.04455,46,2025,1,29,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Evan Mobley,27,16,10,4,1,1.0,0.583,0.0,0.621,22.0,5.8,1,1.0,136.0,110.0,17.7,48,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,6.3,1.2,0.3,0.7,0.3022,0.075,0.4117,12.03,70.0,67.3,8.18,0.95648,47,2025,1,30,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Evan Mobley,24,22,11,3,0,4.0,0.667,0.667,0.775,26.4,15.2,0,0.8,155.0,84.0,23.8,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,6.1,1.4,0.3,0.6,0.3022,0.0667,0.4317,12.77,70.3,64.3,8.45,1.16086,48,2025,2,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Evan Mobley,28,7,5,2,0,0.0,0.214,0.0,0.235,23.7,-10.6,1,0.5,67.0,120.0,0.3,50,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,6.3,1.5,0.3,0.5,0.295,0.0667,0.3817,13.080000000000002,70.3,63.7,8.32,1.14049,49,2025,2,4,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Evan Mobley,35,30,9,7,0,4.0,0.625,0.6,0.768,25.0,18.6,2,0.875,154.0,109.0,30.0,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,7.2,2.2,0.3,0.7,0.3575,0.1267,0.4692,15.580000000000002,85.7,74.6,11.32,1.2361,50,2025,2,5,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Evan Mobley,34,27,7,1,1,1.0,0.625,0.0,0.692,27.1,-0.7,3,0.875,129.0,123.0,21.3,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,7.9,2.3,0.4,1.0,0.42,0.1267,0.5567,18.29,98.6,86.9,13.45,1.08756,51,2025,2,7,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Evan Mobley,32,28,10,6,2,4.0,0.632,0.25,0.66,28.1,19.1,1,0.6,149.0,97.0,30.1,53,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.9,2.9,0.6,1.1,0.4831999999999999,0.1517,0.6167,21.1,113.5,96.6,16.46,0.957265,52,2025,2,10,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Evan Mobley,28,12,15,5,0,2.0,0.545,0.0,0.505,20.0,0.6,2,0.0,115.0,99.0,12.9,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.2,10.4,3.4,0.6,1.3,0.5377000000000001,0.1517,0.6167,23.1,125.0,106.5,17.75,1.0082,53,2025,2,12,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Evan Mobley,30,18,13,1,1,3.0,0.5,0.25,0.634,22.1,8.7,3,1.0,120.0,88.0,17.9,55,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,10.9,3.4,0.7,1.4,0.5502,0.1767,0.6917,23.59,129.8,102.2,19.19,1.00222,54,2025,2,20,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Evan Mobley,25,21,8,4,3,1.0,0.818,1.0,0.884,23.7,17.5,2,1.0,159.0,92.0,24.2,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,10.3,3.5,0.8,1.6,0.5876,0.2767,0.7317,24.23,132.6,103.2,19.89,0.976039,55,2025,2,21,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Evan Mobley,36,25,13,8,0,3.0,0.5,0.125,0.552,26.6,10.6,3,0.667,129.0,115.0,24.0,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,10.1,4.1,0.8,1.8,0.5709,0.2892,0.7316999999999999,24.47,131.3,103.7,20.22,0.988358,56,2025,2,23,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Evan Mobley,28,17,8,2,0,2.0,0.667,0.5,0.73,25.5,4.9,3,0.667,123.0,87.0,14.9,58,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.7,9.9,3.9,0.7,2.0,0.5793,0.3392,0.6984,24.82,130.0,101.4,19.94,0.869986,57,2025,2,25,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Evan Mobley,29,17,12,3,0,1.0,0.5,0.4,0.618,23.7,4.1,2,0.75,134.0,123.0,15.4,59,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,10.0,3.9,0.7,2.2,0.5626,0.3125,0.6933999999999999,24.55,127.9,105.3,19.1,1.19266,58,2025,2,28,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
