Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Nikola Jokic,2021-10-20,DEN,@,PHO,34:43,27,13,2,2,0,.591,.167,.614,33.2,3.9,3,,109,92,20.7
Nikola Jokic,2021-10-22,DEN,,SAS,33:37,32,16,7,3,1,.737,1.000,.787,34.0,21.0,6,.667,127,85,31.7
Nikola Jokic,2021-10-25,DEN,,CLE,34:57,24,19,3,3,0,.600,.250,.680,28.9,10.2,6,.833,105,90,21.5
Nikola Jokic,2021-10-26,DEN,@,UTA,15:00,24,6,6,0,0,.889,1.000,.993,39.3,48.9,1,.714,191,122,25.1
Nikola Jokic,2021-10-29,DEN,,DAL,25:15,11,16,8,1,0,.556,.333,.611,17.6,17.1,1,,137,67,16.3
Nikola Jokic,2021-10-30,DEN,@,MIN,36:40,26,19,7,1,2,.435,.375,.525,36.8,8.6,7,.750,97,86,20.7
Nikola Jokic,2021-11-01,DEN,@,MEM,33:03,23,7,7,0,4,.600,.333,.686,26.9,13.5,3,.750,120,105,22.1
Nikola Jokic,2021-11-03,DEN,@,MEM,35:01,34,11,5,2,0,.550,.400,.697,33.6,17.8,2,1.000,141,112,30.8
Nikola Jokic,2021-11-06,DEN,,HOU,36:23,28,14,2,2,1,.600,.333,.706,30.5,7.5,5,.818,116,93,22.4
Nikola Jokic,2021-11-08,DEN,,MIA,33:24,25,15,10,2,2,.714,,.713,25.4,24.4,2,.625,148,91,31.3
Nikola Jokic,2021-11-10,DEN,,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nikola Jokic,2021-11-12,DEN,,ATL,35:29,22,19,10,1,0,.455,.125,.463,32.9,10.2,2,.250,109,95,21.1
Nikola Jokic,2021-11-14,DEN,,POR,27:57,28,9,9,0,0,.647,1.000,.764,34.8,20.4,3,1.000,150,109,26.5
Nikola Jokic,2021-11-15,DEN,@,DAL,36:52,35,16,6,0,2,.577,.333,.611,40.2,15.7,3,.500,121,116,29.8
Nikola Jokic,2021-11-18,DEN,,PHI,35:24,30,10,7,0,1,.588,.750,.716,28.1,20.2,1,.778,145,111,28.1
Nikola Jokic,2021-11-19,DEN,,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nikola Jokic,2021-11-21,DEN,@,PHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nikola Jokic,2021-11-23,DEN,@,POR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nikola Jokic,2021-11-26,DEN,,MIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nikola Jokic,2021-11-29,DEN,@,MIA,32:35,24,15,7,1,0,.643,.500,.721,27.0,13.9,1,.833,157,111,27.2
Nikola Jokic,2021-12-01,DEN,@,ORL,36:11,18,15,7,1,0,.368,.000,.425,33.7,-1.9,5,.800,82,108,12.5
Nikola Jokic,2021-12-04,DEN,@,NYK,26:56,32,11,5,0,0,.737,.429,.823,42.1,19.1,4,1.000,138,110,28.3
Nikola Jokic,2021-12-06,DEN,@,CHI,36:07,17,12,15,2,0,.353,.200,.433,27.0,13.2,3,.667,102,104,19.4
Nikola Jokic,2021-12-08,DEN,@,NOP,36:42,39,11,11,1,0,.739,.000,.723,42.9,17.1,6,.556,124,108,33.7
Nikola Jokic,2021-12-09,DEN,@,SAS,34:59,22,13,10,2,1,.421,.250,.530,29.0,11.0,2,1.000,116,116,23.1
Nikola Jokic,2021-12-11,DEN,@,SAS,34:12,35,17,8,1,2,.625,.667,.716,37.5,15.0,5,1.000,126,101,31.9
Nikola Jokic,2021-12-13,DEN,,WAS,30:36,28,19,9,3,1,.643,.500,.743,33.6,24.7,4,.818,134,92,33.5
Nikola Jokic,2021-12-15,DEN,,MIN,34:57,27,10,11,1,0,.688,.500,.742,27.4,14.6,4,.600,132,124,26.3
