Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_POR,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Damian Lillard,2023-02-03,40,29,3,6,0,0.0,0.45,0.3,0.616,29.2,0.5,2,1.0,129.0,131.0,21.3,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.3,4.3,8.0,0.7,2.5,0.505,0.3966,0.9573,33.970000000000006,143.7,126.9,31.58,1.02415
Damian Lillard,2023-02-04,41,40,5,5,1,0.0,0.571,0.417,0.774,32.5,10.0,3,1.0,145.0,134.0,32.3,53,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,4.5,7.9,0.7,2.7,0.5033,0.3939,0.9573,34.27,140.9,127.5,31.130000000000003,0.997582
Damian Lillard,2023-02-06,32,28,4,5,1,0.0,0.389,0.286,0.601,32.7,7.8,1,1.0,119.0,122.0,22.1,54,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,4.6,7.6,0.8,2.6,0.4822,0.3725,0.9573,33.87,136.5,126.9,29.57,1.10431
Damian Lillard,2023-02-08,40,33,10,11,1,0.0,0.381,0.143,0.588,35.4,2.7,5,1.0,129.0,123.0,29.0,55,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,5.0,7.6,0.7,2.5,0.4916999999999999,0.3637,0.9573,34.059999999999995,139.5,128.9,30.51,1.08417
Damian Lillard,2023-02-10,36,38,2,9,1,0.0,0.556,0.462,0.801,36.9,7.9,6,0.923,142.0,147.0,30.1,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,4.6,7.5,0.8,3.0,0.5179,0.3868,0.965,35.11,141.0,130.7,31.45,1.17196
Damian Lillard,2023-02-13,34,40,6,5,0,1.0,0.565,0.571,0.767,37.9,12.8,3,0.857,136.0,117.0,31.3,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,5.1,6.8,0.7,3.0,0.5112,0.3802999999999999,0.9507,35.42,138.3,129.2,31.140000000000004,0.944737
Damian Lillard,2023-02-14,39,39,10,6,1,0.0,0.467,0.294,0.589,44.7,5.6,6,0.857,107.0,133.0,25.4,58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.1,5.4,6.6,0.5,3.2,0.4855,0.3497,0.9464,35.64,132.8,130.4,28.279999999999998,1.3561
Damian Lillard,2023-02-23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.1,5.0,6.3,0.5,2.8,0.4355,0.3275,0.8575000000000002,31.9,121.7,116.2,26.51,1.19403
Damian Lillard,2023-02-26,39,71,6,6,0,0.0,0.579,0.591,0.804,53.6,23.5,2,1.0,158.0,119.0,57.6,60,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5.4,6.3,0.5,3.0,0.4458,0.3449,0.8575000000000002,33.63,121.6,114.0,28.74,1.18974
Damian Lillard,2023-02-28,35,25,3,7,3,0.0,0.429,0.286,0.539,31.6,3.9,2,1.0,117.0,123.0,20.3,61,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,4.9,6.0,0.8,3.0,0.4387,0.3349999999999999,0.8637,33.45,118.2,114.9,26.94,0.993196
Damian Lillard,2023-03-01,39,41,8,0,1,0.0,0.545,0.222,0.706,37.3,4.4,4,0.938,129.0,131.0,29.0,62,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,5.4,5.4,0.9,3.2,0.4482,0.3272,0.8574999999999999,34.26,118.2,114.9,27.71,1.05058
Damian Lillard,2023-03-03,37,33,4,8,2,0.0,0.476,0.455,0.661,32.4,8.7,3,0.889,132.0,128.0,27.3,63,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,5.3,5.7,1.0,3.2,0.4387,0.3309999999999999,0.8464,34.25,116.9,114.3,27.21,1.20491
Damian Lillard,2023-03-05,37,41,9,6,2,1.0,0.4,0.25,0.607,44.5,6.2,5,0.85,120.0,115.0,31.3,64,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1,5.8,5.8,1.1,3.6,0.4397999999999999,0.3274,0.8314,35.42999999999999,117.0,113.6,28.130000000000003,1.03465
Damian Lillard,2023-03-06,38,31,13,12,1,1.0,0.357,0.429,0.506,43.7,5.5,4,0.833,107.0,105.0,25.8,65,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,6.1,5.9,1.1,3.5,0.4373999999999999,0.356,0.8147,36.260000000000005,114.8,111.8,27.81,1.09392
Damian Lillard,2023-03-08,30,27,5,8,1,0.0,0.438,0.25,0.648,38.2,10.8,5,1.0,115.0,114.0,20.9,66,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,6.4,5.8,1.1,3.4,0.4255999999999999,0.3348,0.8224,36.39,112.1,108.5,26.89,1.08831
Damian Lillard,2023-03-10,39,22,6,11,0,0.0,0.4,0.25,0.594,24.9,1.7,2,1.0,131.0,131.0,20.6,67,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,6.4,6.4,1.1,3.3,0.4091,0.3027,0.8367000000000001,35.09,111.6,109.9,25.82,0.935789
Damian Lillard,2023-03-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,68,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,5.4,5.8,1.0,2.7,0.3624,0.2733,0.7510000000000001,30.62,100.9,96.6,23.28,1.06165
Damian Lillard,2023-03-14,39,38,7,7,0,0.0,0.423,0.471,0.634,35.7,10.5,4,0.889,121.0,129.0,26.4,69,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,6.1,6.5,1.0,3.1,0.4047,0.3203999999999999,0.8399000000000001,34.190000000000005,113.0,109.5,25.92,1.10741
Damian Lillard,2023-03-17,37,41,4,5,1,1.0,0.522,0.4,0.703,42.5,7.7,7,0.786,118.0,131.0,27.1,70,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,5.9,6.4,1.1,3.6,0.399,0.3013,0.8185,33.08,109.0,110.7,22.87,1.01644
Damian Lillard,2023-03-19,39,21,7,9,1,1.0,0.235,0.125,0.462,31.4,-1.8,4,0.923,101.0,127.0,16.8,71,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,6.3,6.6,0.9,3.8,0.3796,0.2852,0.8108000000000001,33.06,107.4,111.1,22.520000000000003,1.0851
Damian Lillard,2023-03-22,34,30,7,12,0,0.0,0.421,0.2,0.596,34.0,7.4,2,0.857,130.0,114.0,27.6,72,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.4,6.2,7.8,0.8,3.6,0.3672,0.283,0.8027,32.730000000000004,107.5,109.4,22.380000000000003,1.13314
Damian Lillard,2023-03-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,73,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,5.8,7.0,0.6,3.3,0.3196,0.2375,0.7138000000000001,29.49,94.3,96.6,19.65,1.167
Damian Lillard,2023-03-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.9,6.4,0.4,2.8,0.2795999999999999,0.2125,0.6288,25.04,82.3,85.1,16.520000000000003,1.1698
Damian Lillard,2023-03-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,75,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,3.6,5.2,0.3,2.4,0.2439,0.1696,0.5455000000000001,20.67,71.6,74.6,13.94,1.06152
Damian Lillard,2023-03-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,76,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.2,3.1,4.4,0.2,1.9,0.2001,0.1446,0.4455,16.85,60.1,63.2,11.85,1.20111
Damian Lillard,2023-03-31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,77,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,2.5,3.3,0.2,1.7,0.1601,0.1196,0.3455,14.36,47.0,50.1,9.79,0.768861
Damian Lillard,2023-04-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,78,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.5,3.3,0.2,1.7,0.1601,0.1196,0.3455,14.36,47.0,50.1,9.79,1.15344
Damian Lillard,2023-04-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1.8,2.6,0.2,1.3,0.1177999999999999,0.0725,0.2566,10.79,34.9,37.2,7.15,1.26015
Damian Lillard,2023-04-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.1,1.4,2.1,0.1,0.6,0.0655999999999999,0.0325,0.178,6.540000000000001,23.1,24.1,4.44,1.15
Damian Lillard,2023-04-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,81,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7,1.2,0.0,0.2,0.0421,0.02,0.0857,3.4,13.0,11.4,2.76,1.13886
Damian Lillard,2023-04-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951214
