Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_SAC,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Tyrese Haliburton,2021-01-11,29,12,3,4,1,0.0,0.5,0.5,0.676,14.6,-0.2,1,0.5,132.0,120.0,10.5,11,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,2.2,4.4,1.2,0.9,0.4214,0.3893,0.3,12.01,107.0,96.0,10.31,1.24085
Tyrese Haliburton,2021-01-13,31,17,5,9,1,0.0,0.7,0.75,0.85,19.9,5.2,4,0.0,134.0,136.0,17.6,12,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.2,2.5,4.8,1.3,1.2,0.4664,0.4643,0.3,13.23,111.9,99.0,11.81,1.09589
Tyrese Haliburton,2021-01-15,24,5,2,5,1,0.0,0.286,0.5,0.357,12.9,-4.4,0,0.0,102.0,145.0,5.6,13,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2.6,4.7,1.4,1.2,0.4236,0.4392999999999999,0.2,13.12,102.7,101.0,10.75,1.12512
Tyrese Haliburton,2021-01-17,23,2,3,2,0,2.0,0.333,0.0,0.333,9.6,-7.9,2,0.0,73.0,133.0,2.0,14,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,2.6,4.3,1.1,1.2,0.3855,0.3642999999999999,0.2,12.55,95.0,103.5,9.33,1.11916
Tyrese Haliburton,2021-01-20,25,11,3,2,1,0.0,0.364,0.375,0.5,24.6,-5.9,3,0.0,80.0,115.0,4.8,15,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,2.7,4.4,1.0,1.4,0.3775,0.3518,0.15,13.4,92.2,103.3,9.07,0.905233
Tyrese Haliburton,2021-01-22,31,16,5,2,2,4.0,0.538,0.286,0.615,23.2,8.6,3,0.0,101.0,93.0,14.4,16,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,3.2,4.6,1.2,1.7,0.4312999999999999,0.3803999999999999,0.15,15.72,102.3,112.6,10.51,1.00483
Tyrese Haliburton,2021-01-27,30,7,2,7,0,1.0,0.273,0.25,0.318,17.5,-7.0,2,0.0,94.0,118.0,4.7,17,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,3.4,5.3,1.2,1.9,0.4586,0.4054,0.15,17.47,111.7,124.4,10.98,1.03213
Tyrese Haliburton,2021-01-29,33,10,6,11,1,1.0,0.4,0.143,0.479,15.7,0.9,2,1.0,130.0,123.0,13.0,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.7,3.3,5.8,1.0,2.1,0.4519,0.3767999999999999,0.25,17.14,110.5,124.7,10.27,1.1055
Tyrese Haliburton,2021-01-30,31,10,7,6,1,0.0,0.4,0.286,0.5,18.9,-1.3,3,0.0,109.0,117.0,9.7,19,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,3.8,5.6,0.9,2.3,0.4419,0.334,0.25,17.29,107.2,122.1,9.45,1.08688
Tyrese Haliburton,2021-02-01,32,5,11,6,1,0.0,0.286,0.25,0.357,9.9,0.2,1,0.0,116.0,104.0,9.6,20,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,4.7,5.4,0.9,2.1,0.408,0.3339999999999999,0.15,16.68,107.1,120.4,9.19,1.14402
Tyrese Haliburton,2021-02-03,30,21,3,4,2,0.0,0.533,0.556,0.7,22.5,12.7,1,0.0,142.0,114.0,18.8,21,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,4.7,5.4,1.0,2.1,0.4113,0.3396,0.1,17.47,108.1,119.8,10.02,1.07134
Tyrese Haliburton,2021-02-06,35,23,4,6,2,1.0,0.667,0.571,0.863,16.8,14.7,0,1.0,179.0,116.0,25.5,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.6,5.1,1.1,1.7,0.408,0.3217,0.2,17.16,112.6,117.8,10.81,1.14243
Tyrese Haliburton,2021-02-07,27,13,2,6,1,0.0,0.556,0.75,0.722,17.1,5.9,2,0.0,128.0,113.0,12.1,23,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,4.6,5.2,1.1,1.9,0.4349999999999999,0.3466999999999999,0.2,17.58,115.2,114.6,11.459999999999996,1.22083
Tyrese Haliburton,2021-02-09,34,15,2,3,2,2.0,0.667,0.75,0.833,12.0,8.9,1,0.0,151.0,112.0,15.8,24,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,4.5,5.3,1.3,1.8,0.4684,0.4216999999999999,0.2,17.82,123.0,112.5,12.839999999999998,1.01635
Tyrese Haliburton,2021-02-12,27,14,3,7,1,0.0,0.5,0.333,0.583,26.1,-4.2,4,0.0,102.0,126.0,10.4,25,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,4.5,5.8,1.3,1.9,0.482,0.4175,0.2,17.97,125.2,113.6,13.4,1.06093
Tyrese Haliburton,2021-02-14,31,22,4,4,2,0.0,0.643,0.5,0.739,25.5,6.9,3,0.5,120.0,121.0,18.4,26,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.4,6.0,1.3,1.9,0.4925,0.4389,0.25,18.2,127.1,116.4,13.799999999999995,1.11813
Tyrese Haliburton,2021-02-15,30,10,3,3,0,0.0,0.364,0.286,0.455,16.7,-8.8,1,0.0,111.0,146.0,6.3,27,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,4.5,5.6,1.3,1.8,0.5016,0.4425,0.25,18.12,128.8,119.2,13.96,1.07648
Tyrese Haliburton,2021-02-18,30,8,3,4,1,0.0,0.5,0.4,0.667,9.7,-2.4,1,0.0,132.0,118.0,7.9,28,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,4.2,4.9,1.3,1.7,0.5115999999999999,0.4682,0.15,17.52,129.0,118.7,13.45,1.07299
Tyrese Haliburton,2021-02-20,33,16,1,5,2,1.0,0.375,0.4,0.474,21.7,2.1,0,1.0,113.0,118.0,13.7,29,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,3.6,4.8,1.4,1.4,0.5091,0.4796,0.25,17.8,129.4,118.8,13.85,1.11263
Tyrese Haliburton,2021-02-21,35,23,5,8,2,1.0,0.625,0.5,0.719,19.5,13.0,1,0.0,147.0,119.0,24.6,30,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,3.0,5.0,1.5,1.4,0.5429999999999999,0.5046,0.25,18.76,132.5,120.3,15.35,0.854916
Tyrese Haliburton,2021-02-23,40,23,5,9,3,1.0,0.45,0.444,0.551,24.1,7.8,1,0.5,122.0,123.0,23.1,31,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,3.2,5.5,1.6,1.4,0.5347000000000001,0.4934,0.3,18.92,130.5,121.2,15.779999999999998,1.11011
Tyrese Haliburton,2021-02-25,32,17,4,4,4,0.0,0.462,0.25,0.594,20.9,3.3,2,1.0,113.0,127.0,16.3,32,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,3.2,5.3,1.8,1.6,0.5142,0.4613,0.3,19.33,123.9,122.3,14.86,1.09694
Tyrese Haliburton,2021-02-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,3.0,4.7,1.7,1.4,0.4586,0.3863,0.3,17.619999999999997,111.1,111.0,13.65,1.2465
Tyrese Haliburton,2021-02-28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,2.8,4.4,1.5,1.3,0.3918999999999999,0.3113,0.3,16.419999999999998,96.0,99.8,12.07,1.16033
Tyrese Haliburton,2021-03-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,2.5,3.7,1.4,0.9,0.3419,0.2779999999999999,0.3,13.810000000000002,85.8,87.2,11.029999999999998,1.18781
Tyrese Haliburton,2021-03-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.7,2.1,3.3,1.2,0.6,0.2775999999999999,0.2279999999999999,0.25,11.26,73.8,75.1,9.19,1.07071
Tyrese Haliburton,2021-03-11,18,5,3,2,0,1.0,0.286,0.5,0.357,20.1,-10.4,2,0.0,74.0,103.0,1.9,37,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,2.1,3.2,1.2,0.7,0.2698,0.2493999999999999,0.25,11.6,70.1,70.8,8.75,1.30242
Tyrese Haliburton,2021-03-13,24,8,3,4,2,0.0,0.3,0.333,0.4,18.7,-1.5,1,0.0,100.0,125.0,5.7,38,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,2.1,3.2,1.3,0.7,0.2498,0.2427,0.25,12.5,66.9,71.5,8.53,1.10829
Tyrese Haliburton,2021-03-15,28,4,4,3,1,1.0,0.333,0.0,0.333,11.6,-10.1,1,0.0,76.0,120.0,3.0,39,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.4,3.0,1.2,0.8,0.2455999999999999,0.2027,0.15,11.49,63.2,71.7,7.459999999999999,0.960406
Tyrese Haliburton,2021-03-17,32,17,2,4,0,0.0,0.417,0.5,0.599,19.3,-1.1,1,0.8,120.0,118.0,12.2,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.4,2.1,2.6,1.0,0.8,0.2248,0.2027,0.2299999999999999,11.47,60.5,71.6,6.22,1.20676
Tyrese Haliburton,2021-03-19,34,4,5,7,2,1.0,0.167,0.0,0.291,13.2,-3.3,3,1.0,82.0,101.0,5.5,41,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2.1,2.4,0.9,1.0,0.1964999999999999,0.1583,0.2799999999999999,10.38,56.5,69.4,4.459999999999999,1.17914
Tyrese Haliburton,2021-03-20,27,11,1,3,1,0.0,0.417,0.0,0.442,23.0,-7.6,1,1.0,87.0,131.0,6.6,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,1.8,2.3,0.6,0.9,0.192,0.1333,0.2799999999999999,10.59,53.9,69.8,3.4899999999999998,0.900083
Tyrese Haliburton,2021-03-22,36,28,1,2,1,1.0,0.733,0.8,0.882,20.0,9.4,1,1.0,165.0,108.0,23.5,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,1.9,2.5,0.7,1.0,0.2653,0.2133,0.38,12.59,70.4,80.6,5.839999999999999,0.957483
Tyrese Haliburton,2021-03-24,36,17,5,7,1,1.0,0.5,0.5,0.638,21.3,4.7,4,1.0,115.0,113.0,15.1,44,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,2.4,3.2,0.8,1.4,0.3153,0.2633,0.48,14.72,81.9,91.9,7.349999999999999,1.25859
Tyrese Haliburton,2021-03-25,34,21,0,1,0,0.0,0.636,0.857,0.918,17.1,1.0,1,1.0,157.0,130.0,15.8,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,2.4,3.3,0.8,1.5,0.3788999999999999,0.349,0.58,16.43,97.6,104.9,8.93,1.04867
Tyrese Haliburton,2021-03-27,33,13,2,2,1,0.0,0.545,0.2,0.591,16.7,-1.2,1,0.0,114.0,108.0,8.9,46,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,2.6,3.5,0.9,1.6,0.4333999999999999,0.369,0.58,18.1,109.0,115.7,9.82,0.96073
Tyrese Haliburton,2021-03-29,32,15,4,10,2,0.0,0.467,0.167,0.5,24.0,-0.7,1,0.0,122.0,119.0,15.7,47,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.8,2.7,4.3,1.1,1.5,0.4515,0.3357,0.58,18.49,113.8,117.3,11.2,0.981827
Tyrese Haliburton,2021-03-31,30,18,1,2,1,0.0,0.467,0.429,0.583,23.7,0.6,1,1.0,115.0,126.0,11.6,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,2.5,4.1,1.0,1.5,0.4681999999999999,0.3453,0.6799999999999999,18.99,115.3,117.4,11.79,1.33654
Tyrese Haliburton,2021-04-02,29,9,2,2,0,1.0,0.444,0.333,0.5,17.1,-7.8,2,0.0,82.0,121.0,5.0,49,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,2.3,4.0,0.9,1.6,0.4793,0.3786,0.6799999999999999,19.54,115.9,117.5,11.989999999999998,1.06161
Tyrese Haliburton,2021-04-03,33,12,6,11,0,0.0,0.385,0.4,0.462,16.3,-0.2,0,0.0,134.0,131.0,14.0,50,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,2.7,4.7,0.9,1.5,0.4761,0.3686,0.6,19.24,117.3,118.8,12.169999999999998,0.988774
