Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIN,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Anthony Edwards,2021-01-13,17,2,3,1,0,0,0.167,0.0,0.167,15.2,-13.9,0,0.0,67,124,0.2,11,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,2.8,1.7,0.6,1.9,0.3658,0.2625,0.3964,25.1,88.8,121.6,5.61,0.930351
Anthony Edwards,2021-01-18,30,12,5,2,0,0,0.313,0.4,0.375,23.2,-9.0,1,0.0,79,112,4.3,12,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,3.2,1.8,0.4,2.0,0.3304,0.2358,0.3964,25.23,81.7,121.9,4.62,1.06768
Anthony Edwards,2021-01-20,23,8,0,0,0,0,0.214,0.25,0.269,34.1,-23.1,2,0.5,49,114,-3.0,13,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.8,1.6,0.3,2.1,0.3232,0.2496999999999999,0.3464,25.59,78.6,121.1,3.79,0.939355
Anthony Edwards,2021-01-22,24,5,3,1,1,0,0.167,0.2,0.208,26.9,-23.5,3,0.0,37,122,-3.8,14,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,3.1,1.7,0.4,2.4,0.2999,0.2125999999999999,0.3464,26.52,70.6,120.2,2.72,1.04037
Anthony Edwards,2021-01-23,20,18,1,1,2,0,0.357,0.286,0.541,37.3,1.1,2,1.0,107,105,11.2,15,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,2.9,1.6,0.6,2.3,0.2918,0.2162,0.4214,27.02,72.5,118.0,3.18,1.2049
Anthony Edwards,2021-01-25,27,15,3,1,1,0,0.308,0.333,0.466,25.9,-6.7,2,0.857,101,130,7.7,16,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,3.2,1.3,0.6,2.2,0.2726,0.2162,0.5071,28.23,73.9,117.6,3.61,1.18928
Anthony Edwards,2021-01-27,32,25,4,2,3,0,0.474,0.625,0.629,28.6,5.2,3,1.0,110,117,17.9,17,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,3.3,1.4,0.9,2.2,0.2884,0.2644,0.5071,27.410000000000004,77.5,116.7,5.13,1.00723
Anthony Edwards,2021-01-29,29,15,4,3,0,0,0.385,0.429,0.54,23.0,1.4,1,1.0,104,120,9.4,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,3.3,1.6,0.7,1.9,0.284,0.2773,0.5357,26.21,78.1,116.0,4.67,1.01813
Anthony Edwards,2021-01-31,30,23,5,4,1,1,0.6,0.571,0.745,23.2,11.8,0,1.0,148,106,21.3,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,3.4,1.6,0.8,1.6,0.2985,0.3094,0.5357,26.35,83.0,114.5,6.09,1.09589
Anthony Edwards,2021-02-01,31,13,3,2,1,0,0.417,0.4,0.523,16.6,0.8,0,1.0,119,107,9.1,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,3.1,1.7,0.9,1.4,0.3402,0.3494,0.6356999999999999,25.4,92.1,115.7,7.43,1.06316
Anthony Edwards,2021-02-03,32,14,6,2,0,1,0.429,0.333,0.47,20.8,-4.2,0,0.5,102,112,9.7,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,3.4,1.8,0.9,1.4,0.3663999999999999,0.3827,0.6857,25.96,95.6,114.5,8.379999999999999,1.28502
Anthony Edwards,2021-02-05,32,9,2,5,0,1,0.214,0.143,0.302,22.2,-10.5,2,1.0,74,109,2.8,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,3.1,2.1,0.9,1.5,0.3565,0.357,0.7857,25.86,95.1,114.2,8.23,0.79262
Anthony Edwards,2021-02-06,31,20,8,4,1,1,0.5,0.4,0.563,23.6,2.8,0,0.5,126,116,17.7,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,3.9,2.5,1.0,1.3,0.3850999999999999,0.372,0.7857,24.81,102.8,114.4,10.3,1.02243
Anthony Edwards,2021-02-08,31,22,2,4,2,2,0.421,0.375,0.53,30.1,2.5,1,0.75,108,119,16.5,24,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,3.8,2.8,1.1,1.1,0.4105,0.3895,0.8606999999999999,25.13,109.9,114.1,12.33,1.22123
Anthony Edwards,2021-02-10,30,11,4,2,1,0,0.444,0.2,0.557,17.6,-5.3,3,1.0,98,125,7.3,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,4.1,2.9,1.0,1.2,0.4191999999999999,0.3809,0.8606999999999999,23.160000000000004,109.0,116.1,11.94,1.09682
Anthony Edwards,2021-02-12,34,21,6,3,0,0,0.429,0.333,0.49,26.8,-4.6,0,1.0,103,120,13.0,26,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,4.4,3.1,0.9,1.0,0.4312999999999999,0.3809,0.875,23.25,109.2,115.1,12.47,1.30489
Anthony Edwards,2021-02-14,35,18,7,3,1,0,0.467,0.143,0.537,23.8,-3.7,2,0.75,102,111,12.7,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.6,4.7,3.2,0.7,0.9,0.4306,0.3327,0.85,22.770000000000003,108.4,114.5,11.95,1.16321
Anthony Edwards,2021-02-16,34,28,7,5,1,2,0.476,0.5,0.615,31.7,10.6,3,0.75,115,112,21.1,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,5.0,3.4,0.8,1.1,0.4397,0.3398,0.825,23.64,109.5,113.7,13.12,1.19068
Anthony Edwards,2021-02-17,39,8,5,4,0,0,0.2,0.0,0.252,17.9,-15.4,1,1.0,64,127,2.0,29,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,5.0,3.4,0.7,1.2,0.3997,0.2827,0.825,23.11,101.1,115.8,11.19,1.0162
Anthony Edwards,2021-02-19,34,7,3,4,2,1,0.214,0.0,0.235,22.2,-5.3,1,0.5,57,94,3.4,30,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.8,5.0,3.6,0.8,1.3,0.3794,0.2427,0.775,23.67,94.9,114.5,10.62,0.985373
Anthony Edwards,2021-02-21,32,12,3,4,0,0,0.273,0.5,0.47,22.5,-5.1,3,0.75,86,113,5.0,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,4.7,3.8,0.8,1.6,0.3638,0.2594,0.8,23.84,93.3,114.6,10.15,1.05536
Anthony Edwards,2021-02-23,28,9,6,3,0,2,0.231,0.375,0.346,25.4,-12.9,4,0.0,59,129,2.0,32,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,5.1,3.6,0.8,1.8,0.3655,0.2826,0.7,24.16,91.8,116.6,10.07,1.04736
Anthony Edwards,2021-02-24,37,21,9,6,2,0,0.35,0.333,0.483,27.3,0.8,3,1.0,105,117,16.1,33,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,5.2,3.8,0.9,2.1,0.3505,0.2759,0.75,24.53,89.7,116.7,9.91,0.986315
Anthony Edwards,2021-02-27,32,21,6,0,1,2,0.409,0.273,0.459,28.3,-2.5,1,0.0,91,116,11.6,34,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.6,5.6,3.4,0.8,2.1,0.3493,0.2657,0.675,24.35,88.0,116.4,9.42,1.09303
Anthony Edwards,2021-02-28,35,24,5,1,3,0,0.364,0.25,0.487,32.7,-2.7,4,1.0,86,110,11.8,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,5.7,3.3,1.0,2.2,0.3413,0.2707,0.675,25.860000000000003,86.8,114.9,9.87,0.99551
Anthony Edwards,2021-03-03,33,19,5,3,2,0,0.348,0.1,0.398,32.8,-8.3,4,1.0,79,125,8.1,36,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,5.6,3.3,1.2,2.6,0.3332,0.2474,0.675,26.46,84.4,115.4,9.38,1.22495
Anthony Edwards,2021-03-11,37,27,4,2,3,0,0.455,0.4,0.548,31.4,-6.0,3,0.833,101,100,16.6,37,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,5.3,3.2,1.4,2.7,0.3319999999999999,0.2731,0.6833,27.22,84.3,114.3,9.77,1.12338
Anthony Edwards,2021-03-13,29,21,8,3,1,0,0.444,0.429,0.531,31.5,-4.7,3,0.5,107,124,11.7,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.9,5.4,3.0,1.4,2.7,0.3288,0.266,0.6583,27.2,83.5,115.5,8.83,1.27606
Anthony Edwards,2021-03-14,37,34,4,2,1,0,0.5,0.429,0.66,35.6,3.3,2,1.0,116,118,22.4,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.5,5.3,2.8,1.5,2.8,0.3588,0.3089,0.6583,28.97,88.7,114.6,10.87,1.18642
Anthony Edwards,2021-03-16,38,29,4,1,1,0,0.5,0.429,0.588,29.8,-5.0,2,0.667,112,140,18.5,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,5.4,2.5,1.4,2.9,0.3873999999999999,0.3518,0.675,29.73,94.2,119.2,12.38,0.945074
Anthony Edwards,2021-03-18,38,42,7,3,2,0,0.484,0.308,0.572,40.3,5.1,2,0.615,117,115,28.9,41,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,5.8,2.4,1.6,2.8,0.4085,0.3326,0.6615,31.51,97.3,119.4,14.77,0.980684
Anthony Edwards,2021-03-19,36,11,10,6,1,1,0.222,0.375,0.306,31.3,-11.8,7,0.0,62,110,1.9,42,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,6.2,2.7,1.7,3.1,0.4075999999999999,0.3326,0.6615,32.1,97.6,117.5,14.76,1.13025
Anthony Edwards,2021-03-22,32,16,2,3,1,0,0.375,0.286,0.45,26.3,-7.3,2,0.5,91,124,8.1,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,5.5,2.4,1.6,3.0,0.4101,0.3279,0.6115,32.0,96.2,118.2,13.96,1.11056
Anthony Edwards,2021-03-24,37,29,5,3,1,0,0.391,0.25,0.538,31.7,0.9,0,0.889,112,127,19.5,44,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,5.4,2.7,1.6,2.9,0.4083,0.3256,0.7004,32.34,98.3,119.3,14.75,0.945894
Anthony Edwards,2021-03-26,33,12,6,2,1,0,0.235,0.286,0.336,22.4,-9.7,1,1.0,74,101,4.5,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.5,2.8,1.4,2.6,0.3954,0.3292,0.7004,31.31,97.1,118.4,14.02,1.27598
Anthony Edwards,2021-03-27,34,27,4,2,1,0,0.5,0.333,0.579,31.6,-1.0,1,0.667,114,137,18.2,46,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,5.4,2.7,1.3,2.3,0.4105999999999999,0.3525,0.6671,31.190000000000005,100.6,119.6,15.029999999999998,0.98811
Anthony Edwards,2021-03-29,35,23,10,0,3,1,0.409,0.0,0.459,31.8,-3.9,4,0.714,87,104,12.3,47,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,6.0,2.5,1.3,2.4,0.406,0.3125,0.6552,31.23,99.2,120.0,14.6,1.14744
Anthony Edwards,2021-03-31,36,24,2,3,3,4,0.563,0.286,0.659,26.7,9.9,3,0.8,115,97,20.7,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,5.4,2.5,1.5,2.4,0.4179,0.2981999999999999,0.6852,30.75,100.0,117.3,15.5,1.0231
Anthony Edwards,2021-04-02,31,22,3,6,1,2,0.643,0.667,0.739,26.1,10.5,3,1.0,129,122,20.3,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,5.3,2.9,1.5,2.5,0.4322,0.3219999999999999,0.6852,29.8,101.3,117.7,15.29,1.07872
Anthony Edwards,2021-04-03,41,27,1,1,1,0,0.435,0.429,0.545,32.5,-7.0,4,1.0,96,131,12.9,50,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,5.0,2.9,1.5,2.7,0.4256999999999999,0.322,0.7185,30.07,99.7,116.8,14.73,0.908871
Anthony Edwards,2021-04-05,38,19,8,5,2,0,0.333,0.3,0.525,26.8,-3.5,7,0.857,89,105,11.0,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,5.1,3.1,1.5,3.2,0.4105999999999999,0.3212,0.7426999999999999,28.72,96.9,115.8,12.94,1.23637
Anthony Edwards,2021-04-07,34,27,5,3,1,0,0.524,0.4,0.582,29.6,-2.9,2,0.6,121,136,19.3,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,4.6,2.8,1.5,2.7,0.4407999999999999,0.3237,0.8027,28.55,102.8,118.4,14.68,1.06478
