Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Alperen Sengun,2022-11-07,29,20,10,4,2,1.0,0.429,0.0,0.543,30.0,-2.1,3,0.8,128.0,121.0,19.3,11,0,0,13.9,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.6,1.1,0.4669,0.15,0.5942000000000001,18.14,108.3,94.7,13.48,1.11578
Alperen Sengun,2022-11-09,30,17,8,1,1,3.0,0.625,0.0,0.767,19.6,2.9,3,1.0,130.0,118.0,17.0,12,0,1,13.3,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.6,2.0,0.6,1.3,0.4601999999999999,0.1,0.6542,17.380000000000003,107.6,94.9,13.02,1.06271
Alperen Sengun,2022-11-12,19,6,3,1,1,0.0,0.5,0.0,0.5,15.7,-9.1,1,0.0,94.0,118.0,2.2,13,0,1,13.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.9,0.6,1.3,0.4657999999999999,0.1,0.6042,16.97,106.5,94.6,12.330000000000002,1.09419
Alperen Sengun,2022-11-14,30,16,4,1,0,0.0,0.545,0.0,0.587,25.3,-11.3,4,0.667,94.0,127.0,6.2,14,1,0,14.6,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2.0,0.6,1.7,0.5203,0.1,0.6708999999999999,19.5,115.9,107.3,12.95,1.08655
Alperen Sengun,2022-11-16,26,14,7,1,0,5.0,0.5,0.0,0.574,28.1,-0.7,4,0.8,100.0,95.0,11.7,15,0,1,16.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,2.1,0.6,2.1,0.5702999999999999,0.1,0.7508999999999999,22.31,125.9,116.8,14.12,1.06456
Alperen Sengun,2022-11-18,28,11,9,4,1,0.0,0.308,1.0,0.396,21.8,1.7,1,1.0,99.0,101.0,8.6,16,1,0,15.7,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2.4,0.7,2.1,0.5511,0.1,0.7508999999999999,22.35,123.3,114.7,13.59,1.07478
Alperen Sengun,2022-11-20,23,4,7,3,1,0.0,0.333,0.0,0.515,12.4,-9.7,3,1.0,86.0,126.0,3.7,17,1,1,14.5,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2.5,0.7,2.3,0.5244,0.1,0.7508999999999999,21.74,117.1,114.5,12.41,0.949918
Alperen Sengun,2022-11-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,1,1,13.1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,2.2,0.7,2.1,0.4744,0.1,0.6508999999999999,19.910000000000004,104.7,104.7,11.1,0.991117
Alperen Sengun,2022-11-26,35,21,19,7,3,2.0,0.588,0.0,0.602,24.3,10.3,3,1.0,132.0,87.0,25.1,19,1,0,12.6,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2.7,0.9,2.4,0.4716999999999999,0.1,0.6599999999999999,20.14,101.4,102.3,11.13,1.05252
Alperen Sengun,2022-11-28,23,18,7,3,0,0.0,0.5,0.0,0.556,36.7,-6.9,4,0.8,104.0,133.0,10.4,20,0,0,12.7,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2.5,0.9,2.6,0.4327999999999999,0.1,0.7067,21.39,96.7,102.6,10.42,1.0943
Alperen Sengun,2022-11-30,29,18,11,1,0,0.0,0.667,0.0,0.699,22.1,0.4,2,1.0,127.0,128.0,14.8,21,0,0,12.5,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,2.2,0.7,2.5,0.4566,0.1,0.7266999999999999,20.6,96.6,103.3,9.97,1.12789
Alperen Sengun,2022-12-02,24,13,4,2,2,1.0,0.714,0.0,0.707,19.4,4.7,2,0.6,130.0,118.0,13.0,22,0,1,12.1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2.3,0.8,2.4,0.4654999999999999,0.1,0.6867,20.58,96.6,103.3,9.57,1.0678
Alperen Sengun,2022-12-03,20,12,4,1,0,1.0,0.667,0.0,0.667,20.8,2.6,1,0.0,127.0,125.0,9.3,23,0,1,12.7,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,2.3,0.7,2.4,0.4822,0.1,0.6867,21.09,99.9,104.0,10.28,1.00305
Alperen Sengun,2022-12-05,34,8,8,1,1,0.0,0.444,0.0,0.444,16.6,-10.4,4,0.0,85.0,115.0,3.0,24,1,1,11.9,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.3,0.8,2.4,0.4721,0.1,0.62,20.22,99.0,102.8,9.96,1.13938
Alperen Sengun,2022-12-08,28,16,11,2,0,0.0,0.471,0.0,0.471,28.4,-6.7,3,0.0,102.0,123.0,10.6,25,0,1,12.1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,2.4,0.8,2.3,0.4692,0.1,0.54,20.25,99.2,105.6,9.85,1.31002
Alperen Sengun,2022-12-11,27,8,8,3,1,1.0,0.4,0.0,0.4,17.9,-1.4,1,0.0,91.0,94.0,7.8,26,1,1,11.8,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2.3,0.8,2.3,0.4784,0.0,0.44,19.86,98.4,104.9,9.77,1.0483
Alperen Sengun,2022-12-13,29,10,16,2,0,1.0,0.4,0.0,0.46,19.6,-2.0,3,1.0,103.0,95.0,10.5,27,1,1,12.4,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,2.2,0.7,2.3,0.4851,0.0,0.4399999999999999,20.58,100.1,101.8,10.45,1.18145
Alperen Sengun,2022-12-15,24,12,5,2,0,1.0,0.6,0.0,0.6,19.4,-2.6,1,0.0,130.0,123.0,9.2,28,1,1,13.6,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.4,0.7,2.4,0.5450999999999999,0.0,0.4399999999999999,22.52,113.1,114.1,11.37,1.07973
Alperen Sengun,2022-12-17,21,10,8,0,0,3.0,0.364,0.0,0.421,24.7,-0.1,1,1.0,102.0,109.0,8.6,29,1,0,12.5,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.2,1.7,0.4,2.2,0.5226999999999999,0.0,0.44,22.56,110.1,116.3,9.72,1.26076
Alperen Sengun,2022-12-19,24,22,4,3,1,1.0,0.8,0.0,0.814,23.1,15.6,0,0.75,172.0,124.0,21.6,30,1,1,12.9,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.9,1.7,0.5,1.8,0.5527,0.0,0.4349999999999999,21.2,116.9,115.4,10.84,1.10119
Alperen Sengun,2022-12-21,32,13,12,6,0,0.0,0.625,0.0,0.611,17.2,1.2,2,0.5,124.0,112.0,13.2,31,1,0,12.4,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.2,0.5,1.8,0.5485,0.0,0.385,20.71,116.6,113.8,10.68,1.18658
Alperen Sengun,2022-12-23,27,19,8,7,1,0.0,0.667,0.0,0.759,21.1,17.6,0,0.875,175.0,117.0,22.6,32,1,1,13.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,2.7,0.4,1.6,0.5438,0.0,0.4125,20.88,121.1,113.7,11.64,1.04998
Alperen Sengun,2022-12-26,32,25,11,6,1,2.0,0.833,1.0,0.908,23.6,11.6,4,1.0,147.0,112.0,25.7,33,0,0,14.3,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,3.2,0.5,1.9,0.5604,0.1,0.5125,21.160000000000004,123.1,112.4,13.28,1.22577
Alperen Sengun,2022-12-27,22,0,9,2,1,0.0,0.0,0.0,0.0,7.7,-9.6,1,0.0,73.0,123.0,2.8,34,0,1,13.5,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,3.3,0.5,1.6,0.516,0.1,0.5125,20.27,121.9,113.2,13.26,1.13625
Alperen Sengun,2022-12-29,17,11,6,1,0,0.0,0.429,0.0,0.571,26.5,-4.8,1,0.833,124.0,128.0,7.6,35,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,3.2,0.5,1.4,0.5117999999999999,0.1,0.5958,20.08,124.1,113.7,12.96,1.12519
Alperen Sengun,2022-12-31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,1,1,12.2,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2.9,0.4,1.3,0.4717999999999999,0.1,0.5958,18.29,115.0,104.3,12.18,1.18735
Alperen Sengun,2023-01-02,26,16,6,5,0,1.0,0.714,0.0,0.76,22.4,8.1,2,0.75,141.0,117.0,14.7,37,1,1,12.8,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,3.2,0.4,1.2,0.5032,0.1,0.5708,18.57,118.8,106.5,12.6,1.29416
Alperen Sengun,2023-01-04,22,13,4,5,2,1.0,0.455,0.0,0.528,25.9,7.6,1,1.0,124.0,118.0,13.7,38,0,1,12.9,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,3.5,0.6,1.2,0.4887,0.1,0.6708000000000001,19.22,118.2,106.0,13.05,1.18343
Alperen Sengun,2023-01-05,32,20,14,3,1,1.0,0.5,0.0,0.571,25.8,0.6,3,0.75,123.0,128.0,18.4,39,1,1,13.9,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.4,3.8,0.7,1.4,0.5023,0.1,0.6458,19.33,120.3,107.9,14.029999999999998,1.1073
Alperen Sengun,2023-01-08,35,18,8,2,0,1.0,0.533,0.0,0.537,26.1,-7.8,5,0.5,88.0,111.0,8.6,40,1,1,13.5,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,3.7,0.6,1.9,0.4755999999999999,0.1,0.6208,19.63,111.9,106.6,12.73,1.09733
