Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_CLE,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Evan Mobley,2022-11-09,36,16,6,0,1,0.0,0.7,0.0,0.707,15.9,-1.7,2,0.667,123.0,130.0,11.4,11,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.4,6.6,2.0,0.9,2.2,0.5593999999999999,0.0333,0.7333999999999999,19.74,112.1,105.6,12.3,1.09563
Evan Mobley,2022-11-11,39,20,13,4,0,2.0,0.533,0.0,0.581,22.1,4.7,3,0.8,119.0,113.0,19.4,12,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,7.6,2.3,0.8,2.2,0.5348999999999999,0.0333,0.7134,19.68,112.0,107.0,12.96,1.0673
Evan Mobley,2022-11-13,32,4,13,3,2,0.0,0.25,0.0,0.301,12.4,-7.8,3,0.333,86.0,124.0,5.4,13,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,8.2,2.4,0.8,2.3,0.5313,0.0333,0.6467,19.51,109.5,109.3,12.53,1.15575
Evan Mobley,2022-11-16,31,20,7,2,1,2.0,0.643,0.0,0.635,24.4,5.8,0,0.5,134.0,118.0,18.9,14,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,8.6,2.3,0.8,2.0,0.5356,0.0333,0.6467,19.49,112.7,111.3,13.18,1.15389
Evan Mobley,2022-11-18,45,21,18,5,1,2.0,0.643,0.0,0.666,17.1,7.9,1,0.75,143.0,101.0,25.1,15,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,9.4,2.5,0.8,1.9,0.5416000000000001,0.0,0.655,19.4,113.8,110.3,13.919999999999998,1.18892
Evan Mobley,2022-11-20,30,15,10,5,1,0.0,0.583,0.0,0.582,23.3,4.5,3,0.5,120.0,93.0,14.3,16,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,9.7,2.7,0.8,2.0,0.5537,0.0,0.6050000000000001,19.62,114.5,109.0,14.15,0.955997
Evan Mobley,2022-11-21,36,10,9,3,1,1.0,0.667,0.0,0.727,14.8,0.7,4,1.0,108.0,104.0,9.9,17,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,9.9,2.8,0.9,2.1,0.5329,0.0,0.655,19.48,112.9,108.6,13.95,1.07655
Evan Mobley,2022-11-23,35,10,12,3,0,3.0,0.4,0.0,0.425,18.8,-2.2,2,0.5,106.0,104.0,10.4,18,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.7,10.3,2.9,0.9,2.2,0.5372,0.0,0.655,18.98,114.6,111.0,13.79,1.14478
Evan Mobley,2022-11-25,29,8,8,0,3,0.0,0.167,0.0,0.291,24.2,-9.4,2,1.0,61.0,113.0,4.2,19,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.4,2.6,1.0,2.3,0.5253,0.0,0.7050000000000001,20.15,112.1,112.8,13.61,1.10062
Evan Mobley,2022-11-27,40,20,13,1,0,1.0,0.667,1.0,0.704,19.7,5.0,3,0.4,127.0,101.0,17.1,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,10.9,2.6,1.0,2.3,0.5253,0.1,0.645,19.27,112.7,110.1,13.61,1.07489
Evan Mobley,2022-11-28,32,18,15,1,1,2.0,0.5,0.0,0.541,24.6,7.2,1,0.667,112.0,100.0,17.6,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.6,11.8,2.7,1.0,2.2,0.5053000000000001,0.1,0.6449999999999999,20.14,111.6,107.1,14.23,1.03761
Evan Mobley,2022-11-30,24,16,8,3,0,1.0,0.8,0.0,0.8,23.0,7.9,1,0.0,148.0,91.0,14.8,22,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,11.3,2.6,1.0,2.0,0.532,0.1,0.565,20.23,114.5,104.9,13.77,1.04663
Evan Mobley,2022-12-02,38,19,13,4,1,2.0,0.9,1.0,0.95,15.0,11.7,2,0.0,167.0,100.0,23.1,23,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,11.3,2.7,0.9,1.9,0.5970000000000001,0.2,0.5317,20.49,122.6,102.5,15.54,1.22609
Evan Mobley,2022-12-04,39,11,10,3,0,4.0,0.444,0.0,0.491,13.8,5.4,1,0.6,111.0,94.0,14.0,24,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,11.6,2.8,0.8,2.0,0.5771000000000001,0.2,0.5417,19.43,120.3,100.1,15.05,1.16936
Evan Mobley,2022-12-06,30,7,12,2,1,1.0,0.5,0.0,0.509,10.3,0.3,0,0.5,132.0,99.0,9.5,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,11.0,2.5,0.8,1.9,0.5628,0.2,0.5166999999999999,18.75,119.2,99.9,13.49,1.06452
Evan Mobley,2022-12-09,41,17,7,4,1,0.0,0.385,0.0,0.501,23.0,-2.4,4,0.778,96.0,115.0,10.6,26,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.6,10.7,2.4,0.8,2.0,0.543,0.2,0.5445,18.72,116.8,102.1,13.12,1.28571
Evan Mobley,2022-12-10,37,21,12,3,0,0.0,0.571,0.667,0.648,22.1,3.0,2,0.6,126.0,111.0,16.9,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,11.0,2.4,0.7,1.8,0.5334,0.2667,0.5045000000000001,19.45,118.6,102.8,13.820000000000002,1.13613
Evan Mobley,2022-12-12,38,17,13,4,0,1.0,0.583,0.0,0.618,18.6,0.9,3,0.75,121.0,116.0,16.2,28,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.4,11.1,2.5,0.7,1.9,0.5517000000000001,0.2667,0.5295,19.43,120.1,104.0,14.4,1.10434
Evan Mobley,2022-12-14,35,14,7,6,0,1.0,0.556,0.0,0.651,17.5,5.9,1,1.0,141.0,103.0,14.5,29,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,3.1,0.4,1.8,0.5906,0.2667,0.5295,18.76,128.1,103.0,15.43,1.11847
Evan Mobley,2022-12-16,31,16,9,2,0,2.0,0.6,0.5,0.68,20.1,3.3,1,0.75,129.0,119.0,14.7,30,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,10.6,3.2,0.4,1.6,0.5839,0.2166999999999999,0.5645,18.8,128.3,104.8,15.189999999999998,1.06416
Evan Mobley,2022-12-17,36,17,8,4,0,0.0,0.6,1.0,0.697,15.6,8.8,0,0.8,153.0,103.0,17.2,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,9.9,3.5,0.3,1.5,0.5939,0.3167,0.5778000000000001,17.900000000000002,132.4,105.1,15.15,1.0668
Evan Mobley,2022-12-19,31,12,8,3,0,0.0,0.667,0.0,0.694,14.7,3.2,1,0.667,138.0,100.0,11.3,32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.1,9.9,3.5,0.3,1.5,0.5806,0.3167,0.6445000000000001,17.07,131.4,106.0,14.8,1.28745
Evan Mobley,2022-12-21,23,7,3,1,1,1.0,0.429,0.0,0.444,19.2,-8.3,2,0.5,75.0,107.0,2.2,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,8.9,3.2,0.3,1.5,0.5335,0.2166999999999999,0.6945,17.490000000000002,122.2,106.7,12.71,1.1115
Evan Mobley,2022-12-23,32,10,8,3,0,1.0,0.714,0.0,0.714,13.0,0.2,2,0.0,117.0,123.0,10.7,34,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.8,8.7,3.2,0.3,1.6,0.5605,0.2166999999999999,0.6345,17.41,122.8,109.6,12.38,1.13978
Evan Mobley,2022-12-26,39,12,6,2,1,1.0,0.455,0.0,0.505,17.1,-6.8,3,1.0,88.0,131.0,7.0,35,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,8.1,3.2,0.3,1.9,0.5559999999999999,0.2166999999999999,0.6845,18.09,118.4,112.8,12.13,1.00692
Evan Mobley,2022-12-29,32,13,7,7,2,1.0,0.5,0.0,0.574,18.7,3.5,3,1.0,127.0,136.0,15.9,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,8.1,3.5,0.4,1.8,0.5675,0.2166999999999999,0.7067,17.66,121.5,114.9,12.66,1.06742
Evan Mobley,2022-12-31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,6.9,3.2,0.4,1.6,0.5104,0.15,0.6466999999999999,15.45,108.9,103.8,10.97,1.17107
Evan Mobley,2023-01-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,5.6,2.8,0.4,1.3,0.4521,0.15,0.5717,13.59,96.8,92.2,9.35,1.03818
Evan Mobley,2023-01-04,32,6,8,1,2,0.0,0.222,0.0,0.304,20.7,-9.0,4,1.0,52.0,92.0,1.6,39,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,5.7,2.3,0.6,1.6,0.4187,0.15,0.5717,13.91,87.9,91.1,8.06,1.11965
Evan Mobley,2023-01-06,34,12,9,4,1,3.0,0.462,0.0,0.384,21.7,-3.8,1,0.0,89.0,129.0,9.7,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,5.7,2.5,0.7,1.6,0.4049,0.1,0.4967,14.07,83.9,92.1,7.56,0.892813
Evan Mobley,2023-01-08,34,14,8,6,0,1.0,0.7,0.0,0.7,18.2,3.7,3,0.0,116.0,103.0,14.1,41,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,5.7,2.7,0.7,1.9,0.4149,0.0,0.4166999999999999,14.330000000000002,80.2,92.1,7.25,1.03689
Evan Mobley,2023-01-10,37,12,7,1,1,4.0,0.625,0.0,0.615,12.0,0.8,0,0.5,131.0,114.0,12.2,42,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.6,5.6,2.5,0.8,1.8,0.4107,0.0,0.4,14.060000000000002,79.5,93.5,7.339999999999999,1.11363
Evan Mobley,2023-01-12,25,17,8,3,1,1.0,0.5,0.0,0.581,24.8,7.9,0,0.833,142.0,109.0,17.2,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.6,6.1,2.7,0.8,1.6,0.4178,0.0,0.4333,14.62,86.2,93.7,8.84,1.09055
Evan Mobley,2023-01-14,32,19,8,1,0,0.0,0.545,0.0,0.654,25.6,-1.7,3,0.875,116.0,119.0,13.0,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,6.1,2.5,0.8,1.7,0.4009,0.0,0.5208,15.88,86.1,93.3,9.07,1.06471
Evan Mobley,2023-01-16,40,19,8,0,0,1.0,0.8,0.0,0.808,15.2,2.1,2,0.75,136.0,109.0,15.5,45,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,6.3,2.3,0.7,1.6,0.4354,0.0,0.4958,15.69,90.9,91.1,9.919999999999998,1.01546
Evan Mobley,2023-01-18,39,18,15,3,1,2.0,0.6,0.0,0.567,25.2,-3.5,6,0.0,92.0,113.0,14.1,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,7.1,1.9,0.6,1.9,0.4454000000000001,0.0,0.3958,16.34,87.4,88.8,9.739999999999998,1.01181
Evan Mobley,2023-01-20,37,17,7,2,0,1.0,0.583,0.0,0.618,16.7,-1.5,0,0.75,139.0,130.0,15.6,47,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,7.8,2.1,0.6,1.9,0.5037,0.0,0.4708,18.01,101.3,101.8,11.3,1.0076
Evan Mobley,2023-01-21,38,38,9,3,0,0.0,0.704,0.0,0.692,38.8,3.3,4,0.0,119.0,114.0,27.9,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,8.7,2.4,0.6,2.3,0.5741,0.0,0.4708,21.89,113.2,113.2,14.09,1.19141
Evan Mobley,2023-01-24,38,12,7,3,1,2.0,0.545,0.0,0.545,17.1,-3.9,3,0.0,92.0,113.0,9.1,49,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,8.6,2.6,0.5,2.2,0.6064,0.0,0.3708,21.53,117.2,115.3,14.84,1.28222
Evan Mobley,2023-01-26,33,21,10,3,1,2.0,0.375,0.0,0.515,31.9,-3.0,3,0.9,111.0,99.0,17.1,50,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,8.7,2.5,0.5,2.4,0.5977,0.0,0.4608,22.55,119.4,112.3,15.579999999999998,1.05148
Evan Mobley,2023-01-27,38,23,11,1,0,2.0,0.5,1.0,0.582,28.6,-3.4,4,0.75,97.0,122.0,13.8,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,9.0,2.0,0.5,2.5,0.5777,0.1,0.5357999999999999,23.59,117.5,114.2,15.55,1.27279
