Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Trae Young,32,28,3,9,1,0.0,0.55,0.5,0.657,34.0,7.2,4,0.667,120.0,124.0,21.4,11,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,3.7,9.1,0.9,3.3,0.4226,0.2794,0.8583999999999999,31.99,111.0,118.7,18.06,1.01868,10,2021,11,8,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Trae Young,35,27,0,6,1,0.0,0.476,0.455,0.617,37.8,0.7,6,1.0,100.0,124.0,14.7,12,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.5,3.6,9.0,0.7,3.7,0.4338,0.3082,0.8583999999999999,32.57000000000001,110.3,120.7,17.77,1.05419,11,2021,11,9,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Trae Young,32,30,5,9,1,0.0,0.563,0.6,0.735,34.1,16.8,5,0.9,128.0,112.0,24.6,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,3.7,9.0,0.7,4.0,0.4282,0.3282,0.8484,32.68,108.6,121.1,17.41,1.04967,12,2021,11,12,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Trae Young,32,42,8,10,1,0.0,0.615,0.615,0.781,41.7,27.8,5,1.0,148.0,104.0,35.2,14,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,4.0,9.3,0.8,4.2,0.4416,0.3564,0.8484,33.230000000000004,111.7,120.3,18.82,1.16315,13,2021,11,14,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Trae Young,30,23,4,6,1,0.0,0.429,0.429,0.505,39.8,-11.0,5,0.5,93.0,113.0,10.9,15,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,4.1,8.6,0.7,4.4,0.4492,0.3793,0.8317,34.459999999999994,111.4,119.6,18.43,1.04918,14,2021,11,15,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Trae Young,35,18,0,11,1,0.0,0.333,0.0,0.549,30.7,-5.2,6,1.0,105.0,115.0,13.1,16,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,3.9,8.7,0.8,4.7,0.4511999999999999,0.3543,0.8817,34.959999999999994,112.8,118.3,19.06,0.952874,15,2021,11,17,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Trae Young,34,19,4,9,1,0.0,0.333,0.286,0.525,29.8,-0.9,4,1.0,110.0,114.0,15.0,17,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.9,9.0,0.8,4.5,0.4407,0.3661999999999999,0.8817,34.59,112.7,117.5,18.84,1.12114,16,2021,11,20,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Trae Young,32,30,4,6,1,0.0,0.45,0.556,0.65,37.3,9.4,2,1.0,130.0,114.0,23.6,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,3.4,8.6,0.9,4.5,0.4584,0.3885,0.8942,35.18,115.1,116.6,19.59,1.15475,17,2021,11,22,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Trae Young,30,31,7,11,2,0.0,0.636,0.333,0.677,36.9,16.7,2,0.5,140.0,106.0,30.2,19,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.9,3.7,9.0,1.0,4.5,0.482,0.4218,0.8442000000000001,35.55,118.9,114.7,21.01,1.12635,18,2021,11,24,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Trae Young,27,31,1,10,0,0.0,0.75,0.75,0.852,35.3,15.1,4,0.8,147.0,110.0,27.5,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,3.6,8.7,1.0,4.3,0.5135,0.4524,0.8367000000000001,35.739999999999995,122.1,113.6,21.62,1.28359,19,2021,11,26,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Trae Young,39,33,4,7,0,0.0,0.455,0.5,0.625,33.4,10.9,3,0.8,121.0,115.0,23.5,21,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,3.7,8.5,0.9,4.2,0.5039999999999999,0.4524,0.85,35.67999999999999,122.2,112.7,21.83,1.1775,20,2021,11,27,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Trae Young,37,33,8,10,2,0.0,0.481,0.3,0.574,40.6,4.8,4,1.0,117.0,113.0,26.3,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.5,8.9,1.0,4.0,0.5045000000000001,0.4368999999999999,0.85,35.96,123.9,111.6,22.99,0.964669,21,2021,12,1,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Trae Young,36,25,4,10,0,1.0,0.364,0.4,0.49,38.1,3.1,4,0.875,106.0,110.0,16.1,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,4.4,9.0,0.9,3.9,0.4846,0.4169,0.8474999999999999,36.36,121.7,111.4,22.14,0.920502,22,2021,12,3,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Trae Young,36,25,4,15,1,0.0,0.409,0.4,0.526,35.3,-0.9,6,0.75,111.0,135.0,19.9,24,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,4.0,9.5,0.9,4.0,0.4639999999999999,0.3954,0.8225,35.72,118.0,114.5,20.61,1.14763,23,2021,12,5,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Trae Young,36,29,7,11,2,0.0,0.389,0.444,0.611,35.4,6.4,5,0.846,126.0,115.0,25.6,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,4.3,10.0,1.0,4.0,0.4600000000000001,0.3969,0.8571,35.28,121.3,114.7,22.08,1.03835,24,2021,12,6,0,-2.4492935982947064e-16,1.0,0.0,1.0
Trae Young,36,31,7,10,2,0.0,0.37,0.25,0.494,43.5,6.5,7,0.9,104.0,115.0,21.4,26,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,5.0,9.9,1.1,4.1,0.4637,0.4219,0.8471,36.56,121.2,114.7,22.91,1.12593,25,2021,12,10,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Trae Young,36,41,4,9,1,0.0,0.636,0.556,0.79,40.3,8.4,7,0.889,131.0,133.0,31.5,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,5.0,9.9,1.1,4.4,0.4939999999999999,0.4488999999999999,0.836,37.61,123.3,116.6,24.56,1.1657,26,2021,12,13,0,-2.4492935982947064e-16,1.0,0.0,1.0
Trae Young,30,28,4,4,2,0.0,0.5,0.125,0.579,37.9,5.3,1,1.0,118.0,102.0,22.0,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,5.0,9.7,1.2,4.3,0.4989999999999999,0.4058,0.836,37.67,122.1,115.4,24.4,1.04899,27,2021,12,15,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Trae Young,34,34,3,10,2,0.0,0.444,0.167,0.541,42.5,6.1,4,0.9,111.0,126.0,24.6,29,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.6,9.6,1.2,4.5,0.4797999999999999,0.3892,0.876,38.23,119.2,117.4,23.84,1.20667,28,2021,12,17,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Trae Young,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,4.5,8.6,1.2,4.1,0.4048,0.3142,0.796,34.7,104.5,106.4,21.09,0.88582,29,2021,12,22,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Trae Young,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,4.1,7.9,1.2,3.8,0.3593,0.2642,0.716,31.360000000000003,92.4,94.9,18.74,1.01678,30,2021,12,23,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Trae Young,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,3.3,6.9,1.0,3.4,0.3112,0.2342,0.616,27.3,80.7,83.6,16.11,1.28414,31,2021,12,25,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Trae Young,40,29,1,9,0,0.0,0.348,0.167,0.513,33.1,-3.5,2,1.0,118.0,140.0,20.3,33,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,3.0,6.8,1.0,3.2,0.3096,0.2109,0.6285000000000001,26.8,81.9,86.6,16.53,1.05833,32,2021,12,27,0,-2.4492935982947064e-16,1.0,0.0,1.0
Trae Young,33,26,3,11,0,0.0,0.435,0.286,0.525,40.0,-5.8,7,1.0,97.0,134.0,15.1,34,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,2.9,6.4,0.9,3.3,0.3122,0.1995,0.6535,27.27,80.5,86.5,16.05,1.16832,33,2021,12,29,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Trae Young,42,35,4,11,1,0.0,0.393,0.417,0.54,35.4,4.6,1,0.8,128.0,129.0,26.3,35,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,2.6,6.4,0.8,2.9,0.3126,0.1968,0.6489,27.27,80.7,87.9,16.119999999999997,1.12821,34,2021,12,31,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Trae Young,37,56,4,14,0,0.0,0.654,0.583,0.859,42.5,24.1,4,1.0,164.0,144.0,51.6,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.9,2.3,6.8,0.6,2.6,0.341,0.2301,0.6589,27.17,86.7,90.8,19.14,1.36224,35,2022,1,3,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Trae Young,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.8,1.9,5.9,0.5,1.9,0.2774,0.1745,0.5700000000000001,23.14,73.6,77.5,15.99,1.2197,36,2022,1,5,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Trae Young,36,25,9,14,0,0.0,0.381,0.143,0.492,37.4,-5.0,9,0.8,93.0,124.0,15.8,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,2.4,6.9,0.3,2.7,0.2654999999999999,0.1762999999999999,0.55,23.09,71.1,79.7,15.37,1.13972,37,2022,1,7,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Trae Young,34,19,3,7,2,1.0,0.381,0.167,0.434,34.9,1.7,3,1.0,90.0,113.0,13.4,39,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.4,6.6,0.3,2.6,0.2592,0.1762999999999999,0.56,22.33,69.0,78.4,14.25,1.14352,38,2022,1,9,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Trae Young,32,15,3,5,1,0.0,0.267,0.167,0.415,31.0,-7.3,4,0.857,79.0,120.0,7.1,40,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,2.7,7.1,0.4,3.0,0.2859,0.193,0.6457,25.43,76.9,90.4,14.96,0.985707,39,2022,1,12,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Trae Young,35,24,3,9,0,0.0,0.538,0.429,0.746,25.9,2.3,4,1.0,136.0,137.0,19.3,41,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,3.0,8.0,0.4,3.4,0.3397,0.2359,0.7457,28.02,90.5,104.1,16.89,0.898433,40,2022,1,14,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Trae Young,34,29,3,5,3,0.0,0.478,0.333,0.586,41.7,2.6,4,0.75,104.0,125.0,19.5,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,3.3,8.5,0.7,3.8,0.3875,0.2692,0.8207000000000001,32.19,100.9,116.6,18.84,0.894031,41,2022,1,15,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Trae Young,40,30,4,11,1,0.0,0.412,0.333,0.648,28.0,5.7,3,1.0,136.0,118.0,27.4,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,3.6,8.7,0.8,3.9,0.3939,0.2858,0.8207000000000001,31.68,102.7,114.4,19.55,1.04502,42,2022,1,17,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Trae Young,36,37,5,14,1,0.0,0.588,0.6,0.847,32.3,15.2,5,1.0,149.0,123.0,36.0,44,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.8,9.0,0.9,3.7,0.4092,0.3172,0.8207000000000001,30.91,107.9,113.3,21.64,1.06422,43,2022,1,19,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
