Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_DEN,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Nikola Jokic,2021-11-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,12.3,5.5,1.4,3.3,0.5681,0.4024,0.6157,27.3,118.2,85.1,22.19,0.919192
Nikola Jokic,2021-11-12,35,22,19,10,1,0.0,0.455,0.125,0.463,32.9,10.2,2,0.25,109.0,95.0,21.1,12,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,12.6,5.8,1.2,2.9,0.5399,0.3149,0.5740000000000001,27.19,116.4,86.1,21.130000000000003,1.14375
Nikola Jokic,2021-11-14,28,28,9,9,0,0.0,0.647,1.0,0.764,34.8,20.4,3,1.0,150.0,109.0,26.5,13,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.1,11.6,6.4,0.9,2.6,0.5446,0.3899,0.5907,27.78,120.9,88.0,21.630000000000003,0.890825
Nikola Jokic,2021-11-15,37,35,16,6,0,2.0,0.577,0.333,0.611,40.2,15.7,3,0.5,121.0,116.0,29.8,14,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,12.6,6.4,0.9,2.8,0.5134,0.3232,0.5692999999999999,27.87,113.9,87.4,22.1,1.04544
Nikola Jokic,2021-11-18,35,30,10,7,0,1.0,0.588,0.75,0.716,28.1,20.2,1,0.778,145.0,111.0,28.1,15,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,12.0,6.3,0.8,2.8,0.5166,0.3649,0.6470999999999999,28.920000000000005,114.7,91.8,23.28,1.17589
Nikola Jokic,2021-11-19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,10.1,5.6,0.7,2.1,0.4730999999999999,0.3274,0.5721,25.24,105.0,83.2,21.21,1.12112
Nikola Jokic,2021-11-21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,9.4,4.9,0.7,1.8,0.4131,0.2941,0.4971,22.55,93.0,72.7,19.0,1.03702
Nikola Jokic,2021-11-23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.8,8.3,4.4,0.5,1.6,0.3581,0.2541,0.3971,19.19,78.9,61.5,15.919999999999998,1.11614
Nikola Jokic,2021-11-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.9,4.2,0.3,1.1,0.2981,0.2207999999999999,0.3153,16.139999999999997,67.3,52.2,13.679999999999998,0.906875
Nikola Jokic,2021-11-29,33,24,15,7,1,0.0,0.643,0.5,0.721,27.0,13.9,1,0.833,157.0,111.0,27.2,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,6.9,3.9,0.2,1.0,0.291,0.2708,0.3360999999999999,16.3,68.2,54.2,13.27,1.03264
Nikola Jokic,2021-12-01,36,18,15,7,1,0.0,0.368,0.0,0.425,33.7,-1.9,5,0.8,82.0,108.0,12.5,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,8.4,4.6,0.3,1.5,0.3278,0.2708,0.4160999999999999,19.67,76.4,65.0,14.52,0.975374
Nikola Jokic,2021-12-04,27,32,11,5,0,0.0,0.737,0.429,0.823,42.1,19.1,4,1.0,138.0,110.0,28.3,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,7.6,4.1,0.2,1.7,0.356,0.3011999999999999,0.4911,20.59,79.3,66.5,15.24,1.16781
Nikola Jokic,2021-12-06,36,17,12,15,2,0.0,0.353,0.2,0.433,27.0,13.2,3,0.667,102.0,104.0,19.4,23,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,7.9,4.7,0.4,1.7,0.3266,0.2211999999999999,0.4578,19.81,74.5,66.0,14.53,1.02835
Nikola Jokic,2021-12-08,37,39,11,11,1,0.0,0.739,0.0,0.723,42.9,17.1,6,0.556,124.0,108.0,33.7,24,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.4,5.2,0.5,2.0,0.3428,0.1879,0.4634,20.08,74.8,65.2,14.919999999999998,1.25766
Nikola Jokic,2021-12-09,35,22,13,10,2,1.0,0.421,0.25,0.53,29.0,11.0,2,1.0,116.0,116.0,23.1,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.2,7.7,5.5,0.7,2.1,0.3261,0.1379,0.4856,20.17,71.9,65.7,14.419999999999998,1.25698
Nikola Jokic,2021-12-11,34,35,17,8,1,2.0,0.625,0.667,0.716,37.5,15.0,5,1.0,126.0,101.0,31.9,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.7,9.4,6.3,0.8,2.6,0.3886,0.2046,0.5856,23.92,84.5,75.8,17.61,1.09562
Nikola Jokic,2021-12-13,31,28,19,9,3,1.0,0.643,0.5,0.743,33.6,24.7,4,0.818,134.0,92.0,33.5,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.5,11.3,7.2,1.1,3.0,0.4528999999999999,0.2546,0.6674,27.28,97.9,85.0,20.96,1.24415
Nikola Jokic,2021-12-15,35,27,10,11,1,0.0,0.688,0.5,0.742,27.4,14.6,4,0.6,132.0,124.0,26.3,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,12.3,8.3,1.2,3.4,0.5217,0.3046,0.7274,30.02,111.1,97.4,23.59,1.06475
Nikola Jokic,2021-12-17,26,20,10,7,3,0.0,0.667,0.5,0.751,27.8,11.2,3,1.0,138.0,100.0,21.5,29,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,13.3,9.0,1.5,3.7,0.5884,0.3546,0.8274000000000001,32.8,124.9,107.4,25.74,0.96786
Nikola Jokic,2021-12-22,25,13,7,3,0,2.0,0.556,0.25,0.658,23.4,4.3,3,1.0,101.0,106.0,11.3,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,12.5,8.6,1.4,3.9,0.5797000000000001,0.3296,0.8440999999999999,32.440000000000005,119.3,106.9,24.15,0.968334
Nikola Jokic,2021-12-23,35,29,21,5,2,0.0,0.382,0.167,0.411,47.7,1.3,6,0.667,84.0,101.0,18.2,31,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,13.1,8.4,1.5,4.0,0.5811,0.3463,0.8308,33.84,119.5,106.2,24.72,1.03776
Nikola Jokic,2021-12-26,38,26,22,8,2,2.0,0.375,0.333,0.48,34.9,10.0,4,1.0,105.0,90.0,25.2,32,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,14.2,8.7,1.7,4.0,0.5448999999999999,0.3367,0.8308,33.12,116.2,104.2,24.41,0.893126
Nikola Jokic,2021-12-28,35,22,19,5,4,1.0,0.421,0.0,0.488,38.8,6.9,8,0.75,85.0,78.0,18.2,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,14.9,7.7,1.9,4.5,0.5517000000000001,0.3167,0.8391,34.3,114.5,101.6,24.29,1.13483
Nikola Jokic,2022-01-01,25,24,11,3,0,1.0,0.667,0.5,0.752,32.9,4.1,4,0.778,125.0,107.0,18.9,34,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,14.9,6.9,1.8,4.3,0.5445,0.3666999999999999,0.8613,33.3,114.6,101.5,22.81,1.15496
Nikola Jokic,2022-01-03,35,27,16,3,2,0.0,0.611,0.25,0.683,30.0,14.3,3,1.0,128.0,105.0,25.1,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,15.2,6.2,1.8,4.4,0.5635,0.3666999999999999,0.8613,33.4,115.8,100.4,23.01,0.902413
Nikola Jokic,2022-01-05,37,26,21,11,0,2.0,0.588,0.333,0.662,29.8,15.5,5,0.833,121.0,108.0,28.1,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.2,15.6,6.5,1.7,4.4,0.5598,0.3333,0.8446,32.63,115.3,101.1,22.630000000000003,1.04773
Nikola Jokic,2022-01-07,34,33,10,7,2,2.0,0.65,0.5,0.702,35.5,16.6,2,0.5,132.0,104.0,31.1,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.7,14.7,6.3,1.6,4.2,0.5605,0.3333,0.8128,32.82,115.1,102.3,22.39,1.07597
Nikola Jokic,2022-01-09,33,22,18,6,1,0.0,0.381,0.333,0.474,33.3,10.3,2,1.0,120.0,102.0,22.3,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,15.5,5.8,1.6,4.0,0.5298,0.3166,0.8528,33.410000000000004,113.9,100.1,21.99,1.25116
Nikola Jokic,2022-01-11,37,21,13,8,1,0.0,0.643,0.333,0.706,24.2,14.0,5,1.0,117.0,93.0,21.5,39,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,15.8,5.9,1.4,4.2,0.5274,0.2999,0.8528,33.05,111.8,99.4,21.99,0.982308
Nikola Jokic,2022-01-13,28,20,8,7,0,2.0,0.8,0.5,0.883,22.6,11.2,3,1.0,151.0,104.0,21.1,40,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,15.9,6.3,1.4,4.2,0.5518,0.3248999999999999,0.8528,32.97,116.8,99.2,22.97,1.06156
Nikola Jokic,2022-01-15,28,17,12,13,1,0.0,0.583,0.5,0.66,25.9,17.8,3,1.0,144.0,100.0,22.5,41,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,15.0,7.1,1.3,3.9,0.5719000000000001,0.3581999999999999,0.8861000000000001,30.79,122.8,99.1,23.4,1.21109
Nikola Jokic,2022-01-16,37,25,15,14,2,0.0,0.556,0.4,0.647,27.1,18.9,3,1.0,130.0,121.0,28.9,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.7,14.3,7.7,1.3,3.8,0.5900000000000001,0.3649,0.8861000000000001,30.01,125.3,102.2,23.77,1.16658
Nikola Jokic,2022-01-19,41,49,14,10,3,1.0,0.64,0.6,0.765,39.3,24.3,5,0.875,147.0,118.0,48.2,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,13.8,8.2,1.2,3.5,0.6119,0.4248999999999999,0.8986000000000001,30.059999999999995,131.5,106.2,26.770000000000003,1.27258
Nikola Jokic,2022-01-21,40,26,11,12,2,1.0,0.688,0.5,0.751,18.1,19.4,0,0.667,168.0,116.0,33.2,44,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,13.8,9.1,1.4,3.1,0.614,0.4248999999999999,0.8875,28.58,135.8,107.1,28.2,1.1386
Nikola Jokic,2022-01-23,36,34,9,8,2,1.0,0.632,0.167,0.726,33.1,16.7,3,0.9,141.0,108.0,33.5,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,13.1,9.6,1.4,3.1,0.6161000000000001,0.4165999999999999,0.8775000000000001,28.89,137.1,107.4,29.04,1.1341
Nikola Jokic,2022-01-25,34,28,21,9,1,0.0,0.45,0.375,0.607,30.1,18.0,3,1.0,133.0,95.0,28.6,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,13.1,9.4,1.5,2.9,0.6023000000000001,0.4208,0.8942,28.92,138.3,106.1,29.090000000000003,1.15299
Nikola Jokic,2022-01-26,35,26,10,8,1,0.0,0.615,1.0,0.787,22.2,11.7,2,1.0,159.0,116.0,26.5,47,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,13.1,9.5,1.4,2.9,0.5988,0.4708,0.9442,27.59,141.0,107.3,28.630000000000003,1.06963
Nikola Jokic,2022-01-28,30,29,13,10,2,0.0,0.579,0.5,0.698,37.2,16.3,6,1.0,122.0,95.0,26.2,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,12.6,9.9,1.5,3.3,0.6186,0.4875,0.9442,27.98,141.2,106.6,29.02,1.24418
Nikola Jokic,2022-01-30,28,18,10,15,3,1.0,0.778,0.5,0.911,24.9,27.9,5,1.0,150.0,92.0,26.3,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,12.3,10.6,1.7,3.3,0.6321,0.5042,0.9442,28.05,144.5,106.5,29.5,1.04842
Nikola Jokic,2022-02-01,30,21,16,8,1,0.0,0.5,0.25,0.658,29.2,7.1,5,0.889,117.0,120.0,20.6,50,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,13.1,10.7,1.8,3.5,0.6021,0.4791999999999999,0.9331000000000002,28.71,141.1,108.1,29.45,1.0315
