Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Julius Randle,2023-10-25,NYK,,BOS,34:01,14,11,7,2,0,.227,.375,.289,29.1,2.8,0,.200,90,111,9.6
Julius Randle,2023-10-27,NYK,@,ATL,34:15,17,12,9,0,0,.400,.429,.629,19.6,4.4,3,.750,131,118,17.3
Julius Randle,2023-10-28,NYK,@,NOP,33:42,10,12,4,0,0,.267,.000,.315,29.3,-13.7,8,1.000,51,97,-2.1
Julius Randle,2023-10-31,NYK,@,CLE,31:23,19,10,2,1,0,.357,.400,.516,26.7,5.3,1,.700,118,94,15.2
Julius Randle,2023-11-01,NYK,,CLE,35:15,6,6,4,1,0,.200,.000,.200,20.7,-10.1,3,,47,102,-1.5
Julius Randle,2023-11-03,NYK,@,MIL,38:59,16,12,5,2,0,.250,.111,.334,26.3,-1.0,1,.556,91,108,10.5
Julius Randle,2023-11-06,NYK,,LAC,36:37,27,10,3,0,0,.429,.375,.571,33.8,-2.6,6,1.000,106,108,14.6
Julius Randle,2023-11-08,NYK,,SAS,31:11,23,16,5,1,0,.421,.333,.511,33.5,5.3,2,.625,116,102,20.2
Julius Randle,2023-11-12,NYK,,CHO,27:09,23,5,5,3,0,.500,.250,.589,36.5,6.8,3,.750,121,106,19.2
Julius Randle,2023-11-13,NYK,@,BOS,37:42,25,9,5,0,0,.368,.250,.524,35.0,0.9,3,.818,115,137,16.5
Julius Randle,2023-11-15,NYK,@,ATL,38:50,29,10,8,1,0,.500,.600,.583,27.9,9.5,1,1.000,139,121,24.8
Julius Randle,2023-11-17,NYK,@,WAS,35:08,22,7,8,1,2,.500,.200,.533,33.1,0.9,6,.500,102,103,15.1
Julius Randle,2023-11-18,NYK,@,CHO,37:40,21,6,8,0,0,.471,.400,.523,27.6,-3.2,4,.429,105,118,12.5
Julius Randle,2023-11-20,NYK,@,MIN,33:33,21,14,1,0,0,.375,.167,.493,28.5,0.9,2,.667,105,121,13.9
Julius Randle,2023-11-24,NYK,,MIA,35:03,13,8,7,0,0,.417,.250,.505,24.2,-1.7,6,1.000,84,104,7.9
Julius Randle,2023-11-26,NYK,,PHO,35:59,28,5,2,0,0,.476,.250,.571,33.3,-1.3,2,.875,122,139,18.2
Julius Randle,2023-11-28,NYK,,CHO,34:29,25,20,5,2,0,.533,.286,.675,27.8,11.3,4,.875,131,84,25.6
Julius Randle,2023-11-30,NYK,,DET,38:12,29,10,8,0,1,.571,.400,.613,30.1,6.3,3,.500,124,115,23.8
Julius Randle,2023-12-01,NYK,@,TOR,35:15,20,10,9,0,0,.533,.250,.613,22.9,5.9,2,1.000,135,110,19.6
Julius Randle,2023-12-05,NYK,@,MIL,36:36,41,6,5,0,0,.737,1.000,.844,31.6,11.3,4,.917,151,153,34.2
Julius Randle,2023-12-08,NYK,@,BOS,33:54,20,5,3,1,1,.467,.750,.597,28.5,-3.7,6,.750,95,135,10.8
Julius Randle,2023-12-11,NYK,,TOR,34:59,34,8,5,0,0,.667,.333,.706,33.4,3.0,3,.714,141,136,27.8
Julius Randle,2023-12-13,NYK,@,UTA,39:00,32,12,6,1,1,.609,.333,.670,27.4,12.1,2,1.000,135,113,28.6
Julius Randle,2023-12-15,NYK,@,PHO,35:12,23,8,6,0,1,.625,.333,.681,28.3,-3.2,5,1.000,119,129,16.9
Julius Randle,2023-12-16,NYK,@,LAC,30:54,22,4,3,0,0,.471,.000,.560,30.5,-5.5,3,1.000,112,149,13.2
Julius Randle,2023-12-18,NYK,@,LAL,43:21,27,14,3,0,0,.545,.250,.590,24.4,1.6,2,1.000,117,108,19.9
Julius Randle,2023-12-20,NYK,@,BRK,34:28,26,7,4,0,0,.450,.000,.543,29.7,0.8,1,.889,123,109,18.7
Julius Randle,2023-12-23,NYK,,MIL,33:57,26,8,1,1,0,.471,.000,.607,30.5,0.8,3,1.000,114,126,17.6
Julius Randle,2023-12-25,NYK,,MIL,40:58,24,9,2,1,0,.471,.400,.611,24.2,-3.3,4,1.000,108,121,15.6
Julius Randle,2023-12-27,NYK,@,OKC,35:54,25,9,2,0,0,.467,.250,.603,28.0,-1.5,3,.769,117,131,16.4
Julius Randle,2023-12-29,NYK,@,ORL,36:26,38,12,6,0,1,.640,.000,.666,38.5,10.6,5,.750,118,110,28.8
Julius Randle,2023-12-30,NYK,@,IND,39:23,28,12,4,0,0,.409,.200,.505,33.3,-7.0,5,.692,109,145,18.0
Julius Randle,2024-01-01,NYK,,MIN,36:19,39,9,0,0,0,.583,.333,.656,41.3,3.1,6,.692,112,116,22.1
Julius Randle,2024-01-03,NYK,,CHI,38:36,35,6,4,2,1,.565,.429,.671,33.2,9.2,3,.857,129,104,26.8
Julius Randle,2024-01-05,NYK,@,PHI,30:06,8,7,5,1,1,.091,.000,.293,25.3,-10.5,4,1.000,70,92,2.8
Julius Randle,2024-01-06,NYK,@,WAS,37:43,39,7,5,1,0,.565,.375,.679,35.0,11.2,2,.769,139,108,31.9
Julius Randle,2024-01-09,NYK,,POR,31:39,20,7,8,0,1,.412,.500,.533,27.8,7.7,2,1.000,122,91,16.9
Julius Randle,2024-01-11,NYK,@,DAL,37:18,32,6,5,2,0,.522,.286,.613,33.6,2.9,4,.857,119,128,22.8
Julius Randle,2024-01-13,NYK,@,MEM,35:37,24,11,5,0,1,.429,.167,.508,35.2,-3.9,6,.833,102,105,15.2
Julius Randle,2024-01-15,NYK,,ORL,38:21,15,6,5,0,0,.278,.222,.371,24.9,-2.7,0,.600,98,118,8.1
Julius Randle,2024-01-17,NYK,,HOU,34:11,31,8,4,0,1,.579,.500,.716,33.1,11.8,4,.833,126,102,22.8
Julius Randle,2024-01-18,NYK,,WAS,38:57,21,8,5,0,0,.471,.375,.560,25.6,-1.9,5,.500,95,110,12.0
Julius Randle,2024-01-20,NYK,,TOR,32:24,18,16,10,0,0,.538,.429,.648,26.3,7.1,7,.500,119,101,17.7
Julius Randle,2024-01-23,NYK,@,BRK,36:57,30,9,7,0,0,.526,1.000,.666,32.1,7.1,4,1.000,129,115,23.9
Julius Randle,2024-01-25,NYK,,DEN,30:26,17,7,8,1,0,.467,.200,.535,27.7,5.8,2,1.000,129,96,16.4
Julius Randle,2024-01-27,NYK,,MIA,32:05,19,9,3,0,0,.429,.750,.603,28.0,-2.8,4,1.000,113,121,12.8
Julius Randle,2024-01-29,NYK,@,CHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-01-30,NYK,,UTA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-02-01,NYK,,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-02-03,NYK,,LAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-02-06,NYK,,MEM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-02-08,NYK,,DAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-02-10,NYK,,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-02-12,NYK,@,HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-02-14,NYK,@,ORL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-02-22,NYK,@,PHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-02-24,NYK,,BOS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-02-26,NYK,,DET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-02-27,NYK,,NOP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-02-29,NYK,,GSW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-03-03,NYK,@,CLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-03-05,NYK,,ATL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-03-08,NYK,,ORL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-03-10,NYK,,PHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-03-12,NYK,,PHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-03-14,NYK,@,POR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Randle,2024-03-16,NYK,@,SAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
