Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_BOS,OPP_ATL,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Derrick White,2022-11-23,29,12,2,1,0,0,0.444,0.5,0.636,18.4,-6.2,2,1.0,101,118,5.4,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,3.0,3.3,0.7,0.9,0.4778,0.4282999999999999,0.6833,16.6,126.0,113.7,10.28,1.01031
Derrick White,2022-11-25,26,16,3,2,3,0,0.545,0.429,0.673,21.3,9.3,0,0.5,130,97,14.8,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.4,3.0,3.4,1.0,0.8,0.4723,0.4211999999999999,0.7333000000000001,17.5,126.4,110.6,11.23,1.07527
Derrick White,2022-11-27,31,15,2,3,2,0,0.571,0.5,0.815,15.2,5.8,1,1.0,165,128,14.6,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,3.0,3.6,1.1,0.9,0.4894,0.4711999999999999,0.8333,17.810000000000002,133.1,113.1,12.3,1.07619
Derrick White,2022-11-28,25,15,2,6,1,0,0.625,0.75,0.845,17.2,8.9,1,1.0,171,112,16.2,21,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,2.4,3.8,1.2,0.9,0.5019,0.4462,0.8333,18.22,134.5,113.7,12.87,0.99654
Derrick White,2022-11-30,25,15,1,5,1,0,0.6,0.429,0.718,23.1,1.8,3,0.0,122,126,11.4,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,2.4,3.9,1.3,1.2,0.5286,0.4558,0.7333000000000001,18.68,133.3,113.7,13.14,0.979755
Derrick White,2022-12-02,28,13,4,3,1,0,0.375,0.4,0.637,19.6,1.5,2,1.0,119,108,9.7,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,2.5,3.8,1.4,1.4,0.5410999999999999,0.4758,0.75,18.07,135.1,113.3,13.32,1.33201
Derrick White,2022-12-04,22,3,2,2,0,1,0.143,0.2,0.214,20.9,-15.2,3,0.0,43,104,-2.6,24,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,2.6,3.5,1.0,1.6,0.4998,0.4457999999999999,0.65,18.78,124.7,112.9,11.329999999999998,1.01107
Derrick White,2022-12-05,27,9,4,5,1,1,0.333,0.333,0.58,12.4,6.3,0,1.0,155,113,11.6,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.8,2.5,3.0,1.1,1.4,0.4785999999999999,0.4291,0.65,18.009999999999998,125.8,113.7,10.66,1.06812
Derrick White,2022-12-07,18,7,2,6,3,0,0.333,0.25,0.389,20.0,9.6,0,0.0,117,87,9.3,26,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,2.4,3.5,1.2,1.3,0.4368999999999999,0.3791,0.55,18.29,120.2,111.6,9.15,1.28268
Derrick White,2022-12-10,22,6,2,0,0,3,0.143,0.0,0.311,21.2,-11.4,1,0.667,60,120,1.2,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,2.4,3.3,1.2,1.3,0.4112,0.3791,0.6167,18.93,118.3,111.3,9.16,1.15969
Derrick White,2022-12-12,15,3,0,1,0,0,0.333,0.333,0.5,9.1,-5.6,0,0.0,103,127,2.0,28,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2.2,3.3,1.2,1.1,0.4001,0.3624,0.5166999999999999,18.0,118.5,112.2,8.819999999999999,1.05095
Derrick White,2022-12-13,26,10,1,0,0,0,0.571,0.5,0.714,11.3,-0.1,0,0.0,139,114,6.6,29,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,2.0,3.1,0.9,1.1,0.4027,0.3695,0.4667,17.0,119.4,113.9,7.999999999999998,1.14202
Derrick White,2022-12-16,26,3,3,1,1,3,0.2,0.0,0.255,11.4,-5.1,1,0.5,63,115,2.8,30,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,2.1,2.9,0.8,1.1,0.3656,0.3195,0.4166999999999999,16.62,109.2,112.6,6.819999999999999,1.18053
Derrick White,2022-12-18,30,8,5,4,1,0,0.143,0.0,0.415,16.2,-3.0,2,1.0,92,98,6.8,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2.4,2.7,0.8,1.2,0.3174,0.2445,0.4166999999999999,16.52,101.3,111.2,5.879999999999999,1.03098
Derrick White,2022-12-21,26,2,6,3,1,1,0.0,0.0,0.127,15.4,-15.4,3,1.0,45,115,-1.1,32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,2.9,2.5,0.8,1.2,0.2573999999999999,0.2016,0.5166999999999999,15.75,93.6,110.1,4.63,1.07297
Derrick White,2022-12-23,33,18,5,3,0,2,0.615,0.0,0.628,18.4,2.2,1,0.667,133,112,15.3,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,3.0,2.5,0.7,1.1,0.2814,0.1616,0.4833999999999999,15.63,95.0,110.5,5.19,1.10301
Derrick White,2022-12-25,30,12,3,5,1,0,0.667,0.667,0.82,12.4,5.4,1,0.667,157,119,12.6,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,3.1,2.8,0.8,0.9,0.3338,0.2083,0.5501,14.78,106.4,112.0,6.709999999999999,1.18817
Derrick White,2022-12-27,30,6,7,3,1,2,0.333,0.0,0.436,11.4,-1.8,1,1.0,111,101,8.6,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,3.4,2.6,0.8,1.0,0.3338,0.175,0.5501,14.68,102.0,110.8,6.409999999999999,1.13776
Derrick White,2022-12-29,37,15,2,4,0,2,0.75,0.5,0.889,10.9,5.9,1,1.0,163,114,14.4,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,3.4,2.4,0.5,1.1,0.3755,0.2,0.6501,13.77,106.6,113.5,6.919999999999999,1.13983
Derrick White,2023-01-01,23,13,1,3,1,1,0.556,0.4,0.658,20.1,5.9,1,0.5,120,120,11.0,37,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.3,2.7,0.6,1.1,0.4168,0.24,0.6334000000000001,13.66,112.6,113.5,7.899999999999999,1.15143
Derrick White,2023-01-03,22,8,4,6,0,2,0.25,0.167,0.429,21.1,-3.3,2,1.0,101,137,7.2,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,3.7,3.2,0.6,1.3,0.4085,0.2234,0.7334,14.860000000000005,112.4,114.5,8.419999999999998,1.09772
Derrick White,2023-01-05,21,10,0,1,0,2,0.571,0.4,0.714,19.1,-1.1,2,0.0,102,102,5.2,39,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,3.6,3.3,0.6,1.5,0.4085,0.2134,0.7334,15.64,108.7,113.3,8.28,1.0876
Derrick White,2023-01-07,32,8,5,11,0,3,0.429,0.5,0.538,9.5,9.0,0,1.0,151,109,15.6,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.8,4.3,0.5,1.4,0.4314,0.2634,0.7834000000000001,15.45,117.5,112.7,9.56,1.05607
Derrick White,2023-01-09,30,8,5,4,0,1,0.333,0.0,0.405,16.5,-5.5,1,1.0,97,107,5.7,41,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.8,4.3,0.4,1.3,0.4503999999999999,0.2634,0.7834000000000001,15.48,118.0,113.6,9.45,1.14702
Derrick White,2023-01-11,30,5,4,6,2,1,0.333,0.25,0.417,11.6,-1.2,2,0.0,98,112,6.5,42,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,3.6,4.6,0.5,1.2,0.4836999999999999,0.2884,0.6834,15.1,123.3,113.3,10.21,1.07036
Derrick White,2023-01-12,37,15,7,1,1,1,0.5,0.571,0.689,15.9,3.8,2,0.5,123,104,12.5,43,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.8,4.4,0.6,1.3,0.4721999999999999,0.3455,0.6667,14.850000000000003,122.3,112.5,9.929999999999998,1.05099
Derrick White,2023-01-14,4,8,0,0,0,0,1.0,1.0,1.333,42.6,41.2,1,0.0,129,121,6.1,44,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,3.5,3.9,0.5,1.3,0.5055,0.3788,0.6,17.87,119.5,112.7,9.28,1.21613
Derrick White,2023-01-16,30,19,3,8,0,0,0.455,0.429,0.696,21.3,7.6,1,1.0,163,133,18.4,45,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,3.1,4.4,0.4,1.3,0.5176999999999999,0.4217000000000001,0.6,18.860000000000003,124.7,115.9,10.26,1.25273
Derrick White,2023-01-19,17,1,0,3,1,0,0.0,0.0,0.073,15.1,-10.9,0,0.5,46,106,-1.7,46,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.9,4.3,0.5,1.2,0.4427,0.3717,0.55,19.28,113.0,115.1,8.649999999999999,1.12973
Derrick White,2023-01-21,29,8,1,3,1,1,0.333,0.0,0.333,18.8,-7.9,0,0.0,85,111,4.5,47,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2.9,4.3,0.5,1.1,0.4204,0.3317,0.5,19.15,109.5,114.2,7.999999999999998,1.19208
Derrick White,2023-01-23,27,11,4,4,1,2,0.5,0.5,0.652,19.6,4.4,3,1.0,105,113,9.6,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.9,4.1,0.6,1.2,0.4453999999999999,0.365,0.5,19.0,109.9,111.8,8.239999999999998,1.31884
Derrick White,2023-01-24,34,23,3,6,2,1,0.412,0.286,0.56,29.8,9.4,1,0.875,119,104,19.1,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,3.2,4.6,0.8,1.1,0.4295,0.3535999999999999,0.5875,20.07,111.6,112.0,9.63,0.930345
Derrick White,2023-01-26,28,15,3,4,0,2,0.4,0.571,0.638,19.8,10.8,1,0.75,133,115,12.9,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,3.0,3.9,0.8,1.2,0.4266,0.3606999999999999,0.5625,21.1,109.8,112.6,9.36,1.08664
Derrick White,2023-01-28,36,14,5,2,0,1,0.625,0.4,0.788,11.6,4.6,0,1.0,166,117,14.4,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,3.0,3.7,0.8,1.1,0.4558,0.4007,0.5625,20.61,116.7,113.6,10.23,0.925267
Derrick White,2023-02-01,32,14,10,5,0,0,0.545,0.333,0.636,15.7,4.1,0,0.0,154,103,15.2,52,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,3.6,3.6,0.6,0.9,0.477,0.409,0.5625,21.020000000000003,122.3,112.7,11.099999999999998,1.00193
