Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_BOS,OPP_ATL,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Derrick White,2023-10-25,32,12,6,2,2,1.0,0.667,0.333,0.773,13.0,5.7,1,0.75,142.0,105.0,12.7,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,2.0,2.0,1.0,0.667,0.333,0.75,13.0,142.0,105.0,12.7,0.0
Derrick White,2023-10-27,36,28,6,3,1,3.0,0.6,0.714,0.794,21.9,17.3,2,0.833,155.0,111.0,26.5,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,2.5,1.5,1.5,0.6335,0.5235,0.7915,17.45,148.5,108.0,19.6,1.04898
Derrick White,2023-10-30,24,5,1,8,2,1.0,0.667,0.5,0.833,8.3,9.4,2,0.0,145.0,105.0,10.3,3,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,4.333333333333333,4.333333333333333,1.6666666666666667,1.6666666666666667,0.6446666666666667,0.5156666666666666,0.5276666666666666,14.4,147.33333333333334,107.0,16.5,1.0013
Derrick White,2023-11-01,27,18,3,4,0,0.0,0.7,0.571,0.9,18.1,8.6,2,0.0,158.0,103.0,14.7,4,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,4.0,4.25,1.25,1.75,0.6585,0.5295,0.39575,15.325,150.0,106.0,16.05,1.06363
Derrick White,2023-11-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,3.2,3.4,1.0,1.4,0.5267999999999999,0.4236,0.3166,12.26,120.0,84.8,12.84,1.08067
Derrick White,2023-11-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.6666666666666665,2.833333333333333,0.8333333333333334,1.1666666666666667,0.439,0.353,0.2638333333333333,10.216666666666669,100.0,70.66666666666667,10.7,0.960566
Derrick White,2023-11-08,38,19,4,5,2,1.0,0.333,0.273,0.481,25.0,2.3,2,1.0,98.0,107.0,13.4,7,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.714285714285714,2.857142857142857,3.142857142857143,1.0,1.2857142857142858,0.4238571428571429,0.3415714285714286,0.369,12.328571428571427,99.71428571428572,75.85714285714286,11.085714285714284,1.11986
Derrick White,2023-11-10,27,11,4,5,0,1.0,0.4,0.4,0.506,17.2,1.3,0,0.5,128.0,116.0,9.8,8,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.625,3.0,3.375,0.875,1.125,0.420875,0.348875,0.385375,12.9375,103.25,80.875,10.925,0.928375
Derrick White,2023-11-11,26,4,4,5,0,1.0,0.4,0.0,0.368,9.9,-0.8,0,0.0,113.0,97.0,5.5,9,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.77777777777778,3.111111111111111,3.555555555555556,0.7777777777777778,1.0,0.4185555555555555,0.3101111111111111,0.3425555555555555,12.6,104.33333333333331,82.66666666666667,10.322222222222225,1.06642
Derrick White,2023-11-13,31,3,2,4,1,1.0,0.143,0.333,0.214,12.7,-5.1,1,0.0,83.0,118.0,2.2,10,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,3.6,0.8,1.0,0.391,0.3124,0.3083,12.61,102.2,86.2,9.51,1.0892
Derrick White,2023-11-15,36,27,3,5,1,0.0,0.583,0.5,0.823,23.3,10.1,2,0.9,158.0,122.0,23.2,11,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,2.7,3.9,0.7,1.1,0.3826,0.3291,0.3233,13.64,103.8,87.9,10.56,1.18227
Derrick White,2023-11-17,34,13,4,5,0,0.0,0.4,0.375,0.597,15.7,-0.2,1,1.0,122.0,111.0,10.9,12,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,2.5,4.1,0.6,1.0,0.3626,0.2952,0.34,13.02,100.5,87.9,9.0,1.29489
Derrick White,2023-11-19,34,10,3,4,0,1.0,0.333,0.4,0.506,15.9,-2.5,2,1.0,105.0,119.0,6.9,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.7,3.7,0.4,1.0,0.3292,0.2852,0.44,13.779999999999998,96.5,89.3,8.66,1.06169
