Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_SAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Derrick White,2021-01-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.1,0.0,0.2,0.0333,0.025,0.1,2.28,7.8,11.3,0.39,1.08678
Derrick White,2021-01-14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.1,0.0,0.2,0.0333,0.025,0.1,2.28,7.8,11.3,0.39,1.08121
Derrick White,2021-01-16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.1,0.0,0.2,0.0333,0.025,0.1,2.28,7.8,11.3,0.39,1.0364
Derrick White,2021-01-18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.1,0.1,0.0,0.2,0.0333,0.025,0.1,2.28,7.8,11.3,0.39,1.01049
Derrick White,2021-01-20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07529
Derrick White,2021-01-22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07666
Derrick White,2021-01-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07781
Derrick White,2021-01-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998788
Derrick White,2021-01-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839089
Derrick White,2021-01-30,22,18,2,1,2,0.0,0.545,0.5,0.705,28.4,6.9,1,0.75,126.0,125.0,13.8,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.2,0.1,0.2,0.1,0.0545,0.05,0.075,2.84,12.6,12.5,1.38,1.03948
Derrick White,2021-02-01,21,5,1,5,0,2.0,0.2,0.2,0.25,21.9,-9.9,1,0.0,69.0,134.0,1.8,21,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.3,0.6,0.2,0.2,0.0745,0.0699999999999999,0.075,5.029999999999999,19.5,25.9,1.56,1.09549
Derrick White,2021-02-03,25,10,2,8,0,1.0,0.364,0.333,0.455,18.4,4.1,0,0.0,112.0,111.0,9.6,22,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.5,1.4,0.2,0.2,0.1109,0.1032999999999999,0.075,6.869999999999999,30.7,37.0,2.5200000000000005,1.00528
Derrick White,2021-02-06,29,14,2,5,0,2.0,0.429,0.286,0.5,23.4,1.2,2,0.0,98.0,105.0,9.7,23,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.7,1.9,0.2,0.4,0.1538,0.1319,0.075,9.21,40.5,47.5,3.49,1.01741
Derrick White,2021-02-08,25,2,2,3,1,0.0,0.091,0.0,0.091,20.4,-15.0,1,0.0,33.0,101.0,-2.6,24,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.9,2.2,0.3,0.5,0.1629,0.1319,0.075,11.25,43.8,57.6,3.2299999999999995,1.23974
Derrick White,2021-02-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.9,2.2,0.3,0.5,0.1629,0.1319,0.075,11.25,43.8,57.6,3.2299999999999995,0.985222
Derrick White,2021-02-12,17,11,2,4,1,1.0,0.6,0.667,0.814,17.3,15.1,0,0.75,176.0,107.0,11.8,26,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.1,2.6,0.4,0.5,0.2229,0.1986,0.15,12.98,61.4,68.3,4.41,1.16947
Derrick White,2021-02-14,27,25,2,4,4,0.0,0.6,0.5,0.727,27.1,18.1,0,0.6,147.0,101.0,23.5,27,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,1.3,3.0,0.8,0.5,0.2829,0.2486,0.21,15.69,76.1,78.4,6.76,1.07712
Derrick White,2021-02-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,1.3,3.0,0.8,0.5,0.2829,0.2486,0.21,15.69,76.1,78.4,6.76,1.12559
Derrick White,2021-02-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,1.3,3.0,0.8,0.5,0.2829,0.2486,0.21,15.69,76.1,78.4,6.76,1.22711
Derrick White,2021-03-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1.1,2.9,0.6,0.4,0.2284,0.1986,0.135,12.85,63.5,65.9,5.380000000000001,1.16692
Derrick White,2021-03-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,1.0,2.4,0.6,0.3,0.2083999999999999,0.1786,0.135,10.66,56.6,52.5,5.2,0.935186
Derrick White,2021-03-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.8,1.6,0.6,0.3,0.172,0.1452999999999999,0.135,8.819999999999999,45.4,41.4,4.24,0.869565
Derrick White,2021-03-10,27,6,0,1,0,1.0,0.125,0.0,0.307,20.7,-16.7,2,1.0,59.0,134.0,-1.0,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.6,1.2,0.6,0.3,0.1416,0.1167,0.235,8.55,41.5,44.3,3.1700000000000004,0.77961
Derrick White,2021-03-12,25,17,1,2,0,0.0,0.583,0.5,0.683,27.7,-0.6,3,1.0,104.0,92.0,9.3,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.5,1.1,0.5,0.5,0.1908,0.1667,0.335,9.28,48.6,43.4,4.360000000000001,1.08518
Derrick White,2021-03-14,25,17,4,4,2,4.0,0.364,0.375,0.604,26.6,15.1,1,0.857,125.0,128.0,17.9,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.9,1.5,0.7,0.6,0.2271999999999999,0.2042,0.4206999999999999,11.94,61.1,56.2,6.15,0.961905
Derrick White,2021-03-15,24,9,5,2,0,0.0,0.444,0.333,0.477,23.3,-13.6,3,0.0,79.0,108.0,1.8,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,1.2,1.3,0.6,0.9,0.2115999999999999,0.1708,0.3457,12.54,51.4,56.3,5.15,1.01549
Derrick White,2021-03-17,33,17,4,5,0,2.0,0.286,0.286,0.498,23.7,2.8,1,1.0,114.0,105.0,12.7,37,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,1.4,1.4,0.2,1.0,0.1802,0.1494,0.3857,12.2,48.1,56.7,4.07,1.00629
Derrick White,2021-03-19,35,17,4,2,0,0.0,0.364,0.4,0.604,18.0,-1.0,1,1.0,135.0,120.0,11.3,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,1.8,1.6,0.2,1.1,0.2166,0.1894,0.4856999999999999,14.0,61.6,68.7,5.2,1.10859
Derrick White,2021-03-20,33,6,4,6,0,0.0,0.214,0.0,0.214,22.4,-15.9,3,0.0,54.0,121.0,-0.6,39,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,2.2,2.2,0.2,1.4,0.238,0.1894,0.4856999999999999,16.240000000000002,67.0,80.8,5.14,0.867052
Derrick White,2021-03-22,36,21,3,1,1,3.0,0.636,0.556,0.884,20.1,10.4,3,1.0,131.0,106.0,16.6,40,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.5,2.3,0.3,1.7,0.3016,0.245,0.5856999999999999,18.25,80.1,91.4,6.8,1.30056
Derrick White,2021-03-24,25,13,3,3,0,1.0,0.4,0.333,0.553,22.2,-0.9,1,1.0,110.0,133.0,9.5,41,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,2.8,2.6,0.3,1.8,0.3416,0.2783,0.6857,20.47,91.1,104.7,7.75,1.16341
Derrick White,2021-03-25,38,11,3,1,1,1.0,0.333,0.333,0.458,15.8,-3.0,0,0.0,88.0,112.0,5.9,42,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,3.1,2.7,0.4,1.8,0.3749,0.3116,0.6857,22.05,99.9,115.9,8.34,0.965237
Derrick White,2021-03-27,33,16,4,7,1,1.0,0.357,0.4,0.538,21.7,3.0,1,1.0,113.0,103.0,13.4,43,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,3.5,3.3,0.5,1.7,0.3981,0.3516,0.6857,22.15,105.3,112.8,9.78,1.08193
Derrick White,2021-03-29,32,19,3,1,1,0.0,0.636,0.429,0.771,19.6,-0.3,2,0.667,132.0,139.0,12.7,44,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.6,3.7,3.2,0.6,1.6,0.4034,0.3445,0.6524,21.34,108.1,117.5,10.12,1.00217
Derrick White,2021-03-31,31,18,6,3,1,0.0,0.294,0.25,0.429,27.8,-2.7,0,0.667,105.0,107.0,11.0,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.7,3.9,3.1,0.5,1.5,0.3964,0.332,0.6334,21.46,106.1,115.4,9.43,1.16441
Derrick White,2021-04-01,45,29,1,3,1,2.0,0.5,0.538,0.68,24.0,7.8,2,0.667,123.0,122.0,21.0,46,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,3.5,3.2,0.6,1.4,0.4019999999999999,0.3525,0.7001,21.53,110.5,116.8,11.35,1.19678
Derrick White,2021-04-03,37,18,3,3,0,1.0,0.4,0.2,0.537,21.9,-5.4,3,1.0,109.0,134.0,9.8,47,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,3.4,3.0,0.6,1.6,0.4134,0.3439,0.7001,21.35,110.0,119.7,11.06,1.08675
Derrick White,2021-04-05,28,13,3,6,1,0.0,0.25,0.0,0.357,28.7,-4.2,0,1.0,91.0,131.0,9.1,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,3.3,3.4,0.7,1.5,0.402,0.3039,0.7001,22.42,105.6,120.8,10.84,1.18878
Derrick White,2021-04-07,29,18,4,2,0,2.0,0.467,0.143,0.551,29.4,-2.5,4,1.0,89.0,106.0,8.7,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,3.3,3.0,0.7,1.6,0.4272999999999999,0.3182,0.8000999999999999,23.12,109.1,119.3,11.77,1.2346
Derrick White,2021-04-09,34,25,1,3,3,1.0,0.563,0.429,0.687,22.3,11.0,0,0.8,139.0,118.0,22.3,50,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.1,3.2,0.9,1.3,0.42,0.3055,0.7801,23.34,109.9,120.5,12.34,0.895627
Derrick White,2021-04-11,33,9,4,1,2,2.0,0.375,0.333,0.507,11.9,-0.6,0,1.0,123.0,118.0,8.7,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,3.2,3.0,1.1,1.2,0.4175,0.3055,0.7801,22.31,111.2,119.0,12.26,0.989469
Derrick White,2021-04-12,28,15,2,4,0,0.0,0.5,0.167,0.536,24.7,-4.9,2,0.0,103.0,106.0,8.6,52,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.1,3.3,1.0,1.4,0.4342,0.2889,0.7801,23.2,112.7,118.4,12.53,1.22077
