Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_LAC,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Paul George,2021-01-15,30,26,4,2,0,0.0,0.571,0.5,0.781,28.3,3.3,2,1.0,151.0,112.0,19.2,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.2,6.0,4.6,1.3,3.0,0.4448,0.4923999999999999,0.8385,25.76,113.2,100.6,18.68,1.31885
Paul George,2021-01-17,34,20,7,4,1,0.0,0.636,0.4,0.784,21.4,4.3,4,1.0,126.0,93.0,16.2,14,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,6.1,4.5,1.4,3.0,0.4584,0.4657,0.8385,25.27,114.7,99.6,18.95,0.881906
Paul George,2021-01-20,32,19,7,12,1,2.0,0.571,0.4,0.638,28.2,7.7,6,0.5,110.0,92.0,17.7,15,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,5.8,5.0,1.3,3.3,0.4622,0.4613,0.8135,25.18,113.1,98.7,18.54,1.25675
Paul George,2021-01-22,35,29,7,5,1,0.0,0.526,0.429,0.67,34.1,2.8,5,1.0,118.0,112.0,20.1,16,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,5.7,5.1,0.8,3.3,0.4875,0.4656999999999999,0.8135,24.84,115.3,99.8,18.62,1.10402
Paul George,2021-01-24,33,11,5,4,1,0.0,0.308,0.25,0.396,23.8,-7.2,4,0.5,71.0,102.0,4.4,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,5.9,5.1,0.7,3.2,0.4558,0.4206999999999999,0.7635,23.53,110.0,98.7,16.34,1.1997
Paul George,2021-01-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,5.9,5.1,0.7,3.2,0.4558,0.4206999999999999,0.7635,23.53,110.0,98.7,16.34,1.27549
Paul George,2021-01-28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,4.7,4.9,0.6,3.0,0.4225,0.3874,0.6635,21.18,98.0,88.4,14.77,1.11537
Paul George,2021-01-29,28,26,9,5,2,0.0,0.526,0.333,0.64,38.1,11.7,4,1.0,115.0,85.0,20.9,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,5.2,4.7,0.8,3.0,0.4059,0.3493,0.6635,22.93,95.1,84.2,14.669999999999998,1.18686
Paul George,2021-01-31,33,17,8,5,1,1.0,0.438,0.125,0.504,26.1,-0.4,1,1.0,116.0,120.0,15.2,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,5.3,4.3,0.7,2.9,0.4076000000000001,0.2993,0.6857,22.880000000000003,93.2,83.4,13.6,0.870266
Paul George,2021-02-02,36,26,4,6,2,0.0,0.458,0.429,0.532,32.1,2.6,3,1.0,109.0,126.0,17.2,22,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,5.1,4.3,0.9,2.9,0.4034,0.2866,0.7,23.21,91.6,84.2,13.09,1.27966
Paul George,2021-02-03,34,36,4,6,0,0.0,0.65,0.889,0.844,29.9,19.5,0,0.667,177.0,111.0,30.6,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,5.1,4.7,0.9,2.7,0.4112999999999999,0.3255,0.6667,23.37,94.2,84.1,14.23,0.985172
Paul George,2021-02-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,4.4,4.3,0.8,2.3,0.3477,0.2855,0.5667,21.23,81.6,74.8,12.61,1.13893
Paul George,2021-02-07,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.5,3.7,3.1,0.7,1.7,0.2906,0.2455,0.5166999999999999,18.41,70.6,65.6,10.84,1.13972
Paul George,2021-02-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,3.0,2.6,0.6,1.2,0.238,0.2025999999999999,0.4166999999999999,15.0,58.8,54.4,8.83,1.20066
Paul George,2021-02-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.5,2.2,0.5,0.8,0.2072,0.1776,0.3667,12.62,51.7,44.2,8.39,1.20473
Paul George,2021-02-14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.5,2.2,0.5,0.8,0.2072,0.1776,0.3666999999999999,12.62,51.7,44.2,8.39,1.23297
Paul George,2021-02-15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.5,2.2,0.5,0.8,0.2072,0.1776,0.3666999999999999,12.62,51.7,44.2,8.39,1.0777
Paul George,2021-02-17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.9,1.6,1.7,0.3,0.4,0.1546,0.1443,0.2667,8.809999999999999,40.2,35.7,6.3,1.17073
Paul George,2021-02-19,27,15,6,5,1,1.0,0.429,0.25,0.504,27.7,3.0,2,1.0,108.0,112.0,11.4,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.7,1.4,1.7,0.3,0.5,0.1537,0.1568,0.2667,8.97,39.4,34.9,5.92,0.933966
Paul George,2021-02-21,33,34,6,7,1,2.0,0.632,0.444,0.755,38.0,20.0,6,0.75,128.0,115.0,28.2,32,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,1.6,1.8,0.2,0.8,0.1711,0.1583,0.2416999999999999,9.56,41.3,33.8,7.0200000000000005,1.03131
Paul George,2021-02-23,29,30,6,3,1,0.0,0.647,0.857,0.8,31.4,12.5,2,0.5,145.0,115.0,24.2,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9,1.8,1.5,0.3,1.0,0.1708,0.1551,0.225,9.71,38.1,34.2,6.38,1.02163
Paul George,2021-02-25,28,13,7,3,1,0.0,0.25,0.25,0.444,25.4,-0.3,1,1.0,104.0,126.0,10.8,34,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,2.5,1.8,0.4,1.1,0.1958,0.1800999999999999,0.325,12.25,48.5,46.8,7.459999999999999,0.983725
Paul George,2021-02-26,32,13,4,8,1,1.0,0.545,0.2,0.591,20.1,2.5,3,0.0,113.0,99.0,12.4,35,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.9,2.6,0.5,1.4,0.2503,0.2001,0.325,14.26,59.8,56.7,8.7,0.953347
Paul George,2021-02-28,38,16,7,7,0,1.0,0.333,0.2,0.381,28.3,-2.9,3,0.0,86.0,113.0,8.0,36,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,3.6,3.3,0.5,1.7,0.2835999999999999,0.2201,0.325,17.09,68.4,68.0,9.5,1.18906
Paul George,2021-03-02,39,32,5,4,1,0.0,0.462,0.333,0.586,36.4,1.9,2,1.0,120.0,136.0,21.1,37,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,4.1,3.7,0.6,1.9,0.3298,0.2533999999999999,0.425,20.73,80.4,81.6,11.61,1.04179
Paul George,2021-03-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.3,4.1,3.7,0.6,1.9,0.3298,0.2533999999999999,0.425,20.73,80.4,81.6,11.61,1.13225
Paul George,2021-03-11,27,17,7,5,3,0.0,0.357,0.5,0.525,25.7,8.5,1,0.8,116.0,90.0,15.6,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.8,4.2,0.9,2.0,0.3655,0.3034,0.505,23.3,92.0,90.6,13.169999999999998,1.14408
Paul George,2021-03-14,23,15,3,3,1,0.0,0.357,0.125,0.476,36.3,-10.7,4,1.0,87.0,134.0,6.4,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,5.1,4.5,1.0,2.4,0.4012,0.3158999999999999,0.605,26.93,100.7,104.0,13.81,0.801858
Paul George,2021-03-15,38,15,7,4,0,0.0,0.278,0.333,0.38,30.2,-11.9,4,0.75,82.0,116.0,4.9,41,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,5.2,4.4,0.9,2.6,0.3861,0.3242,0.58,27.18,98.1,104.4,13.16,1.11261
Paul George,2021-03-17,41,28,7,5,1,1.0,0.5,0.625,0.657,28.0,9.2,4,1.0,111.0,112.0,21.3,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,5.3,4.2,0.9,2.4,0.3729,0.3423,0.605,26.18,96.4,104.1,12.470000000000002,1.18736
Paul George,2021-03-20,33,21,5,10,0,0.0,0.571,0.5,0.727,20.1,14.5,0,1.0,166.0,112.0,21.3,43,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.2,4.9,0.8,2.2,0.3652999999999999,0.3066,0.655,25.05,98.5,103.8,12.18,1.13171
Paul George,2021-03-22,33,8,3,7,2,1.0,0.25,0.286,0.333,22.8,-6.9,4,0.0,75.0,117.0,4.1,44,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,4.8,5.3,0.9,2.5,0.3652999999999999,0.3102,0.5549999999999999,24.790000000000003,95.6,102.9,11.51,0.991169
Paul George,2021-03-24,33,17,6,4,1,0.0,0.444,0.0,0.45,26.2,-5.4,1,0.5,97.0,101.0,11.0,45,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.9,5.0,4.9,0.9,2.3,0.3552,0.2902,0.605,25.4,94.0,103.1,11.37,1.02564
Paul George,2021-03-25,34,24,13,4,0,0.0,0.357,0.4,0.409,41.6,1.9,2,0.667,95.0,99.0,14.3,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.7,5.6,4.6,0.9,2.2,0.3576,0.3102,0.6717000000000001,26.73,94.9,101.7,12.0,1.28061
Paul George,2021-03-27,38,24,9,9,3,1.0,0.444,0.2,0.569,28.3,7.7,3,1.0,119.0,107.0,22.7,47,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,6.0,5.1,1.1,2.3,0.3558,0.2969,0.6717000000000001,25.920000000000005,94.8,98.8,12.16,0.949918
Paul George,2021-03-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,6.0,5.1,1.1,2.3,0.3558,0.2969,0.6717000000000001,25.920000000000005,94.8,98.8,12.16,1.0387
Paul George,2021-03-30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,5.3,4.6,0.8,2.2,0.3200999999999999,0.2469,0.5917,23.35,83.2,89.8,10.6,0.989691
Paul George,2021-04-01,32,17,8,5,0,0.0,0.333,0.286,0.482,29.3,2.5,2,0.833,109.0,117.0,12.0,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,5.8,4.8,0.7,2.0,0.3177,0.263,0.575,22.65,85.4,88.1,11.16,0.9684
Paul George,2021-04-04,32,16,7,3,2,0.0,0.429,0.5,0.538,27.5,-1.7,5,1.0,89.0,87.0,8.6,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,5.8,4.7,0.9,2.1,0.3328,0.2797,0.6,22.380000000000003,86.1,85.2,11.53,0.912179
