Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Alperen Sengun,2023-10-25,HOU,@,ORL,28:28,14,8,6,0,0,.545,.000,.549,22.3,5.0,1,.500,121,122,12.7
Alperen Sengun,2023-10-27,HOU,@,SAS,40:46,25,14,7,2,1,.611,.333,.606,27.3,4.6,6,.333,108,108,21.0
Alperen Sengun,2023-10-29,HOU,,GSW,33:11,19,5,7,0,0,.467,.500,.567,23.0,8.4,0,1.000,135,122,18.1
Alperen Sengun,2023-11-01,HOU,,CHO,27:09,19,7,4,1,0,.750,1.000,.764,21.4,6.6,1,.000,144,116,18.7
Alperen Sengun,2023-11-04,HOU,,SAC,34:16,15,9,6,2,0,.538,.333,.577,19.7,6.1,2,,111,88,14.8
Alperen Sengun,2023-11-06,HOU,,SAC,25:37,17,8,12,1,0,.538,.000,.576,30.5,15.0,1,.750,146,105,20.7
Alperen Sengun,2023-11-08,HOU,,LAL,25:03,19,7,4,0,0,.800,,.808,21.8,12.0,1,.750,158,98,18.3
Alperen Sengun,2023-11-10,HOU,,NOP,33:38,24,8,3,2,1,.733,.000,.698,27.7,8.0,4,.400,117,100,20.3
Alperen Sengun,2023-11-12,HOU,,DEN,34:42,23,8,5,1,2,.500,.000,.557,30.1,7.0,3,.833,114,109,19.7
Alperen Sengun,2023-11-17,HOU,@,LAC,34:17,23,8,4,1,0,.444,.400,.546,33.6,0.4,6,.714,92,108,12.2
Alperen Sengun,2023-11-19,HOU,@,LAL,30:37,23,10,5,0,1,.688,.500,.719,29.5,6.7,4,,114,104,18.6
Alperen Sengun,2023-11-20,HOU,@,GSW,36:32,30,13,5,1,1,.565,.667,.595,33.3,7.7,3,.400,122,130,25.2
Alperen Sengun,2023-11-22,HOU,,MEM,31:43,11,7,3,0,3,.444,1.000,.533,17.5,-1.4,2,.667,101,93,8.6
Alperen Sengun,2023-11-24,HOU,,DEN,42:48,21,15,8,2,1,.421,.000,.485,29.1,1.1,5,.833,96,82,17.1
Alperen Sengun,2023-11-28,HOU,@,DAL,34:58,31,9,6,0,1,.526,.000,.616,35.2,7.7,3,.786,126,127,25.9
Alperen Sengun,2023-11-29,HOU,@,DEN,28:10,22,7,4,1,0,.556,.333,.611,31.6,2.2,1,,129,142,17.9
Alperen Sengun,2023-12-02,HOU,@,LAL,33:44,21,13,5,2,2,.320,.375,.406,32.6,9.2,0,1.000,98,99,17.9
Alperen Sengun,2023-12-06,HOU,,OKC,35:21,21,6,7,1,2,.615,.000,.589,26.6,4.7,4,.455,111,99,16.6
Alperen Sengun,2023-12-08,HOU,@,DEN,33:39,17,10,7,0,1,.500,.000,.525,22.4,6.0,1,.600,123,108,16.4
Alperen Sengun,2023-12-11,HOU,,SAS,30:25,15,9,4,2,1,.500,1.000,.545,26.5,3.2,6,.500,83,75,10.0
Alperen Sengun,2023-12-13,HOU,,MEM,24:13,9,10,2,0,0,.250,.000,.423,20.7,-7.4,2,.833,91,102,5.0
Alperen Sengun,2023-12-15,HOU,@,MEM,31:53,15,7,1,2,3,.333,,.497,25.4,-2.2,4,1.000,96,96,11.5
