Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Tyrese Haliburton,2023-10-25,IND,,WAS,26:54,20,3,11,1,2,.563,.333,.625,27.3,7.4,3,,126,108,20.0
Tyrese Haliburton,2023-10-28,IND,@,CLE,32:01,21,8,13,0,0,.438,.571,.606,24.4,10.0,1,1.000,142,117,22.7
Tyrese Haliburton,2023-10-30,IND,,CHI,36:06,19,5,13,2,0,.375,.125,.498,26.5,4.2,4,.857,109,110,18.4
Tyrese Haliburton,2023-11-01,IND,@,BOS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Haliburton,2023-11-03,IND,,CLE,34:19,18,2,13,2,0,.357,.000,.501,26.8,0.4,4,.889,113,112,16.7
Tyrese Haliburton,2023-11-04,IND,,CHO,36:42,43,2,12,0,1,.667,.667,.893,31.1,21.3,3,1.000,169,133,39.8
Tyrese Haliburton,2023-11-06,IND,,SAS,27:09,23,2,8,1,1,.474,.429,.578,32.5,2.9,2,1.000,126,107,18.8
Tyrese Haliburton,2023-11-08,IND,,UTA,30:40,16,6,13,1,0,.500,.167,.601,19.9,5.6,2,1.000,140,115,20.3
Tyrese Haliburton,2023-11-09,IND,,MIL,38:07,29,6,10,0,1,.588,.556,.773,23.4,10.4,2,1.000,154,122,28.6
Tyrese Haliburton,2023-11-12,IND,@,PHI,36:30,25,1,17,2,1,.643,.500,.793,19.1,17.9,0,1.000,183,143,33.7
Tyrese Haliburton,2023-11-14,IND,@,PHI,38:26,33,7,15,2,1,.611,.583,.817,21.3,24.4,0,.800,178,114,39.7
Tyrese Haliburton,2023-11-19,IND,,ORL,25:16,12,2,3,0,1,.286,.333,.392,29.4,-12.1,4,1.000,73,122,2.4
Tyrese Haliburton,2023-11-21,IND,@,ATL,38:31,37,5,16,3,1,.611,.600,.878,28.3,16.5,6,.857,152,137,39.2
Tyrese Haliburton,2023-11-22,IND,,TOR,34:26,33,3,16,0,1,.545,.500,.682,33.8,10.4,3,.800,141,132,31.0
Tyrese Haliburton,2023-11-24,IND,,DET,32:10,26,2,10,0,0,.391,.385,.535,31.3,5.6,1,1.000,133,123,20.1
Tyrese Haliburton,2023-11-27,IND,,POR,35:45,33,2,9,0,0,.647,.500,.787,27.1,11.8,3,.889,147,118,28.6
Tyrese Haliburton,2023-11-30,IND,@,MIA,39:44,44,2,10,3,1,.536,.375,.661,35.2,15.1,2,.667,133,131,38.1
Tyrese Haliburton,2023-12-02,IND,@,MIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Haliburton,2023-12-04,IND,,BOS,40:06,26,10,13,1,0,.556,.455,.705,20.2,14.1,0,1.000,162,110,30.9
Tyrese Haliburton,2023-12-07,IND,@,MIL,36:32,27,7,15,0,1,.579,.333,.679,21.4,16.4,0,1.000,162,120,32.2
Tyrese Haliburton,2023-12-11,IND,@,DET,32:50,14,5,16,1,2,.417,.500,.563,24.0,1.7,7,1.000,108,117,14.9
Tyrese Haliburton,2023-12-13,IND,@,MIL,30:38,22,5,7,0,0,.500,.250,.577,26.2,1.3,3,.714,118,131,17.0
Tyrese Haliburton,2023-12-15,IND,@,WAS,27:43,19,2,11,0,0,.412,.333,.519,30.0,-2.1,4,1.000,108,130,13.8
Tyrese Haliburton,2023-12-16,IND,@,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Haliburton,2023-12-18,IND,,LAC,30:57,8,2,11,0,0,.250,.200,.311,22.7,-16.0,4,.500,82,154,4.3
Tyrese Haliburton,2023-12-20,IND,,CHO,27:47,19,3,13,1,1,.429,.333,.603,32.1,4.4,4,1.000,133,121,19.7
Tyrese Haliburton,2023-12-21,IND,@,MEM,37:33,17,4,14,0,0,.368,.167,.428,27.5,-5.9,4,.500,103,126,12.3
Tyrese Haliburton,2023-12-23,IND,,ORL,39:54,29,2,15,3,0,.545,.600,.622,30.8,11.6,3,.667,133,124,28.3
Tyrese Haliburton,2023-12-26,IND,@,HOU,37:36,33,6,10,1,0,.619,.538,.770,28.0,14.1,3,.000,146,119,30.3
Tyrese Haliburton,2023-12-28,IND,@,CHI,37:12,21,3,20,2,1,.412,.462,.587,21.4,17.2,0,.500,154,106,28.3
Tyrese Haliburton,2023-12-30,IND,,NYK,35:43,22,5,23,2,1,.471,.200,.586,25.3,13.2,2,1.000,157,123,32.0
Tyrese Haliburton,2024-01-01,IND,@,MIL,36:44,26,9,11,1,1,.500,.143,.557,27.4,11.2,2,1.000,121,107,25.5
Tyrese Haliburton,2024-01-03,IND,,MIL,33:51,31,2,12,1,3,.500,.455,.685,27.9,17.2,0,1.000,154,120,32.7
Tyrese Haliburton,2024-01-05,IND,,ATL,25:12,10,8,18,2,1,.667,.500,.833,13.4,20.1,2,,174,104,23.1
Tyrese Haliburton,2024-01-06,IND,,BOS,34:43,17,6,7,5,0,.294,.222,.443,29.0,4.0,4,1.000,88,109,14.8
Tyrese Haliburton,2024-01-08,IND,,BOS,13:29,7,2,6,0,0,.600,.333,.700,21.9,2.1,2,,130,131,7.1
Tyrese Haliburton,2024-01-10,IND,,WAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Haliburton,2024-01-12,IND,@,ATL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Haliburton,2024-01-14,IND,@,DEN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Haliburton,2024-01-15,IND,@,UTA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Haliburton,2024-01-18,IND,@,SAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Haliburton,2024-01-19,IND,@,POR,34:52,21,2,17,0,0,.429,.286,.585,21.5,10.6,0,.778,151,122,24.9
Tyrese Haliburton,2024-01-21,IND,@,PHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Haliburton,2024-01-23,IND,,DEN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Haliburton,2024-01-25,IND,,PHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Haliburton,2024-01-26,IND,,PHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Haliburton,2024-01-28,IND,,MEM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyrese Haliburton,2024-01-30,IND,@,BOS,22:04,13,3,10,1,0,.313,.200,.385,32.0,5.4,1,1.000,116,131,12.5
Tyrese Haliburton,2024-02-01,IND,@,NYK,21:54,15,4,5,0,2,.600,.333,.718,22.4,14.6,1,1.000,142,112,15.1
Tyrese Haliburton,2024-02-02,IND,,SAC,21:32,14,3,1,1,0,.600,.333,.670,29.3,-7.3,5,1.000,90,126,7.0
Tyrese Haliburton,2024-02-04,IND,@,CHO,20:17,17,1,4,1,2,.750,.600,.912,22.0,23.0,1,.667,159,99,17.9
Tyrese Haliburton,2024-02-06,IND,,HOU,29:05,18,2,7,1,2,.533,.333,.583,27.6,0.6,2,.000,116,133,15.8
Tyrese Haliburton,2024-02-08,IND,,GSW,25:49,5,1,11,1,1,.286,.250,.357,17.4,-4.3,3,,94,132,7.2
Tyrese Haliburton,2024-02-10,IND,@,NYK,30:17,22,3,12,0,1,.500,.444,.679,25.9,13.4,1,.800,151,115,23.6
Tyrese Haliburton,2024-02-12,IND,@,CHO,34:10,13,6,12,0,0,.333,.375,.433,25.0,-3.7,3,,95,118,11.7
Tyrese Haliburton,2024-02-14,IND,@,TOR,34:23,21,4,12,2,0,.462,.556,.691,19.6,8.5,1,.800,149,118,23.3
Tyrese Haliburton,2024-02-22,IND,,DET,33:35,25,2,13,2,0,.556,.400,.678,29.0,6.5,5,1.000,119,111,23.1
Tyrese Haliburton,2024-02-25,IND,,DAL,31:23,17,3,10,4,0,.533,.200,.567,21.8,8.4,1,,127,101,20.6
Tyrese Haliburton,2024-02-26,IND,,TOR,32:28,9,0,7,2,0,.182,.167,.330,18.0,-7.1,1,.667,93,130,7.2
Tyrese Haliburton,2024-02-28,IND,,NOP,33:52,17,3,13,1,1,.467,.375,.567,19.9,8.6,1,,137,116,20.0
Tyrese Haliburton,2024-03-01,IND,@,NOP,22:41,0,3,3,0,0,.000,.000,.000,14.2,-20.4,1,,25,134,-2.9
Tyrese Haliburton,2024-03-03,IND,@,SAS,36:09,12,6,8,0,1,.250,.000,.338,22.2,-4.4,1,1.000,98,127,10.7
Tyrese Haliburton,2024-03-05,IND,@,DAL,31:36,19,6,11,0,1,.533,.300,.633,23.1,7.3,2,,136,120,19.5
Tyrese Haliburton,2024-03-07,IND,,MIN,37:18,23,3,13,1,0,.600,.286,.686,26.1,5.8,5,.750,122,118,21.3
Tyrese Haliburton,2024-03-10,IND,@,ORL,35:48,20,7,8,0,0,.400,.167,.553,28.3,-1.0,4,1.000,105,103,14.8
Tyrese Haliburton,2024-03-12,IND,@,OKC,35:46,18,4,12,2,2,.533,.333,.600,24.0,5.5,4,,109,108,19.7
Tyrese Haliburton,2024-03-13,IND,,CHI,38:19,17,3,14,0,1,.462,.167,.576,19.4,2.4,2,1.000,130,124,18.5
Tyrese Haliburton,2024-03-16,IND,,BRK,30:44,14,7,4,2,1,.333,.111,.380,26.2,-1.7,2,1.000,87,96,9.4
Tyrese Haliburton,2024-03-18,IND,,CLE,32:29,14,6,12,1,1,.286,.111,.432,26.0,0.9,3,1.000,108,114,13.1
Tyrese Haliburton,2024-03-20,IND,@,DET,25:56,20,3,9,4,0,.692,.333,.720,27.2,13.7,2,.500,135,93,22.9
Tyrese Haliburton,2024-03-22,IND,@,GSW,37:50,26,2,11,4,3,.500,.500,.644,23.0,18.1,1,.800,140,106,30.0
Tyrese Haliburton,2024-03-24,IND,@,LAL,32:47,12,6,10,2,0,.385,.333,.462,16.4,-0.8,1,,122,134,14.7
Tyrese Haliburton,2024-03-25,IND,@,LAC,31:00,21,1,9,2,0,.583,.667,.844,23.1,12.8,3,1.000,148,126,20.2
Tyrese Haliburton,2024-03-27,IND,@,CHI,31:04,13,4,5,0,0,.267,.273,.398,26.2,-6.7,2,.667,90,136,6.4
Tyrese Haliburton,2024-03-29,IND,,LAL,33:00,21,8,8,2,0,.467,.375,.626,26.5,9.4,2,1.000,122,89,20.5
Tyrese Haliburton,2024-04-01,IND,,BRK,26:43,27,4,13,1,1,.600,.571,.785,25.9,27.7,0,1.000,180,109,31.7
Tyrese Haliburton,2024-04-03,IND,@,BRK,36:58,24,3,8,2,2,.409,.357,.535,24.9,12.5,0,1.000,133,122,22.5
Tyrese Haliburton,2024-04-05,IND,,OKC,35:42,8,2,11,1,0,.375,.333,.500,12.2,-0.4,2,,122,116,10.5
Tyrese Haliburton,2024-04-07,IND,,MIA,32:57,12,4,8,0,2,.300,.286,.510,21.2,-1.7,3,1.000,101,121,10.6
Tyrese Haliburton,2024-04-09,IND,@,TOR,31:05,30,5,5,2,1,.625,.375,.735,28.3,10.0,2,.700,147,115,26.9
Tyrese Haliburton,2024-04-12,IND,@,CLE,35:29,19,6,12,1,0,.538,.400,.707,22.3,3.2,5,1.000,114,127,18.5
Tyrese Haliburton,2024-04-14,IND,,ATL,25:25,12,2,13,3,1,.500,.000,.530,21.2,6.1,2,.667,139,103,16.8
