Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_CHO,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
LaMelo Ball,34,15,9,11,2,1.0,0.278,0.429,0.397,23.5,9.6,1,1.0,114.0,115.0,16.9,18,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,9.0,9.0,2.3,3.4,0.4051,0.3219999999999999,0.8800000000000001,25.41,106.7,106.1,17.28,1.03327,17,2021,11,20,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
LaMelo Ball,38,28,13,7,3,1.0,0.417,0.333,0.517,37.2,5.7,6,0.714,94.0,89.0,20.9,19,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.1,9.8,8.9,2.2,3.6,0.4110999999999999,0.3553,0.8513999999999999,26.68,107.2,104.7,18.160000000000004,1.05028,18,2021,11,22,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
LaMelo Ball,26,22,4,4,0,0.0,0.412,0.444,0.586,34.5,2.4,2,1.0,114.0,111.0,13.7,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,9.9,8.0,2.2,3.6,0.388,0.3497,0.8513999999999999,27.76,103.3,101.3,16.95,1.18298,19,2021,11,24,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
LaMelo Ball,29,10,6,13,1,0.0,0.4,0.0,0.442,23.0,-1.9,4,0.667,115.0,112.0,11.7,21,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,9.8,9.0,2.0,3.8,0.3859,0.3097,0.8181,27.28,104.2,101.6,16.589999999999996,0.958482,20,2021,11,26,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
LaMelo Ball,40,19,11,13,1,0.0,0.368,0.333,0.468,23.5,-1.3,2,1.0,130.0,138.0,19.5,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,9.3,9.2,2.0,3.7,0.3806,0.3055,0.8181,27.21,104.6,104.6,15.889999999999995,1.04076,21,2021,11,27,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
LaMelo Ball,32,18,7,13,2,1.0,0.333,0.375,0.51,29.1,6.2,3,0.833,120.0,129.0,19.6,23,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,9.1,9.7,2.0,3.6,0.3754,0.3144,0.9014,27.93,107.7,107.7,16.85,1.06243,22,2021,11,29,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
LaMelo Ball,41,36,5,9,3,1.0,0.545,0.533,0.758,31.9,8.9,7,1.0,119.0,117.0,28.7,24,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,7.9,9.7,1.8,3.9,0.3990999999999999,0.3677,0.9214,28.93,110.8,111.9,18.04,0.989854,23,2021,12,1,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,7.2,9.2,1.5,3.5,0.352,0.3177,0.8213999999999999,26.3,100.7,102.2,16.55,1.04075,24,2021,12,5,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.6,7.8,1.3,3.0,0.3298,0.2891,0.7214,23.44,92.5,92.7,15.73,1.01951,25,2021,12,6,0,-2.4492935982947064e-16,1.0,0.0,1.0
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,5.5,7.0,1.2,2.5,0.2753,0.2447,0.6214000000000001,20.270000000000003,80.6,81.1,13.1,1.14338,26,2021,12,8,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.3,4.6,5.9,1.0,2.4,0.2474999999999999,0.2018,0.5214000000000001,17.92,69.2,69.6,11.41,1.24521,27,2021,12,10,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,3.3,5.2,0.7,1.8,0.2057999999999999,0.1685,0.45,14.2,59.8,60.7,9.32,0.859225,28,2021,12,13,0,-2.4492935982947064e-16,1.0,0.0,1.0
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.3,2.9,4.8,0.7,1.6,0.1646,0.1241,0.35,10.75,48.4,49.6,7.95,0.952732,29,2021,12,15,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
LaMelo Ball,29,27,4,5,1,0.0,0.647,0.6,0.755,29.5,9.5,2,1.0,138.0,128.0,22.0,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.7,4.0,0.7,1.4,0.1893,0.1841,0.3833,11.4,50.7,51.2,8.98,1.09417,30,2021,12,17,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
LaMelo Ball,25,9,10,7,2,1.0,0.167,0.167,0.327,25.2,0.7,2,1.0,92.0,123.0,11.2,32,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.6,3.4,0.8,1.4,0.1692,0.1675,0.3833,11.57,46.9,49.7,8.15,0.963737,31,2021,12,19,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
LaMelo Ball,33,21,6,11,0,1.0,0.4,0.429,0.503,30.9,4.9,4,1.0,103.0,112.0,14.8,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.3,2.5,3.2,0.6,1.5,0.1759,0.1729,0.4,11.75,45.2,48.0,7.67,1.06471,32,2021,12,20,0,-2.4492935982947064e-16,1.0,0.0,1.0
LaMelo Ball,25,16,5,4,4,1.0,0.455,0.2,0.606,27.0,7.0,3,1.0,107.0,89.0,14.7,34,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,2.5,2.7,0.7,1.1,0.1669,0.1396,0.4,11.26,44.0,45.2,6.27,1.06733,33,2021,12,23,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
LaMelo Ball,25,16,5,7,2,0.0,0.5,0.571,0.667,23.1,11.4,1,0.0,140.0,96.0,17.0,35,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,3.0,3.4,0.9,1.2,0.2168999999999999,0.1966999999999999,0.4,13.57,58.0,54.8,7.970000000000001,1.21415,34,2021,12,27,0,-2.4492935982947064e-16,1.0,0.0,1.0
LaMelo Ball,34,21,12,9,1,0.0,0.615,0.25,0.691,24.4,6.8,4,0.8,130.0,106.0,22.8,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.2,4.3,1.0,1.6,0.2784,0.2216999999999999,0.48,16.009999999999998,71.0,65.4,10.25,1.13897,35,2021,12,29,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
LaMelo Ball,23,17,3,1,0,1.0,0.417,0.5,0.581,29.1,-0.8,1,0.667,105.0,130.0,10.7,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,4.5,4.4,1.0,1.7,0.3200999999999999,0.2716999999999999,0.5467,18.92,81.5,78.4,11.32,1.21212,36,2022,1,2,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
LaMelo Ball,31,18,4,2,0,0.0,0.381,0.222,0.42,30.5,-14.7,2,0.0,85.0,130.0,5.5,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.5,4.9,4.6,1.0,1.9,0.3581999999999999,0.2939,0.5467,21.97,90.0,91.4,11.87,1.14163,37,2022,1,3,0,0.49999999999999994,0.8660254037844387,0.0,1.0
LaMelo Ball,30,12,8,12,1,1.0,0.364,0.333,0.505,23.2,0.7,4,0.5,117.0,104.0,13.2,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,5.7,5.8,1.1,2.3,0.3945999999999999,0.3272,0.5967,24.29,101.7,101.8,13.19,1.04899,38,2022,1,5,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
LaMelo Ball,26,19,9,8,1,0.0,0.421,0.286,0.478,34.2,4.6,2,0.5,109.0,103.0,14.6,40,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,6.6,6.6,1.2,2.5,0.4367,0.3558,0.6466999999999999,27.71,112.6,112.1,14.65,1.07668,39,2022,1,8,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
LaMelo Ball,35,23,5,3,0,0.0,0.421,0.333,0.566,28.2,1.1,4,1.0,103.0,106.0,13.7,41,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,6.7,6.4,1.1,2.7,0.4140999999999999,0.3291,0.6466999999999999,27.58,109.1,109.9,13.82,1.09392,40,2022,1,10,0,0.49999999999999994,0.8660254037844387,0.0,1.0
LaMelo Ball,36,13,7,8,1,0.0,0.313,0.0,0.375,24.0,-3.1,1,1.0,96.0,105.0,11.5,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,6.4,6.5,1.0,2.6,0.4286999999999999,0.3124,0.6466999999999999,27.46,109.5,108.1,13.85,0.877637,41,2022,1,12,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
LaMelo Ball,30,23,4,8,3,0.0,0.444,0.429,0.582,29.5,8.9,3,1.0,116.0,104.0,19.2,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,6.2,6.2,1.3,2.5,0.4330999999999999,0.3124,0.6466999999999999,27.32,110.8,107.3,14.29,1.15717,42,2022,1,14,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,5.7,5.8,0.9,2.2,0.3876,0.2924,0.5467,24.62,100.1,98.4,12.82,1.14634,43,2022,1,17,0,0.49999999999999994,0.8660254037844387,0.0,1.0
