Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_GSW,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Stephen Curry,36,24,6,10,3,1.0,0.318,0.231,0.478,32.5,9.8,3,1.0,104.0,101.0,20.5,13,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,5.4,6.6,1.5,3.0,0.4402,0.3782999999999999,0.675,31.6,119.5,98.8,21.86,0.914503,12,2021,11,14,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Stephen Curry,29,37,7,5,2,1.0,0.632,0.643,0.891,33.3,31.1,2,1.0,159.0,91.0,33.2,14,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,5.5,6.7,1.7,2.8,0.4605,0.3982,0.675,31.97000000000001,124.0,97.2,23.49,0.963855,13,2021,11,16,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Stephen Curry,35,40,4,6,2,0.0,0.556,0.563,0.729,42.3,17.8,3,1.0,120.0,100.0,29.9,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.2,6.5,1.8,2.6,0.4782,0.4195,0.675,32.08,125.7,97.3,24.14,1.09082,14,2021,11,18,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.7,5.9,1.7,2.4,0.4343999999999999,0.3795,0.675,29.2,114.1,89.2,22.48,0.902065,15,2021,11,19,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Stephen Curry,37,12,2,8,1,0.0,0.2,0.167,0.459,21.0,-7.2,4,1.0,103.0,114.0,8.6,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.7,4.1,5.8,1.7,2.4,0.4144,0.3688999999999999,0.775,28.96,114.5,91.5,22.09,0.893238,16,2021,11,21,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Stephen Curry,35,25,4,10,1,0.0,0.563,0.545,0.741,26.9,11.3,4,0.5,123.0,99.0,21.8,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,4.2,6.2,1.8,2.7,0.4394,0.3849,0.725,28.85,114.9,92.2,22.78,0.986359,17,2021,11,24,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Stephen Curry,38,32,7,8,1,0.0,0.48,0.4,0.608,33.9,6.6,3,0.667,120.0,109.0,23.8,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.5,4.6,6.8,1.6,3.0,0.4373999999999999,0.3885,0.7917,29.61,114.0,92.8,23.47,1.19033,18,2021,11,26,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Stephen Curry,35,33,5,6,6,0.0,0.545,0.538,0.721,32.0,23.0,3,1.0,131.0,82.0,29.5,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,4.4,6.4,1.8,3.1,0.4418999999999999,0.3949,0.7917,28.54,111.8,90.9,21.56,0.921416,19,2021,11,28,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Stephen Curry,36,12,3,2,1,1.0,0.19,0.214,0.28,27.4,-9.0,2,1.0,70.0,112.0,1.3,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,4.2,6.0,1.8,3.0,0.4109,0.383,0.8167,28.61,105.5,90.4,19.78,1.02909,20,2021,11,30,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Stephen Curry,33,23,5,5,0,0.0,0.4,0.545,0.551,30.0,1.8,3,0.5,111.0,105.0,13.8,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,4.3,6.0,1.7,2.7,0.3883999999999999,0.3846,0.7666999999999999,27.93,104.1,91.3,18.24,1.04423,21,2021,12,3,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Stephen Curry,37,27,8,5,3,0.0,0.25,0.294,0.422,38.6,4.6,1,0.889,99.0,109.0,17.7,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.1,4.5,5.5,1.7,2.5,0.3816,0.3909,0.7556,28.54,103.6,92.1,17.96,0.803193,22,2021,12,4,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Stephen Curry,31,31,3,8,2,0.0,0.5,0.538,0.794,30.4,18.2,3,1.0,146.0,94.0,27.7,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,4.1,5.8,1.7,2.6,0.3684,0.3803999999999999,0.7556,28.25,102.3,92.4,17.41,1.13407,23,2021,12,6,0,-2.4492935982947064e-16,1.0,0.0,1.0
Stephen Curry,33,22,2,2,1,0.0,0.421,0.353,0.579,29.7,1.0,4,0.0,96.0,100.0,10.5,25,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.7,3.9,5.4,1.6,2.7,0.3549,0.3594,0.6556,26.99,99.9,92.4,15.470000000000002,0.999265,24,2021,12,8,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Stephen Curry,36,18,9,5,0,0.0,0.3,0.214,0.414,31.0,-1.8,3,0.75,87.0,114.0,9.6,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,4.8,5.9,1.6,3.0,0.3848999999999999,0.3808,0.7306,30.09,108.6,103.8,16.43,1.18281,25,2021,12,11,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Stephen Curry,35,26,6,6,1,1.0,0.4,0.333,0.586,37.0,4.8,7,1.0,99.0,105.0,15.9,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,5.2,5.7,1.6,3.3,0.4048999999999999,0.3974,0.7306,31.69,108.2,102.9,17.160000000000004,1.00868,26,2021,12,13,0,-2.4492935982947064e-16,1.0,0.0,1.0
Stephen Curry,35,22,3,3,1,1.0,0.421,0.357,0.553,32.7,-1.4,4,0.5,89.0,102.0,10.6,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,5.1,5.0,1.6,3.3,0.3907,0.3786,0.7306,32.27,104.8,103.2,16.04,1.1414,27,2021,12,14,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Stephen Curry,35,30,5,4,1,0.0,0.381,0.357,0.601,37.9,-0.7,6,1.0,105.0,114.0,15.8,29,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,4.9,4.6,1.6,3.6,0.3807999999999999,0.3742999999999999,0.7639,32.67,103.3,103.7,15.239999999999998,1.03883,28,2021,12,17,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.1,4.4,4.0,1.0,3.3,0.3263,0.3205,0.6639,29.47000000000001,90.2,95.5,12.29,1.15955,29,2021,12,18,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Stephen Curry,36,30,3,4,0,2.0,0.481,0.333,0.547,38.6,-2.1,4,0.0,99.0,105.0,16.6,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.9,4.4,4.2,0.9,3.5,0.3554,0.3324,0.5639000000000001,30.59,93.1,94.8,13.820000000000002,1.14731,30,2021,12,20,0,-2.4492935982947064e-16,1.0,0.0,1.0
Stephen Curry,37,46,4,4,2,0.0,0.591,0.571,0.843,36.1,20.6,3,1.0,151.0,110.0,38.4,32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,4.3,4.1,1.1,3.5,0.3744999999999999,0.3349999999999999,0.6139,31.2,97.1,95.3,16.28,0.997677,31,2021,12,23,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Stephen Curry,37,33,4,6,3,1.0,0.37,0.313,0.533,39.9,7.6,1,0.889,122.0,115.0,24.6,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,3.9,4.2,1.1,3.5,0.3864999999999999,0.3369,0.6138999999999999,31.329999999999995,99.4,95.9,16.970000000000002,0.961218,32,2021,12,25,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Stephen Curry,39,23,4,4,0,0.0,0.375,0.357,0.603,30.3,0.3,6,0.857,95.0,103.0,10.6,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,3.8,0.9,3.8,0.374,0.3188,0.5995999999999999,31.32,94.3,96.8,15.26,0.976682,33,2021,12,28,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Stephen Curry,36,28,6,9,0,1.0,0.444,0.5,0.664,29.5,6.7,3,0.857,126.0,119.0,22.8,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.6,4.4,4.5,0.8,3.7,0.3762999999999999,0.3335,0.6853,31.3,97.3,98.7,16.49,1.03884,34,2022,1,1,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Stephen Curry,32,9,3,10,0,1.0,0.176,0.1,0.252,27.2,-12.4,2,1.0,75.0,113.0,3.7,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,3.8,5.0,0.8,3.6,0.3639,0.3220999999999999,0.7102999999999999,30.92,96.1,98.6,15.9,1.1413,35,2022,1,3,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Stephen Curry,36,14,9,5,0,1.0,0.208,0.111,0.272,39.3,-12.0,5,0.75,55.0,105.0,-0.1,37,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,4.1,4.9,0.7,3.4,0.3446999999999999,0.2999,0.6853,31.15,91.7,98.6,14.3,0.938076,36,2022,1,5,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,3.8,4.6,0.6,3.0,0.3026,0.2642,0.6353,27.880000000000003,82.8,88.4,13.24,1.21963,37,2022,1,6,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Stephen Curry,37,28,5,5,1,0.0,0.476,0.364,0.615,31.6,8.3,5,1.0,115.0,99.0,18.3,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,3.8,4.7,0.6,2.9,0.3120999999999999,0.2649,0.6353,27.25,83.8,86.9,13.49,1.05318,38,2022,1,9,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Stephen Curry,39,27,10,10,2,0.0,0.381,0.222,0.531,31.8,5.9,3,0.9,110.0,108.0,23.3,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,4.8,5.7,0.8,3.2,0.3501999999999999,0.2871,0.7253000000000001,30.43,94.8,97.7,15.82,1.13753,39,2022,1,11,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Stephen Curry,29,12,8,4,2,0.0,0.364,0.333,0.505,21.6,-1.2,4,1.0,84.0,109.0,9.1,41,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.3,5.7,1.0,3.2,0.3384999999999999,0.2871,0.8253,28.73,93.3,98.1,15.070000000000002,0.984704,40,2022,1,13,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Stephen Curry,28,19,2,2,1,0.0,0.467,0.4,0.598,27.0,-2.7,1,0.5,115.0,105.0,12.9,42,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,5.1,5.5,0.9,3.0,0.3261,0.2699999999999999,0.7753,27.82,89.7,97.6,12.52,1.33964,41,2022,1,14,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.7,4.9,0.6,2.9,0.2891,0.2387,0.6864000000000001,23.83,77.5,86.1,10.06,1.07769,42,2022,1,16,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
