Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_GSW,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Stephen Curry,38,47,8,8,0,0.0,0.708,0.583,0.868,30.7,26.9,0,0.857,176.0,113.0,43.8,11,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.3,6.5,6.2,0.7,2.2,0.4629,0.4015000000000001,0.7346,27.78,120.7,107.5,24.1,1.08922,10,2022,11,7,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Stephen Curry,34,40,4,5,1,0.0,0.652,0.545,0.78,38.2,20.5,2,0.667,140.0,108.0,31.2,12,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,6.4,6.3,0.8,2.1,0.4826,0.4105,0.7013,28.32,122.5,105.6,24.87,1.2629,11,2022,11,11,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Stephen Curry,37,27,6,4,1,0.0,0.529,0.333,0.687,26.8,3.9,4,1.0,117.0,118.0,20.3,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.3,6.5,6.5,0.8,2.3,0.4854999999999999,0.3855,0.7013,27.6,121.8,105.9,24.630000000000003,1.1269,12,2022,11,13,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Stephen Curry,27,16,5,5,1,0.0,0.455,0.429,0.649,22.1,3.6,1,1.0,136.0,96.0,15.3,14,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.8,6.3,6.2,0.8,2.3,0.4897999999999999,0.384,0.7413000000000001,26.9,123.5,102.5,24.32,0.898334,13,2022,11,14,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Stephen Curry,36,50,9,6,0,1.0,0.607,0.636,0.782,39.8,20.7,3,1.0,139.0,123.0,41.0,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,6.5,5.9,0.7,2.3,0.4913999999999999,0.3976,0.8413,28.12,122.4,103.6,25.46,1.20357,14,2022,11,16,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Stephen Curry,34,24,6,10,2,0.0,0.474,0.385,0.591,31.0,9.1,5,0.333,108.0,98.0,18.5,16,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,6.0,6.3,0.8,2.6,0.4932999999999999,0.413,0.7746000000000001,28.02,121.1,102.4,24.9,1.03401,15,2022,11,18,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Stephen Curry,37,33,6,15,3,2.0,0.55,0.5,0.743,27.5,22.2,1,0.8,162.0,113.0,37.5,17,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,6.0,7.5,0.9,2.6,0.5065999999999999,0.4344,0.7657,27.37,125.1,101.3,26.32,0.980077,16,2022,11,20,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,4.7,6.2,0.8,2.1,0.4566,0.3944,0.6657,24.72,111.6,89.7,23.78,1.18033,17,2022,11,21,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Stephen Curry,32,22,6,9,0,0.0,0.45,0.4,0.55,27.5,5.4,1,0.0,127.0,112.0,19.1,19,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,5.0,6.2,0.8,1.7,0.4425,0.3811,0.5657,24.360000000000003,110.5,88.1,22.67,1.10989,18,2022,11,23,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Stephen Curry,36,33,5,4,2,0.0,0.565,0.462,0.704,31.2,5.3,5,1.0,121.0,115.0,21.8,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.2,5.5,6.6,1.0,2.2,0.499,0.4272999999999999,0.6657,27.48,122.6,99.6,24.85,1.23854,19,2022,11,25,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Stephen Curry,33,25,11,8,1,0.0,0.412,0.364,0.623,35.6,-1.5,7,1.0,110.0,109.0,18.8,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.8,6.6,1.1,2.9,0.4694,0.4054,0.6799999999999999,27.97,116.0,99.2,22.35,1.01499,20,2022,11,27,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Stephen Curry,38,32,5,5,0,0.0,0.458,0.357,0.601,33.5,2.9,4,0.833,112.0,115.0,19.0,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,5.9,6.6,1.0,3.1,0.45,0.3866,0.6966,27.5,113.2,99.9,21.130000000000003,1.25253,21,2022,11,29,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Stephen Curry,33,19,11,6,0,1.0,0.375,0.5,0.548,28.9,-3.6,6,1.0,90.0,101.0,10.4,23,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,6.4,6.8,0.9,3.3,0.4346,0.4032999999999999,0.6966,27.71,110.5,98.2,20.14,1.24734,22,2022,12,2,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Stephen Curry,35,30,3,10,1,1.0,0.476,0.471,0.672,35.7,11.2,4,0.667,124.0,108.0,24.5,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,6.2,7.3,0.9,3.6,0.4367,0.4075,0.6633,29.07,109.3,99.4,21.06,1.16095,23,2022,12,3,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Stephen Curry,38,12,4,6,1,0.0,0.176,0.2,0.32,24.2,-10.9,3,1.0,73.0,115.0,3.9,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.7,7.3,1.0,3.6,0.3936,0.3639,0.6633,27.51,102.7,98.6,17.35,1.15913,24,2022,12,5,0,-2.4492935982947064e-16,1.0,0.0,1.0
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.6,5.1,6.3,0.8,3.1,0.3461999999999999,0.3253999999999999,0.63,24.41,91.9,88.8,15.5,1.15409,25,2022,12,7,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Stephen Curry,37,32,6,7,0,1.0,0.571,0.545,0.731,29.1,11.2,4,1.0,131.0,108.0,24.7,27,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,5.1,5.5,0.5,3.4,0.3482999999999999,0.3298999999999999,0.65,24.57,88.8,88.3,14.22,0.906568,26,2022,12,10,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Stephen Curry,27,20,6,1,1,1.0,0.353,0.3,0.521,30.7,2.9,2,1.0,102.0,119.0,13.5,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,5.7,5.6,0.6,3.6,0.3836,0.3599,0.75,27.64,99.0,100.2,15.57,0.968789,27,2022,12,13,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Stephen Curry,30,38,7,7,2,1.0,0.579,0.5,0.797,35.8,25.4,3,1.0,153.0,110.0,35.4,29,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,5.8,5.4,0.8,3.8,0.3964999999999999,0.3699,0.85,28.47,101.6,100.0,17.2,0.892079,28,2022,12,14,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,5.3,5.0,0.6,3.3,0.34,0.3237,0.75,25.35,89.5,88.5,15.02,0.979437,29,2022,12,16,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.3,4.2,4.2,0.5,2.6,0.2987999999999999,0.2873,0.65,21.79,78.5,77.6,13.139999999999995,1.20384,30,2022,12,18,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,3.7,3.7,0.5,2.2,0.253,0.2516,0.5667,18.44,67.3,66.1,11.239999999999998,1.04344,31,2022,12,20,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,2.6,3.1,0.5,1.6,0.2155,0.2016,0.4667,15.55,58.3,56.0,10.2,1.19758,32,2022,12,21,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2.3,2.1,0.4,1.2,0.1679,0.1545,0.4,11.98,45.9,45.2,7.75,0.97371,33,2022,12,25,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.9,1.5,0.3,0.9,0.1503,0.1345,0.3,9.56,38.6,33.7,7.359999999999999,1.15793,34,2022,12,27,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.9,1.5,0.3,0.9,0.1503,0.1345,0.3,9.56,38.6,33.7,7.359999999999999,1.13654,35,2022,12,28,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.8,1.3,0.8,0.3,0.5,0.0931999999999999,0.08,0.1999999999999999,6.65,25.5,22.9,4.889999999999999,1.05521,36,2022,12,30,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.7,0.7,0.2,0.3,0.0578999999999999,0.0499999999999999,0.0999999999999999,3.58,15.3,11.0,3.539999999999999,1.19788,37,2023,1,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19416,38,2023,1,4,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17605,39,2023,1,7,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Stephen Curry,31,24,1,3,1,0.0,0.364,0.333,0.505,30.9,0.3,1,0.75,110.0,130.0,12.6,41,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.1,0.3,0.1,0.1,0.0364,0.0333,0.0749999999999999,3.09,11.0,13.0,1.26,1.14111,40,2023,1,10,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Stephen Curry,23,15,4,3,0,1.0,0.5,0.286,0.603,21.2,0.0,0,1.0,136.0,106.0,11.8,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9,0.5,0.6,0.1,0.1,0.0864,0.0619,0.175,5.209999999999999,24.6,23.6,2.44,1.21185,41,2023,1,13,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Stephen Curry,34,20,10,4,0,1.0,0.533,0.3,0.63,28.7,-8.1,8,0.5,80.0,124.0,10.0,43,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,1.5,1.0,0.1,0.9,0.1397,0.0919,0.225,8.08,32.6,36.0,3.44,1.21658,42,2023,1,15,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Stephen Curry,38,41,7,2,0,0.0,0.429,0.4,0.616,42.1,1.5,4,0.917,116.0,120.0,25.3,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.2,1.2,0.1,1.3,0.1826,0.1319,0.3167,12.29,44.2,48.0,5.970000000000001,1.11401,43,2023,1,16,0,0.49999999999999994,0.8660254037844387,0.0,1.0
