Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_GSW,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Stephen Curry,28,16,3,6,0,0.0,0.4,0.125,0.49,27.0,-2.7,2,1.0,105.0,127.0,10.2,16,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,3.2,2.7,0.4,2.9,0.3482,0.3317,0.7417,26.15,90.6,96.8,14.16,1.12159,15,2023,11,22,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Stephen Curry,35,35,3,6,1,0.0,0.55,0.5,0.773,34.2,8.4,6,1.0,117.0,108.0,24.7,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.3,3.3,2.9,0.4,2.9,0.3532,0.3181,0.7584000000000001,26.380000000000003,91.5,95.6,14.830000000000002,1.03958,16,2023,11,24,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Stephen Curry,37,29,10,6,0,1.0,0.4,0.333,0.605,32.9,0.3,5,1.0,116.0,120.0,20.3,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.8,4.1,3.1,0.4,3.1,0.347,0.3102,0.7834000000000001,25.809999999999995,91.1,95.4,14.84,1.06731,17,2023,11,28,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Stephen Curry,33,26,7,8,1,1.0,0.533,0.333,0.686,29.7,11.3,2,0.778,139.0,118.0,24.5,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,4.3,3.5,0.4,3.0,0.365,0.2973,0.7612,25.880000000000003,93.6,95.7,15.75,1.15413,18,2023,11,30,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
Stephen Curry,37,22,4,11,0,0.0,0.389,0.444,0.557,26.0,5.7,2,1.0,121.0,117.0,19.5,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,4.4,4.4,0.3,2.8,0.3664,0.3131,0.7612,24.71,95.3,95.9,16.02,1.24272,19,2023,12,2,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Stephen Curry,34,31,5,1,0,0.0,0.444,0.385,0.679,31.8,5.5,4,0.909,123.0,113.0,18.6,21,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.6,4.4,4.2,0.2,2.7,0.3668,0.3131,0.7604000000000001,24.06,96.0,95.4,15.51,1.09653,20,2023,12,6,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Stephen Curry,40,34,6,3,1,0.0,0.5,0.5,0.723,24.5,10.2,3,1.0,148.0,123.0,25.9,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,4.5,0.3,3.0,0.4168,0.3631,0.8604,26.51,110.8,107.7,18.1,1.05846,21,2023,12,8,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Stephen Curry,32,24,5,4,3,0.0,0.333,0.267,0.466,33.7,4.2,1,1.0,105.0,109.0,15.9,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,5.5,4.9,0.6,3.1,0.4501,0.3898,0.9604,29.880000000000003,121.3,118.6,19.69,1.16075,22,2023,12,12,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Stephen Curry,34,17,4,4,0,0.0,0.294,0.231,0.453,25.0,-5.7,1,1.0,111.0,134.0,8.9,24,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,5.2,5.0,0.6,3.0,0.4413999999999999,0.3674,0.9604,29.71,121.6,119.6,19.09,0.945672,23,2023,12,14,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Stephen Curry,35,37,3,1,0,3.0,0.636,0.75,0.793,31.7,11.5,3,1.0,135.0,125.0,27.5,25,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,5.0,5.0,0.6,2.9,0.4479,0.3868,0.9687,29.65,122.0,119.4,19.6,1.18959,24,2023,12,16,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Stephen Curry,31,7,2,8,1,1.0,0.167,0.0,0.254,25.0,-13.3,4,0.75,72.0,120.0,2.5,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.2,4.9,5.2,0.7,3.1,0.4246,0.3743,0.9437,29.45,118.7,118.7,18.83,1.22187,25,2023,12,17,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Stephen Curry,38,33,3,6,0,0.0,0.524,0.545,0.711,30.1,6.6,4,1.0,131.0,126.0,21.8,27,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.9,5.2,0.6,2.9,0.422,0.3788,0.9437,29.04,120.1,120.5,18.54,0.959446,26,2023,12,19,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Stephen Curry,27,30,4,7,0,1.0,0.5,0.615,0.743,33.6,19.1,2,0.8,145.0,115.0,25.4,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.1,4.3,5.3,0.6,2.6,0.432,0.407,0.9237,29.110000000000003,123.0,120.0,19.05,1.13523,27,2023,12,22,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Stephen Curry,30,27,3,2,0,0.0,0.611,0.286,0.699,29.4,1.4,1,1.0,139.0,117.0,19.7,29,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.2,3.9,4.7,0.5,2.5,0.4397999999999999,0.4023,0.9459,29.08,123.0,119.9,18.57,1.14494,28,2023,12,23,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Stephen Curry,34,18,2,4,1,1.0,0.333,0.231,0.42,31.0,-6.8,3,1.0,86.0,124.0,7.0,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,3.7,4.0,0.6,2.6,0.4342,0.381,0.9459,29.58,119.5,120.6,17.32,0.924237,29,2023,12,25,0,-2.4492935982947064e-16,1.0,0.0,1.0
Stephen Curry,32,13,4,5,2,1.0,0.2,0.25,0.368,25.2,-0.6,1,0.833,90.0,115.0,9.3,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.6,4.4,0.8,2.3,0.4098,0.3675,0.9383,28.92,116.2,120.8,16.39,1.07363,30,2023,12,28,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Stephen Curry,34,25,2,7,1,0.0,0.36,0.4,0.491,33.3,-2.3,3,1.0,104.0,135.0,13.4,32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,3.2,4.8,0.8,2.3,0.3958,0.3575,0.9383,29.8,111.8,122.0,15.14,1.12287,31,2023,12,30,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Stephen Curry,35,36,2,6,4,1.0,0.6,0.444,0.725,34.4,17.4,2,0.727,146.0,115.0,31.9,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,2.9,5.0,0.9,2.4,0.4225,0.3752,0.911,29.87,115.9,122.6,16.740000000000002,1.12154,32,2024,1,2,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Stephen Curry,35,30,4,6,1,1.0,0.478,0.417,0.617,34.8,5.6,2,1.0,124.0,139.0,23.0,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,2.9,5.2,1.0,2.5,0.4409,0.3938,0.911,30.85,117.2,123.1,18.15,0.938683,33,2024,1,4,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Stephen Curry,31,26,6,4,1,1.0,0.368,0.333,0.566,38.4,3.3,4,0.889,104.0,105.0,17.4,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,3.2,5.5,1.1,2.6,0.4141,0.3520999999999999,0.8998999999999999,31.52,114.1,121.1,17.139999999999997,1.32146,34,2024,1,5,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Stephen Curry,30,9,1,6,0,0.0,0.143,0.0,0.278,25.1,-18.3,2,1.0,77.0,141.0,1.3,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.7,3.1,5.3,1.0,2.4,0.4117,0.3520999999999999,0.9248999999999998,31.53,114.6,123.2,17.02,1.24453,35,2024,1,7,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Stephen Curry,25,15,1,6,1,0.0,0.308,0.375,0.508,29.7,0.3,3,1.0,104.0,144.0,10.0,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,2.9,5.3,1.1,2.3,0.3901,0.3351,0.9248999999999998,31.49,111.9,125.0,15.84,1.02934,36,2024,1,10,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Stephen Curry,35,27,5,9,1,0.0,0.333,0.4,0.515,33.7,-1.3,1,1.0,124.0,137.0,20.8,38,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,3.0,5.5,1.2,2.2,0.3734,0.3136,0.9449,31.5,109.8,127.2,15.38,1.04215,37,2024,1,12,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Stephen Curry,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,2.7,5.3,1.2,2.1,0.3123,0.285,0.8449,28.559999999999995,95.9,115.5,13.410000000000002,1.00074,38,2024,1,13,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Stephen Curry,33,26,4,8,2,1.0,0.55,0.333,0.636,32.9,8.0,5,1.0,109.0,112.0,19.7,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,2.9,5.7,1.3,2.3,0.3339999999999999,0.2952,0.8449,28.75,98.2,114.3,14.68,1.07532,39,2024,1,15,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Stephen Curry,31,25,3,8,0,0.0,0.438,0.625,0.671,27.2,6.4,1,1.0,148.0,120.0,20.9,41,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,2.8,6.0,1.1,2.3,0.3578,0.3327,0.8615999999999999,28.95,104.0,114.8,15.839999999999998,1.16384,40,2024,1,24,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Stephen Curry,36,33,6,2,1,0.0,0.5,0.429,0.624,34.4,-0.8,2,1.0,116.0,136.0,22.6,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.7,3.2,5.5,1.1,2.2,0.3718,0.3356,0.8615999999999999,29.059999999999995,105.2,114.9,16.76,1.02075,41,2024,1,25,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Stephen Curry,43,46,3,7,1,0.0,0.486,0.429,0.633,37.7,8.5,4,1.0,115.0,116.0,29.5,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,3.3,5.6,0.8,2.4,0.3604,0.3341,0.8888999999999999,29.39,102.1,115.0,16.520000000000003,1.24367,42,2024,1,27,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
