Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Giannis Antetokounmpo,2020-12-23,MIL,@,BOS,36:24,35,13,2,0,2,.500,.375,.593,42.3,-1.6,7,.750,104,119,19.7
Giannis Antetokounmpo,2020-12-25,MIL,,GSW,26:42,15,13,4,0,0,.286,.000,.364,34.3,-9.5,2,.467,95,92,9.1
Giannis Antetokounmpo,2020-12-27,MIL,@,NYK,31:59,27,13,5,3,0,.600,.200,.652,30.0,13.1,3,.615,124,119,25.1
Giannis Antetokounmpo,2020-12-29,MIL,@,MIA,24:14,9,6,6,3,0,.333,.000,.402,22.6,-1.2,2,.600,105,87,9.3
Giannis Antetokounmpo,2020-12-30,MIL,@,MIA,38:01,26,13,10,3,1,.556,.333,.658,24.9,13.3,4,1.000,126,108,27.6
Giannis Antetokounmpo,2021-01-01,MIL,,CHI,27:46,29,12,8,2,2,.474,.200,.539,43.4,11.6,2,.556,118,81,25.5
Giannis Antetokounmpo,2021-01-04,MIL,,DET,36:04,43,9,4,0,1,.708,.333,.769,37.1,10.7,3,.778,141,114,34.6
Giannis Antetokounmpo,2021-01-06,MIL,,DET,28:28,25,8,4,0,1,.533,.200,.591,39.0,-3.7,5,.571,105,113,15.4
Giannis Antetokounmpo,2021-01-08,MIL,,UTA,32:41,35,8,4,0,1,.560,.400,.623,37.0,12.3,2,.714,123,127,25.8
Giannis Antetokounmpo,2021-01-09,MIL,,CLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Giannis Antetokounmpo,2021-01-11,MIL,@,ORL,27:17,22,6,4,1,2,.500,.500,.577,35.7,1.1,4,.571,104,99,13.8
Giannis Antetokounmpo,2021-01-13,MIL,@,DET,33:28,22,10,10,2,3,.467,.400,.567,33.3,9.7,5,.600,113,95,21.4
Giannis Antetokounmpo,2021-01-15,MIL,,DAL,30:12,31,9,1,0,1,.667,.400,.610,41.3,3.7,5,.100,97,109,17.0
Giannis Antetokounmpo,2021-01-18,MIL,@,BRK,39:48,34,12,7,2,0,.500,.333,.576,30.5,13.1,1,.750,124,117,29.7
Giannis Antetokounmpo,2021-01-21,MIL,,LAL,35:04,25,12,3,0,1,.647,.333,.666,35.8,-4.5,9,.500,86,114,12.1
Giannis Antetokounmpo,2021-01-24,MIL,,ATL,36:22,27,14,8,0,1,.692,.000,.689,27.3,7.3,5,.600,126,117,24.2
Giannis Antetokounmpo,2021-01-27,MIL,@,TOR,37:47,24,18,9,1,1,.571,.000,.595,27.0,6.8,5,.571,111,100,22.6
Giannis Antetokounmpo,2021-01-29,MIL,@,NOP,38:51,38,11,5,2,2,.556,.286,.632,35.8,9.0,4,.857,122,121,30.9
Giannis Antetokounmpo,2021-01-30,MIL,@,CHO,39:24,34,18,9,1,1,.632,.000,.632,33.9,11.3,3,.556,131,122,33.1
Giannis Antetokounmpo,2021-02-01,MIL,,POR,25:46,18,4,6,0,1,.727,,.731,21.9,5.8,1,.667,151,110,17.4
Giannis Antetokounmpo,2021-02-03,MIL,,IND,30:38,21,14,10,2,1,.875,,.911,20.2,17.0,4,.875,154,98,28.5
Giannis Antetokounmpo,2021-02-05,MIL,@,CLE,33:20,33,12,4,1,4,.520,.333,.579,38.6,11.0,3,.750,116,93,26.7
Giannis Antetokounmpo,2021-02-06,MIL,@,CLE,31:49,24,11,5,0,0,.533,.250,.605,33.1,0.4,3,.636,115,102,17.3
Giannis Antetokounmpo,2021-02-08,MIL,@,DEN,34:18,30,9,0,0,3,.478,.400,.566,36.7,0.4,2,.750,113,113,20.7
Giannis Antetokounmpo,2021-02-10,MIL,@,PHO,37:55,47,11,5,1,0,.652,.000,.729,40.4,15.9,2,.810,149,127,41.1
Giannis Antetokounmpo,2021-02-12,MIL,@,UTA,38:53,29,15,6,2,2,.600,.500,.640,27.8,10.6,3,.667,123,115,26.9
Giannis Antetokounmpo,2021-02-14,MIL,@,OKC,35:56,24,17,10,3,3,.556,.333,.621,28.3,14.7,5,1.000,119,98,27.6
Giannis Antetokounmpo,2021-02-16,MIL,,TOR,37:17,34,10,8,5,2,.550,.500,.650,36.1,14.8,5,.714,117,104,32.0
Giannis Antetokounmpo,2021-02-18,MIL,,TOR,37:05,23,12,8,2,0,.400,.000,.447,35.2,2.2,5,.538,91,113,14.0
Giannis Antetokounmpo,2021-02-19,MIL,,OKC,35:45,29,19,8,1,3,.500,.200,.594,33.8,20.0,3,.800,120,77,29.6
Giannis Antetokounmpo,2021-02-21,MIL,,SAC,33:29,38,18,4,1,0,.474,.500,.643,41.5,6.3,6,.792,124,104,29.9
Giannis Antetokounmpo,2021-02-23,MIL,,MIN,29:09,37,8,8,2,2,.722,.333,.780,38.3,21.6,3,.769,149,99,36.8
Giannis Antetokounmpo,2021-02-25,MIL,,NOP,37:52,38,10,4,0,1,.519,.400,.605,36.7,6.9,1,.800,129,123,30.2
Giannis Antetokounmpo,2021-02-28,MIL,,LAC,39:55,36,14,5,1,4,.556,.286,.607,38.3,15.0,4,.667,115,99,30.6
Giannis Antetokounmpo,2021-03-02,MIL,,DEN,32:59,27,8,3,1,2,.667,.000,.696,30.9,8.3,3,.700,121,126,21.6
Giannis Antetokounmpo,2021-03-04,MIL,@,MEM,36:14,26,11,8,2,1,.526,1.000,.566,29.6,8.7,4,.556,111,102,21.9
Giannis Antetokounmpo,2021-03-11,MIL,,NYK,29:23,24,10,10,1,1,.667,1.000,.796,27.7,17.9,3,1.000,157,100,27.9
Giannis Antetokounmpo,2021-03-13,MIL,@,WAS,36:11,33,11,11,1,1,.632,.500,.733,27.5,15.6,4,.875,139,106,32.4
Giannis Antetokounmpo,2021-03-15,MIL,@,WAS,35:43,31,15,10,3,1,.632,.500,.716,28.0,17.6,3,1.000,142,105,34.3
Giannis Antetokounmpo,2021-03-17,MIL,@,PHI,42:51,32,15,5,0,0,.591,.200,.627,29.2,7.2,6,.625,105,89,21.8
Giannis Antetokounmpo,2021-03-20,MIL,,SAS,33:40,26,9,15,0,0,.500,.400,.617,31.0,16.2,3,.857,132,112,26.4
Giannis Antetokounmpo,2021-03-22,MIL,,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Giannis Antetokounmpo,2021-03-24,MIL,,BOS,32:53,13,8,7,1,1,.364,.333,.462,24.3,-2.6,5,.571,92,118,8.9
Giannis Antetokounmpo,2021-03-26,MIL,,BOS,27:18,16,8,5,0,0,.500,.333,.546,24.4,1.8,2,.500,119,126,12.7
Giannis Antetokounmpo,2021-03-27,MIL,,NYK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Giannis Antetokounmpo,2021-03-29,MIL,@,LAC,33:44,32,6,3,0,1,.476,.400,.609,39.4,5.6,2,.833,120,137,23.1
Giannis Antetokounmpo,2021-03-31,MIL,@,LAL,35:30,25,10,4,0,3,.615,1.000,.718,33.1,-0.7,9,.800,102,95,17.2
Giannis Antetokounmpo,2021-04-02,MIL,@,POR,33:05,47,12,2,1,3,.857,.000,.879,39.3,22.1,4,.846,151,93,42.4
Giannis Antetokounmpo,2021-04-03,MIL,@,SAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Giannis Antetokounmpo,2021-04-06,MIL,@,GSW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
