Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_BOS,OPP_ATL,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Jrue Holiday,35,18,10,3,1,2.0,0.444,0.222,0.488,25.0,2.0,1,0.0,110.0,114.0,15.5,11,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,7.9,5.6,0.7,1.8,0.4742999999999999,0.3466,0.5667,18.13,124.0,108.5,13.57,1.18227,10,2023,11,15,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Jrue Holiday,35,14,8,5,0,0.0,0.357,0.5,0.47,20.7,-2.3,1,1.0,109.0,110.0,11.1,12,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.5,7.7,5.4,0.7,1.8,0.4562,0.3716,0.5667,18.54,120.6,108.2,12.85,1.29489,11,2023,11,17,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Jrue Holiday,37,7,6,4,0,0.0,0.286,0.333,0.444,12.3,-4.3,2,1.0,101.0,118.0,5.9,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,7.8,5.5,0.6,1.9,0.4277,0.3716,0.5667,18.46,116.3,109.6,12.169999999999998,1.06169,12,2023,11,19,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Jrue Holiday,37,11,6,5,1,2.0,0.455,0.333,0.463,22.0,-5.5,7,0.0,76.0,115.0,6.0,14,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,7.7,5.6,0.7,2.5,0.4065,0.3299,0.5667,19.06,107.6,111.3,11.2,1.24363,13,2023,11,20,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Jrue Holiday,35,5,8,1,1,1.0,0.125,0.2,0.282,14.0,-8.9,2,1.0,60.0,111.0,1.8,15,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,7.6,4.7,0.8,2.4,0.379,0.3055,0.5667,18.47,100.9,110.6,9.53,1.23136,14,2023,11,22,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,6.5,4.1,0.7,2.1,0.354,0.3055,0.5,16.23,93.0,100.0,8.819999999999999,1.22538,15,2023,11,24,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.6,0.6,1.9,0.3096,0.2387999999999999,0.4,14.76,81.7,89.0,7.689999999999999,1.02759,16,2023,11,26,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Jrue Holiday,33,14,7,9,1,0.0,0.625,0.8,0.875,14.3,8.8,3,0.0,144.0,102.0,16.0,18,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,5.5,3.6,0.5,2.2,0.3292,0.2988,0.4,14.38,82.4,88.4,7.5,1.25816,17,2023,11,28,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Jrue Holiday,35,13,5,6,1,0.0,0.364,0.6,0.547,18.1,-3.0,3,1.0,109.0,120.0,9.8,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,5.7,3.5,0.5,2.1,0.3212,0.3588,0.5,14.169999999999998,84.7,91.2,7.81,1.21153,18,2023,12,1,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Jrue Holiday,38,9,6,3,1,1.0,0.333,0.2,0.455,11.5,-2.9,1,1.0,105.0,121.0,8.5,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,5.6,3.6,0.6,2.0,0.2989,0.3188,0.5,13.79,81.4,91.1,7.459999999999999,1.24098,19,2023,12,4,0,-2.4492935982947064e-16,1.0,0.0,1.0
Jrue Holiday,35,16,6,5,2,1.0,0.636,0.333,0.699,16.0,6.4,1,1.0,142.0,122.0,17.7,21,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,5.2,3.8,0.7,2.0,0.3181,0.3298999999999999,0.6,12.89,84.6,91.9,7.68,1.40587,20,2023,12,8,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Jrue Holiday,34,11,4,2,3,1.0,0.571,0.6,0.786,10.4,5.3,1,0.0,149.0,113.0,12.6,22,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,4.8,3.5,1.0,2.0,0.3395,0.3399,0.5,11.86,88.6,92.2,7.83,1.06913,21,2023,12,12,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Jrue Holiday,37,15,3,4,0,0.0,0.636,0.333,0.682,15.7,-0.7,2,0.0,131.0,122.0,11.8,23,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,4.5,3.5,1.0,2.0,0.3745,0.3399,0.4,12.2,91.6,92.6,8.42,1.18445,22,2023,12,14,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Jrue Holiday,28,6,4,4,2,1.0,0.286,0.667,0.429,10.8,1.1,0,0.0,122.0,111.0,8.2,24,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,4.3,3.4,1.1,1.3,0.3576,0.3733,0.4,11.080000000000002,96.2,92.2,8.639999999999999,0.966333,23,2023,12,15,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Jrue Holiday,34,14,6,0,0,2.0,0.5,0.4,0.583,18.7,-1.8,3,0.0,95.0,102.0,7.8,25,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,4.1,3.3,1.0,1.4,0.3951,0.3933,0.3,11.55,99.7,91.3,9.24,1.23642,24,2023,12,17,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Jrue Holiday,36,13,7,1,2,0.0,0.417,0.2,0.505,15.9,-5.3,1,1.0,106.0,121.0,8.8,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,4.8,3.4,1.2,1.5,0.4368,0.4133,0.4,13.14,110.3,103.4,10.12,1.14029,25,2023,12,19,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Jrue Holiday,34,21,8,10,2,1.0,0.538,0.667,0.733,22.0,11.4,3,1.0,150.0,122.0,24.2,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.2,5.6,4.4,1.4,1.8,0.4906,0.4800000000000001,0.5,15.34,125.3,115.6,12.54,1.2096,26,2023,12,20,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Jrue Holiday,28,20,6,7,1,0.0,0.667,0.667,0.833,19.6,17.2,1,0.0,178.0,114.0,22.3,28,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,5.5,4.2,1.4,1.6,0.4948,0.4667,0.5,15.87,128.7,116.8,13.169999999999998,1.31212,27,2023,12,23,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,38,18,7,7,1,1.0,0.7,0.6,0.862,14.0,9.3,2,1.0,155.0,120.0,20.9,29,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,5.7,4.3,1.4,1.5,0.5284,0.4667,0.5,15.46,133.3,116.8,14.28,1.17676,28,2023,12,25,0,-2.4492935982947064e-16,1.0,0.0,1.0
Jrue Holiday,44,12,9,3,1,1.0,0.444,0.0,0.536,14.0,-4.1,3,0.8,101.0,114.0,10.8,30,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,6.0,4.3,1.4,1.7,0.5395,0.4467,0.4800000000000001,15.71,132.9,116.1,14.51,1.13666,29,2023,12,28,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Jrue Holiday,32,15,2,3,0,0.0,0.333,0.6,0.447,23.9,-8.3,1,0.5,101.0,128.0,7.0,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.5,5.6,4.1,1.2,1.7,0.5092,0.4734000000000001,0.43,16.5,128.8,116.7,13.44,0.970735,30,2023,12,29,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.4,5.2,3.9,0.9,1.6,0.4521,0.4134,0.43,15.46,113.9,105.4,12.18,1.25999,31,2023,12,31,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Jrue Holiday,31,7,5,7,1,0.0,0.25,0.4,0.394,15.6,-4.8,3,0.5,95.0,134.0,6.2,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,5.4,4.2,1.0,1.7,0.4135,0.4201,0.4800000000000001,15.45,110.3,106.6,11.62,1.04235,32,2024,1,2,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Jrue Holiday,24,14,6,1,0,2.0,0.75,0.667,0.875,17.3,8.4,2,0.0,128.0,90.0,12.7,34,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.4,5.6,3.9,0.8,1.9,0.4599,0.4201,0.4800000000000001,16.1,110.9,104.5,12.07,1.26998,33,2024,1,5,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Jrue Holiday,37,8,6,5,1,0.0,0.333,0.2,0.405,13.5,-2.7,2,0.5,99.0,104.0,6.4,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,5.6,4.4,0.9,1.8,0.4431999999999999,0.4001,0.53,15.580000000000002,111.3,104.7,11.93,1.07694,34,2024,1,6,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,38,21,6,6,1,0.0,0.563,0.5,0.656,20.4,1.9,3,0.0,126.0,131.0,17.0,36,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,5.5,4.9,0.8,2.0,0.4578,0.4301,0.43,16.03,113.3,105.7,12.75,1.14856,35,2024,1,8,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Jrue Holiday,40,12,5,4,2,1.0,0.333,0.2,0.4,20.2,-3.4,2,0.0,86.0,114.0,7.7,37,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,5.2,4.3,0.8,1.9,0.4373,0.3834000000000001,0.33,15.85,106.9,104.9,11.1,0.912812,36,2024,1,10,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Jrue Holiday,19,6,4,2,0,0.0,0.222,0.0,0.304,25.5,-13.9,1,1.0,69.0,142.0,2.1,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,5.0,3.8,0.7,1.9,0.3928,0.3167,0.43,16.44,96.0,107.7,9.08,1.30386,37,2024,1,11,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Jrue Holiday,26,11,6,3,0,0.0,0.4,0.25,0.506,18.7,-4.4,1,1.0,120.0,112.0,8.5,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,4.9,3.4,0.6,1.8,0.3628,0.2817,0.43,16.91,92.5,106.9,7.840000000000001,1.09739,38,2024,1,13,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,34,22,6,7,1,2.0,0.5,0.667,0.698,22.6,17.2,1,1.0,142.0,94.0,22.7,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.6,4.6,3.8,0.6,1.6,0.3684,0.3484,0.45,17.77,96.6,104.9,9.029999999999998,1.38806,39,2024,1,15,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Jrue Holiday,31,22,4,4,0,0.0,0.571,0.857,0.786,20.9,11.9,1,0.0,154.0,107.0,18.4,41,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.3,4.8,3.9,0.6,1.6,0.3922,0.3741,0.4,17.47,101.9,102.8,10.169999999999998,0.981761,40,2024,1,17,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Jrue Holiday,30,7,2,3,0,0.0,0.429,0.333,0.5,13.2,-3.4,1,0.0,108.0,128.0,5.4,42,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,4.2,0.6,1.7,0.4351,0.4074000000000001,0.4,18.79,112.7,115.6,10.71,1.3192,41,2024,1,19,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,4.5,3.5,0.5,1.4,0.4101,0.3674,0.35,17.23,103.2,102.2,10.09,1.10575,42,2024,1,21,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Jrue Holiday,38,17,7,6,0,1.0,0.462,0.417,0.654,16.4,4.7,1,0.0,126.0,113.0,15.5,44,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,4.6,4.0,0.5,1.3,0.3813,0.3424,0.35,17.139999999999997,103.0,104.5,10.37,1.22145,43,2024,1,22,0,0.49999999999999994,0.8660254037844387,0.0,1.0
