Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIL,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,3.1,4.3,1.3,2.0,0.3396,0.2666,0.375,13.93,76.7,66.1,12.04,1.06753,43,2022,1,13,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.8,2.6,4.0,0.9,1.8,0.2825,0.2416,0.375,12.14,65.3,55.5,10.49,1.11186,44,2022,1,15,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.2,3.0,0.8,1.6,0.221,0.2083,0.325,10.05,51.6,44.2,8.680000000000001,1.24187,45,2022,1,17,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Jrue Holiday,22,9,5,4,0,0.0,0.25,0.333,0.461,23.2,-8.5,3,1.0,98.0,113.0,5.1,47,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2.2,2.7,0.5,1.7,0.1732999999999999,0.1666,0.325,10.48,44.1,44.7,6.220000000000001,0.974153,46,2022,1,19,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Jrue Holiday,27,13,4,2,0,0.0,0.417,0.333,0.505,21.2,1.7,0,1.0,111.0,99.0,9.2,48,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,2.2,2.3,0.3,1.3,0.1578999999999999,0.1666,0.325,10.09,43.2,44.2,5.18,1.08901,47,2022,1,21,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Jrue Holiday,32,26,5,4,2,0.0,0.5,0.667,0.597,32.6,-0.9,2,1.0,123.0,124.0,20.3,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.3,2.2,2.2,0.3,1.3,0.15,0.1833,0.35,10.54,42.1,44.9,4.7,1.29661,48,2022,1,22,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,32,4,6,7,0,1.0,0.222,0.0,0.222,15.6,-8.5,2,0.0,80.0,126.0,3.5,50,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,2.0,1.7,0.2,0.7,0.1389,0.1333,0.3,9.26,41.2,46.2,3.81,0.961365,49,2022,1,26,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Jrue Holiday,35,24,5,10,1,0.0,0.533,0.444,0.716,22.7,10.7,2,1.0,144.0,111.0,23.4,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.5,2.7,0.3,0.9,0.1922,0.1777,0.4,11.53,55.6,57.3,6.15,1.14868,50,2022,1,28,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Jrue Holiday,32,14,4,8,2,1.0,0.667,0.25,0.742,21.2,2.5,5,1.0,111.0,138.0,15.0,52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.9,3.5,0.5,1.4,0.2589,0.2027,0.5,13.65,66.7,71.1,7.65,0.997388,51,2022,1,30,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Jrue Holiday,36,22,5,2,2,0.0,0.563,0.8,0.688,23.8,2.7,3,0.0,116.0,103.0,15.5,53,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.2,3.4,3.7,0.7,1.7,0.3152,0.2827,0.5,16.03,78.3,81.4,9.2,1.19372,52,2022,2,1,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Jrue Holiday,27,9,2,7,1,0.0,0.75,1.0,0.922,10.9,-0.7,2,1.0,160.0,113.0,11.5,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.1,3.6,4.4,0.8,1.9,0.3902,0.3827,0.6,17.119999999999997,94.3,92.7,10.35,0.971046,53,2022,2,5,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,36,27,5,13,2,1.0,0.688,0.4,0.76,24.3,14.5,2,0.75,156.0,108.0,30.7,55,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,4.1,5.7,1.0,2.1,0.4589999999999999,0.4227,0.675,19.55,109.9,103.5,13.419999999999998,1.11618,54,2022,2,6,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Jrue Holiday,37,15,7,10,2,1.0,0.583,0.333,0.625,16.9,3.0,3,0.0,127.0,112.0,17.4,56,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,4.8,6.7,1.2,2.4,0.5173,0.456,0.675,21.24,122.6,114.7,15.16,1.00701,55,2022,2,8,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Jrue Holiday,34,21,5,4,0,0.0,0.583,0.75,0.763,21.1,2.9,3,1.0,133.0,135.0,15.9,57,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,4.8,6.7,1.2,2.4,0.5506,0.4977,0.675,21.03,126.1,116.9,16.240000000000002,1.03834,56,2022,2,10,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Jrue Holiday,35,23,2,6,2,0.0,0.563,0.5,0.681,28.8,-0.8,7,1.0,102.0,120.0,14.4,58,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.5,4.6,7.1,1.4,3.1,0.5652,0.5144,0.675,21.79,125.2,119.0,16.759999999999998,1.01653,57,2022,2,14,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Jrue Holiday,37,14,3,8,1,0.0,0.5,0.333,0.543,17.4,-2.6,2,0.5,118.0,119.0,12.3,59,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,4.4,7.5,1.3,3.1,0.5652,0.481,0.625,20.27,124.7,118.5,15.96,1.24788,58,2022,2,15,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Jrue Holiday,38,24,5,3,1,0.0,0.533,0.5,0.648,20.3,4.6,0,0.625,143.0,124.0,19.7,60,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,4.3,7.1,1.4,2.9,0.5962999999999999,0.531,0.6875,20.74,131.0,118.3,17.580000000000002,1.40643,59,2022,2,17,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Jrue Holiday,39,19,5,7,2,0.0,0.778,0.5,0.759,22.1,-0.8,7,0.5,109.0,123.0,14.9,61,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,4.3,6.8,1.5,3.4,0.6208,0.5366000000000001,0.6375,20.68,127.5,119.5,16.73,1.2049,60,2022,2,26,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,25,21,6,8,0,0.0,0.467,0.625,0.661,25.4,18.4,0,1.0,170.0,111.0,21.1,62,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,4.5,6.8,1.3,2.9,0.6007999999999999,0.5740999999999999,0.6375,21.1,133.4,116.8,17.34,1.14569,61,2022,2,28,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Jrue Holiday,38,25,6,11,2,0.0,0.471,0.375,0.636,25.8,8.1,4,1.0,125.0,116.0,23.8,63,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,4.6,7.7,1.3,3.0,0.5915999999999999,0.5316000000000001,0.7375,21.3,134.3,118.1,18.17,0.987654,62,2022,3,2,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Jrue Holiday,38,26,8,5,0,1.0,0.5,0.5,0.597,23.9,8.5,0,0.75,140.0,111.0,23.0,64,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,5.2,7.5,1.2,2.8,0.5666,0.4816000000000001,0.7125,22.6,132.3,117.9,19.32,1.32907,63,2022,3,4,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Jrue Holiday,38,24,2,9,4,1.0,0.538,0.8,0.767,21.6,8.7,4,1.0,143.0,117.0,23.7,65,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,4.9,7.1,1.4,3.0,0.5516,0.5216000000000001,0.7375,22.33,131.0,118.8,18.62,1.10105,64,2022,3,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Jrue Holiday,29,13,4,6,3,0.0,0.5,0.2,0.542,20.6,-0.7,3,0.0,114.0,108.0,12.8,66,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.6,6.7,1.5,3.0,0.5433,0.5083,0.7375,22.7,129.7,118.4,18.16,1.18913,65,2022,3,8,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Jrue Holiday,35,11,5,8,2,0.0,0.294,0.25,0.324,25.8,-9.7,4,0.0,80.0,116.0,5.0,67,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.6,7.1,1.7,3.1,0.5144,0.4583,0.6375,23.17,124.4,116.5,17.07,1.08981,66,2022,3,9,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Jrue Holiday,33,13,1,7,2,0.0,0.455,0.4,0.547,18.9,-1.4,2,0.5,108.0,129.0,11.7,68,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.5,7.2,1.7,2.6,0.5035999999999999,0.4483,0.5875,22.18,125.0,117.4,16.8,1.03187,67,2022,3,12,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,37,29,4,7,5,0.0,0.476,0.333,0.591,32.3,10.0,3,0.875,116.0,103.0,24.8,69,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.5,4.6,7.1,2.1,2.7,0.5012,0.4483,0.625,23.67,124.8,115.8,18.05,1.2273,68,2022,3,14,0,1.0,6.123233995736766e-17,0.0,1.0
Jrue Holiday,35,21,4,3,4,0.0,0.5,0.5,0.591,26.4,-0.3,4,0.5,104.0,113.0,15.9,70,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.2,4.5,7.1,2.4,3.1,0.4978999999999999,0.4483,0.6125,24.28,120.9,114.7,17.669999999999998,0.991338,69,2022,3,16,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Jrue Holiday,24,14,2,7,2,0.0,0.385,0.25,0.474,32.2,-3.7,4,0.75,96.0,129.0,9.6,71,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,4.2,7.1,2.4,2.8,0.4586,0.4233,0.6375,25.29,119.6,115.3,17.139999999999997,0.982755,70,2022,3,19,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,32,27,0,7,1,0.0,0.706,0.4,0.755,25.8,12.4,0,0.5,159.0,103.0,25.4,72,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,3.6,7.0,2.5,2.8,0.4825,0.4008,0.5875,25.33,118.5,114.5,17.57,1.03381,71,2022,3,22,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Jrue Holiday,33,24,3,10,1,0.0,0.556,0.5,0.651,34.7,2.8,6,1.0,112.0,108.0,17.5,73,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.2,3.3,6.9,2.4,3.0,0.491,0.4133,0.5875,26.22,117.2,113.7,16.94,1.17602,72,2022,3,24,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,2.5,6.4,2.4,3.0,0.441,0.3633,0.5125,23.83,103.2,102.6,14.64,0.995169,73,2022,3,26,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,40,18,8,10,1,0.0,0.438,0.333,0.533,19.8,2.9,1,1.0,125.0,119.0,19.0,75,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.1,6.5,2.1,2.7,0.4309999999999999,0.3166,0.5125,23.65,101.4,102.8,14.169999999999998,1.11532,74,2022,3,29,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Jrue Holiday,43,19,8,4,6,0.0,0.333,0.286,0.46,26.2,-0.5,6,0.833,84.0,96.0,12.8,76,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,3.5,6.3,2.4,3.0,0.4143,0.3252,0.5958,24.21,98.4,101.6,14.170000000000002,1.19229,75,2022,3,31,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,77,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,3.0,5.5,2.2,2.6,0.3849,0.3002,0.5958,21.630000000000003,90.4,90.0,13.670000000000002,1.21321,76,2022,4,1,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Jrue Holiday,36,20,2,9,1,1.0,0.583,0.625,0.804,14.7,14.2,0,1.0,176.0,121.0,22.2,78,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,3.1,5.7,2.1,2.4,0.3977,0.3227,0.6458,21.21,97.2,89.2,14.72,1.35135,77,2022,4,3,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Jrue Holiday,35,11,6,13,0,1.0,0.417,0.333,0.458,18.5,-1.2,3,0.0,112.0,109.0,13.2,79,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,3.3,6.3,1.6,2.4,0.3918,0.3227,0.5583,19.83,96.8,89.8,13.56,1.31198,78,2022,4,5,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Jrue Holiday,39,29,8,8,3,1.0,0.526,0.444,0.644,26.8,9.4,3,0.625,132.0,117.0,27.2,80,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,3.7,6.8,1.5,2.3,0.3944,0.3171,0.5708,19.87,99.6,90.2,14.69,0.919878,79,2022,4,7,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Jrue Holiday,27,10,3,9,0,0.0,0.455,0.0,0.455,19.7,-3.9,2,0.0,105.0,105.0,8.3,81,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,3.8,7.0,1.3,2.1,0.4014,0.2921,0.4958,18.62,100.5,87.8,14.560000000000002,1.33147,80,2022,4,8,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-145.0,0,0.0,0.0,103.0,-0.4,82,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,3.8,6.3,1.2,2.1,0.3308,0.2521,0.4458,16.04,84.6,87.8,11.98,1.22677,81,2022,4,10,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
