Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIL,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Jrue Holiday,34,7,7,7,2,0.0,0.214,0.125,0.25,17.6,-5.8,1,0.0,82.0,107.0,6.8,17,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.6,4.8,5.3,1.7,1.5,0.4395,0.2860999999999999,0.5714,19.84,114.1,111.1,13.66,1.21583,16,2021,1,27,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Jrue Holiday,38,22,9,5,1,1.0,0.471,0.333,0.586,21.2,3.1,1,0.75,131.0,126.0,19.8,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,5.2,5.2,1.8,1.5,0.4502,0.3194,0.5464,20.14,115.8,111.7,14.779999999999998,1.03226,17,2021,1,29,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Jrue Holiday,40,21,5,5,2,2.0,0.412,0.5,0.587,23.2,2.8,3,1.0,115.0,123.0,17.3,19,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,5.3,5.2,1.8,1.6,0.4414,0.3094,0.6464000000000001,20.5,116.0,111.8,15.169999999999998,1.06356,18,2021,1,30,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,30,22,7,6,3,0.0,0.714,0.667,0.786,22.6,11.1,2,0.0,147.0,99.0,24.3,20,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.9,5.4,5.4,1.7,1.6,0.4711,0.3761,0.575,20.65,120.3,112.8,16.21,1.26984,19,2021,2,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Jrue Holiday,27,11,7,3,3,1.0,0.556,0.333,0.611,17.9,2.1,3,0.0,104.0,97.0,12.4,21,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,5.8,5.4,1.8,1.8,0.4967,0.4094,0.475,20.56,119.9,112.1,16.46,1.07819,20,2021,2,3,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Jrue Holiday,29,17,3,7,1,0.0,0.889,1.0,0.944,13.9,10.5,1,0.0,176.0,106.0,18.9,22,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,5.5,5.6,1.6,1.8,0.5241,0.4493999999999999,0.4083,20.05,123.0,112.7,16.119999999999997,1.25943,21,2021,2,5,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Jrue Holiday,25,20,3,8,2,1.0,0.571,0.5,0.635,30.5,16.2,1,0.5,139.0,97.0,21.2,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,5.5,5.9,1.6,1.7,0.5345000000000001,0.4744,0.3582999999999999,21.05,126.2,111.7,16.94,1.1601,22,2021,2,6,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,5.1,5.3,1.6,1.7,0.4845,0.4244,0.2583,19.16,112.0,99.0,15.0,1.1897,23,2021,2,8,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,4.6,4.6,1.5,1.6,0.4288999999999999,0.3958,0.2583,16.93,99.5,87.3,13.060000000000002,1.15957,24,2021,2,10,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,4.1,4.1,1.4,1.2,0.3827,0.3458,0.225,14.69,89.4,75.5,12.07,1.12062,25,2021,2,12,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,3.4,3.4,1.2,1.1,0.3613,0.3333,0.225,12.93,81.2,64.8,11.39,0.980665,26,2021,2,14,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.1,2.5,2.9,1.1,1.0,0.3142,0.3,0.15,10.81,68.1,52.2,9.41,1.09563,27,2021,2,16,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,2.4,0.9,0.7,0.273,0.25,0.05,8.49,56.6,39.9,7.68,1.0519,28,2021,2,18,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.3,1.8,0.6,0.5,0.2016,0.1833,0.05,6.23,41.9,30.0,5.25,1.17322,29,2021,2,19,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.7,0.6,1.5,0.3,0.2,0.146,0.15,0.05,4.44,31.5,20.3,4.01,1.19272,30,2021,2,21,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.8,0.2,0.1,0.0571,0.05,0.05,3.05,13.9,9.7,2.12,1.04027,31,2021,2,23,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Jrue Holiday,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14912,32,2021,2,25,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Jrue Holiday,18,2,0,3,0,0.0,0.2,0.0,0.2,17.7,-15.6,2,0.0,52.0,118.0,-1.4,34,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.2,0.02,0.0,0.0,1.77,5.2,11.8,-0.1399999999999999,0.955829,33,2021,2,28,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Jrue Holiday,18,4,1,3,1,0.0,0.333,0.0,0.291,24.6,-13.7,3,0.0,59.0,132.0,0.2,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.6,0.1,0.5,0.0533,0.0,0.0,4.23,11.1,25.0,-0.12,1.11471,34,2021,3,2,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Jrue Holiday,23,15,2,3,2,0.0,0.429,0.333,0.504,28.0,2.8,1,1.0,109.0,109.0,10.5,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.3,0.9,0.3,0.6,0.0962,0.0333,0.1,7.029999999999999,22.0,35.9,0.93,1.00543,35,2021,3,4,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Jrue Holiday,25,11,3,3,2,0.0,0.556,0.333,0.611,17.7,-1.2,1,0.0,119.0,101.0,9.5,37,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.6,1.2,0.5,0.7,0.1518,0.0666,0.1,8.8,33.9,46.0,1.88,1.11141,36,2021,3,11,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Jrue Holiday,32,18,8,3,2,1.0,0.333,0.4,0.455,26.5,-3.8,3,1.0,94.0,103.0,11.6,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.4,1.5,0.7,1.0,0.1851,0.1066,0.2,11.45,43.3,56.3,3.04,1.20952,37,2021,3,13,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,32,15,6,4,0,0.0,0.429,0.25,0.504,22.5,-6.6,3,1.0,104.0,118.0,9.6,39,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,2.0,1.9,0.7,1.3,0.228,0.1316,0.3,13.7,53.7,68.1,4.0,1.09016,38,2021,3,15,0,1.0,6.123233995736766e-17,0.0,1.0
Jrue Holiday,41,19,6,6,3,0.0,0.5,0.2,0.603,19.2,6.6,4,1.0,107.0,88.0,17.4,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,2.6,2.5,1.0,1.7,0.278,0.1516,0.4,15.62,64.4,76.9,5.74,0.972275,39,2021,3,17,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Jrue Holiday,34,21,5,3,0,1.0,0.5,0.5,0.606,23.1,0.5,1,1.0,119.0,111.0,15.9,41,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.5,3.1,2.8,1.0,1.8,0.328,0.2016,0.5,17.93,76.3,88.0,7.33,1.10069,40,2021,3,20,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Jrue Holiday,30,28,5,14,2,1.0,0.733,0.833,0.882,25.0,25.5,2,0.5,176.0,102.0,33.9,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,3.6,4.2,1.2,2.0,0.4013,0.2849,0.55,20.43,93.9,98.2,10.72,0.961778,41,2021,3,22,0,1.0,6.123233995736766e-17,0.0,1.0
Jrue Holiday,35,13,2,3,2,0.0,0.375,0.25,0.406,20.1,-6.3,1,0.0,99.0,123.0,7.5,43,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,3.8,4.5,1.4,2.1,0.4387999999999999,0.3099,0.55,22.44,103.8,110.5,11.47,1.2026,42,2021,3,24,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Jrue Holiday,28,17,3,4,1,0.0,0.583,0.5,0.708,26.0,-1.1,6,0.0,99.0,124.0,10.1,44,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,4.1,4.6,1.5,2.5,0.4770999999999999,0.3599,0.55,23.270000000000003,108.5,111.1,12.62,1.17905,43,2021,3,26,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
