Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
DeMar DeRozan,37,20,5,2,1,1.0,0.778,0.0,0.859,19.2,-1.5,5,1.0,119.0,123.0,15.7,11,0,0,23.9,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.8,3.6,1.2,2.6,0.4867,0.1,0.9635,28.21,115.7,113.7,17.48,1.09494,10,2022,11,6,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
DeMar DeRozan,36,9,6,7,1,0.0,0.333,0.0,0.521,12.9,-2.5,2,0.833,115.0,99.0,9.3,12,1,0,21.6,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.8,3.7,1.2,2.5,0.4722,0.1,0.9559,25.72,115.6,112.6,16.02,1.06845,11,2022,11,7,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
DeMar DeRozan,37,33,3,3,1,1.0,0.538,0.0,0.576,37.7,-0.1,3,0.833,106.0,114.0,19.7,13,1,0,23.6,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.9,1.1,2.8,0.4926999999999999,0.1,0.9392,27.79,114.3,110.6,16.95,1.25243,12,2022,11,9,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
DeMar DeRozan,26,16,2,4,0,1.0,0.545,0.0,0.587,23.6,1.9,0,0.667,130.0,130.0,12.8,14,1,0,22.7,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.8,1.0,2.5,0.4883999999999999,0.1,0.9059,27.26,115.1,113.0,16.26,1.35751,13,2022,11,13,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
DeMar DeRozan,31,28,4,7,0,0.0,0.733,0.0,0.774,25.9,15.0,0,0.857,167.0,130.0,26.8,15,0,0,23.8,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.9,1.0,2.2,0.5188,0.1,0.8916000000000001,27.360000000000003,121.3,114.6,18.03,1.01708,14,2022,11,16,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
DeMar DeRozan,44,41,4,2,0,0.0,0.533,0.5,0.604,35.6,2.5,2,0.889,120.0,119.0,26.2,16,1,0,24.6,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.0,0.9,2.4,0.5170999999999999,0.15,0.8888,28.130000000000003,118.8,113.7,18.19,1.20358,15,2022,11,18,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
DeMar DeRozan,35,28,8,4,1,0.0,0.458,1.0,0.553,34.4,0.1,2,1.0,109.0,106.0,18.6,17,1,0,25.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.0,1.0,2.2,0.5045999999999999,0.2,0.8987999999999999,28.99,117.3,112.2,18.360000000000003,1.09962,16,2022,11,21,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
DeMar DeRozan,38,36,4,8,1,2.0,0.583,0.667,0.665,34.4,10.1,2,0.857,131.0,111.0,31.6,18,0,0,26.6,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7,0.8,2.3,0.5248,0.2166999999999999,0.8845000000000001,29.24,121.1,113.3,20.36,1.06782,17,2022,11,23,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
DeMar DeRozan,42,30,4,6,2,0.0,0.444,0.0,0.491,32.3,1.0,2,0.75,106.0,112.0,18.5,19,0,0,28.7,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.8,0.9,2.0,0.5509999999999999,0.2166999999999999,0.8595,29.78,124.4,116.0,21.74,1.20308,18,2022,11,25,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
DeMar DeRozan,36,26,4,6,1,0.0,0.45,0.0,0.543,29.0,5.5,0,0.889,129.0,114.0,20.8,20,0,0,26.7,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4,4.9,0.8,1.8,0.5395000000000001,0.2166999999999999,0.8574999999999999,28.5,123.2,115.8,20.0,1.19498,19,2022,11,28,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
DeMar DeRozan,32,29,7,4,0,1.0,0.647,0.0,0.707,31.6,6.1,2,0.875,131.0,129.0,23.5,21,0,0,27.6,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,5.1,0.7,1.5,0.5264,0.2166999999999999,0.845,29.74,124.4,116.4,20.78,1.10795,20,2022,11,30,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
DeMar DeRozan,36,16,6,7,0,0.0,0.267,0.0,0.422,23.2,-3.2,1,0.889,100.0,114.0,11.2,22,0,1,28.3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,5.1,0.6,1.4,0.5197999999999999,0.2166999999999999,0.8506,30.770000000000003,122.9,117.9,20.97,1.07036,21,2022,12,2,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
DeMar DeRozan,35,18,5,4,0,0.0,0.333,0.0,0.436,27.8,-6.3,2,1.0,92.0,112.0,9.3,23,0,1,26.8,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.8,5.2,0.5,1.3,0.4993,0.2166999999999999,0.8673,29.78,121.5,117.7,19.93,0.911681,22,2022,12,4,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
DeMar DeRozan,37,27,7,4,0,1.0,0.524,0.0,0.571,31.7,-4.3,5,0.833,97.0,107.0,15.7,24,1,0,27.9,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.2,0.5,1.8,0.4972,0.2166999999999999,0.8839,30.590000000000003,118.2,115.4,20.22,1.16292,23,2022,12,7,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
DeMar DeRozan,32,28,9,5,0,0.0,0.692,0.5,0.825,27.8,3.0,2,1.0,156.0,119.0,26.3,25,1,0,27.9,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,5.0,0.5,2.0,0.4931,0.2667,0.8982000000000001,30.78,117.1,114.3,20.17,1.05828,24,2022,12,10,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
DeMar DeRozan,45,34,13,8,0,0.0,0.476,0.0,0.616,26.1,6.7,1,0.933,138.0,114.0,31.0,26,0,1,27.2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,5.6,0.5,1.9,0.4874,0.2166999999999999,0.9026,29.83,118.9,113.8,20.65,1.13435,25,2022,12,11,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
DeMar DeRozan,40,32,5,2,0,2.0,0.444,0.0,0.628,34.6,-1.1,2,0.941,121.0,129.0,23.3,27,1,0,27.6,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,5.4,0.4,1.9,0.486,0.1167,0.8966999999999998,29.85,120.1,116.1,21.12,0.945333,26,2022,12,14,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
DeMar DeRozan,31,14,4,4,1,0.0,0.429,0.0,0.47,29.3,-7.4,4,1.0,79.0,116.0,6.4,28,1,0,25.4,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,5.0,0.4,2.1,0.4705999999999999,0.05,0.911,29.34,114.9,116.6,18.6,1.14654,27,2022,12,16,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
DeMar DeRozan,39,29,4,6,2,0.0,0.526,0.5,0.632,27.0,0.9,1,0.778,132.0,146.0,24.9,29,0,0,25.3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,5.0,0.4,2.0,0.4788,0.1,0.9138,28.809999999999995,117.5,120.0,19.24,1.02397,28,2022,12,18,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
DeMar DeRozan,40,24,5,5,0,0.0,0.643,0.0,0.721,22.7,1.4,2,1.0,141.0,117.0,20.4,30,0,0,25.1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.9,0.3,2.2,0.4981,0.1,0.9249,28.18,118.7,120.3,19.2,1.00198,29,2022,12,20,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
DeMar DeRozan,38,28,6,5,1,0.0,0.522,0.0,0.546,31.7,0.9,1,0.667,117.0,112.0,20.0,31,0,0,25.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,5.0,0.4,2.1,0.4856,0.1,0.9041,28.19,117.3,118.6,18.85,1.17716,30,2022,12,21,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
DeMar DeRozan,37,25,7,10,2,1.0,0.429,0.333,0.519,29.8,7.1,0,0.857,128.0,120.0,23.3,32,0,0,25.9,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.3,0.6,2.0,0.5018,0.1333,0.9009,28.85,120.1,119.2,20.06,1.21505,31,2022,12,23,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
DeMar DeRozan,41,31,5,9,1,0.0,0.611,0.0,0.692,26.2,4.6,2,0.9,142.0,134.0,28.4,33,1,1,27.2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.8,0.7,2.0,0.5296000000000001,0.1333,0.8909,28.69,125.1,121.4,21.97,1.13633,32,2022,12,26,0,-2.4492935982947064e-16,1.0,0.0,1.0
DeMar DeRozan,44,42,10,5,2,2.0,0.6,0.0,0.674,32.5,15.9,1,0.857,138.0,98.0,39.0,34,1,1,28.7,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,5.9,0.9,1.6,0.5372,0.1333,0.8933,28.77,129.2,120.5,24.3,1.33847,33,2022,12,28,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
DeMar DeRozan,35,22,6,5,1,0.0,0.474,0.0,0.519,28.8,-6.4,2,0.8,117.0,125.0,14.6,35,1,0,28.1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.9,1.0,1.6,0.5154,0.0833,0.8733000000000001,28.87,125.3,121.1,23.13,1.00924,34,2022,12,30,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
