Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_OKC,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Shai Gilgeous-Alexander,2021-11-12,35,22,2,3,2,0.0,0.375,0.25,0.442,34.3,-6.0,4,1.0,88.0,107.0,7.5,11,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,5.2,4.6,1.0,2.7,0.4284,0.3749,0.766,28.65,107.1,108.7,15.679999999999998,1.32473
Shai Gilgeous-Alexander,2021-11-14,30,23,6,2,1,0.0,0.571,0.5,0.73,27.2,5.3,3,1.0,121.0,125.0,17.2,12,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.4,4.6,1.1,2.5,0.4455,0.4082,0.866,28.27,112.7,109.0,17.189999999999998,1.12889
Shai Gilgeous-Alexander,2021-11-15,35,10,3,5,1,0.0,0.182,0.2,0.367,21.3,-10.5,3,0.833,82.0,113.0,4.3,13,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,5.1,4.3,1.1,2.6,0.4163,0.4115,0.866,27.24,108.7,108.2,15.139999999999995,1.03717
Shai Gilgeous-Alexander,2021-11-17,37,15,7,9,4,1.0,0.333,0.125,0.397,26.3,4.1,3,1.0,93.0,83.0,14.9,14,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,5.7,4.8,1.4,2.8,0.3917,0.344,0.8859999999999999,27.07,104.2,105.2,14.45,1.23721
Shai Gilgeous-Alexander,2021-11-19,36,17,6,3,1,0.0,0.25,0.167,0.368,29.8,-3.3,2,0.714,78.0,99.0,6.3,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,5.4,4.6,1.5,2.8,0.3799,0.3152,0.8774,27.21,99.5,103.5,13.089999999999998,0.980298
Shai Gilgeous-Alexander,2021-11-20,34,14,3,3,0,0.0,0.308,0.429,0.461,22.9,-10.9,3,0.6,88.0,123.0,4.1,16,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,5.2,4.7,1.4,3.0,0.3707,0.3295,0.8873999999999999,26.87,99.5,105.4,12.56,1.03622
Shai Gilgeous-Alexander,2021-11-22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,4.5,4.5,1.2,2.8,0.3229,0.2695,0.7874,24.07,88.2,95.3,10.59,1.07637
Shai Gilgeous-Alexander,2021-11-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.9,4.2,3.9,1.1,2.6,0.2699999999999999,0.2123999999999999,0.6874,21.75,74.0,84.2,8.1,1.17997
Shai Gilgeous-Alexander,2021-11-26,34,15,8,9,1,1.0,0.438,0.0,0.444,22.9,3.5,1,0.5,105.0,104.0,15.2,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,4.2,3.9,1.1,2.4,0.2825,0.1957,0.6374,21.69,75.1,85.2,8.4,1.16889
Shai Gilgeous-Alexander,2021-11-29,33,22,3,4,2,2.0,0.45,0.4,0.486,32.5,5.5,2,0.333,90.0,98.0,15.1,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,3.8,3.8,1.2,2.1,0.2906999999999999,0.2071,0.598,21.72,74.5,85.2,8.459999999999999,1.26005
Shai Gilgeous-Alexander,2021-12-01,38,39,4,2,0,1.0,0.462,0.125,0.59,39.2,3.8,1,0.875,127.0,123.0,26.7,21,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,4.0,3.7,1.0,1.8,0.2994,0.1946,0.5855,22.21,78.4,86.8,10.38,0.829547
Shai Gilgeous-Alexander,2021-12-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,3.4,3.5,0.9,1.5,0.2423,0.1446,0.4855,19.49,66.3,74.3,8.66,0.888997
Shai Gilgeous-Alexander,2021-12-06,37,30,2,13,0,2.0,0.45,0.0,0.564,35.8,4.5,3,0.8,121.0,115.0,25.3,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,3.3,4.3,0.8,1.5,0.2691,0.1246,0.4822,20.94,70.2,74.5,10.76,1.15575
Shai Gilgeous-Alexander,2021-12-08,37,26,2,9,1,0.0,0.353,0.333,0.583,30.1,3.1,2,1.0,127.0,120.0,22.0,24,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.3,2.8,4.3,0.5,1.4,0.2711,0.1454,0.4822,21.32,73.6,78.2,11.47,0.966832
Shai Gilgeous-Alexander,2021-12-10,30,11,2,4,0,1.0,0.417,0.333,0.442,19.5,-6.1,2,0.0,95.0,127.0,6.3,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,2.4,4.4,0.4,1.4,0.2878,0.162,0.4108,20.29,75.3,81.0,11.47,1.06601
Shai Gilgeous-Alexander,2021-12-12,33,18,4,5,0,2.0,0.4,0.2,0.51,27.8,4.3,1,0.833,107.0,112.0,14.2,26,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,2.5,4.6,0.4,1.2,0.297,0.1391,0.4340999999999999,20.78,77.2,79.9,12.48,1.14967
Shai Gilgeous-Alexander,2021-12-15,37,33,5,1,1,1.0,0.4,0.5,0.57,38.2,1.1,3,1.0,105.0,117.0,19.2,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,3.0,4.7,0.5,1.5,0.337,0.1891,0.5340999999999999,24.6,87.7,91.6,14.4,1.10006
Shai Gilgeous-Alexander,2021-12-18,36,18,3,6,1,0.0,0.5,0.4,0.563,21.7,0.0,2,0.0,120.0,111.0,12.5,28,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,3.3,5.3,0.6,1.7,0.387,0.2291,0.5340999999999999,26.77,99.7,102.7,15.65,1.22167
Shai Gilgeous-Alexander,2021-12-20,37,23,5,4,3,0.0,0.421,0.0,0.511,27.7,4.6,1,0.875,111.0,100.0,19.2,29,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,4.8,0.8,1.7,0.3853,0.2291,0.5715999999999999,27.25,100.3,102.3,16.05,1.02853
Shai Gilgeous-Alexander,2021-12-22,37,27,11,12,1,1.0,0.417,0.0,0.499,32.2,11.3,1,1.0,124.0,93.0,25.4,30,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,3.8,5.6,0.7,1.6,0.382,0.1891,0.6382999999999999,27.22,103.7,101.8,17.08,1.06138
Shai Gilgeous-Alexander,2021-12-23,39,29,5,7,0,1.0,0.5,0.333,0.628,29.6,6.2,5,1.0,114.0,117.0,21.1,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,3.9,6.1,0.7,2.0,0.3858,0.2099,0.6507999999999999,26.26,102.4,101.2,16.52,0.837015
Shai Gilgeous-Alexander,2021-12-26,35,31,4,5,1,3.0,0.55,0.2,0.603,32.9,8.4,1,0.615,126.0,109.0,25.4,32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,4.3,6.6,0.8,2.1,0.4408,0.2299,0.7122999999999999,29.55,115.0,112.1,19.06,1.07591
Shai Gilgeous-Alexander,2021-12-28,35,33,5,5,0,0.0,0.375,0.2,0.524,38.5,2.2,1,0.824,112.0,118.0,21.0,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.9,4.6,5.8,0.8,1.9,0.4333,0.2499,0.7146999999999999,29.82,114.1,112.4,18.63,1.20909
Shai Gilgeous-Alexander,2021-12-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,4.4,4.9,0.7,1.7,0.398,0.2166,0.6146999999999999,26.81,101.4,100.4,16.43,1.12871
Shai Gilgeous-Alexander,2021-12-31,35,23,4,4,2,1.0,0.375,0.286,0.446,41.5,-1.7,4,0.75,83.0,82.0,10.9,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,4.6,4.9,0.9,1.9,0.3938,0.2118999999999999,0.6897,29.01,100.2,95.9,16.89,0.85902
Shai Gilgeous-Alexander,2022-01-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,4.2,4.4,0.9,1.8,0.3538,0.1919,0.6063999999999999,26.23,89.5,84.7,15.47,0.994046
Shai Gilgeous-Alexander,2022-01-05,38,19,2,5,0,0.0,0.333,0.333,0.525,24.6,-4.5,4,1.0,98.0,111.0,9.0,37,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,3.9,4.8,0.8,1.9,0.3471,0.1752,0.6064,24.87,88.8,84.1,14.45,1.008
Shai Gilgeous-Alexander,2022-01-07,28,12,3,6,2,1.0,0.364,0.0,0.455,24.6,-5.3,4,0.8,88.0,125.0,8.9,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,3.9,4.8,0.9,2.1,0.3335,0.1352,0.6864,25.16,85.6,85.5,14.09,0.886481
Shai Gilgeous-Alexander,2022-01-09,31,8,5,4,1,2.0,0.143,0.0,0.254,25.0,-10.6,1,1.0,73.0,112.0,4.3,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,3.9,4.8,0.7,2.1,0.3057,0.1352,0.6989,24.89,81.8,86.7,12.6,1.09467
Shai Gilgeous-Alexander,2022-01-11,35,32,3,8,1,0.0,0.591,0.5,0.649,33.3,7.3,2,0.833,131.0,126.0,25.3,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.7,3.1,4.4,0.7,2.2,0.3231,0.1851999999999999,0.6821999999999999,25.0,82.5,90.0,12.59,0.985222
Shai Gilgeous-Alexander,2022-01-13,35,33,10,9,1,2.0,0.611,0.4,0.737,34.5,10.9,5,0.9,136.0,109.0,31.9,41,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,3.6,4.6,0.8,2.2,0.3341999999999999,0.1919,0.6721999999999999,25.49,84.7,89.2,13.669999999999998,1.08725
Shai Gilgeous-Alexander,2022-01-15,34,21,4,7,1,2.0,0.368,0.0,0.457,33.9,1.2,3,0.778,106.0,115.0,14.0,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,3.6,4.8,0.8,2.4,0.316,0.1719,0.6885,25.59,82.7,89.8,12.53,1.05531
Shai Gilgeous-Alexander,2022-01-17,37,34,6,5,2,0.0,0.611,0.25,0.73,30.5,13.3,2,0.917,140.0,105.0,29.5,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,3.7,4.8,1.0,2.5,0.3396,0.1769,0.6978,24.79,85.5,88.5,13.38,0.965119
Shai Gilgeous-Alexander,2022-01-19,30,13,3,7,2,0.0,0.238,0.0,0.286,34.9,-6.7,3,0.75,72.0,118.0,4.7,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.5,4.0,5.5,1.2,2.8,0.3634,0.1769,0.7727999999999999,28.28,92.7,100.3,13.85,1.21639
Shai Gilgeous-Alexander,2022-01-21,33,29,5,6,1,1.0,0.435,0.333,0.538,34.9,10.0,1,0.889,120.0,121.0,22.5,45,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,4.1,5.7,1.1,2.5,0.3694,0.1816,0.7867,27.62,96.4,104.2,15.01,1.01341
Shai Gilgeous-Alexander,2022-01-22,39,29,9,6,3,1.0,0.522,0.429,0.575,32.8,13.1,3,0.4,113.0,92.0,22.9,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,6.3,1.4,2.8,0.4216,0.2245,0.8267,30.9,107.7,113.4,17.3,1.22513
Shai Gilgeous-Alexander,2022-01-24,39,31,3,10,3,1.0,0.529,0.4,0.669,28.7,12.2,3,0.786,133.0,107.0,29.7,47,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,5.1,6.8,1.7,2.7,0.4412,0.2312,0.8052999999999999,31.309999999999995,111.2,113.0,19.37,1.11696
Shai Gilgeous-Alexander,2022-01-28,17,10,2,3,2,1.0,0.4,0.0,0.396,33.4,6.1,0,0.333,93.0,100.0,8.4,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,6.5,1.7,2.3,0.4448,0.2312,0.7586,32.19,111.7,110.5,19.32,1.40554
Shai Gilgeous-Alexander,2022-01-31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.2,4.5,6.1,1.6,2.2,0.4305,0.2312,0.6586000000000001,29.69,104.4,99.3,18.89,1.33231
