Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_OKC,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Shai Gilgeous-Alexander,2022-11-09,46,39,4,4,0,2.0,0.52,0.4,0.635,33.0,1.9,4,0.846,122.0,122.0,25.7,11,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,3.9,5.1,1.6,2.9,0.4904,0.21,0.8554999999999999,29.43,109.4,99.4,22.46,1.09002
Shai Gilgeous-Alexander,2022-11-11,28,20,3,4,3,1.0,0.571,0.5,0.635,26.9,4.5,3,0.75,120.0,105.0,16.6,12,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.6,3.9,4.8,1.8,2.7,0.5016999999999999,0.24,0.8305,28.32,111.4,97.9,22.54,1.08336
Shai Gilgeous-Alexander,2022-11-13,36,37,5,8,3,2.0,0.591,0.667,0.701,37.1,5.2,6,0.9,124.0,118.0,31.1,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,4.4,5.6,2.1,3.3,0.5608,0.3067,0.9205,32.029999999999994,123.8,109.7,25.65,1.09135
Shai Gilgeous-Alexander,2022-11-14,36,37,4,8,2,1.0,0.5,0.5,0.617,35.9,12.3,4,1.0,122.0,110.0,29.1,14,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,4.3,5.6,2.0,3.5,0.5608,0.2567,0.9205,32.72,122.3,111.9,25.3,1.06733
Shai Gilgeous-Alexander,2022-11-16,35,42,6,7,0,1.0,0.636,0.667,0.712,40.4,14.0,2,0.706,147.0,124.0,36.0,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.5,4.4,5.7,1.7,3.4,0.5809,0.2734,0.8911,33.3,126.4,113.2,27.26,0.894398
Shai Gilgeous-Alexander,2022-11-18,34,15,6,6,0,1.0,0.333,0.5,0.407,26.1,-7.2,2,1.0,87.0,122.0,8.3,16,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,4.4,5.4,1.5,3.3,0.5586,0.3234,0.8911,32.260000000000005,122.6,115.1,24.8,1.12676
Shai Gilgeous-Alexander,2022-11-21,35,30,5,7,1,1.0,0.409,0.0,0.541,36.7,2.4,3,0.923,115.0,126.0,22.1,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,4.5,5.5,1.3,3.1,0.5328,0.3234,0.8924999999999998,32.51,121.5,117.9,24.03,1.16921
Shai Gilgeous-Alexander,2022-11-23,43,31,7,11,2,1.0,0.4,0.25,0.593,28.6,10.6,1,1.0,141.0,123.0,30.9,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,4.8,6.3,1.3,2.8,0.4962999999999999,0.3484,0.8925000000000001,32.21,121.0,118.0,24.04,1.1
Shai Gilgeous-Alexander,2022-11-25,40,30,8,7,0,1.0,0.381,0.0,0.543,30.7,5.6,1,0.933,124.0,111.0,24.7,19,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,5.5,6.7,1.2,2.7,0.4906,0.3484,0.9058,32.4,123.7,117.2,25.5,1.05398
Shai Gilgeous-Alexander,2022-11-26,28,32,3,3,2,0.0,0.571,0.333,0.664,38.7,14.0,3,1.0,124.0,114.0,24.1,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,5.1,6.5,1.3,2.9,0.4911999999999999,0.3817,0.9058,33.41,122.6,117.5,24.860000000000003,1.14246
Shai Gilgeous-Alexander,2022-11-28,36,31,6,4,2,0.0,0.333,0.167,0.536,39.9,2.5,7,0.889,103.0,107.0,17.5,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,5.3,6.5,1.5,3.2,0.4725,0.3584,0.9101,34.10000000000001,120.7,116.0,24.04,1.27198
Shai Gilgeous-Alexander,2022-11-30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.5,5.0,6.1,1.2,2.9,0.4154,0.3084,0.8351,31.410000000000004,108.7,105.5,22.380000000000003,1.29956
Shai Gilgeous-Alexander,2022-12-03,35,33,1,6,3,1.0,0.588,0.5,0.741,28.2,10.6,4,1.0,137.0,112.0,29.3,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,4.6,5.9,1.2,2.7,0.4150999999999999,0.2916999999999999,0.8451000000000001,30.52,110.0,104.9,22.2,0.942714
Shai Gilgeous-Alexander,2022-12-05,35,35,6,5,2,0.0,0.455,0.0,0.612,39.3,2.1,6,1.0,112.0,105.0,23.3,24,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,4.8,5.6,1.2,2.9,0.4105999999999999,0.2416999999999999,0.8451000000000001,30.860000000000003,109.0,104.4,21.62,1.13056
Shai Gilgeous-Alexander,2022-12-07,34,26,3,7,0,1.0,0.286,0.25,0.581,32.4,2.3,5,0.895,112.0,124.0,18.5,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,4.5,5.6,1.2,3.2,0.3756,0.2,0.8640000000000001,30.06,105.5,104.4,19.87,0.93128
Shai Gilgeous-Alexander,2022-12-10,31,23,2,3,2,0.0,0.538,0.0,0.678,28.5,2.7,2,1.0,129.0,119.0,17.4,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,4.1,5.3,1.4,3.2,0.3961,0.15,0.8640000000000001,30.3,109.7,104.1,20.78,1.07806
Shai Gilgeous-Alexander,2022-12-12,38,42,2,3,3,0.0,0.609,0.5,0.731,35.6,13.4,2,1.0,144.0,121.0,33.2,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,3.8,4.9,1.6,3.1,0.4160999999999999,0.2,0.8717,30.19,112.6,103.6,21.89,1.40659
Shai Gilgeous-Alexander,2022-12-14,36,27,8,7,1,0.0,0.5,0.333,0.596,34.4,0.8,5,1.0,106.0,113.0,19.9,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,3.9,4.5,1.5,3.5,0.4261,0.2083,0.8717,30.77,109.1,102.6,20.79,0.84081
Shai Gilgeous-Alexander,2022-12-16,38,35,7,5,1,0.0,0.478,0.6,0.619,35.4,3.7,5,0.833,112.0,108.0,22.9,29,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,3.8,4.3,1.6,3.9,0.4357999999999999,0.2683,0.8616999999999999,31.24,107.9,102.3,20.61,0.998865
Shai Gilgeous-Alexander,2022-12-17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,3.5,4.0,1.4,3.6,0.3787,0.2349999999999999,0.7617,27.37,95.5,90.9,18.2,0.953955
Shai Gilgeous-Alexander,2022-12-19,36,35,2,6,1,2.0,0.417,1.0,0.58,37.5,7.5,2,1.0,126.0,125.0,26.6,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.6,3.1,4.2,1.3,3.1,0.3871,0.3182999999999999,0.7727999999999999,27.130000000000003,97.8,92.7,19.11,0.946215
Shai Gilgeous-Alexander,2022-12-21,35,27,6,3,2,1.0,0.421,0.0,0.546,37.9,0.5,5,0.846,100.0,102.0,16.5,32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.3,3.7,4.5,1.5,3.6,0.4291999999999999,0.3182999999999999,0.8573999999999999,30.92,107.8,102.9,20.76,1.19099
Shai Gilgeous-Alexander,2022-12-23,43,44,10,6,2,1.0,0.586,0.75,0.667,32.8,13.6,2,0.778,131.0,106.0,36.4,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,4.6,4.5,1.4,3.4,0.429,0.3433,0.8352,31.380000000000003,107.2,102.3,21.47,1.11085
Shai Gilgeous-Alexander,2022-12-27,33,28,6,8,2,4.0,0.643,0.0,0.743,29.4,12.9,4,0.909,141.0,111.0,29.2,34,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.7,4.6,4.8,1.4,3.2,0.4478,0.3433,0.8261,30.39,110.1,102.9,22.06,1.10046
Shai Gilgeous-Alexander,2022-12-29,36,28,3,5,2,0.0,0.478,0.333,0.537,31.2,5.4,2,0.714,114.0,118.0,19.1,35,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,4.6,4.6,1.6,2.9,0.4669999999999999,0.3516,0.808,30.27,110.3,102.3,22.12,0.998752
Shai Gilgeous-Alexander,2022-12-31,32,14,6,5,0,0.0,0.267,0.5,0.378,25.8,-5.5,2,0.625,90.0,118.0,6.8,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,4.8,1.4,2.9,0.4399,0.4016,0.7705,30.0,106.4,102.2,21.06,1.23571
Shai Gilgeous-Alexander,2023-01-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,4.8,4.5,1.1,2.7,0.379,0.3516,0.6705,26.44,92.0,90.1,17.740000000000002,1.192
Shai Gilgeous-Alexander,2023-01-04,35,33,4,4,1,1.0,0.421,0.0,0.613,36.5,3.3,3,0.944,123.0,130.0,24.4,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,4.4,4.2,1.1,2.5,0.3711,0.3182999999999999,0.6649,26.65,93.7,91.8,18.19,1.08441
Shai Gilgeous-Alexander,2023-01-06,33,30,3,4,1,2.0,0.522,0.25,0.585,32.8,5.2,0,0.833,128.0,109.0,22.8,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.9,4.0,4.1,1.1,2.0,0.3755,0.2833,0.6649,26.39,95.3,91.9,18.18,1.17703
Shai Gilgeous-Alexander,2023-01-08,36,33,5,5,1,2.0,0.647,0.0,0.726,30.5,8.6,3,0.846,138.0,113.0,27.1,40,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,4.5,4.6,1.2,2.3,0.4402,0.2833,0.7494999999999999,29.44,109.1,103.2,20.89,1.10027
Shai Gilgeous-Alexander,2023-01-10,39,26,4,4,3,0.0,0.5,0.5,0.617,28.4,1.6,6,0.857,104.0,110.0,16.8,41,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,4.7,4.4,1.4,2.7,0.4484999999999999,0.2333,0.7352,28.53,106.9,101.7,19.91,1.06139
Shai Gilgeous-Alexander,2023-01-12,35,37,8,6,1,2.0,0.625,1.0,0.803,29.7,17.3,1,1.0,166.0,106.0,37.4,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,4.9,4.7,1.3,2.3,0.4689,0.3333,0.7505999999999999,27.71,113.5,102.1,22.0,1.02496
Shai Gilgeous-Alexander,2023-01-13,33,21,5,6,4,2.0,0.5,0.0,0.599,25.3,8.8,2,0.875,126.0,101.0,21.5,43,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.4,4.7,1.5,2.3,0.4603,0.2583,0.7603,26.96,113.0,101.6,20.51,1.0296
Shai Gilgeous-Alexander,2023-01-15,36,28,7,1,1,1.0,0.471,0.25,0.604,29.5,5.4,1,0.786,125.0,104.0,22.0,44,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.5,4.0,1.4,2.0,0.4431,0.2833,0.748,26.97,111.4,100.9,19.79,1.12778
Shai Gilgeous-Alexander,2023-01-18,30,23,3,6,3,0.0,0.412,0.25,0.549,31.0,2.0,2,0.889,122.0,102.0,19.2,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,4.5,4.1,1.5,2.0,0.4365,0.275,0.7655,26.95,112.2,99.3,19.8,1.28
Shai Gilgeous-Alexander,2023-01-20,38,37,1,7,2,0.0,0.696,0.667,0.747,29.7,19.9,0,0.75,159.0,122.0,34.5,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.8,4.0,4.3,1.7,1.8,0.4793999999999999,0.2916999999999999,0.7779999999999999,27.34,119.1,99.7,22.57,1.13049
Shai Gilgeous-Alexander,2023-01-22,37,34,5,5,0,2.0,0.619,0.5,0.693,31.5,15.5,1,0.875,145.0,110.0,28.7,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,4.5,4.8,1.7,1.9,0.5413,0.3417,0.8654999999999999,30.49,133.6,110.7,25.44,1.06769
Shai Gilgeous-Alexander,2023-01-25,36,36,5,7,2,2.0,0.591,1.0,0.682,33.3,8.5,4,0.9,131.0,130.0,30.8,48,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,4.6,5.1,1.8,2.0,0.5583,0.4417,0.8611000000000001,30.17,134.4,110.7,26.08,1.09051
Shai Gilgeous-Alexander,2023-01-27,35,35,5,8,2,1.0,0.571,1.0,0.677,34.9,21.0,0,0.909,158.0,106.0,34.5,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.8,5.5,1.9,2.0,0.5631999999999999,0.5166999999999999,0.8686999999999999,30.379999999999995,137.4,110.4,27.25,0.974609
