Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Derrick White,2022-10-18,BOS,,PHI,24:02,2,3,4,1,0,.333,.000,.291,8.5,-3.1,1,.000,100,120,3.2
Derrick White,2022-10-21,BOS,@,MIA,24:39,10,7,1,0,3,.400,.500,.740,14.4,6.4,1,1.000,145,106,9.6
Derrick White,2022-10-22,BOS,@,ORL,36:57,27,4,4,1,0,.588,.556,.737,22.2,8.5,0,.667,154,126,23.7
Derrick White,2022-10-24,BOS,@,CHI,25:38,5,1,4,0,0,.250,.200,.313,14.6,-11.7,1,,79,130,0.7
Derrick White,2022-10-28,BOS,,CLE,22:12,9,1,1,2,0,.600,.500,.765,16.3,-0.3,2,1.000,110,120,6.1
Derrick White,2022-10-30,BOS,,WAS,23:36,5,5,2,0,0,.333,.500,.417,12.1,-6.5,0,,106,101,3.7
Derrick White,2022-11-02,BOS,@,CLE,32:10,3,3,6,0,2,.250,.333,.375,5.5,1.3,0,,120,106,5.5
Derrick White,2022-11-04,BOS,,CHI,26:11,7,3,2,1,2,.500,.333,.583,9.7,2.1,0,,125,108,7.1
Derrick White,2022-11-05,BOS,@,NYK,22:17,7,3,1,0,0,.600,.500,.700,12.3,-4.8,1,,126,128,5.3
Derrick White,2022-11-07,BOS,@,MEM,18:09,4,2,1,1,1,.400,.000,.400,12.1,-1.0,0,,98,103,3.9
Derrick White,2022-11-09,BOS,,DET,19:39,8,8,4,0,1,.500,1.000,.820,13.1,8.8,1,1.000,157,106,10.5
Derrick White,2022-11-11,BOS,,DEN,24:12,10,1,4,0,1,.333,.333,.506,18.5,0.9,0,1.000,134,126,8.7
Derrick White,2022-11-12,BOS,@,DET,25:11,12,3,4,0,2,.250,.200,.410,25.7,-5.1,0,.833,101,112,7.9
Derrick White,2022-11-14,BOS,,OKC,33:23,16,1,5,4,0,.556,.500,.743,13.8,7.1,1,1.000,147,108,17.3
Derrick White,2022-11-16,BOS,@,ATL,31:12,16,5,10,0,1,.545,.500,.673,20.1,9.2,2,1.000,144,105,18.3
Derrick White,2022-11-18,BOS,@,NOP,35:24,26,3,1,2,2,.750,.750,1.009,17.2,16.2,1,1.000,173,108,24.4
Derrick White,2022-11-21,BOS,@,CHI,17:43,4,2,2,0,0,.400,.000,.400,14.8,-11.0,1,,79,123,1.1
Derrick White,2022-11-23,BOS,,DAL,28:40,12,2,1,0,0,.444,.500,.636,18.4,-6.2,2,1.000,101,118,5.4
Derrick White,2022-11-25,BOS,,SAC,25:31,16,3,2,3,0,.545,.429,.673,21.3,9.3,0,.500,130,97,14.8
Derrick White,2022-11-27,BOS,,WAS,30:34,15,2,3,2,0,.571,.500,.815,15.2,5.8,1,1.000,165,128,14.6
Derrick White,2022-11-28,BOS,,CHO,25:13,15,2,6,1,0,.625,.750,.845,17.2,8.9,1,1.000,171,112,16.2
Derrick White,2022-11-30,BOS,,MIA,25:21,15,1,5,1,0,.600,.429,.718,23.1,1.8,3,.000,122,126,11.4
