Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_DEN,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Nikola Jokic,42,29,15,14,0,2,0.611,0.5,0.66,28.7,12.3,6,0.667,121,110,29.3,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,0.0,6.0,0.611,0.5,0.667,28.7,121.0,110.0,29.3,0.0,0,2020,12,23,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Nikola Jokic,38,24,9,10,1,0,0.538,0.25,0.673,26.5,9.2,5,0.818,126,130,23.0,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,12.0,12.0,0.5,5.5,0.5745,0.375,0.7424999999999999,27.6,123.5,120.0,26.15,1.01988,1,2020,12,25,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Nikola Jokic,34,19,12,18,3,1,0.727,1.0,0.771,18.7,23.4,3,0.667,159,100,31.8,3,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,14.0,1.3333333333333333,4.666666666666667,0.6253333333333333,0.5833333333333334,0.7173333333333334,24.633333333333336,135.33333333333334,113.33333333333331,28.03333333333333,1.14222,2,2020,12,28,0,-2.4492935982947064e-16,1.0,0.0,1.0
Nikola Jokic,39,26,10,12,2,0,0.643,0.333,0.761,31.0,4.1,10,1.0,112,122,22.0,4,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.5,11.5,13.5,1.5,6.0,0.62975,0.52075,0.788,26.225,129.5,115.5,26.525,1.15942,3,2020,12,29,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Nikola Jokic,30,17,9,11,1,0,0.538,0.6,0.654,21.9,19.0,1,0.0,147,112,20.3,5,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,13.0,1.4,5.0,0.6113999999999999,0.5366,0.6304000000000001,25.36,133.0,114.8,25.28,0.970502,4,2021,1,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Nikola Jokic,32,19,12,12,0,0,0.667,0.0,0.713,26.5,3.4,7,1.0,120,112,18.0,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33333333333333,11.166666666666666,12.833333333333334,1.1666666666666667,5.333333333333333,0.6206666666666667,0.4471666666666666,0.6920000000000001,25.55,130.83333333333334,114.33333333333331,24.066666666666663,1.21524,5,2021,1,3,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Nikola Jokic,37,35,15,6,3,1,0.6,1.0,0.692,34.1,13.9,4,0.833,134,104,33.4,7,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.142857142857142,11.714285714285714,11.857142857142858,1.4285714285714286,5.142857142857143,0.6177142857142857,0.5261428571428571,0.7121428571428572,26.77142857142857,131.28571428571428,112.85714285714286,25.4,1.23031,6,2021,1,5,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Nikola Jokic,41,38,11,4,2,0,0.452,0.4,0.537,41.4,6.7,3,0.6,105,113,24.2,8,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.875,11.625,10.875,1.5,4.875,0.597,0.510375,0.698125,28.6,128.0,112.875,25.25,1.00705,7,2021,1,7,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Nikola Jokic,29,15,9,12,0,0,0.75,0.0,0.805,19.4,10.7,4,1.0,138,105,18.5,9,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.666666666666668,11.333333333333334,11.0,1.3333333333333333,4.777777777777778,0.614,0.4536666666666666,0.7316666666666667,27.577777777777776,129.11111111111111,112.0,24.5,1.08312,8,2021,1,9,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Nikola Jokic,30,22,10,5,1,1,0.6,0.333,0.674,28.9,12.3,2,1.0,138,95,22.1,10,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,11.2,10.4,1.3,4.5,0.6126,0.4416,0.7585,27.71,130.0,110.3,24.26,1.02812,9,2021,1,10,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
