Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_DEN,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Nikola Jokic,37,20,9,11,1,0.0,0.7,0.0,0.791,15.2,12.8,0,1.0,181.0,111.0,26.0,33,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.4,12.7,10.7,1.8,3.9,0.5942000000000001,0.2916,0.7198,30.86,131.6,109.7,29.76,1.21936,32,2022,12,27,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Nikola Jokic,32,40,7,6,1,1.0,0.625,0.0,0.704,45.3,7.1,5,1.0,128.0,127.0,31.4,34,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.5,12.6,10.5,1.8,4.1,0.6029,0.2916,0.7365,32.940000000000005,132.5,110.3,31.11,1.14141,33,2022,12,28,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Nikola Jokic,36,19,12,12,1,1.0,0.533,0.667,0.615,23.1,9.2,3,1.0,131.0,113.0,21.6,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,12.8,10.8,1.9,3.8,0.6002,0.325,0.7698,31.22,133.8,109.1,30.76,0.991276,34,2022,12,30,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Nikola Jokic,32,30,12,12,1,0.0,0.769,1.0,0.908,24.5,28.1,0,1.0,194.0,106.0,37.5,36,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.8,10.6,1.9,3.5,0.6221,0.4,0.7898000000000001,29.99,139.8,109.0,31.03,1.08321,35,2023,1,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Nikola Jokic,33,24,7,9,2,0.0,0.5,0.333,0.551,33.9,4.9,5,0.75,109.0,126.0,17.8,37,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,12.1,10.7,1.6,3.2,0.5871000000000001,0.4333,0.7748,29.340000000000003,137.1,111.1,28.520000000000003,1.14483,36,2023,1,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Nikola Jokic,24,12,6,9,1,0.0,0.5,0.0,0.588,22.2,11.4,2,0.8,128.0,91.0,14.7,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,11.6,10.8,1.3,2.9,0.5838,0.4,0.7659,28.660000000000004,138.0,109.0,27.51,1.15455,37,2023,1,5,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Nikola Jokic,35,28,15,10,2,0.0,0.588,0.75,0.729,30.5,17.0,4,1.0,147.0,110.0,29.6,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,10.4,10.8,1.3,2.8,0.5926,0.425,0.7953,27.92,140.5,110.1,26.64,0.914404,38,2023,1,6,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Nikola Jokic,35,14,11,16,1,1.0,1.0,1.0,1.108,11.4,16.0,4,1.0,161.0,103.0,24.7,40,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,10.2,11.1,1.2,2.8,0.6426000000000001,0.425,0.8953,27.24,145.4,111.4,27.23,1.28076,39,2023,1,9,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Nikola Jokic,28,21,18,9,1,0.0,0.667,0.0,0.643,31.4,12.4,3,0.333,133.0,88.0,23.8,41,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,11.2,10.9,1.1,2.9,0.6522,0.425,0.8661,26.9,146.0,109.4,26.89,1.03884,40,2023,1,11,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Nikola Jokic,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,9.7,9.4,1.1,2.6,0.5882000000000001,0.375,0.7883,23.75,131.2,97.5,22.71,1.04474,41,2023,1,13,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Nikola Jokic,35,17,10,14,2,1.0,0.727,0.25,0.773,18.4,14.1,4,0.0,137.0,111.0,22.8,43,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,9.8,9.7,1.2,3.0,0.5909,0.4,0.6883,24.07,126.8,97.5,22.39,1.03416,42,2023,1,15,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
