Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Devin Booker,2021-10-20,PHO,,DEN,29:57,12,4,4,1,0,.200,.286,.358,28.2,-7.6,3,1.000,77,114,3.9
Devin Booker,2021-10-22,PHO,@,LAL,33:34,22,5,4,0,0,.474,.333,.553,31.2,-3.2,4,1.000,95,110,11.8
Devin Booker,2021-10-23,PHO,@,POR,28:11,21,4,4,2,0,.474,.400,.528,30.9,6.6,0,.500,112,129,16.9
Devin Booker,2021-10-27,PHO,,SAC,36:32,31,6,8,1,0,.429,.333,.506,35.1,9.5,0,.833,124,113,23.8
Devin Booker,2021-10-30,PHO,,CLE,35:19,27,4,9,0,0,.450,.000,.553,35.5,5.4,4,.900,108,101,19.7
Devin Booker,2021-11-02,PHO,,NOP,33:45,18,8,3,1,1,.350,.250,.431,35.1,-9.4,6,1.000,73,99,6.6
Devin Booker,2021-11-04,PHO,,HOU,34:08,27,9,5,1,1,.444,.500,.627,28.7,6.4,2,.875,128,107,22.3
Devin Booker,2021-11-06,PHO,,ATL,34:06,38,6,4,2,1,.667,.556,.789,36.2,15.1,4,.714,131,112,30.2
Devin Booker,2021-11-08,PHO,@,SAC,32:22,18,9,6,2,0,.471,.400,.503,30.3,-3.3,5,.000,86,97,11.2
Devin Booker,2021-11-10,PHO,,POR,37:26,12,8,6,1,0,.333,.333,.400,22.3,-7.4,4,,79,111,6.3
Devin Booker,2021-11-12,PHO,@,MEM,25:36,17,5,7,0,0,.412,.200,.475,35.6,-1.5,3,1.000,98,97,10.9
Devin Booker,2021-11-14,PHO,@,HOU,31:33,26,5,6,2,0,.391,.429,.516,33.1,10.5,0,1.000,121,88,21.2
Devin Booker,2021-11-15,PHO,@,MIN,34:26,29,5,5,2,0,.438,.500,.642,28.4,17.0,1,.867,138,97,24.6
Devin Booker,2021-11-17,PHO,,DAL,35:00,24,9,0,0,0,.524,.500,.560,29.0,-0.6,1,.000,98,107,14.6
Devin Booker,2021-11-19,PHO,,DAL,30:34,19,1,1,0,1,.350,.375,.455,36.1,-11.0,4,1.000,82,113,5.1
Devin Booker,2021-11-21,PHO,,DEN,27:54,17,4,7,1,0,.583,.400,.683,21.1,10.3,1,1.000,140,101,17.1
Devin Booker,2021-11-22,PHO,@,SAS,34:15,23,3,4,0,0,.412,.571,.586,30.1,-1.5,4,.833,108,116,12.4
Devin Booker,2021-11-24,PHO,@,CLE,38:42,35,4,3,1,0,.667,.667,.740,30.3,8.6,4,.833,127,115,25.4
Devin Booker,2021-11-26,PHO,@,NYK,35:27,32,1,3,1,1,.519,.444,.593,40.9,2.3,3,,99,109,19.8
Devin Booker,2021-11-27,PHO,@,BRK,31:46,30,1,4,1,0,.500,.667,.697,32.7,10.3,3,1.000,131,110,20.1
Devin Booker,2021-11-30,PHO,,GSW,15:27,10,2,1,0,0,.444,.000,.506,32.6,-4.4,1,1.000,100,111,5.6
Devin Booker,2021-12-02,PHO,,DET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Devin Booker,2021-12-03,PHO,@,GSW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Devin Booker,2021-12-06,PHO,,SAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Devin Booker,2021-12-10,PHO,,BOS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
