Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_TOR,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Pascal Siakam,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.3,6.8,0.5,2.0,0.3898,0.2366,0.6064,23.54,98.3,89.0,17.39,1.16091,10,2022,11,7,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Pascal Siakam,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,6.1,5.7,0.5,1.7,0.3184,0.2033,0.5508,20.06,84.0,77.3,13.970000000000002,1.19473,11,2022,11,9,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Pascal Siakam,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.3,4.8,0.4,1.6,0.2763,0.2033,0.4633,17.39,72.1,65.5,11.9,1.13582,12,2022,11,11,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Pascal Siakam,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,4.4,4.2,0.2,1.1,0.2445,0.1699999999999999,0.3758,14.11,63.4,56.6,10.41,1.09233,13,2022,11,12,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Pascal Siakam,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,3.9,2.9,0.2,1.0,0.2007,0.12,0.3258,11.72,50.2,44.2,8.41,1.15627,14,2022,11,14,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Pascal Siakam,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2.9,2.3,0.2,0.5,0.1407,0.0867,0.248,8.889999999999999,38.4,31.8,6.4,1.19292,15,2022,11,16,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Pascal Siakam,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.7,1.7,0.2,0.5,0.1026,0.02,0.1667,5.58,24.7,20.9,3.65,1.23575,16,2022,11,19,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Pascal Siakam,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.7,0.6,0.1,0.2,0.05,0.0,0.0667,2.43,12.7,11.8,1.59,1.18694,17,2022,11,23,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Pascal Siakam,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24409,18,2022,11,26,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Pascal Siakam,30,18,11,5,0,0.0,0.5,0.333,0.571,27.8,4.2,2,0.75,113.0,93.0,14.2,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.1,0.5,0.0,0.2,0.05,0.0333,0.075,2.78,11.3,9.3,1.42,0.954194,19,2022,11,28,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Pascal Siakam,34,23,6,4,2,2.0,0.563,0.5,0.632,29.5,1.6,5,0.8,102.0,117.0,17.6,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.7,0.9,0.2,0.7,0.1062999999999999,0.0833,0.155,5.73,21.5,21.0,3.18,0.969174,20,2022,11,30,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Pascal Siakam,32,24,7,4,1,0.0,0.467,0.5,0.605,26.1,9.5,0,0.818,138.0,112.0,19.8,22,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.4,1.3,0.3,0.7,0.153,0.1333,0.2367999999999999,8.34,35.3,32.2,5.16,1.03632,21,2022,12,2,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Pascal Siakam,31,26,8,10,3,0.0,0.6,0.25,0.719,26.9,21.3,1,1.0,161.0,106.0,30.9,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,3.2,2.3,0.6,0.8,0.213,0.1583,0.3368,11.03,51.4,42.8,8.25,1.12646,22,2022,12,3,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Pascal Siakam,39,29,8,7,0,0.0,0.45,0.5,0.564,30.9,5.0,2,0.692,122.0,123.0,21.5,24,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,3.0,0.6,1.0,0.258,0.2083,0.4059999999999999,14.12,63.6,55.1,10.4,0.929528,23,2022,12,5,0,-2.4492935982947064e-16,1.0,0.0,1.0
Pascal Siakam,32,25,10,7,2,0.0,0.5,0.25,0.563,28.1,7.9,2,0.8,124.0,104.0,21.7,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,5.0,3.7,0.8,1.2,0.308,0.2333,0.4859999999999999,16.93,76.0,65.5,12.57,1.14582,24,2022,12,7,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Pascal Siakam,38,36,9,7,1,1.0,0.481,0.222,0.581,37.5,11.9,1,0.889,124.0,119.0,30.6,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,5.9,4.4,0.9,1.3,0.3560999999999999,0.2555,0.5749,20.68,88.4,77.4,15.63,1.03702,25,2022,12,9,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Pascal Siakam,38,19,6,7,1,1.0,0.375,0.0,0.476,30.3,-2.0,4,0.778,94.0,125.0,12.6,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.5,5.1,1.0,1.7,0.3936,0.2555,0.6527000000000001,23.71,97.8,89.9,16.89,1.09741,26,2022,12,11,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Pascal Siakam,43,19,4,6,0,0.0,0.368,1.0,0.439,22.6,-7.6,1,0.667,102.0,132.0,10.9,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.9,6.9,5.7,1.0,1.8,0.4304,0.3555,0.7194,25.97,108.0,103.1,17.98,1.16962,27,2022,12,14,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Pascal Siakam,37,17,7,5,1,0.0,0.467,0.5,0.535,23.2,-1.8,3,1.0,109.0,125.0,12.5,29,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,7.6,6.2,1.1,2.1,0.4770999999999999,0.4054999999999999,0.8193999999999999,28.29,118.9,115.6,19.23,0.966184,28,2022,12,16,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Pascal Siakam,37,27,5,5,0,0.0,0.45,0.6,0.585,26.8,5.4,1,0.857,138.0,138.0,20.2,30,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,7.0,6.2,1.1,2.0,0.4721,0.4322,0.8301000000000001,28.19,121.4,120.1,19.83,1.13516,29,2022,12,18,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Pascal Siakam,48,38,15,6,1,0.0,0.481,0.375,0.597,36.6,8.8,5,0.818,108.0,101.0,27.4,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.9,6.4,1.0,2.0,0.4639,0.4197,0.8319000000000001,28.9,122.0,118.5,20.81,1.01972,30,2022,12,19,0,-2.4492935982947064e-16,1.0,0.0,1.0
Pascal Siakam,41,52,9,7,1,0.0,0.68,0.333,0.79,36.7,28.4,1,0.889,171.0,121.0,48.5,32,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,8.1,6.7,1.0,2.1,0.4851999999999999,0.4029999999999999,0.8389999999999999,29.96,125.3,119.4,23.68,0.957352,31,2022,12,21,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Pascal Siakam,42,26,7,9,2,1.0,0.409,0.4,0.509,32.1,0.5,5,0.75,110.0,109.0,18.7,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,8.0,6.6,0.9,2.5,0.4660999999999999,0.418,0.8139999999999998,30.48,120.2,119.7,22.46,1.05604,32,2022,12,23,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Pascal Siakam,41,36,9,5,1,1.0,0.542,0.0,0.588,35.9,5.1,2,0.667,122.0,129.0,28.3,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,8.1,6.4,1.0,2.5,0.4753,0.368,0.8115,30.98,120.2,120.3,23.14,1.12968,33,2022,12,27,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Pascal Siakam,38,25,10,4,2,1.0,0.421,0.0,0.524,27.3,2.0,1,0.818,121.0,120.0,20.0,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,8.1,6.1,1.0,2.4,0.4673999999999999,0.3429999999999999,0.8132999999999999,30.9,119.9,121.9,22.97,1.17357,34,2022,12,29,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Pascal Siakam,41,26,2,6,0,0.0,0.471,0.4,0.607,26.4,-0.5,2,0.8,127.0,122.0,18.1,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.5,7.4,6.0,0.9,2.5,0.4664,0.3607999999999999,0.8044,29.79,120.2,122.2,21.72,1.33054,35,2022,12,30,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Pascal Siakam,39,26,7,7,0,0.0,0.529,0.5,0.647,25.2,2.4,3,0.857,126.0,129.0,20.5,37,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,7.5,6.0,0.8,2.4,0.4817999999999999,0.4107999999999999,0.8122999999999999,29.28,123.4,122.6,22.51,1.25271,36,2023,1,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Pascal Siakam,40,11,8,4,0,1.0,0.222,0.0,0.278,22.5,-7.7,3,0.75,65.0,98.0,2.1,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,7.9,5.8,0.8,2.6,0.4671999999999999,0.3107999999999999,0.8206,29.27,119.7,119.2,21.63,1.08134,37,2023,1,4,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Pascal Siakam,40,18,13,5,0,0.0,0.286,0.25,0.478,27.2,-6.4,5,0.818,96.0,123.0,11.4,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,8.5,5.8,0.7,2.8,0.4490999999999999,0.2857999999999999,0.8023999999999999,29.670000000000005,118.4,119.0,21.52,1.09248,38,2023,1,6,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Pascal Siakam,38,27,4,6,2,1.0,0.421,0.5,0.566,30.8,3.3,4,0.818,113.0,108.0,19.8,40,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.5,8.4,5.9,0.9,3.1,0.4462,0.2758,0.7985,30.07,115.9,116.0,21.48,1.0029,39,2023,1,8,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Pascal Siakam,36,28,8,7,0,0.0,0.625,0.333,0.701,27.0,5.8,3,0.667,141.0,131.0,24.7,41,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,7.7,6.0,0.8,2.9,0.4606,0.2716,0.7834,29.11,119.2,119.0,21.21,1.07159,40,2023,1,10,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Pascal Siakam,38,35,7,3,0,1.0,0.846,1.0,0.957,26.2,9.4,4,0.833,151.0,120.0,30.0,42,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,7.5,5.6,0.7,3.2,0.4772,0.3383,0.7777999999999999,28.06,117.2,118.9,19.36,1.36118,41,2023,1,12,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Pascal Siakam,34,15,7,6,0,1.0,0.313,0.0,0.393,27.9,-6.9,3,0.714,86.0,120.0,7.0,43,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,7.5,5.3,0.5,3.0,0.4676,0.2983,0.7742,27.64,114.8,120.0,18.19,1.04841,42,2023,1,14,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
