Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_IND,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Pascal Siakam,31,37,6,4,0,1,0.714,0.571,0.813,33.7,12.2,1,0.75,152,117,30.6,46,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,7.3,3.6,0.9,1.1,0.5811,0.375,0.7083,27.62,128.5,109.2,20.49,1.10469,45,2025,1,29,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Pascal Siakam,33,20,9,5,1,1,0.5,0.25,0.577,26.4,-1.1,3,1.0,116,120,16.9,47,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,7.6,3.9,1.0,1.4,0.5873,0.4,0.7083,26.62,128.7,110.5,20.84,1.328,46,2025,2,1,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Pascal Siakam,33,22,6,4,0,2,0.571,0.0,0.661,22.4,4.4,0,1.0,140,113,21.0,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.3,7.6,4.0,1.0,1.2,0.5797,0.3571,0.775,26.1,129.8,110.3,20.9,0.951809,47,2025,2,3,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Pascal Siakam,32,16,6,1,1,1,0.429,0.0,0.508,25.9,-4.2,3,1.0,93,119,10.6,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.4,7.3,4.1,1.0,1.4,0.5476,0.3320999999999999,0.875,25.97,125.7,112.2,19.83,1.15787,48,2025,2,4,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Pascal Siakam,35,33,11,2,2,0,0.684,0.833,0.83,24.3,15.8,0,1.0,160,106,30.4,50,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,7.5,4.1,1.1,1.3,0.5779,0.4154,0.875,25.24,132.7,113.5,21.59,1.2516,49,2025,2,6,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Pascal Siakam,33,23,6,4,2,0,0.4,0.0,0.58,25.5,3.7,0,1.0,138,124,21.9,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,7.4,4.1,1.2,1.2,0.5554,0.3154,0.875,25.630000000000003,132.8,113.3,21.71,1.0438,50,2025,2,8,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Pascal Siakam,34,24,5,1,2,1,0.5,0.5,0.621,25.9,3.0,1,1.0,117,124,18.5,52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,7.2,3.5,1.0,1.3,0.5554,0.3654,0.8893000000000001,25.59,132.4,116.5,21.02,1.34239,51,2025,2,11,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Pascal Siakam,39,15,5,5,2,1,0.313,0.0,0.393,22.0,-7.8,1,0.714,91,113,10.5,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.1,6.9,3.5,1.2,1.4,0.5367,0.3654,0.8963999999999999,25.53,126.8,116.9,19.96,1.25479,52,2025,2,12,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Pascal Siakam,28,16,4,2,0,0,0.5,0.333,0.563,23.2,-6.0,1,0.6,115,117,9.6,54,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,6.9,3.1,1.2,1.3,0.5166999999999999,0.2986999999999999,0.9064,25.78,124.8,114.6,19.21,1.18204,53,2025,2,20,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Pascal Siakam,30,12,12,2,1,1,0.333,0.0,0.41,24.6,-8.3,2,0.667,91,106,9.1,55,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,7.0,3.0,1.1,1.2,0.4944,0.2487,0.8731,25.39,121.3,115.9,17.91,1.1437,54,2025,2,23,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Pascal Siakam,31,19,9,2,0,0,0.389,0.4,0.46,30.6,-6.9,2,0.5,97,124,10.9,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.3,2.8,1.1,1.3,0.4619,0.2315999999999999,0.8481,25.08,115.8,116.6,15.94,1.21272,55,2025,2,24,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Pascal Siakam,32,15,8,2,0,0,0.5,0.0,0.476,22.2,-5.2,0,0.25,102,93,10.2,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.5,7.2,2.5,1.0,1.0,0.4619,0.2065999999999999,0.7731,24.66,114.4,113.9,15.27,1.12462,56,2025,2,26,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Pascal Siakam,32,36,6,2,2,0,0.619,0.727,0.791,34.6,12.6,1,0.5,144,134,29.1,58,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,7.2,2.3,1.2,1.1,0.4667,0.2793,0.7231,25.880000000000003,114.8,116.0,16.08,1.12676,57,2025,2,28,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
