Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_TOR,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Scottie Barnes,30,5,6,5,0,0.0,0.222,0.0,0.253,15.8,-9.8,1,0.5,71.0,115.0,2.6,11,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,6.3,4.3,0.7,1.8,0.4185999999999999,0.2759,0.6,19.34,102.1,102.8,11.13,1.16091,10,2022,11,7,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Scottie Barnes,34,13,8,5,0,2.0,0.375,0.25,0.406,19.3,0.3,1,0.0,118.0,123.0,12.9,12,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,6.4,4.5,0.5,1.6,0.4061,0.2509,0.5,18.99,103.4,103.7,11.03,1.19473,11,2022,11,9,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Scottie Barnes,29,15,3,4,1,2.0,0.385,0.333,0.48,24.7,-1.5,2,0.667,103.0,129.0,10.8,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,6.5,4.7,0.6,1.7,0.389,0.2842,0.5334,17.560000000000002,103.4,104.7,11.35,1.13582,12,2022,11,11,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Scottie Barnes,39,8,9,5,2,1.0,0.25,0.0,0.25,18.6,-7.2,2,0.0,73.0,118.0,6.1,14,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,7.4,5.2,0.8,1.9,0.414,0.2842,0.5334,19.42,110.7,116.5,11.96,1.09233,13,2022,11,12,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Scottie Barnes,34,8,5,4,1,1.0,0.444,0.0,0.444,15.1,-7.6,3,0.0,81.0,111.0,5.1,15,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,6.9,5.1,0.8,2.2,0.4039,0.2592,0.4333999999999999,19.1,104.0,115.8,10.61,1.15627,14,2022,11,14,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Scottie Barnes,42,19,6,6,1,1.0,0.643,0.5,0.679,19.0,5.7,4,0.0,124.0,113.0,17.7,16,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,6.9,5.6,0.8,2.4,0.4110999999999999,0.2342,0.3334,19.55,103.2,114.9,11.22,1.19292,15,2022,11,16,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Scottie Barnes,46,28,11,9,1,2.0,0.379,0.5,0.469,29.3,4.0,3,1.0,106.0,114.0,21.1,17,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,7.3,5.7,0.8,2.5,0.399,0.2286,0.3666999999999999,20.33,100.0,115.2,11.419999999999998,1.23575,16,2022,11,19,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Scottie Barnes,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,6.9,5.2,0.8,2.3,0.3452,0.2036,0.3666999999999999,18.26,88.5,105.2,10.169999999999998,1.18694,17,2022,11,23,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Scottie Barnes,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,5.8,4.2,0.7,1.8,0.3118999999999999,0.1869,0.2667,16.35,78.5,93.6,9.0,1.24409,18,2022,11,26,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Scottie Barnes,27,11,4,5,1,3.0,0.417,0.25,0.458,25.0,8.5,2,0.0,95.0,92.0,10.8,20,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,5.2,4.3,0.7,1.8,0.3115,0.1833,0.2166999999999999,16.68,77.1,91.5,8.709999999999999,0.954194,19,2022,11,28,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Scottie Barnes,21,4,1,5,1,1.0,0.143,0.2,0.254,22.1,-9.1,3,0.5,59.0,121.0,1.2,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,4.7,4.3,0.8,2.0,0.3036,0.2033,0.2166999999999999,17.31,75.9,92.1,8.57,0.969174,20,2022,11,30,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Scottie Barnes,37,17,9,3,0,0.0,0.5,0.5,0.564,25.2,-6.1,7,0.571,85.0,116.0,7.2,22,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.8,4.1,0.8,2.6,0.3161,0.2283,0.2738,17.9,72.6,91.4,8.0,1.03632,21,2022,12,2,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Scottie Barnes,33,17,14,4,2,1.0,0.8,0.0,0.751,17.6,8.0,2,0.333,137.0,106.0,20.5,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,5.9,4.1,0.9,2.6,0.3576,0.195,0.2404,17.190000000000005,76.0,89.1,8.97,1.12646,22,2022,12,3,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Scottie Barnes,41,21,7,4,1,1.0,0.571,0.167,0.631,20.6,1.5,3,0.667,114.0,119.0,16.0,24,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,5.7,4.0,0.8,2.7,0.3897,0.2117,0.3071,17.39,80.1,89.2,9.96,0.929528,23,2022,12,5,0,-2.4492935982947064e-16,1.0,0.0,1.0
Scottie Barnes,31,13,17,4,0,0.0,0.5,0.5,0.542,18.0,0.2,3,0.0,111.0,107.0,13.9,25,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.9,4.0,0.7,2.7,0.3953,0.2617,0.3071,17.68,83.1,88.8,10.84,1.14582,24,2022,12,7,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Scottie Barnes,32,6,6,2,0,0.0,0.429,0.0,0.429,11.2,-10.0,1,0.0,95.0,125.0,4.1,26,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,6.9,3.6,0.6,2.4,0.3739,0.2117,0.3071,16.9,80.2,90.0,9.48,1.03702,25,2022,12,9,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Scottie Barnes,41,11,2,0,1,0.0,0.231,0.333,0.373,18.3,-13.0,1,1.0,75.0,130.0,1.7,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,2.7,0.6,2.2,0.3591,0.195,0.3071,15.8,77.1,91.6,7.540000000000001,1.09741,26,2022,12,11,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Scottie Barnes,40,27,7,10,0,1.0,0.625,0.667,0.724,23.0,9.6,3,0.833,138.0,128.0,27.0,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.7,6.7,3.7,0.6,2.5,0.4216,0.2617,0.3903999999999999,18.1,90.9,104.4,10.24,1.16962,27,2022,12,14,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Scottie Barnes,40,26,3,3,1,0.0,0.444,0.0,0.569,27.2,-1.3,1,0.909,119.0,125.0,17.6,29,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,7.0,4.0,0.7,2.6,0.466,0.2617,0.4812999999999999,20.82,102.8,116.9,12.0,0.966184,28,2022,12,16,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Scottie Barnes,32,17,5,4,1,0.0,0.438,0.333,0.504,25.9,-2.4,3,1.0,107.0,133.0,11.3,30,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,7.1,3.9,0.7,2.7,0.4681,0.27,0.5812999999999999,20.91,104.0,121.0,12.05,1.13516,29,2022,12,18,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Scottie Barnes,30,6,3,3,0,0.0,0.333,0.0,0.333,17.5,-9.6,2,0.0,72.0,108.0,1.1,31,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,7.3,3.7,0.6,2.6,0.4871,0.25,0.5313,20.45,105.3,119.7,12.04,1.01972,30,2022,12,19,0,-2.4492935982947064e-16,1.0,0.0,1.0
Scottie Barnes,27,2,6,3,0,0.0,0.1,0.0,0.1,16.6,-14.1,0,0.0,72.0,126.0,0.5,32,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,7.0,3.7,0.6,1.9,0.4471,0.1999999999999999,0.4742,19.59,104.0,120.7,11.37,0.957352,31,2022,12,21,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Scottie Barnes,40,25,10,4,2,0.0,0.625,0.0,0.687,21.9,4.9,2,1.0,143.0,110.0,23.6,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,6.6,3.7,0.6,1.9,0.4296,0.2,0.5408999999999999,20.020000000000003,104.6,121.1,11.68,1.05604,32,2022,12,23,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Scottie Barnes,37,17,12,8,1,1.0,0.533,0.0,0.551,21.3,5.0,2,1.0,121.0,125.0,19.4,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.1,4.1,0.6,1.8,0.4258,0.1833,0.5742,20.09,105.3,121.7,12.02,1.12968,33,2022,12,27,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Scottie Barnes,35,14,10,4,3,1.0,0.389,0.0,0.38,24.5,-1.8,2,0.0,97.0,121.0,12.9,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,6.4,4.1,0.9,1.7,0.4147,0.1333,0.5742,20.74,103.9,123.1,11.92,1.17357,34,2022,12,29,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Scottie Barnes,38,11,5,3,3,1.0,0.333,0.25,0.427,16.7,-0.5,1,1.0,104.0,109.0,11.7,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.6,6.3,4.2,1.2,1.7,0.4051,0.1583,0.6742,21.29,104.8,121.5,12.68,1.33054,35,2022,12,30,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Scottie Barnes,40,23,8,8,0,2.0,0.571,0.5,0.656,22.1,4.5,3,0.75,130.0,127.0,21.2,37,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,6.9,5.0,1.1,1.9,0.4391,0.175,0.6492,21.67,110.3,121.2,14.63,1.25271,36,2023,1,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Scottie Barnes,35,19,4,3,0,1.0,0.474,0.0,0.468,24.3,1.3,1,0.333,94.0,98.0,9.9,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.6,4.3,1.1,1.7,0.424,0.1083,0.5992,21.8,105.9,118.2,12.919999999999998,1.08134,37,2023,1,4,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Scottie Barnes,36,7,6,5,1,1.0,0.2,0.0,0.298,16.3,-5.5,1,0.75,87.0,122.0,6.0,39,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,6.9,4.5,1.1,1.7,0.3996,0.1083,0.5833,20.71,102.7,117.9,11.760000000000002,1.09248,38,2023,1,6,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Scottie Barnes,29,22,9,4,3,2.0,0.583,0.333,0.709,24.0,17.2,1,0.875,151.0,96.0,24.9,40,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.6,7.3,4.5,1.3,1.5,0.4141,0.1083,0.5708,20.52,107.1,114.2,13.12,1.0029,39,2023,1,8,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Scottie Barnes,31,7,5,7,1,0.0,0.4,0.0,0.518,9.3,2.9,0,0.75,165.0,128.0,12.1,41,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,7.5,4.9,1.4,1.3,0.4208,0.1083,0.6458,19.7,116.4,116.2,14.220000000000002,1.07159,40,2023,1,10,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Scottie Barnes,34,21,7,9,0,2.0,0.571,0.0,0.631,21.6,7.8,0,0.833,149.0,119.0,23.0,42,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,7.6,5.5,1.4,1.3,0.4678999999999999,0.1083,0.7291000000000001,20.2,124.1,115.5,16.470000000000002,1.36118,41,2023,1,12,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Scottie Barnes,37,27,12,2,3,1.0,0.563,0.0,0.662,27.3,10.0,3,0.9,125.0,110.0,25.5,43,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,7.8,5.3,1.5,1.4,0.4616999999999999,0.1083,0.7191,20.74,122.3,115.5,16.66,1.04841,42,2023,1,14,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Scottie Barnes,45,26,7,4,1,2.0,0.5,0.5,0.599,24.4,2.2,3,0.692,124.0,129.0,21.9,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,7.3,4.9,1.5,1.5,0.4584,0.1583,0.6883,21.050000000000004,122.6,115.9,16.909999999999997,1.11918,43,2023,1,16,0,0.49999999999999994,0.8660254037844387,0.0,1.0
