Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Chet Holmgren,2024-10-24,OKC,@,DEN,35:47,25,14,5,2,4,.611,.000,.619,25.2,17.1,2,.600,125,78,27.3
Chet Holmgren,2024-10-26,OKC,@,CHI,28:46,21,16,0,1,2,.444,.000,.488,31.2,2.1,2,.625,95,75,16.0
Chet Holmgren,2024-10-27,OKC,,ATL,33:17,25,9,4,1,6,.667,.600,.805,23.6,14.4,3,.750,142,97,26.7
Chet Holmgren,2024-10-30,OKC,,SAS,27:49,19,5,2,2,2,.700,1.000,.873,25.7,5.2,5,1.000,105,91,14.9
Chet Holmgren,2024-11-01,OKC,@,POR,18:23,6,1,3,1,5,.333,.000,.630,15.2,3.5,2,1.000,116,103,7.6
Chet Holmgren,2024-11-02,OKC,@,LAC,29:21,10,14,4,1,1,.333,.250,.465,21.6,3.4,3,.750,88,83,10.6
Chet Holmgren,2024-11-04,OKC,,ORL,21:30,14,9,1,0,2,.500,.500,.574,29.1,5.5,2,.600,104,81,11.4
Chet Holmgren,2024-11-06,OKC,@,DEN,35:33,15,10,0,0,1,.357,.667,.490,19.9,-8.5,3,1.000,91,120,7.9
Chet Holmgren,2024-11-08,OKC,,HOU,29:09,29,5,1,0,3,.571,.667,.788,28.7,14.5,1,.900,153,106,25.3
Chet Holmgren,2024-11-10,OKC,,GSW,5:10,0,4,0,0,0,.000,.000,.000,23.9,-24.1,0,,0,108,-0.9
Chet Holmgren,2024-11-11,OKC,,LAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-11-13,OKC,,NOP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-11-15,OKC,,PHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-11-17,OKC,,DAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-11-19,OKC,@,SAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-11-20,OKC,,POR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-11-25,OKC,@,SAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-11-27,OKC,@,GSW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-11-29,OKC,@,LAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-12-01,OKC,@,HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-12-03,OKC,,UTA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-12-05,OKC,@,TOR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-12-07,OKC,@,NOP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-12-10,OKC,,DAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-12-14,OKC,,HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-12-19,OKC,@,ORL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-12-20,OKC,@,MIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-12-23,OKC,,WAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-12-26,OKC,@,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-12-28,OKC,@,CHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-12-29,OKC,,MEM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2024-12-31,OKC,,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-01-02,OKC,,LAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-01-03,OKC,,NYK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-01-05,OKC,,BOS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-01-08,OKC,@,CLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-01-10,OKC,@,NYK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-01-12,OKC,@,WAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-01-14,OKC,@,PHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-01-16,OKC,,CLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-01-17,OKC,@,DAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-01-19,OKC,,BRK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-01-22,OKC,,UTA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-01-23,OKC,,DAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-01-26,OKC,@,POR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-01-29,OKC,@,GSW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-02-01,OKC,,SAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-02-03,OKC,,MIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-02-05,OKC,,PHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-02-07,OKC,,TOR,22:02,4,5,1,2,4,.400,.000,.400,11.9,-0.3,1,,77,97,6.1
Chet Holmgren,2025-02-08,OKC,@,MEM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-02-10,OKC,,NOP,24:54,12,6,0,1,5,.400,.400,.510,23.5,-4.6,2,.500,87,89,8.9
Chet Holmgren,2025-02-12,OKC,,MIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-02-13,OKC,@,MIN,30:05,11,12,2,2,2,.429,.500,.571,17.1,3.4,2,.667,114,109,13.7
Chet Holmgren,2025-02-21,OKC,@,UTA,27:53,20,7,1,0,3,.467,.250,.567,28.7,-3.6,2,.833,120,109,15.6
Chet Holmgren,2025-02-23,OKC,@,MIN,27:37,19,4,1,0,3,.727,.750,.864,19.3,6.8,1,,149,129,17.1
Chet Holmgren,2025-02-24,OKC,,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chet Holmgren,2025-02-26,OKC,@,BRK,32:03,22,17,4,2,3,.583,.500,.729,19.7,17.6,0,.857,167,102,29.2
Chet Holmgren,2025-02-28,OKC,@,ATL,14:50,7,4,3,0,0,.375,.000,.394,27.0,-6.6,1,.500,89,114,4.5
