Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_ORL,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Paolo Banchero,2023-11-15,33,17,9,3,1,0.0,0.333,0.5,0.518,23.6,4.6,1,0.7,111.0,98.0,14.2,11,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,7.2,4.9,1.5,3.5,0.4511999999999999,0.3337,0.5891,26.1,102.2,108.9,14.19,1.14674
Paolo Banchero,2023-11-17,32,13,8,4,0,1.0,0.429,0.0,0.412,32.5,-12.2,7,0.25,72.0,104.0,3.3,12,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,7.3,4.9,1.3,3.9,0.4524,0.3337,0.5696999999999999,26.93,100.4,109.1,13.529999999999998,0.971168
Paolo Banchero,2023-11-19,27,24,3,0,1,2.0,0.643,0.0,0.703,27.0,7.5,1,0.857,137.0,108.0,19.7,13,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,7.1,4.4,1.4,3.8,0.4880999999999999,0.3137,0.6554,27.3,106.8,108.6,15.28,1.12853
Paolo Banchero,2023-11-21,32,25,5,3,0,1.0,0.5,0.667,0.586,30.4,-1.3,3,1.0,112.0,111.0,15.9,14,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.8,7.2,4.3,1.0,3.8,0.4995999999999999,0.3471,0.7053999999999999,27.72,109.5,109.1,15.86,1.02078
Paolo Banchero,2023-11-22,35,23,3,4,1,3.0,0.571,0.8,0.71,25.0,7.0,3,0.6,126.0,130.0,19.4,15,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,6.6,4.2,0.8,3.5,0.4875,0.3771,0.6921,27.3,109.9,111.8,15.13,1.02833
Paolo Banchero,2023-11-24,35,23,7,5,0,0.0,0.625,0.333,0.681,24.5,7.7,3,0.5,126.0,100.0,16.8,16,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,6.6,3.7,0.7,3.4,0.49,0.3604,0.6707,27.25,109.4,111.7,14.44,1.11458
Paolo Banchero,2023-11-26,37,23,7,8,2,0.0,0.5,0.4,0.557,25.4,2.5,2,0.5,113.0,110.0,19.7,17,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.8,3.9,0.9,3.0,0.4955999999999999,0.4004,0.6207,26.76,111.3,110.8,15.339999999999998,1.09866
Paolo Banchero,2023-11-29,27,6,4,4,0,0.0,0.25,0.0,0.322,21.2,-17.9,4,0.667,75.0,122.0,0.4,18,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.9,6.4,3.9,0.8,2.9,0.4705999999999999,0.3671,0.6374,26.53,108.7,111.0,14.34,0.962555
Paolo Banchero,2023-12-01,38,28,13,7,0,0.0,0.55,0.75,0.657,25.0,4.0,2,1.0,133.0,121.0,25.6,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.1,6.5,4.1,0.7,2.8,0.4801,0.4021,0.6574,25.99,110.8,113.1,14.929999999999998,1.31117
Paolo Banchero,2023-12-02,34,19,10,8,1,0.0,0.4,0.0,0.501,25.5,4.5,1,0.778,113.0,124.0,17.9,20,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,6.9,4.6,0.6,2.7,0.4800999999999999,0.345,0.6851999999999999,26.01,111.8,112.8,15.29,1.33178
Paolo Banchero,2023-12-06,38,42,6,1,0,2.0,0.615,0.2,0.671,39.2,7.3,3,0.75,121.0,124.0,29.1,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,6.6,4.4,0.5,2.9,0.5083,0.315,0.6901999999999999,27.57,112.8,115.4,16.779999999999998,1.00761
Paolo Banchero,2023-12-08,30,24,4,2,2,0.0,0.529,0.0,0.598,29.7,3.8,0,0.857,126.0,90.0,18.7,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,6.2,4.2,0.7,2.2,0.5183,0.315,0.7508999999999999,27.29,118.2,114.0,18.32,1.12118
Paolo Banchero,2023-12-11,36,20,10,4,1,0.0,0.429,0.0,0.448,37.9,-7.9,8,0.667,79.0,103.0,8.9,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,6.9,4.6,0.7,2.9,0.4969,0.315,0.7318999999999999,28.379999999999995,112.4,113.5,17.24,0.968334
Paolo Banchero,2023-12-15,32,14,4,5,0,1.0,0.294,0.25,0.356,31.8,-11.7,5,0.5,78.0,131.0,3.3,24,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,6.8,4.8,0.7,3.1,0.4763,0.2733,0.6819,28.52,109.0,115.5,15.98,1.11126
Paolo Banchero,2023-12-17,36,36,10,1,2,0.0,0.467,0.4,0.551,45.7,8.8,4,0.667,98.0,112.0,22.3,25,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,7.5,4.5,0.8,3.2,0.4659000000000001,0.2333,0.6886,30.59,106.2,113.7,16.270000000000003,1.0722
Paolo Banchero,2023-12-20,34,10,8,8,1,0.0,0.167,0.0,0.322,23.8,-8.5,3,0.75,84.0,124.0,7.2,26,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,7.6,4.8,0.9,3.2,0.4201,0.2,0.7136,30.52,102.0,116.1,15.31,1.13375
Paolo Banchero,2023-12-21,34,23,7,4,0,1.0,0.353,0.6,0.537,28.4,0.3,2,0.8,109.0,116.0,14.7,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,7.6,4.4,0.7,3.2,0.4054,0.22,0.7436,30.82,101.6,116.7,14.81,1.06002
Paolo Banchero,2023-12-23,36,34,7,4,1,0.0,0.55,0.0,0.629,38.3,2.8,3,0.75,125.0,120.0,25.7,28,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.9,4.4,0.8,3.1,0.4354,0.22,0.7519,32.53,106.6,116.5,17.34,1.12512
Paolo Banchero,2023-12-26,38,24,3,8,1,1.0,0.455,0.0,0.47,29.8,-4.0,3,0.5,99.0,115.0,16.2,29,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.6,6.9,4.5,0.9,3.2,0.4259,0.145,0.7019,33.010000000000005,103.2,115.9,16.4,1.21184
Paolo Banchero,2023-12-27,38,19,9,4,1,1.0,0.286,0.125,0.395,30.1,-2.3,1,0.857,89.0,114.0,12.5,30,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,6.8,4.1,0.9,3.2,0.4145,0.1575,0.7098,33.47,100.8,114.9,15.86,1.13064
Paolo Banchero,2023-12-29,36,29,10,4,1,1.0,0.474,0.333,0.597,29.1,7.5,2,0.75,123.0,102.0,22.8,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,7.2,4.4,1.0,3.1,0.4004,0.1708,0.7098000000000001,32.459999999999994,101.0,112.7,15.23,1.24819
Paolo Banchero,2023-12-31,37,28,9,7,0,1.0,0.522,0.333,0.586,31.6,8.0,3,1.0,115.0,115.0,21.6,32,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,7.7,4.9,0.8,3.4,0.3997,0.2041,0.7241000000000001,32.65,99.9,115.2,15.52,1.26461
Paolo Banchero,2024-01-02,34,27,12,6,2,1.0,0.4,0.375,0.543,35.0,6.9,5,0.727,114.0,119.0,20.5,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,7.9,5.1,0.9,3.1,0.3968,0.2415999999999999,0.7301,32.36,103.4,116.8,16.68,1.28389
Paolo Banchero,2024-01-03,45,43,4,5,0,0.0,0.52,0.667,0.69,41.1,-3.2,8,0.786,110.0,129.0,25.0,34,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.3,7.9,5.1,0.9,3.4,0.4194,0.2833,0.7587,33.29,106.6,116.6,18.85,1.06679
Paolo Banchero,2024-01-05,41,32,10,11,3,0.0,0.381,0.25,0.545,36.5,3.7,5,0.789,119.0,114.0,27.2,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,7.9,6.1,1.0,3.5,0.4107999999999999,0.2683,0.7708999999999999,32.37,108.7,116.8,19.34,1.30006
Paolo Banchero,2024-01-07,45,35,10,4,3,1.0,0.448,0.571,0.546,33.9,7.9,2,0.714,111.0,99.0,26.2,36,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,8.1,5.7,1.2,3.4,0.4389,0.3254,0.7673,33.38,111.4,114.3,21.24,1.3926
Paolo Banchero,2024-01-09,35,18,2,3,3,1.0,0.364,0.25,0.379,33.4,-6.8,4,0.25,72.0,112.0,5.4,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,7.6,5.6,1.5,3.6,0.44,0.2904,0.7123,33.88,107.7,113.9,20.31,1.15303
Paolo Banchero,2024-01-12,36,25,8,6,0,0.0,0.385,0.143,0.436,42.5,-6.8,4,0.667,93.0,115.0,13.0,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.7,5.8,1.4,3.7,0.4235,0.3047,0.704,34.3,104.5,113.4,19.04,1.23731
Paolo Banchero,2024-01-13,36,20,9,8,0,2.0,0.421,0.0,0.453,29.0,2.2,2,0.571,104.0,115.0,15.6,39,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,8.3,5.8,1.3,3.6,0.4201,0.3047,0.7111,34.22,105.0,113.4,18.98,0.719458
Paolo Banchero,2024-01-15,33,20,6,3,0,0.0,0.474,0.0,0.472,33.7,-2.2,2,0.4,96.0,112.0,11.0,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,8.0,5.7,1.2,3.7,0.4389,0.2922,0.6654,34.58,105.7,113.2,18.83,0.953589
Paolo Banchero,2024-01-17,38,26,4,4,2,1.0,0.32,0.2,0.436,35.1,-1.1,1,0.818,106.0,114.0,16.2,41,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,7.4,5.7,1.3,3.6,0.4235,0.2789,0.6721999999999999,35.18,104.0,114.4,18.17,0.891691
Paolo Banchero,2024-01-19,32,14,8,6,0,1.0,0.417,0.0,0.509,23.7,-0.9,3,1.0,107.0,135.0,12.3,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.3,5.6,1.3,3.6,0.413,0.2455999999999999,0.6721999999999999,34.39,103.2,116.4,17.240000000000002,1.26685
Paolo Banchero,2024-01-21,31,20,10,2,0,0.0,0.5,0.6,0.617,26.9,4.1,2,0.6,118.0,95.0,13.8,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,7.1,5.2,1.1,3.3,0.423,0.2681,0.6595,33.58,103.6,114.0,16.57,1.0981
Paolo Banchero,2024-01-22,29,18,3,6,0,0.0,0.429,0.25,0.501,32.0,-3.1,2,0.556,104.0,144.0,11.3,44,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,7.0,5.3,1.1,2.7,0.4139,0.2264,0.6365,32.67,103.0,115.5,15.2,0.93723
Paolo Banchero,2024-01-26,34,27,5,6,2,1.0,0.4,0.222,0.543,37.3,4.9,3,0.818,109.0,108.0,19.6,45,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,6.5,4.8,1.0,2.5,0.4157999999999999,0.2235999999999999,0.6394,32.74999999999999,102.0,114.9,14.44,0.96048
Paolo Banchero,2024-01-28,36,26,4,7,0,0.0,0.5,0.4,0.592,29.2,4.9,2,0.667,122.0,109.0,19.9,46,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,5.9,5.1,0.7,2.5,0.421,0.2065,0.6346999999999999,32.279999999999994,103.1,115.9,13.810000000000002,1.21642
Paolo Banchero,2024-01-29,39,36,9,7,2,0.0,0.52,0.5,0.603,36.4,6.1,3,0.545,126.0,132.0,28.3,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,6.6,5.5,0.6,2.4,0.4366,0.2314999999999999,0.6641999999999999,32.58,108.5,117.9,16.1,1.16618
Paolo Banchero,2024-01-31,36,25,9,7,2,0.0,0.5,0.5,0.593,26.8,11.4,1,0.714,129.0,99.0,24.2,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.2,6.7,5.6,0.8,2.1,0.4481,0.2672,0.6689,31.01,112.1,116.3,17.22,1.13749
Paolo Banchero,2024-02-02,35,23,1,6,1,0.0,0.5,1.0,0.551,29.8,1.0,3,1.0,106.0,113.0,14.7,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,5.9,5.4,0.9,2.2,0.4559999999999999,0.3671999999999999,0.7118,31.09,112.3,116.1,17.130000000000003,0.908142
Paolo Banchero,2024-02-04,35,20,6,7,1,0.0,0.375,0.4,0.536,27.1,4.7,1,1.0,124.0,108.0,17.5,50,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,5.9,5.8,1.0,2.1,0.4460999999999999,0.4072,0.7718,30.43,115.1,115.7,17.78,1.31767
