Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
LaMelo Ball,2023-10-25,CHO,,ATL,30:47,15,6,10,1,0,.267,.364,.447,26.5,-0.2,3,.750,105,106,11.7
LaMelo Ball,2023-10-27,CHO,,DET,33:04,20,9,9,2,1,.235,.286,.449,31.5,5.0,4,.833,97,102,17.4
LaMelo Ball,2023-10-30,CHO,,BRK,21:45,8,3,8,2,0,.250,.000,.311,30.8,-13.9,3,1.000,75,123,3.9
LaMelo Ball,2023-11-01,CHO,@,HOU,33:25,19,1,5,1,0,.467,.333,.567,24.3,-4.8,3,.750,114,132,11.5
LaMelo Ball,2023-11-04,CHO,@,IND,30:59,11,2,11,2,0,.267,.286,.356,29.9,-11.0,6,1.000,84,127,4.8
LaMelo Ball,2023-11-05,CHO,@,DAL,39:04,30,10,13,1,1,.478,.500,.617,28.9,10.4,3,1.000,126,117,27.5
LaMelo Ball,2023-11-08,CHO,,WAS,36:12,34,4,7,1,0,.591,.333,.678,36.0,2.3,6,.714,123,135,24.1
LaMelo Ball,2023-11-10,CHO,@,WAS,37:44,25,6,6,2,0,.474,.500,.602,22.0,3.2,2,.750,137,116,20.1
LaMelo Ball,2023-11-12,CHO,@,NYK,32:34,32,7,6,1,1,.650,.500,.766,30.4,19.4,2,1.000,153,136,29.6
LaMelo Ball,2023-11-14,CHO,,MIA,39:07,28,6,11,3,0,.346,.400,.489,41.4,-0.4,8,1.000,99,116,16.7
LaMelo Ball,2023-11-17,CHO,,MIL,34:59,37,5,5,1,0,.429,.222,.556,47.8,2.9,6,.917,99,127,21.0
LaMelo Ball,2023-11-18,CHO,,NYK,35:44,34,5,9,1,0,.545,.615,.743,34.5,12.4,3,1.000,131,127,28.0
LaMelo Ball,2023-11-20,CHO,,BOS,41:21,36,9,8,2,1,.556,.455,.656,33.4,10.3,5,1.000,120,108,27.9
LaMelo Ball,2023-11-22,CHO,,WAS,39:49,34,8,13,1,0,.419,.375,.526,39.0,4.5,4,.667,114,115,25.6
LaMelo Ball,2023-11-26,CHO,@,ORL,14:37,7,1,2,0,0,.500,.333,.583,20.5,-5.0,1,,105,128,4.7
LaMelo Ball,2023-11-28,CHO,@,NYK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMelo Ball,2023-11-30,CHO,@,BRK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMelo Ball,2023-12-02,CHO,,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMelo Ball,2023-12-06,CHO,@,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMelo Ball,2023-12-08,CHO,,TOR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMelo Ball,2023-12-11,CHO,,MIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMelo Ball,2023-12-13,CHO,@,MIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMelo Ball,2023-12-15,CHO,,NOP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMelo Ball,2023-12-16,CHO,,PHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMelo Ball,2023-12-18,CHO,@,TOR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMelo Ball,2023-12-20,CHO,@,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMelo Ball,2023-12-23,CHO,,DEN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMelo Ball,2023-12-26,CHO,@,LAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
