Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Jimmy Butler,2023-10-25,MIA,,DET,34:28,19,13,4,2,0,.333,,.433,27.7,5.6,0,.778,118,108,19.9
Jimmy Butler,2023-10-27,MIA,@,BOS,33:41,14,5,3,1,1,.273,,.468,20.5,-2.5,1,.889,110,122,11.8
Jimmy Butler,2023-10-28,MIA,@,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jimmy Butler,2023-10-30,MIA,@,MIL,28:43,13,4,4,0,1,.364,.500,.509,21.1,-1.0,1,1.000,116,123,11.4
Jimmy Butler,2023-11-01,MIA,,BRK,34:06,20,7,3,1,0,.438,.000,.512,25.1,1.0,1,.750,115,111,16.2
Jimmy Butler,2023-11-03,MIA,,WAS,31:23,20,7,2,3,0,.636,.500,.733,22.7,2.6,2,.833,129,107,18.8
Jimmy Butler,2023-11-06,MIA,,LAL,36:34,28,4,6,2,0,.600,.750,.774,24.7,11.3,3,1.000,141,110,26.3
Jimmy Butler,2023-11-08,MIA,@,MEM,34:37,15,3,2,2,0,.385,.500,.524,19.3,-0.9,1,1.000,113,108,11.2
Jimmy Butler,2023-11-11,MIA,@,ATL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jimmy Butler,2023-11-12,MIA,@,SAS,36:31,19,6,4,0,1,.357,.333,.529,24.7,-4.3,2,.889,113,121,14.5
Jimmy Butler,2023-11-14,MIA,@,CHO,34:03,32,4,5,2,0,.714,1.000,.794,31.9,12.0,3,.786,146,118,29.5
Jimmy Butler,2023-11-16,MIA,,BRK,34:34,36,5,3,1,3,.632,.400,.755,38.4,10.6,4,.909,134,120,30.6
Jimmy Butler,2023-11-18,MIA,@,CHI,33:27,25,3,2,1,0,.500,.333,.655,29.6,4.4,2,1.000,118,115,17.5
Jimmy Butler,2023-11-20,MIA,@,CHI,29:15,16,3,6,1,0,.364,.000,.535,26.0,-1.3,1,.889,125,112,13.8
Jimmy Butler,2023-11-22,MIA,@,CLE,27:48,10,4,9,2,2,.250,.200,.363,23.8,3.6,1,.750,114,97,12.7
Jimmy Butler,2023-11-24,MIA,@,NYK,36:42,23,2,3,1,0,.500,.600,.691,22.7,6.1,2,1.000,127,107,17.3
