Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_BOS,OPP_ATL,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Jayson Tatum,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,6.4,3.6,0.8,2.2,0.4354,0.3955,0.64,26.940000000000005,107.8,100.6,17.4,1.17661,10,2021,1,15,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Jayson Tatum,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,5.6,3.4,0.7,1.9,0.3944999999999999,0.3622,0.64,24.2,98.7,87.9,16.33,1.09987,11,2021,1,17,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Jayson Tatum,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,4.5,2.9,0.7,1.4,0.3516,0.3289,0.54,20.74,89.0,76.9,14.73,0.987194,12,2021,1,20,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Jayson Tatum,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,3.4,2.5,0.4,1.0,0.2987,0.2956,0.4599999999999999,18.009999999999998,77.5,66.0,12.47,1.07988,13,2021,1,22,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Jayson Tatum,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,3.0,2.2,0.3,1.0,0.2487,0.2356,0.36,15.739999999999998,63.5,55.4,11.04,1.10635,14,2021,1,24,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Jayson Tatum,31,24,4,5,0,1.0,0.476,0.5,0.548,34.0,0.3,2,0.5,106.0,107.0,15.5,16,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,2.8,2.5,0.2,0.9,0.2505,0.2583,0.35,15.64,64.5,56.2,10.96,0.956553,15,2021,1,25,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Jayson Tatum,34,25,7,2,4,0.0,0.44,0.0,0.467,36.7,3.0,3,0.75,96.0,106.0,16.8,17,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,2.7,1.5,0.6,1.2,0.2489999999999999,0.2083,0.425,16.69,59.7,54.3,10.12,0.981178,16,2021,1,27,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Jayson Tatum,40,30,9,3,2,0.0,0.667,0.667,0.727,28.8,9.9,4,0.667,119.0,102.0,23.8,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,3.0,1.6,0.8,1.5,0.2578,0.2125,0.3917,16.27,54.9,53.7,9.23,1.12706,17,2021,1,30,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Jayson Tatum,38,27,9,3,0,0.0,0.474,0.4,0.624,28.9,2.8,4,0.833,115.0,113.0,16.9,19,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,3.4,1.5,0.7,1.7,0.2576,0.19,0.375,16.42,54.1,53.4,9.12,0.905698,18,2021,2,2,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Jayson Tatum,39,27,9,10,2,0.0,0.423,0.2,0.494,34.6,3.0,4,1.0,104.0,116.0,20.5,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.3,3.8,2.3,0.8,1.7,0.248,0.1767,0.375,16.3,54.0,54.4,9.35,1.02468,19,2021,2,3,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Jayson Tatum,40,34,7,2,4,0.0,0.444,0.5,0.574,35.7,5.7,2,0.833,113.0,114.0,24.6,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,4.5,2.5,1.2,1.9,0.2924,0.2266999999999999,0.4583,19.87,65.3,65.8,11.81,1.03044,20,2021,2,5,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Jayson Tatum,35,23,4,7,1,0.0,0.364,0.429,0.484,31.5,10.3,0,1.0,116.0,116.0,17.9,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.9,3.2,1.3,1.9,0.3288,0.2696,0.5583,23.02,76.9,77.4,13.6,0.897999,21,2021,2,7,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Jayson Tatum,38,23,4,4,0,0.0,0.35,0.25,0.489,28.6,0.4,0,1.0,119.0,138.0,15.8,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.3,5.3,3.6,1.3,1.9,0.3638,0.2946,0.6583,25.880000000000003,88.8,91.2,15.18,0.938156,22,2021,2,9,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Jayson Tatum,36,17,6,9,2,0.0,0.385,0.333,0.543,20.2,3.6,2,1.0,130.0,106.0,16.8,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,5.9,4.5,1.5,2.1,0.4023,0.3278999999999999,0.7583,27.9,101.8,101.8,16.86,1.08057,23,2021,2,11,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Jayson Tatum,41,33,11,7,0,0.0,0.409,0.429,0.595,33.4,8.4,2,0.923,123.0,115.0,25.8,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,7.0,5.2,1.5,2.3,0.4431999999999999,0.3708,0.8506,31.24,114.1,113.3,19.44,1.22805,24,2021,2,12,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Jayson Tatum,23,6,8,4,1,0.0,0.214,0.0,0.208,28.1,-7.7,2,0.0,57.0,96.0,0.4,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.5,7.4,5.1,1.6,2.3,0.417,0.3208,0.8006,30.65,109.2,112.2,17.93,1.04331,25,2021,2,14,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Jayson Tatum,33,21,6,8,1,0.0,0.333,0.125,0.488,33.9,1.0,4,1.0,107.0,103.0,14.4,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,7.3,5.7,1.3,2.4,0.4063,0.3333,0.8256,30.370000000000005,110.3,111.9,17.689999999999998,1.02477,26,2021,2,16,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Jayson Tatum,35,35,6,6,2,0.0,0.524,0.333,0.677,34.8,13.7,3,0.909,133.0,123.0,28.9,28,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,7.0,6.0,1.3,2.3,0.392,0.2999,0.8498000000000001,30.97,111.7,114.0,18.2,1.26138,27,2021,2,17,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Jayson Tatum,37,25,8,6,1,3.0,0.476,0.375,0.571,31.9,1.2,6,1.0,102.0,108.0,17.6,29,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,6.9,6.3,1.4,2.5,0.3922,0.2974,0.8664999999999999,31.270000000000003,110.4,113.5,18.27,1.12565,28,2021,2,19,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Jayson Tatum,41,32,9,2,2,0.0,0.417,0.429,0.538,32.3,4.8,1,0.692,112.0,110.0,21.5,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,6.9,5.5,1.4,2.2,0.3916,0.3203,0.8356999999999999,31.04,111.2,112.9,18.37,1.29348,29,2021,2,21,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Jayson Tatum,36,28,6,4,1,2.0,0.435,0.3,0.546,37.4,3.6,4,0.833,106.0,115.0,17.7,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,6.8,5.7,1.1,2.4,0.3907,0.3003,0.8356999999999999,31.21,110.5,113.0,17.68,0.887281,30,2021,2,23,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Jayson Tatum,32,13,1,1,2,0.0,0.2,0.125,0.299,30.9,-14.9,1,1.0,71.0,137.0,2.6,32,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,6.5,5.1,1.2,2.5,0.3742999999999999,0.2699,0.8356999999999999,31.15,106.0,115.1,16.15,1.14315,31,2021,2,24,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Jayson Tatum,38,9,9,4,0,1.0,0.222,0.25,0.25,22.4,-10.5,1,0.0,66.0,115.0,3.6,33,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,7.0,5.1,1.2,2.6,0.3615,0.2699,0.7356999999999999,30.53,100.7,112.8,14.929999999999998,1.02813,32,2021,2,26,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Jayson Tatum,39,31,8,3,3,0.0,0.545,0.3,0.652,29.3,7.7,4,1.0,117.0,102.0,22.3,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.3,7.2,4.5,1.3,2.8,0.3775,0.2665999999999999,0.7356999999999999,31.44,99.4,112.4,15.48,0.974231,33,2021,2,28,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Jayson Tatum,40,14,5,5,2,0.0,0.313,0.2,0.404,23.6,-8.2,3,1.0,93.0,127.0,8.4,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,6.6,4.3,1.5,2.9,0.3679,0.2436999999999999,0.7434,30.46,96.4,113.6,13.74,1.06721,34,2021,3,2,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Jayson Tatum,37,27,12,5,2,0.0,0.6,0.5,0.696,26.8,4.0,3,0.6,134.0,122.0,23.8,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.5,7.0,4.4,1.6,3.0,0.4065,0.2936999999999999,0.8033999999999999,30.33,104.1,116.2,16.08,1.28215,35,2021,3,4,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Jayson Tatum,36,31,5,3,1,0.0,0.591,0.429,0.677,30.1,6.9,2,1.0,127.0,128.0,23.0,37,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,6.9,3.9,1.6,2.8,0.4322999999999999,0.3240999999999999,0.8033999999999999,29.95,106.1,118.7,16.94,1.12481,36,2021,3,11,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Jayson Tatum,28,23,6,6,1,0.0,0.529,0.6,0.643,29.2,6.2,2,1.0,133.0,105.0,18.9,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,6.9,3.9,1.5,2.7,0.4327999999999999,0.3507999999999999,0.8125,29.390000000000004,106.1,116.9,15.94,1.05045,37,2021,3,14,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Jayson Tatum,37,29,6,3,3,0.0,0.5,0.571,0.583,32.1,6.5,3,0.5,117.0,123.0,20.5,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.7,6.7,3.6,1.7,2.4,0.4351999999999999,0.3703999999999999,0.7625,29.41,107.6,118.4,16.23,1.25164,38,2021,3,16,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Jayson Tatum,37,29,5,3,2,1.0,0.458,0.231,0.553,31.2,4.4,1,0.8,120.0,122.0,20.3,40,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,6.3,3.7,1.7,2.4,0.4392999999999999,0.3505999999999999,0.7733,29.3,108.4,119.6,16.110000000000003,1.21751,39,2021,3,17,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Jayson Tatum,36,15,7,3,0,0.0,0.375,0.4,0.444,25.4,-7.3,4,0.5,86.0,120.0,6.4,41,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.1,6.4,3.6,1.6,2.4,0.4333,0.3606,0.74,28.1,106.4,120.1,14.98,1.05345,40,2021,3,19,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Jayson Tatum,29,23,4,4,0,0.0,0.538,0.625,0.779,27.8,11.8,2,1.0,141.0,111.0,19.1,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,6.7,3.9,1.4,2.5,0.4670999999999999,0.4105999999999999,0.74,27.790000000000003,113.4,117.5,16.630000000000003,1.11097,41,2021,3,21,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Jayson Tatum,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,5.8,3.5,1.4,2.4,0.4448999999999999,0.3856,0.74,25.55,106.8,106.0,16.270000000000003,0.936896,42,2021,3,22,0,1.0,6.123233995736766e-17,0.0,1.0
