Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TRB_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_TOR,OPP_UTA,OPP_WAS,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Derrick White,22,12,4,3,2,1.0,0.429,0.25,0.652,19.8,4.7,2,1.0,122.0,115.0,10.7,36,0,0,15.6,2.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.7,1.2,2.0,0.4184,0.25,0.905,21.33,122.6,113.9,14.089999999999998,1.00695,35,2022,1,4,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Derrick White,31,17,4,2,0,2.0,0.412,0.429,0.5,28.9,0.4,3,0.0,97.0,112.0,8.9,37,0,1,15.5,2.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,1.2,2.1,0.4296,0.2596,0.805,21.87,119.4,111.2,13.41,0.981758,36,2022,1,5,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38,0,1,13.3,2.4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,1.0,2.1,0.3828999999999999,0.2346,0.705,19.630000000000003,105.7,98.7,11.67,1.01972,37,2022,1,7,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39,0,1,12.8,2.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.9,2.0,0.3579,0.2346,0.605,17.98,97.8,85.9,11.37,1.19521,38,2022,1,9,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40,0,1,11.3,1.9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.8,1.6,0.315,0.2346,0.505,15.580000000000002,88.2,76.1,10.59,1.12372,39,2022,1,10,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41,1,1,9.0,1.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.7,1.4,0.2513999999999999,0.1679,0.4216999999999999,13.39,72.8,65.6,8.32,1.07052,40,2022,1,12,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42,1,1,8.3,1.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.6,1.2,0.2180999999999999,0.1679,0.3217,11.66,58.4,56.1,7.140000000000001,0.956385,41,2022,1,14,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Derrick White,25,19,4,4,1,3.0,0.636,0.6,0.745,27.7,18.9,3,0.5,125.0,98.0,17.4,43,1,0,8.1,1.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.4,1.2,0.2317,0.1779,0.305,12.0,59.8,55.7,6.969999999999999,1.14084,42,2022,1,15,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Derrick White,30,14,0,7,0,0.0,0.417,0.0,0.509,20.9,-0.3,1,1.0,120.0,131.0,10.3,44,1,0,8.0,1.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,1.3,0.2279,0.1278999999999999,0.3299999999999999,11.79,57.6,56.6,6.42,1.03152,43,2022,1,17,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Derrick White,27,11,3,6,0,2.0,0.444,0.167,0.557,19.2,-2.5,2,1.0,114.0,102.0,9.2,45,1,0,7.3,1.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.3,1.1,0.2338,0.1446,0.35,11.65,57.8,55.8,5.65,1.02111,44,2022,1,19,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Derrick White,34,17,6,7,0,0.0,0.25,0.429,0.435,28.7,-4.0,3,0.75,96.0,127.0,9.9,46,1,0,7.8,1.7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.1,1.2,0.2158999999999999,0.1625,0.325,12.54,55.2,57.0,5.569999999999999,1.13625,45,2022,1,21,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Derrick White,33,10,7,9,1,0.0,0.267,0.286,0.333,21.8,-2.2,1,0.0,98.0,121.0,9.9,47,1,1,7.1,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.2,1.0,0.2013999999999999,0.1481999999999999,0.325,11.83,55.3,57.9,5.67,1.0675,46,2022,1,23,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Derrick White,23,5,2,6,0,0.0,0.4,0.0,0.46,11.4,-4.3,1,1.0,119.0,110.0,5.7,48,0,0,7.6,2.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.2,1.1,0.2413999999999999,0.1481999999999999,0.425,12.97,67.2,68.9,6.24,1.01967,47,2022,1,25,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Derrick White,34,14,3,5,1,1.0,0.5,0.333,0.643,17.1,-1.3,3,1.0,110.0,121.0,10.1,49,1,0,9.0,2.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.3,1.4,0.2914,0.1815,0.525,14.68,78.2,81.0,7.25,1.0413,48,2022,1,26,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Derrick White,33,14,4,9,0,0.0,0.444,0.4,0.651,15.7,0.7,1,1.0,146.0,125.0,13.8,50,1,0,10.4,2.9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.3,1.5,0.3358,0.2214999999999999,0.625,16.25,92.8,93.5,8.629999999999999,1.08865,49,2022,1,28,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Derrick White,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,51,0,1,10.4,2.9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.3,0.3,1.5,0.3358,0.2214999999999999,0.625,16.25,92.8,93.5,8.629999999999999,1.2074,50,2022,1,30,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Derrick White,35,16,3,7,0,0.0,0.6,0.571,0.8,17.1,-2.0,3,0.0,127.0,134.0,13.0,52,1,1,12.0,3.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3,1.8,0.3958,0.2785999999999999,0.625,17.96,105.5,106.9,9.93,1.0552,51,2022,2,1,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Derrick White,22,22,4,2,0,0.0,0.636,0.571,0.862,36.8,6.9,6,1.0,102.0,121.0,12.9,53,1,0,12.3,3.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.2,2.1,0.3958,0.2757,0.675,18.87,103.2,109.2,9.48,1.14793,52,2022,2,3,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Derrick White,29,12,3,7,0,1.0,0.333,0.25,0.536,18.4,-2.0,1,1.0,132.0,114.0,11.6,54,1,0,12.1,3.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.2,2.1,0.3874,0.3006999999999999,0.675,18.62,104.4,107.5,9.61,1.03226,53,2022,2,4,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Derrick White,32,17,4,3,2,1.0,0.462,0.4,0.576,20.1,7.1,1,0.75,118.0,107.0,14.1,55,0,0,12.7,3.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.4,2.0,0.3892,0.3239999999999999,0.65,18.71,104.8,108.0,10.1,0.89769,54,2022,2,9,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Derrick White,28,15,6,2,1,0.0,0.5,0.429,0.603,20.1,1.7,2,0.0,109.0,103.0,10.0,56,1,0,12.5,3.6,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,1.9,0.4142,0.324,0.575,17.85,106.1,105.6,10.11,1.13622,55,2022,2,11,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Derrick White,29,14,4,5,2,1.0,0.286,0.2,0.444,25.4,6.4,1,1.0,105.0,95.0,11.8,57,1,0,12.9,3.3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.6,1.9,0.4160999999999999,0.3154,0.675,18.21,106.8,103.0,10.3,1.25868,56,2022,2,13,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Derrick White,28,11,1,2,1,1.0,0.444,0.0,0.533,19.6,-5.0,1,1.0,117.0,100.0,7.5,58,0,0,13.5,3.2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.7,1.9,0.4205,0.3154,0.675,19.03,106.6,102.0,10.48,0.978432,57,2022,2,15,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Derrick White,36,9,6,6,3,2.0,0.3,0.167,0.383,18.2,-2.0,2,0.5,86.0,109.0,10.0,59,1,0,13.0,3.5,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.9,1.8,0.4004999999999999,0.2988,0.625,19.14,104.2,100.8,10.47,1.05438,58,2022,2,16,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Derrick White,20,13,5,3,0,0.0,0.444,0.333,0.58,24.0,0.2,0,0.8,137.0,107.0,10.7,60,0,0,12.9,3.6,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.9,1.7,0.4004999999999999,0.2920999999999999,0.605,19.97,103.3,99.0,10.16,1.17,59,2022,2,24,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Derrick White,20,3,1,3,0,1.0,0.333,0.5,0.5,13.7,-4.8,3,0.0,75.0,115.0,1.8,61,0,1,13.2,3.7,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.9,2.0,0.4338,0.3420999999999999,0.605,21.34,110.8,110.5,10.34,1.0594,60,2022,2,26,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Derrick White,22,11,1,0,1,3.0,0.4,0.2,0.506,21.6,1.0,0,1.0,105.0,124.0,8.2,62,0,0,12.7,3.5,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.0,1.7,0.4138,0.305,0.705,21.79,108.6,109.5,9.86,1.14235,61,2022,2,27,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Derrick White,28,18,2,5,0,0.0,0.538,0.2,0.628,25.6,4.5,1,1.0,130.0,111.0,14.0,63,1,0,12.3,3.3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.0,1.2,0.404,0.2679,0.705,20.67,111.4,108.5,9.97,0.96864,62,2022,3,1,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Derrick White,26,12,4,2,0,1.0,0.4,0.5,0.53,21.1,-0.7,1,0.667,117.0,120.0,8.9,64,1,0,12.3,3.4,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.0,1.2,0.4107,0.2929,0.6717000000000001,20.94,109.9,109.1,9.7,1.00937,63,2022,3,3,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Derrick White,20,6,3,0,0,0.0,0.333,0.0,0.63,10.5,-5.0,0,1.0,149.0,130.0,5.2,65,1,1,11.2,3.3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.8,1.1,0.3978,0.2529,0.6967000000000001,19.98,113.0,111.4,8.809999999999999,1.13141,64,2022,3,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Derrick White,32,11,3,8,2,3.0,0.455,0.2,0.5,15.2,10.8,0,0.0,136.0,104.0,15.1,66,0,1,10.8,3.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.9,0.9,0.3933,0.2299999999999999,0.6967000000000001,19.49,115.7,111.5,9.32,1.23813,65,2022,3,9,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Derrick White,24,11,4,1,1,1.0,0.571,0.333,0.698,16.1,4.7,1,1.0,133.0,108.0,9.9,67,1,0,10.5,3.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8,0.9,0.4218,0.2433,0.6967000000000001,18.56,118.5,112.8,9.13,1.12481,66,2022,3,11,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Derrick White,22,5,4,1,0,0.0,0.2,0.0,0.23,23.9,-14.6,1,0.5,50.0,106.0,-1.9,68,1,0,9.9,3.3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.7,0.9,0.3974,0.2433,0.6467,18.99,111.8,113.4,8.190000000000001,0.969344,67,2022,3,13,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Derrick White,22,0,4,4,1,0.0,0.0,0.0,0.0,19.6,-15.2,1,0.0,33.0,94.0,-2.8,69,0,1,9.0,3.1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.5,0.8,0.3674,0.2266,0.5967,19.13,106.5,111.9,6.909999999999999,1.11235,68,2022,3,16,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Derrick White,31,7,2,5,1,0.0,0.25,0.2,0.394,18.2,-9.9,3,1.0,87.0,106.0,2.7,70,0,0,8.4,2.8,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9,0.6,1.1,0.348,0.2133,0.6167,18.55,101.5,111.8,6.11,1.22075,69,2022,3,18,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Derrick White,23,6,1,3,0,0.0,0.4,0.0,0.51,12.8,-3.8,0,1.0,129.0,124.0,5.7,71,0,0,8.7,2.8,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.6,0.8,0.3547,0.1633,0.7167,18.46,106.9,112.7,6.5,1.1179,70,2022,3,20,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Derrick White,34,18,5,5,0,1.0,0.5,0.2,0.688,16.7,1.4,0,1.0,158.0,128.0,17.1,72,0,0,9.4,3.2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.5,0.8,0.3647,0.1633,0.7167,17.970000000000002,112.2,113.1,7.390000000000001,0.886918,71,2022,3,21,0,1.0,6.123233995736766e-17,0.0,1.0
