Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Ja Morant,2024-10-23,MEM,@,UTA,27:56,22,5,10,1,0,.583,.000,.689,27.6,6.6,3,.889,138,118,20.9
Ja Morant,2024-10-25,MEM,@,HOU,23:48,24,0,2,0,0,.471,.500,.573,43.2,-4.4,6,.667,89,130,9.1
Ja Morant,2024-10-26,MEM,,ORL,24:45,16,2,10,0,1,.333,.000,.515,31.4,-1.3,3,1.000,114,112,13.3
Ja Morant,2024-10-28,MEM,,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ja Morant,2024-10-30,MEM,,BRK,29:08,14,8,11,0,0,.313,.167,.394,32.4,-5.8,5,.750,92,122,9.1
Ja Morant,2024-10-31,MEM,,MIL,28:54,26,10,14,1,0,.563,.400,.681,32.6,19.8,3,.857,139,94,29.2
Ja Morant,2024-11-02,MEM,@,PHI,31:24,18,6,12,2,0,.462,.000,.545,30.4,-0.7,6,.750,107,105,16.3
Ja Morant,2024-11-04,MEM,@,BRK,32:34,25,5,9,0,0,.455,.333,.526,35.3,4.0,3,1.000,116,119,18.8
Ja Morant,2024-11-06,MEM,,LAL,24:09,20,4,5,1,1,.412,.667,.521,39.7,-3.5,5,.800,97,107,11.1
Ja Morant,2024-11-08,MEM,,WAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ja Morant,2024-11-10,MEM,@,POR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ja Morant,2024-11-13,MEM,@,LAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ja Morant,2024-11-15,MEM,@,GSW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ja Morant,2024-11-17,MEM,,DEN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ja Morant,2024-11-19,MEM,,DEN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ja Morant,2024-11-20,MEM,,PHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ja Morant,2024-11-23,MEM,@,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ja Morant,2024-11-25,MEM,,POR,23:03,22,2,11,0,1,.500,.667,.671,31.7,17.3,2,.800,149,107,22.2
Ja Morant,2024-11-27,MEM,,DET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ja Morant,2024-11-29,MEM,,NOP,28:33,27,3,7,3,0,.556,.000,.640,36.7,7.0,5,1.000,114,102,21.8
Ja Morant,2024-12-01,MEM,,IND,26:48,19,2,8,1,1,.462,.286,.607,24.4,7.4,0,.833,142,114,19.0
Ja Morant,2024-12-03,MEM,@,DAL,31:26,31,2,4,3,0,.500,.500,.618,38.9,5.6,6,.857,104,112,19.6
