Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Domantas Sabonis,2024-10-24,SAC,,MIN,38:11,24,8,1,2,1,.615,.750,.726,24.2,2.5,4,.625,113,110,17.5
Domantas Sabonis,2024-10-26,SAC,@,LAL,36:45,29,12,10,1,1,.714,.333,.807,23.1,14.2,2,.889,162,122,33.1
Domantas Sabonis,2024-10-28,SAC,,POR,35:52,16,13,7,0,0,.625,.500,.752,16.9,4.8,3,.833,136,99,17.0
Domantas Sabonis,2024-10-29,SAC,@,UTA,34:00,28,11,4,0,0,.722,.500,.742,28.0,6.9,3,.500,132,102,23.3
Domantas Sabonis,2024-11-01,SAC,@,ATL,33:11,15,14,6,0,0,.455,,.568,20.2,-2.0,3,1.000,117,113,13.5
Domantas Sabonis,2024-11-02,SAC,@,TOR,42:48,17,20,10,1,0,.500,.000,.629,15.5,5.0,3,.875,138,115,23.4
Domantas Sabonis,2024-11-04,SAC,@,MIA,37:55,16,16,7,0,0,.500,.500,.621,18.9,4.2,3,1.000,125,113,16.3
Domantas Sabonis,2024-11-06,SAC,,TOR,33:34,17,11,13,1,0,1.000,,1.037,10.3,24.8,0,1.000,219,112,30.2
Domantas Sabonis,2024-11-08,SAC,,LAC,37:33,23,12,6,1,0,.750,.000,.786,20.7,11.5,2,.833,143,103,23.0
Domantas Sabonis,2024-11-10,SAC,@,PHO,38:49,20,12,5,0,0,.643,.000,.653,23.2,-2.7,6,.667,107,107,13.7
Domantas Sabonis,2024-11-11,SAC,@,SAS,36:05,23,12,4,2,0,.579,.333,.605,28.9,1.8,4,,110,119,18.1
Domantas Sabonis,2024-11-13,SAC,,PHO,29:41,11,10,9,0,1,.750,1.000,1.127,18.7,4.8,7,1.000,111,105,12.0
Domantas Sabonis,2024-11-15,SAC,,MIN,39:39,23,12,4,0,3,.667,.000,.705,23.1,3.3,4,1.000,123,120,21.4
Domantas Sabonis,2024-11-16,SAC,,UTA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Domantas Sabonis,2024-11-18,SAC,,ATL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Domantas Sabonis,2024-11-22,SAC,@,LAC,40:21,24,15,4,1,1,.529,.400,.640,27.1,3.4,6,1.000,99,100,18.3
Domantas Sabonis,2024-11-24,SAC,,BRK,35:02,13,18,7,1,0,.500,.333,.542,20.6,2.3,4,,108,113,14.3
Domantas Sabonis,2024-11-25,SAC,,OKC,35:02,21,10,3,3,1,.636,.500,.723,23.3,4.2,4,.750,119,124,18.9
Domantas Sabonis,2024-11-27,SAC,@,MIN,33:52,27,12,5,1,0,.588,.500,.672,27.8,9.1,3,.857,134,107,23.8
Domantas Sabonis,2024-11-29,SAC,@,POR,40:57,21,14,11,1,1,.800,.667,.893,17.8,12.0,5,.750,137,114,25.4
Domantas Sabonis,2024-12-01,SAC,,SAS,36:41,25,13,6,0,0,.500,.500,.613,24.1,3.1,2,.700,143,136,23.9
Domantas Sabonis,2024-12-03,SAC,,HOU,31:43,27,7,4,0,0,.684,.000,.650,31.4,2.3,2,.250,121,118,19.8
Domantas Sabonis,2024-12-05,SAC,@,MEM,35:57,17,13,6,0,0,.636,.500,.715,16.1,5.8,3,1.000,130,111,17.6
Domantas Sabonis,2024-12-06,SAC,@,SAS,32:32,22,16,4,0,0,.583,,.689,22.4,3.6,1,.889,151,108,23.8
Domantas Sabonis,2024-12-08,SAC,,UTA,28:08,19,12,6,1,1,.615,.667,.707,22.1,11.3,1,1.000,153,93,22.4
Domantas Sabonis,2024-12-12,SAC,@,NOP,34:17,32,20,3,2,0,.733,1.000,.844,24.1,19.6,1,1.000,174,105,36.2
Domantas Sabonis,2024-12-16,SAC,,DEN,41:25,28,14,6,3,0,.600,.333,.657,22.2,6.6,2,1.000,134,115,28.6
Domantas Sabonis,2024-12-19,SAC,,LAL,38:17,18,12,9,0,2,.615,1.000,.610,18.4,8.2,1,.250,127,107,19.6
Domantas Sabonis,2024-12-21,SAC,,LAL,37:00,19,19,5,1,0,.474,.000,.468,23.9,6.1,0,.333,114,103,19.9
Domantas Sabonis,2024-12-22,SAC,,IND,31:17,17,21,4,1,0,.364,.250,.372,33.6,-0.1,2,.000,90,122,14.1
Domantas Sabonis,2024-12-26,SAC,,DET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
