Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIL,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Giannis Antetokounmpo,2023-10-26,35,23,12,3,2,2.0,0.476,0.0,0.461,39.4,-6.8,7,0.333,83.0,108.0,12.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,3.0,2.0,7.0,0.476,0.0,0.333,39.4,83.0,108.0,12.0,0.0
Giannis Antetokounmpo,2023-10-29,29,26,11,3,1,2.0,0.643,0.0,0.707,29.6,10.2,3,0.8,136.0,119.0,25.0,2,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,11.5,3.0,1.5,5.0,0.5595,0.0,0.5665,34.5,109.5,113.5,18.5,1.18005
Giannis Antetokounmpo,2023-10-30,32,33,7,2,0,1.0,0.571,0.333,0.639,36.7,5.4,2,0.727,124.0,115.0,23.3,3,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33333333333333,10.0,2.6666666666666665,1.0,4.0,0.5633333333333334,0.111,0.62,35.233333333333334,114.33333333333331,114.0,20.1,1.06828
Giannis Antetokounmpo,2023-11-01,28,16,4,2,1,0.0,0.455,0.0,0.535,29.7,-8.3,3,0.667,104.0,139.0,9.7,4,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.5,8.5,2.5,1.0,3.75,0.53625,0.08325,0.63175,33.85,111.75,120.25,17.5,1.0193
Giannis Antetokounmpo,2023-11-03,36,22,8,6,0,1.0,0.6,1.0,0.7,28.1,1.3,7,0.538,104.0,109.0,14.5,5,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.4,3.2,0.8,4.4,0.549,0.2666,0.613,32.7,110.2,118.0,16.9,0.951189
Giannis Antetokounmpo,2023-11-06,35,36,12,3,1,2.0,0.556,0.143,0.607,38.1,6.2,3,0.833,118.0,117.0,28.2,6,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,3.1666666666666665,0.8333333333333334,4.166666666666667,0.5501666666666667,0.246,0.6496666666666667,33.6,111.5,117.83333333333331,18.78333333333333,1.19288
Giannis Antetokounmpo,2023-11-08,22,15,9,5,0,3.0,0.375,0.0,0.402,37.8,2.5,1,0.5,88.0,101.0,11.9,7,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.428571428571427,9.0,3.4285714285714284,0.7142857142857143,3.7142857142857135,0.5251428571428571,0.2108571428571428,0.6282857142857142,34.2,108.14285714285714,115.42857142857144,17.8,1.2003
Giannis Antetokounmpo,2023-11-09,36,54,12,3,0,0.0,0.76,0.0,0.82,47.9,10.2,8,0.889,132.0,124.0,40.2,8,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.125,9.375,3.375,0.625,4.25,0.5545,0.1845,0.660875,35.9125,111.125,116.5,20.6,1.07738
Giannis Antetokounmpo,2023-11-11,37,35,10,7,4,2.0,0.682,0.0,0.641,40.7,14.6,6,0.417,109.0,103.0,29.3,9,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.88888888888889,9.444444444444445,3.7777777777777777,1.0,4.444444444444445,0.5686666666666667,0.164,0.6337777777777778,36.44444444444444,110.88888888888889,115.0,21.566666666666663,1.10663
Giannis Antetokounmpo,2023-11-13,35,35,11,2,0,0.0,0.591,0.333,0.621,37.2,4.8,3,0.571,121.0,113.0,23.7,10,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,9.6,3.6,0.9,4.3,0.5709,0.1809,0.6275000000000001,36.52,111.9,114.8,21.78,1.0842
