Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIL,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Giannis Antetokounmpo,2022-11-23,34,36,11,7,0,0.0,0.556,0.0,0.581,45.8,3.9,8,0.667,103.0,117.0,21.3,17,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,7.3,4.2,0.6,3.3,0.3254,0.0699999999999999,0.3701,29.32,68.6,76.1,11.7,1.01627
Giannis Antetokounmpo,2022-11-25,31,38,9,6,0,2.0,0.65,0.667,0.726,42.2,20.0,3,0.714,140.0,107.0,32.9,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,6.8,3.7,0.6,3.2,0.3492,0.0867,0.3915,29.68,72.0,77.2,13.03,1.06019
Giannis Antetokounmpo,2022-11-27,29,30,11,4,1,0.0,0.579,0.0,0.641,40.8,3.0,3,0.8,128.0,119.0,23.6,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,7.9,4.1,0.7,3.5,0.4070999999999999,0.0867,0.4715,33.76,84.8,89.1,15.39,1.08949
Giannis Antetokounmpo,2022-11-30,37,37,13,7,0,1.0,0.52,0.25,0.611,41.0,13.9,3,0.75,126.0,108.0,29.2,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,8.5,4.6,0.5,3.3,0.4141,0.1117,0.4589999999999999,33.3,88.3,89.3,16.85,1.07593
Giannis Antetokounmpo,2022-12-02,35,40,7,5,0,1.0,0.696,0.0,0.718,38.5,10.3,3,0.727,139.0,138.0,32.8,21,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,9.2,5.1,0.5,3.6,0.4836999999999999,0.1117,0.5317000000000001,37.15,102.2,103.1,20.130000000000003,1.06693
Giannis Antetokounmpo,2022-12-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,9.2,5.1,0.5,3.6,0.4836999999999999,0.1117,0.5317000000000001,37.15,102.2,103.1,20.130000000000003,1.1999
Giannis Antetokounmpo,2022-12-05,33,34,13,5,1,2.0,0.571,0.5,0.658,38.0,13.2,4,0.727,115.0,91.0,27.5,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,9.7,5.2,0.5,3.2,0.5027,0.1617,0.5433,35.97,105.6,100.4,21.99,1.19669
Giannis Antetokounmpo,2022-12-07,33,35,6,7,1,0.0,0.632,1.0,0.748,34.1,16.5,3,0.9,144.0,118.0,29.6,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.2,9.1,5.1,0.6,3.3,0.5326,0.2617,0.5969,36.0,110.5,101.5,23.89,0.948134
Giannis Antetokounmpo,2022-12-09,35,28,10,3,1,0.0,0.5,1.0,0.574,38.3,-1.5,7,0.7,97.0,108.0,15.1,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,8.7,5.0,0.6,3.5,0.5370999999999999,0.3417,0.6402,35.6,112.3,101.8,24.27,1.14986
Giannis Antetokounmpo,2022-12-11,37,16,18,4,1,2.0,0.412,0.0,0.407,26.2,0.3,3,0.333,82.0,90.0,11.3,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,9.8,4.8,0.5,3.7,0.5115999999999999,0.3417,0.6317999999999999,34.49,107.4,99.6,22.33,1.16113
Giannis Antetokounmpo,2022-12-13,30,30,12,5,1,1.0,0.346,0.167,0.448,51.4,-5.8,4,0.647,102.0,100.0,17.4,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,9.9,4.6,0.6,3.3,0.4906,0.3583999999999999,0.6298,35.05,107.3,97.9,21.94,1.02466
Giannis Antetokounmpo,2022-12-15,26,19,6,5,1,0.0,0.385,0.333,0.507,32.2,6.5,1,0.615,112.0,136.0,14.8,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,9.6,4.5,0.7,3.1,0.4641,0.325,0.6199,34.05,104.5,100.8,20.13,0.936364
Giannis Antetokounmpo,2022-12-17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.9,8.5,4.1,0.6,2.8,0.4061999999999999,0.325,0.5399,29.97000000000001,91.7,88.9,17.77,1.14222
Giannis Antetokounmpo,2022-12-19,34,42,10,1,0,1.0,0.706,0.333,0.787,36.3,9.5,2,0.773,151.0,114.0,34.1,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,8.2,3.5,0.6,2.7,0.4248,0.3333,0.5422,29.5,94.2,89.5,18.26,1.21775
Giannis Antetokounmpo,2022-12-21,40,45,14,4,1,2.0,0.63,0.0,0.661,42.4,13.9,5,0.688,126.0,114.0,35.3,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,8.9,3.4,0.7,2.9,0.4181999999999999,0.3333,0.5383,29.890000000000004,92.9,87.1,18.51,0.969282
Giannis Antetokounmpo,2022-12-23,36,26,13,7,2,0.0,0.692,0.0,0.729,29.8,10.4,7,0.727,116.0,116.0,23.1,32,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,10.2,4.1,0.9,3.6,0.4873999999999999,0.3333,0.611,32.87,104.5,98.7,20.82,1.07376
Giannis Antetokounmpo,2022-12-25,35,27,9,3,0,0.0,0.409,0.2,0.495,37.1,-6.8,3,0.667,100.0,141.0,14.6,33,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,9.8,3.9,0.8,3.5,0.4711999999999999,0.3033,0.6050000000000001,32.78,103.0,103.7,19.53,1.04569
Giannis Antetokounmpo,2022-12-28,42,45,22,7,1,0.0,0.436,0.0,0.484,46.8,12.4,5,0.647,105.0,106.0,30.4,34,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,11.4,3.9,0.8,3.7,0.4516,0.2032999999999999,0.5797,34.05,99.1,102.5,19.61,1.28239
Giannis Antetokounmpo,2022-12-30,38,43,20,5,1,2.0,0.609,1.0,0.667,36.8,15.1,5,0.667,129.0,102.0,36.6,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,12.4,4.1,0.8,3.5,0.4625,0.2032999999999999,0.5763999999999999,33.9,102.3,101.9,21.76,1.12463
Giannis Antetokounmpo,2023-01-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.7,10.6,3.7,0.7,3.2,0.4212999999999999,0.2032999999999999,0.5431000000000001,31.279999999999998,94.1,92.9,20.630000000000003,0.911265
Giannis Antetokounmpo,2023-01-03,37,55,10,7,2,0.0,0.606,0.0,0.687,49.5,20.0,5,0.938,134.0,110.0,44.0,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.2,10.4,3.9,0.8,3.3,0.4473,0.1866,0.5722,31.09,97.3,93.9,23.29,0.893172
Giannis Antetokounmpo,2023-01-04,40,30,21,10,0,1.0,0.389,0.333,0.551,41.5,4.8,12,0.714,92.0,82.0,19.0,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.3,11.9,4.4,0.7,4.4,0.4477,0.1866,0.5821,32.02,95.3,88.5,23.71,1.19447
Giannis Antetokounmpo,2023-01-06,22,9,4,0,0,0.0,0.286,0.0,0.38,29.3,-21.7,3,0.455,71.0,145.0,0.7,39,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,12.3,4.4,0.7,4.7,0.4763,0.1866,0.6275999999999999,34.95,102.4,103.0,23.78,1.18031
Giannis Antetokounmpo,2023-01-09,36,22,10,5,0,2.0,0.4,0.333,0.542,28.9,3.0,4,0.75,113.0,114.0,17.4,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,12.3,4.8,0.7,4.9,0.4457,0.1866,0.6253,34.21,98.6,103.0,22.11,1.13699
Giannis Antetokounmpo,2023-01-11,35,7,18,10,0,1.0,0.3,0.0,0.298,15.5,-0.1,1,0.25,105.0,104.0,10.9,41,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,12.7,5.4,0.6,4.5,0.4126999999999999,0.1866,0.5814999999999999,31.52,96.5,102.0,19.67,1.07879
Giannis Antetokounmpo,2023-01-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,11.4,4.7,0.4,3.8,0.3435,0.1866,0.5088,28.540000000000003,84.9,90.4,17.36,1.05226
Giannis Antetokounmpo,2023-01-14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,10.5,4.4,0.4,3.5,0.3026,0.1666,0.4420999999999999,24.83,74.9,76.3,15.9,1.04763
Giannis Antetokounmpo,2023-01-16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,8.3,3.7,0.3,3.0,0.259,0.1666,0.3774,20.15,64.4,65.7,12.86,1.1324
Giannis Antetokounmpo,2023-01-17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.3,6.3,3.2,0.2,2.5,0.1981,0.0665999999999999,0.3107,16.47,51.5,55.5,9.2,1.12506
Giannis Antetokounmpo,2023-01-21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,6.3,3.2,0.2,2.5,0.1981,0.0665999999999999,0.3107,16.47,51.5,55.5,9.2,1.21797
Giannis Antetokounmpo,2023-01-23,27,29,12,4,0,0.0,0.533,0.5,0.645,37.9,0.1,4,0.647,121.0,116.0,21.7,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,6.5,2.9,0.0,2.4,0.1908,0.1166,0.2816,15.31,50.2,56.1,6.969999999999999,1.17318
Giannis Antetokounmpo,2023-01-25,31,33,14,4,3,0.0,0.6,0.0,0.669,46.7,5.5,9,0.682,107.0,84.0,23.9,48,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.8,2.3,0.3,2.1,0.2118999999999999,0.0833,0.2784,15.830000000000002,51.7,56.3,7.459999999999999,1.04436
Giannis Antetokounmpo,2023-01-27,34,41,12,6,1,1.0,0.552,0.286,0.555,43.4,5.8,2,0.389,121.0,119.0,31.0,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,6.6,2.9,0.4,2.0,0.2385,0.1119,0.2718,17.24,56.7,53.7,10.489999999999998,1.20776
Giannis Antetokounmpo,2023-01-29,30,50,13,4,0,0.0,0.769,0.75,0.799,46.8,21.0,3,0.583,148.0,107.0,40.7,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.9,2.8,0.4,1.9,0.2754,0.1536,0.2551,19.03,60.2,53.0,12.82,1.07722
